,SNRK (54861)
ACH-000004,-0.045466299136914516
ACH-000005,0.18094127033629664
ACH-000007,0.2973517254642279
ACH-000009,0.0076419372204412535
ACH-000011,-0.036836011200214486
ACH-000012,0.016127110263159654
ACH-000013,0.08372103484919642
ACH-000014,0.3796719150145875
ACH-000015,0.04792050866208455
ACH-000017,0.2905315943933866
ACH-000018,0.3010434759938675
ACH-000019,0.07066460182947484
ACH-000021,0.1739164637834913
ACH-000022,0.09001498876386296
ACH-000025,0.12893541116448926
ACH-000028,-0.14741502526528233
ACH-000030,-0.018031205980579473
ACH-000035,0.09507433561654126
ACH-000036,0.21559569253809946
ACH-000037,0.17486415564484836
ACH-000039,0.10721958352340054
ACH-000040,-0.019215012146686142
ACH-000041,0.19232715439878645
ACH-000042,0.006646512759204661
ACH-000045,0.14649752657541584
ACH-000047,-0.1486419562059323
ACH-000052,0.2438445469286819
ACH-000053,0.04039761698431252
ACH-000054,0.12201924269081385
ACH-000055,0.03600066098860776
ACH-000060,-0.03824823681701658
ACH-000067,-0.1909763868977344
ACH-000070,0.12828219027491272
ACH-000075,0.0979112148688972
ACH-000078,0.36195693863103134
ACH-000082,0.17959900365586634
ACH-000085,0.05978930203006736
ACH-000086,0.1776476909459931
ACH-000087,-0.11981686726820147
ACH-000092,0.1758828269894485
ACH-000095,0.1542433582875137
ACH-000097,0.004341282150735316
ACH-000098,-0.002260352729106043
ACH-000099,0.3079393337343124
ACH-000108,0.2574990875752418
ACH-000113,0.3622437202718507
ACH-000116,0.09916274664275802
ACH-000118,0.01921049036385448
ACH-000120,0.2880777970156424
ACH-000123,0.13253175846873716
ACH-000127,0.019679471604103604
ACH-000128,0.08496824954268074
ACH-000132,0.06908041598530675
ACH-000133,-0.03751512668079659
ACH-000137,0.11704597916949255
ACH-000138,0.07885233913288074
ACH-000142,0.09951729692925296
ACH-000143,0.22378560800086514
ACH-000146,0.0676273978433361
ACH-000148,0.11116300861228584
ACH-000150,0.10074293912370058
ACH-000152,0.08758776955284918
ACH-000153,-0.2692797552911857
ACH-000159,0.19130261209946406
ACH-000160,0.1156753517761544
ACH-000163,0.21587885437627094
ACH-000167,0.024569921566038884
ACH-000168,0.23031144433603826
ACH-000169,0.04415968723925453
ACH-000178,0.12401050998352847
ACH-000183,0.3868341789694241
ACH-000188,0.020572125805081425
ACH-000189,-0.2587598195084417
ACH-000190,0.19581177720224888
ACH-000198,-0.059772058291570264
ACH-000203,0.18813817892283655
ACH-000204,0.1242564098298732
ACH-000206,0.1661488320634678
ACH-000207,0.002564082748819398
ACH-000208,-0.21976868604741226
ACH-000210,0.19538199550987195
ACH-000211,-0.037704230923858405
ACH-000215,0.13811292318888074
ACH-000221,-0.0017318901724289112
ACH-000222,-0.012959367160109132
ACH-000223,0.03697949971672685
ACH-000226,0.02758435955912229
ACH-000227,0.2553928755508387
ACH-000228,-0.03154151188086947
ACH-000231,0.11362319737643164
ACH-000232,0.09927939813402027
ACH-000233,0.04643116301631468
ACH-000234,0.06363518332077936
ACH-000235,-0.014521551724919944
ACH-000237,-0.058451817612577936
ACH-000238,-0.0576378281789719
ACH-000242,-0.12280594926315945
ACH-000243,0.1791933268567643
ACH-000244,0.17373381527212226
ACH-000246,-0.048854111236423664
ACH-000248,0.10839371639461176
ACH-000250,-0.15680382434724913
ACH-000251,-0.03805740895774228
ACH-000252,-0.02217906525616832
ACH-000253,0.05638785019852593
ACH-000255,-0.0348509582666565
ACH-000256,0.1979182648912956
ACH-000257,0.005128389626537756
ACH-000258,0.05251893649254512
ACH-000259,0.2563081495920055
ACH-000260,0.2612850893006801
ACH-000261,0.1375183168808213
ACH-000262,-0.117692420821774
ACH-000263,0.1319865619742881
ACH-000264,0.059584525138370974
ACH-000265,0.16167494739343755
ACH-000266,0.07718363318493095
ACH-000272,0.1132484248105152
ACH-000274,0.13001691590900327
ACH-000277,0.1922921861070495
ACH-000278,0.07795129463849408
ACH-000279,0.1568109572619767
ACH-000280,0.07820229073996544
ACH-000281,0.08601704508493054
ACH-000288,0.07154586339024875
ACH-000291,0.02498171343632169
ACH-000293,0.12986889386140033
ACH-000294,0.2288913953515887
ACH-000295,0.25814150191061946
ACH-000296,-0.10331126158431504
ACH-000302,0.19374113838905907
ACH-000304,0.08264383651514419
ACH-000307,0.11611528151126345
ACH-000308,0.1528720660527104
ACH-000310,0.043294003257708734
ACH-000311,0.06603623654014383
ACH-000312,0.3473720151397477
ACH-000315,0.2776600858493897
ACH-000316,0.12573261592849447
ACH-000317,0.1910753760481208
ACH-000318,0.1665743441063425
ACH-000319,0.3122576467852411
ACH-000320,0.13748678712914728
ACH-000322,0.20506343299589835
ACH-000323,0.14141865604407428
ACH-000324,-0.004916362842868856
ACH-000329,0.05453415724004496
ACH-000330,0.04977057618847988
ACH-000331,-0.1333582769817715
ACH-000332,0.10878311368273699
ACH-000334,0.1304955762407865
ACH-000335,0.35151719147917954
ACH-000336,0.11197688094042788
ACH-000337,0.17509432153337146
ACH-000338,0.4605991691544298
ACH-000339,0.11266986627025045
ACH-000341,0.1771052260711169
ACH-000348,0.2516619291237198
ACH-000350,0.07787071881127572
ACH-000352,0.1569519394051437
ACH-000356,0.4596303942314645
ACH-000361,0.16256218597984298
ACH-000362,0.0693039298445534
ACH-000363,0.1437933456790408
ACH-000364,0.108565186052724
ACH-000365,0.12985664669351596
ACH-000366,0.29188770490046845
ACH-000368,0.1636071273691451
ACH-000374,0.033037580613894516
ACH-000375,0.25645269454883896
ACH-000376,0.1342263161997917
ACH-000381,0.2088915359574061
ACH-000383,0.08036561478963902
ACH-000387,0.21143586037246867
ACH-000389,-0.12465110925066784
ACH-000390,0.1432171863092863
ACH-000393,0.2564721711272771
ACH-000395,0.03825718029959905
ACH-000396,-0.20982885813933352
ACH-000397,-0.0746285099557551
ACH-000401,-0.028407712788676105
ACH-000402,0.14338564903923687
ACH-000403,0.04054649239647305
ACH-000404,0.23199696503963024
ACH-000406,0.10742527657170824
ACH-000407,-0.02359923854446793
ACH-000408,-0.05737568431307775
ACH-000410,0.20326227147424328
ACH-000411,0.01737761330155273
ACH-000414,0.08768931328706223
ACH-000415,0.06520265790420772
ACH-000416,0.07651963274191677
ACH-000420,0.2213621542785159
ACH-000421,0.08038504158793079
ACH-000424,0.14201441301562398
ACH-000425,0.005048491187517277
ACH-000426,0.23992755111718175
ACH-000427,0.2238096599851172
ACH-000433,0.003540038833140878
ACH-000435,0.138536401747976
ACH-000436,0.1653151624919804
ACH-000444,0.05349541591253945
ACH-000445,0.1187815077161867
ACH-000448,-0.08280667303318731
ACH-000450,0.1726300411293099
ACH-000452,0.040880500681672365
ACH-000454,-0.13678958830439156
ACH-000458,-0.00016226557679455903
ACH-000459,0.20383848467221224
ACH-000460,0.18083062442627
ACH-000461,0.04214210448472176
ACH-000463,0.15360056613629014
ACH-000464,0.005686048116844739
ACH-000466,0.010044925562251505
ACH-000467,0.024728742343955
ACH-000468,0.2588990917966099
ACH-000469,0.07430483230239042
ACH-000470,-0.06957134774231052
ACH-000471,0.07942171602697938
ACH-000472,0.14856250745283714
ACH-000473,0.168404893385022
ACH-000475,0.23122127882532906
ACH-000476,0.08877970953669853
ACH-000477,0.00432129087340571
ACH-000479,0.27269941164886863
ACH-000480,0.16763491318289522
ACH-000481,-0.017261541326112934
ACH-000483,-0.023646637478123955
ACH-000484,-0.11259006078018485
ACH-000485,0.057523261810944436
ACH-000486,0.039123613811407984
ACH-000487,0.20239017388473704
ACH-000488,0.04228023167583518
ACH-000490,0.2416299453053288
ACH-000491,0.17519029652655935
ACH-000495,0.0683584510114025
ACH-000496,0.09627424254632072
ACH-000499,-0.1332067777297569
ACH-000500,0.08126878813013656
ACH-000502,-0.0878238069052149
ACH-000503,0.2389949280898306
ACH-000505,0.0466761201107294
ACH-000507,0.3755799754060398
ACH-000510,0.19323011062769285
ACH-000511,0.1421026811153134
ACH-000512,0.12320426608829785
ACH-000516,0.051108425365948604
ACH-000517,0.10641410614548316
ACH-000518,0.050804184389533186
ACH-000520,-0.17272147176812194
ACH-000521,0.171569041706164
ACH-000522,0.03214297218305675
ACH-000524,0.08073191753990176
ACH-000527,0.03611490443457298
ACH-000528,0.11078633287019783
ACH-000537,0.253968770913852
ACH-000541,0.2721478927790563
ACH-000542,0.20788547261723372
ACH-000544,0.07285545319178093
ACH-000545,-0.09226702777255948
ACH-000547,0.02070473944172489
ACH-000548,0.16806966718538646
ACH-000549,-0.03400228504248585
ACH-000550,-0.00111948431693035
ACH-000552,0.05809755094779635
ACH-000556,0.08518887815984677
ACH-000557,0.3760395484498785
ACH-000569,0.02827457723469777
ACH-000570,0.032619060063366595
ACH-000571,0.09227168909250642
ACH-000573,0.17083662738755226
ACH-000576,0.239857347927806
ACH-000579,0.2829409450140881
ACH-000580,0.17436853763271018
ACH-000584,0.11729853672373612
ACH-000585,0.060939222119480385
ACH-000588,0.1643519655953845
ACH-000589,0.1873832187227632
ACH-000591,0.04008590035200875
ACH-000593,-0.02588672075363251
ACH-000600,0.13030432963807909
ACH-000601,0.04077588705101051
ACH-000605,0.042299188537092185
ACH-000606,0.112966202151937
ACH-000608,0.09633345051492956
ACH-000614,0.06873002505244999
ACH-000616,-0.006222190529043198
ACH-000618,0.13119874368367568
ACH-000619,-0.0578079236539735
ACH-000620,0.07939003291300531
ACH-000621,0.1907791812812805
ACH-000622,0.2598404791616875
ACH-000623,0.09017614375098124
ACH-000624,0.054080382481197495
ACH-000627,-0.09582480059565768
ACH-000630,0.11742527087297168
ACH-000631,-0.10309879884119616
ACH-000632,0.2227215216387332
ACH-000633,0.20689862374975904
ACH-000637,0.16257226589534773
ACH-000638,0.31070613332796737
ACH-000646,0.14413335985436992
ACH-000647,0.24593308330174385
ACH-000648,0.02690277745606401
ACH-000649,0.06485745824877827
ACH-000651,0.07810113004105826
ACH-000652,0.13382906260083366
ACH-000653,0.12727643370260755
ACH-000657,0.14098923554689086
ACH-000658,0.16421417293414875
ACH-000661,0.12209482355133496
ACH-000662,-0.16005650480208555
ACH-000663,0.08666855962485785
ACH-000665,0.15616437927558774
ACH-000671,0.2409470024958415
ACH-000672,0.0647241775079639
ACH-000673,0.061449393630256775
ACH-000676,0.16025627469968615
ACH-000677,0.07056655053610812
ACH-000681,0.043230902394026605
ACH-000683,0.06099577067258274
ACH-000684,0.07156528001662334
ACH-000688,-0.16028621667599324
ACH-000693,0.01882901280718977
ACH-000694,0.11877116421854235
ACH-000695,0.2482615563883431
ACH-000696,0.06888164262054045
ACH-000697,0.06262271017867216
ACH-000699,0.2142384842655169
ACH-000701,0.21539427625245505
ACH-000706,0.1013086028507014
ACH-000711,0.08641440834939969
ACH-000713,0.050844134958714496
ACH-000714,0.2296900964708854
ACH-000718,0.1011533437264442
ACH-000720,0.055529284321606726
ACH-000721,-0.019198346010575417
ACH-000724,0.289199601025705
ACH-000725,0.09431675717103694
ACH-000732,0.1537830640328223
ACH-000734,0.060825958787780986
ACH-000735,0.04733933349848475
ACH-000736,-0.03886271445274688
ACH-000738,0.05325743078702026
ACH-000746,0.0730017809049231
ACH-000747,0.17300336879982064
ACH-000748,0.2192007298105305
ACH-000753,0.24134777290731646
ACH-000756,0.17003726477342362
ACH-000757,0.08816476083888118
ACH-000758,-0.09735638791922516
ACH-000760,0.17340105451730545
ACH-000762,0.056985662561355836
ACH-000763,0.21671307386785532
ACH-000764,0.18471479790048256
ACH-000765,0.2980663743759753
ACH-000766,-0.1171459160088424
ACH-000767,0.15653830096802304
ACH-000768,0.11797581068909453
ACH-000769,-0.0017969077306192586
ACH-000770,0.14575645111471874
ACH-000771,-0.1423733327932413
ACH-000773,0.0453594693424698
ACH-000776,0.07714121852825732
ACH-000777,-0.1538789613175814
ACH-000778,0.0947551789470273
ACH-000781,0.23403834097361176
ACH-000782,0.17028587587589664
ACH-000783,0.06160183516548089
ACH-000784,0.012350456321826329
