,AOC2 (314)
ACH-000747,-0.21698931360429008
ACH-000748,-0.03553520588152416
ACH-000753,-0.10266744313263168
ACH-000756,-0.07334214706162842
ACH-000757,-0.10313204079080844
ACH-000758,-0.13999957964022186
ACH-000760,-0.015809026521728206
ACH-000762,0.17708854675256236
ACH-000763,-0.17403213344734106
ACH-000764,-0.23739750152455144
ACH-000765,-0.0927069576589938
ACH-000766,-0.35203099681126826
ACH-000767,-0.14028827722473436
ACH-000768,-0.12894352946207008
ACH-000769,-0.12474057644889068
ACH-000770,-0.124328808609302
ACH-000771,-0.184973879622683
ACH-000773,-0.2712236582214026
ACH-000776,-0.4783990009146675
ACH-000777,-0.05674122223969528
ACH-000778,-0.2261160476734837
ACH-000781,-0.07899897424940104
ACH-000782,-0.2098440708224878
ACH-000783,-0.17295549197884094
ACH-000784,-0.17814679557962498
ACH-000785,-0.2503189474908009
ACH-000787,-0.17763965983407706
ACH-000788,-0.2830050228085485
ACH-000791,-0.225074269178055
ACH-000792,-0.1733313937181803
ACH-000794,-0.2767947239495747
ACH-000796,-0.1810155818652999
ACH-000798,-0.15466523515806505
ACH-000799,-0.07476167007720562
ACH-000800,-0.22310305130021266
ACH-000802,-0.08661759424446651
ACH-000804,-0.040256974057384314
ACH-000805,-0.11909024295360487
ACH-000809,-0.2445621667808144
ACH-000810,-0.5857765172401059
ACH-000811,-0.2688303706058386
ACH-000817,-0.34317908816604714
ACH-000819,-0.14308213338721365
ACH-000820,-0.16678929198158365
ACH-000821,-0.2529942313017195
ACH-000822,-0.2563596828803017
ACH-000823,-0.26903687193507503
ACH-000824,-0.1176095182245085
ACH-000827,-0.11732694572500127
ACH-000829,-0.2244562768635258
ACH-000831,-0.10725218424940736
ACH-000832,-0.2821688731850053
ACH-000833,-0.251261986653881
ACH-000834,-0.24698234394992494
ACH-000835,-0.2551870827128607
ACH-000836,-0.0664223201582224
ACH-000837,-0.2283118706808591
ACH-000838,-0.3503195768317066
ACH-000839,-0.1778341403319571
ACH-000840,-0.24086773353419866
ACH-000841,-0.21590712100962606
ACH-000843,-0.18798559593781367
ACH-000846,-0.05179123998519202
ACH-000847,-0.1672224563031622
ACH-000848,-0.16604286144769562
ACH-000849,-0.11716471768093505
ACH-000851,-0.1907662613297663
ACH-000855,-0.1215251649509544
ACH-000856,-0.1073561160624026
ACH-000858,-0.2556867015452082
ACH-000859,-0.19759895000356326
ACH-000861,-0.091485309366136
ACH-000862,-0.17213331265762785
ACH-000865,-0.15171036291132795
ACH-000866,-0.09568200035039967
ACH-000867,-0.23322192598734665
ACH-000869,-0.29010198225599554
ACH-000872,-0.05799485986326897
ACH-000873,-0.3240238938356609
ACH-000876,-0.1336067700065419
ACH-000878,-0.1955400227029879
ACH-000880,-0.045864630024087485
ACH-000881,-0.16534377327271746
ACH-000882,-0.17943344070938366
ACH-000884,-0.3793414086501613
ACH-000885,-0.19006618917926907
ACH-000887,-0.1407487156853297
ACH-000889,-0.17929196631070898
ACH-000896,-0.20713375762372632
ACH-000898,-0.23253982892916014
ACH-000900,-0.17482827783455715
ACH-000901,-0.13591135877721947
ACH-000905,-0.15510969005991795
ACH-000906,-0.08656737751219011
ACH-000907,-0.0869424082259335
ACH-000910,-0.07982810432342459
ACH-000911,-0.15859200305266116
ACH-000912,-0.15319484157128682
ACH-000913,-0.25678086077194057
ACH-000915,-0.13556969709706154
ACH-000916,-0.43984372782365905
ACH-000917,-0.1981041840666514
ACH-000920,-0.10425569655661074
ACH-000921,-0.19736256345541908
ACH-000924,-0.2019559895867042
ACH-000926,-0.10911946577468584
ACH-000928,-0.16939944880288418
ACH-000929,-0.15708174041922532
ACH-000932,-0.3184022615471589
ACH-000935,-0.24945643195627995
ACH-000936,-0.1872114883487328
ACH-000937,-0.0858197809049897
ACH-000938,0.007088922583141694
ACH-000939,-0.3101127617007719
ACH-000941,-0.1475483269724841
ACH-000943,-0.0936750042893169
ACH-000946,-0.13036619729024154
ACH-000947,-0.04381362167502653
ACH-000948,-0.11067988133407247
ACH-000950,-0.09919508482040804
ACH-000953,-0.16651663967458138
ACH-000954,-0.3357102720240698
ACH-000957,0.03499051410795355
ACH-000958,-0.08886960546003275
ACH-000960,-0.2474960385400179
ACH-000963,-0.3944860001991739
ACH-000968,0.0005522554451928541
ACH-000969,0.0009320055203524324
ACH-000972,-0.37142790192027936
ACH-000973,-0.04064190349313423
ACH-000974,-0.07521305244774124
ACH-000978,0.1139024215668277
ACH-000984,-0.2631241166073797
ACH-000986,-0.20734344845063732
ACH-000988,-0.23402167361280174
ACH-000993,-0.03214094151006664
ACH-000994,-0.2294905872698885
ACH-000996,-0.07448946384684439
ACH-001001,-0.11730639885620515
ACH-001020,-0.2800933497049135
ACH-001028,-0.14381802061854254
ACH-001031,-0.07526296561347201
ACH-001038,-0.11796295836513135
ACH-001048,-0.14084724261276332
ACH-001050,-0.3720647896077644
ACH-001053,-0.23278387533505834
ACH-001054,-0.2898894981603958
ACH-001061,-0.14791710089388152
ACH-001067,-0.3688859607864249
ACH-001075,-0.1872915419190048
ACH-001096,-0.18790845063077333
ACH-001111,-0.2814950975099844
ACH-001119,0.023559028368443063
ACH-001128,-0.22537256202679165
ACH-001134,-0.2920169788298593
ACH-001151,-0.22295355766394306
ACH-001163,-0.30127763378157696
ACH-001164,-0.197773883576784
ACH-001183,-0.2104432351009624
ACH-001192,-0.07322071678455662
ACH-001193,-0.27415329267447985
ACH-001196,-0.13972052660052892
ACH-001197,-0.425414153283841
ACH-001205,-0.12595186531885416
ACH-001211,-0.22136094462734351
ACH-001212,-0.07643766875839944
ACH-001228,-0.1960579503377604
ACH-001232,-0.1992461267341051
ACH-001239,-0.23373143472699698
ACH-001270,-0.21654655456184332
ACH-001274,-0.10472597391037107
ACH-001275,-0.15411159181579107
ACH-001277,-0.07556095102966133
ACH-001278,-0.2063886817083621
ACH-001280,-0.08979690566696909
ACH-001283,-0.08350537820866344
ACH-001289,-0.12336725068403467
ACH-001300,-0.1616868096442702
ACH-001301,-0.4379439239116948
ACH-001302,-0.28518555413849084
ACH-001306,-0.12560966848213434
ACH-001318,-0.1744811136940128
ACH-001322,-0.1638022877985476
ACH-001328,-0.2472792534898353
ACH-001332,-0.12300421194993283
ACH-001336,-0.06249061919421928
ACH-001346,-0.1338800671966883
ACH-001353,-0.22512678079605655
ACH-001354,-0.18662240195795526
ACH-001367,-0.1786860307256937
ACH-001368,-0.08715370169138054
ACH-001374,-0.11119691213318413
ACH-001377,-0.08754440677335992
ACH-001380,-0.2440778353255525
ACH-001391,-0.20844166628548907
ACH-001408,-0.17600266381106508
ACH-001430,-0.04579115552388035
ACH-001431,-0.050227195199793934
ACH-001450,-0.11374605705863475
ACH-001496,-0.1098475076475039
ACH-001500,-0.3551431640587557
ACH-001523,-0.22605556957427636
ACH-001532,-0.1111713155479004
ACH-001550,-0.23534738377593706
ACH-001552,-0.01514765266724261
ACH-001554,-0.12733424710000282
ACH-001654,-0.14024179932821942
ACH-001735,-0.2477161165849032
ACH-001736,-0.15596639538802892
ACH-001737,-0.2110746452046033
ACH-001740,-0.1717519426677212
ACH-001745,-0.15738043530846604
ACH-001765,-0.14316191199192246
