,ATP12A (479)
ACH-000004,0.12956433218645322
ACH-000005,0.12678722457799688
ACH-000007,-0.2077649627528737
ACH-000009,0.035405093835953964
ACH-000011,0.03141206930127971
ACH-000012,-0.027683873039274276
ACH-000013,-0.06771206293999664
ACH-000014,-0.0771457334365635
ACH-000015,-0.12114700992887252
ACH-000017,0.01794146793542787
ACH-000018,-0.07434311588005897
ACH-000019,0.043270976443044486
ACH-000021,-0.05892486378093133
ACH-000022,-0.08282246033238445
ACH-000025,0.10865081280647183
ACH-000028,0.07126753192891919
ACH-000030,-0.049354859972772266
ACH-000035,0.06388306081544584
ACH-000036,0.11013100577050143
ACH-000037,-0.054427488051838495
ACH-000039,0.06340970970477941
ACH-000040,0.12065453558782008
ACH-000041,-0.0407656861418367
ACH-000042,-0.09529457609770478
ACH-000045,-0.10830905673244016
ACH-000047,0.03526921010053265
ACH-000052,0.14795103577155275
ACH-000053,0.01574436655707791
ACH-000054,0.042396271769236535
ACH-000055,0.2104016061922117
ACH-000060,-0.107166903826161
ACH-000067,-0.16216411171356174
ACH-000070,0.013405398728303042
ACH-000075,-0.09385592009849196
ACH-000078,-0.05420686621933432
ACH-000082,0.008126915604732934
ACH-000085,-0.03311415180033734
ACH-000086,-0.07971509617511223
ACH-000087,0.2853264247296826
ACH-000092,0.038338742576881614
ACH-000095,-0.07808481141549033
ACH-000097,-0.16008939428727634
ACH-000098,0.007551201809667077
ACH-000099,0.04033795068654137
ACH-000108,0.028627454013320706
ACH-000113,-0.06909788415135695
ACH-000116,-0.024530379823718557
ACH-000118,-0.09516401804066488
ACH-000120,0.005156651576533622
ACH-000123,-0.06937844068686999
ACH-000127,0.034849775955374966
ACH-000128,-0.08353437879535419
ACH-000132,-0.10915429884628876
ACH-000133,0.08485954315649168
ACH-000137,-0.08886425722172543
ACH-000138,-0.0015220178344098052
ACH-000142,-0.04755199067669222
ACH-000143,0.1104427936094528
ACH-000146,0.041927203454283295
ACH-000148,-0.0053357220118316505
ACH-000150,-0.04421028921848842
ACH-000152,-0.10681259751524932
ACH-000153,-0.00289063348049187
ACH-000159,0.01841809664321783
ACH-000160,0.0524853484370715
ACH-000163,-0.0814994445661508
ACH-000167,0.09796466114960456
ACH-000168,0.026866699873274447
ACH-000169,-0.004582739458394715
ACH-000178,0.06930990582192516
ACH-000183,-0.0840969310808475
ACH-000188,-0.1114699787688956
ACH-000189,0.10238042317024716
ACH-000190,0.1630824742489546
ACH-000198,0.013934869797541702
ACH-000203,0.058088950443709125
ACH-000204,-0.0932476866954935
ACH-000206,-0.12761190066922615
ACH-000207,-0.06435275168576839
ACH-000208,0.20082080802411867
ACH-000210,-0.2671777402639271
ACH-000211,-0.028274590494279214
ACH-000215,0.10225691518298356
ACH-000221,-0.0067591680557428525
ACH-000222,-0.09628407389649003
ACH-000223,0.05254660433209368
ACH-000226,0.03483313501614527
ACH-000227,-0.11003379565144103
ACH-000228,-0.004851396069132261
ACH-000231,-0.012194009986077423
ACH-000232,0.09889869491136724
ACH-000233,-0.022133015920087203
ACH-000234,0.07940102039050095
ACH-000235,-0.021026638096978648
ACH-000237,0.06893181987447129
ACH-000238,0.015399068430356875
ACH-000242,-0.3185727091924075
ACH-000243,0.06514286879269622
ACH-000244,-0.0210962287247881
ACH-000246,-0.02398872960497691
ACH-000248,0.12097062612365958
ACH-000250,0.010808122069299294
ACH-000251,0.13997770298578655
ACH-000252,0.004434311056887842
ACH-000253,0.03932733434141968
ACH-000255,-0.012349917430019787
ACH-000256,-0.02549583232469252
