,TC2N (123036)
ACH-000296,0.09944585049665268
ACH-000302,0.12763035749510898
ACH-000304,0.1937893325964109
ACH-000307,0.2049039721066856
ACH-000308,0.06851239323434749
ACH-000310,0.04663988723403783
ACH-000311,0.09217449571407653
ACH-000312,0.06451667081863836
ACH-000315,0.06475920950449747
ACH-000316,0.028357713620265606
ACH-000317,0.11337960098737115
ACH-000318,0.1763754261517603
ACH-000319,0.15292436694387154
ACH-000320,0.06368619200175146
ACH-000322,0.1257685045135346
ACH-000323,0.0831766638565201
ACH-000324,0.07960586270957297
ACH-000329,0.061973385673710864
ACH-000330,0.05277610329414428
ACH-000331,0.20805399928527293
ACH-000332,0.040597255343811936
ACH-000334,-0.04614189534397603
ACH-000335,-0.102465830668852
ACH-000336,0.09679269825794068
ACH-000337,0.0655152372425391
ACH-000338,0.2019324030571071
ACH-000339,0.16314125051906472
ACH-000341,0.09727830852080906
ACH-000348,0.035033163201676834
ACH-000350,0.14830140472000916
ACH-000352,0.1943099198091109
ACH-000356,0.17617434472678392
ACH-000361,0.2120498197179596
ACH-000362,0.08769473583739604
ACH-000363,0.04271415713398735
ACH-000364,0.04664613032654698
ACH-000365,0.057123455736580585
ACH-000366,0.08819632234502484
ACH-000368,0.023591912734670803
ACH-000374,0.16581897234010534
ACH-000375,-0.005992317019952474
ACH-000376,0.06136337307624976
ACH-000381,0.15809789774044716
ACH-000383,0.058187565243205876
ACH-000387,0.12845678917504194
ACH-000389,0.09744221546265168
ACH-000390,0.188027254287818
ACH-000393,0.0223591153069839
ACH-000395,0.048415883258587325
ACH-000396,0.19916653750030766
ACH-000397,0.12913284737544306
ACH-000401,0.1934960806225384
ACH-000402,0.028130060038498748
ACH-000403,0.12063348028308366
ACH-000404,0.14695853226904318
ACH-000406,0.12306618587958425
ACH-000407,0.0016364955647111374
ACH-000408,0.2244021304809924
ACH-000410,0.09155721894686324
ACH-000411,-0.008612424970378669
ACH-000414,0.04204559192586648
ACH-000415,0.20749925337828787
ACH-000416,0.05468514803353229
ACH-000420,0.16012561626919958
ACH-000421,0.17710556773292974
ACH-000424,0.16256547240943445
ACH-000425,0.04996363114858643
ACH-000426,0.05154276636319703
ACH-000427,0.23505410082607345
ACH-000433,0.08538340752071788
ACH-000435,0.3637661457367465
ACH-000436,0.1730301487040226
ACH-000444,0.11243246918314677
ACH-000445,0.08262268438664913
ACH-000448,0.1940886395866604
ACH-000450,0.08045525724371204
ACH-000452,0.1104653583838845
ACH-000454,0.06082261530394446
ACH-000458,0.11294168321284485
ACH-000459,0.09977316275273826
ACH-000460,0.09530209468313863
ACH-000461,0.12111477827593045
ACH-000463,0.13350620270195096
ACH-000464,0.0960497719853588
ACH-000466,0.06857386480390702
ACH-000467,0.1958812322864061
ACH-000468,0.17145986572993088
ACH-000469,-0.01656018619566819
ACH-000470,0.05809911793660974
ACH-000471,0.038026824304260284
ACH-000472,0.061714652010082936
ACH-000473,0.17952515181221468
ACH-000475,0.12424325230775506
ACH-000476,0.07341912253124792
ACH-000477,0.0377216516888768
ACH-000479,0.2308536747615066
ACH-000480,-0.0031882437980732216
ACH-000481,0.0191878599087377
ACH-000483,0.1312407343929367
ACH-000484,0.024540291885414012
ACH-000485,0.18773043039354592
ACH-000486,0.1914776609487255
ACH-000487,0.14818076180419507
ACH-000488,0.10885930419158404
ACH-000490,0.08754829926693175
ACH-000491,0.04197904789240309
ACH-000495,-0.026634896261719183
ACH-000496,0.08534827373932596
ACH-000499,-0.16080476448852388
ACH-000500,0.22104194029657628
ACH-000502,0.1032314792064324
ACH-000503,0.16648746181735088
ACH-000505,0.1194148213424852
ACH-000507,0.1870252053022168
ACH-000510,0.15187416691287858
ACH-000511,0.0454010005626942
ACH-000512,-0.3586484406318511
ACH-000516,0.059024569959287385
ACH-000517,0.10763616819026617
ACH-000518,0.075838637971644
ACH-000520,0.1360479287133637
ACH-000521,0.02646155872939368
ACH-000522,0.013529286606680806
ACH-000524,0.05369374516958248
ACH-000527,0.1056448348343256
ACH-000528,0.14609320453471494
ACH-000537,0.2031671376506418
ACH-000541,0.19309066584168735
ACH-000542,0.14073069031949068
ACH-000544,0.09682651329005748
ACH-000545,0.08864397088364326
ACH-000547,0.11067734481347072
ACH-000548,0.13671205954387394
ACH-000549,0.2517732553542188
ACH-000550,0.1197542301642811
ACH-000552,0.2672542064885489
ACH-000556,0.08919364789891562
ACH-000557,0.08896140094002998
ACH-000569,0.27861061763916306
ACH-000570,0.073468777222035
ACH-000571,0.08379709485188733
ACH-000573,0.11635343949915004
ACH-000576,0.16530764859294267
ACH-000579,0.15545104265592305
ACH-000580,0.12574256969458636
ACH-000584,0.18672034714890645
ACH-000585,0.11514808476469078
ACH-000588,0.09630655141494884
ACH-000589,0.02283196892334683
ACH-000591,0.08349076213898655
ACH-000593,0.1104349066767967
ACH-000600,0.19807535984972335
ACH-000601,0.14199472062632482
ACH-000605,0.09715006138416812
ACH-000606,0.14593492239733036
ACH-000608,0.13542223824642013
ACH-000614,0.0915701178558171
ACH-000616,0.0905893339454898
ACH-000618,0.16901022591143744
ACH-000619,0.10990166509245924
ACH-000620,0.1607578375760301
ACH-000621,0.22797860790054225
ACH-000622,0.06612665767926561
ACH-000623,0.07820699376692486
ACH-000624,0.1959555970029597
ACH-000627,0.013835266893994093
ACH-000630,0.136233836689643
ACH-000631,0.06799716996198134
ACH-000632,0.061406463257564416
ACH-000633,0.016304587610797772
ACH-000637,0.17895358339117073
ACH-000638,0.1508727342769823
ACH-000646,0.06332792182673443
ACH-000647,0.17343987359181795
ACH-000648,0.07969112204831386
ACH-000649,0.0640251107936636
ACH-000651,0.15229966426887015
ACH-000652,0.058367241876133374
ACH-000653,0.15954736499393976
ACH-000657,0.02553726748317724
ACH-000658,0.16058417629503566
ACH-000661,0.15834489394651244
ACH-000662,0.11190904969833182
ACH-000663,0.1330171057644255
ACH-000665,0.15119135621147914
ACH-000671,0.06726225216584661
ACH-000672,0.04924859537372733
ACH-000673,0.05580706699519048
ACH-000676,0.09724391588344652
ACH-000677,0.13183708225398752
ACH-000681,0.10991013531949363
ACH-000683,0.17049702121968827
ACH-000684,0.08500519855376835
ACH-000688,0.07854733331657589
ACH-000693,0.07633802564557768
ACH-000694,0.15375285519738432
ACH-000695,-0.10048514621218048
ACH-000696,0.12421419971969265
ACH-000697,0.17077830044273565
ACH-000699,0.02416998517048644
ACH-000701,0.21582922499715698
ACH-000706,0.12069375988182494
ACH-000711,0.11698317381543065
ACH-000713,0.2595094851981946
ACH-000714,0.1402431857127434
ACH-000718,0.12834115224992668
ACH-000720,0.10917565491773082
ACH-000721,0.0160438841852207
ACH-000724,0.16027204385060215
ACH-000725,0.189173350262383
ACH-000732,0.17836118006366053
ACH-000734,0.12843068714428987
ACH-000735,0.02145324857929342
ACH-000736,0.1283289578293736
ACH-000738,0.10999831089975673
ACH-000746,0.08845748070916133
ACH-000747,0.20718995399969312
ACH-000748,0.10656875892107777
ACH-000753,0.10040872627097457
ACH-000756,0.04603150449349434
ACH-000757,0.02442922492866878
ACH-000758,0.17410057789055855
ACH-000760,0.061702686866992415
ACH-000762,0.062415419020286474
ACH-000763,0.10166539501976653
ACH-000764,0.11183703780419156
ACH-000765,0.02335906324653157
ACH-000766,0.1574599647382712
ACH-000767,0.09068796591523036
ACH-000768,0.0607473064227113
ACH-000769,0.04545364849635994
ACH-000770,0.12310262765614485
ACH-000771,0.10161390453020036
ACH-000773,0.08637890915218839
ACH-000776,-0.021382252404852614
ACH-000777,0.06239973902077309
ACH-000778,0.07108939474343014
ACH-000781,0.11085678901465368
ACH-000782,0.220126637082292
ACH-000783,0.09001135963987825
ACH-000784,0.05890161391105035
ACH-000785,0.08841875097817002
ACH-000787,0.19403698894089624
ACH-000788,0.10042164987398132
ACH-000791,0.038314038381627384
ACH-000792,0.11951704046669155
ACH-000794,0.0905248335833402
ACH-000796,0.09545420092078713
ACH-000798,-0.02314254544696644
ACH-000799,0.116037297950835
ACH-000800,0.017446659147581374
ACH-000802,0.02072048540843802
ACH-000804,0.06477591138181539
ACH-000805,0.0992613163381876
ACH-000809,0.07438889299385554
ACH-000810,0.2538701071615148
ACH-000811,0.0937391456259495
ACH-000817,0.05413413987317778
ACH-000819,0.12371841448789088
ACH-000820,-0.1025015770847999
ACH-000821,0.051692242083265484
ACH-000822,0.10278772214862854
ACH-000823,0.04903657519969982
ACH-000824,0.10666818430071842
ACH-000827,0.09519469309621292
ACH-000829,0.09182105974326034
ACH-000831,0.2273567365171364
ACH-000832,0.1959381283224696
ACH-000833,0.2167951917150095
ACH-000834,0.21444084053578533
ACH-000835,0.10709683723757428
ACH-000836,0.17656363782273735
ACH-000837,0.04804770176232586
ACH-000838,0.08473445836637651
ACH-000839,-0.046424832974230126
ACH-000840,0.16177820605269053
ACH-000841,0.12007263059578845
ACH-000843,0.03388192118274062
ACH-000846,-0.05457259229691323
ACH-000847,0.04900513357645609
ACH-000848,0.1193868816263584
ACH-000849,0.10013760726528716
ACH-000851,0.15286763832741884
ACH-000855,0.135945327072446
ACH-000856,0.01795656381910215
ACH-000858,0.15839903376426745
ACH-000859,0.08183205294041858
ACH-000861,0.19750891751071195
ACH-000862,0.1262705600354801
ACH-000865,0.08151895113280493
ACH-000866,0.15543047381638286
ACH-000867,0.1178201620373568
ACH-000869,0.06419519599802116
ACH-000872,0.15576704706624722
ACH-000873,0.016989708349675246
ACH-000876,0.11547068895603765
ACH-000878,-0.09506426137287624
ACH-000880,0.13643266883305685
ACH-000881,0.14234448780019102
ACH-000882,0.0760397381461246
ACH-000884,0.14838803081874896
ACH-000885,0.042262052066031626
ACH-000887,0.08651841795909253
ACH-000889,0.019162080187758185
ACH-000896,0.1501334273359977
ACH-000898,0.04821793438265022
ACH-000900,0.12019422596202438
ACH-000901,0.03773725260372126
ACH-000905,0.10636716748505208
ACH-000906,0.12480132532264518
ACH-000907,0.07629051601782634
ACH-000910,0.02523319591184024
ACH-000911,0.11326996659270515
ACH-000912,0.0013573580432664314
ACH-000913,0.04872678831216623
ACH-000915,0.1408716350122564
ACH-000916,0.10322632830741704
ACH-000917,0.14296528187385854
ACH-000920,0.058714394137679426
ACH-000921,-0.01989403162705115
ACH-000924,0.05821048490449796
ACH-000926,0.06514083869795449
ACH-000928,0.15425473015837504
ACH-000929,0.09376897301640977
ACH-000932,0.0817790128345769
ACH-000935,0.09149786413037696
ACH-000936,0.223360605803616
ACH-000937,0.10108464579230288
ACH-000938,0.1489877440043793
ACH-000939,0.07962938966351524
ACH-000941,0.142969643213764
ACH-000943,0.05962763190819252
ACH-000946,0.17418680293580022
ACH-000947,0.10430760110591916
ACH-000948,0.28056813409788955
ACH-000950,-0.2355017875733034
ACH-000953,0.012257161952971057
ACH-000954,0.10534582704860816
ACH-000957,0.3163010613810221
ACH-000958,0.19426285571773325
ACH-000960,0.0643081243368555
ACH-000963,0.22077763867485625
ACH-000968,0.20331501619075232
ACH-000969,0.061377456702114114
ACH-000972,0.3083338973541445
ACH-000973,0.09271964970310756
ACH-000974,0.09391117773135013
ACH-000978,0.21940486180230973
ACH-000984,0.15326454658249108
ACH-000986,0.0427841649634291
ACH-000988,-0.008988837677494475
ACH-000993,0.019165152547891327
ACH-000994,0.07111604427164947
ACH-000996,0.0890882440937764
ACH-001001,-0.019839668606370688
ACH-001020,-0.1543067727551255
ACH-001028,0.1298614567473628
ACH-001031,0.09292797158237943
ACH-001038,0.0876462974791559
ACH-001048,0.031979240374379325
ACH-001050,0.06927950580886827
ACH-001053,0.17361352995915344
ACH-001054,0.12363546805363107
ACH-001061,0.21574804429697586
ACH-001067,0.15829488219745724
ACH-001075,0.05552917652447187
ACH-001096,-0.02793762631863616
ACH-001111,0.07909462307569179
ACH-001119,0.1690181253359879
ACH-001128,0.038072130960175934
ACH-001134,0.1957783447407077
ACH-001151,0.09453208842539006
ACH-001163,0.10136472321429488
ACH-001164,0.22546349384774256
ACH-001183,-0.0062771857130268175
ACH-001192,0.08127009226248767
ACH-001193,0.05355105979713517
ACH-001196,0.19981309108189704
ACH-001197,0.2130787178063454
ACH-001205,0.06855056753368424
ACH-001211,0.00014153380596538376
ACH-001212,0.2506905266652095
ACH-001228,0.10399160199421273
ACH-001232,0.16095613325248082
ACH-001239,0.13435435034002335
ACH-001270,0.02897049084266515
ACH-001274,0.16253879910971816
ACH-001275,0.15174924193670267
ACH-001277,0.023323452663980927
ACH-001278,0.14551090937517294
ACH-001280,0.14568403889697035
ACH-001283,0.14811348804309446
ACH-001289,0.18290937587156
ACH-001300,0.10335224913545199
ACH-001301,0.19727113679356895
ACH-001302,0.12152116587526975
ACH-001306,0.1436821016323608
ACH-001318,0.05958928928230835
ACH-001322,0.10349101861359414
ACH-001328,0.15088942893785126
ACH-001332,0.310692430352313
ACH-001336,0.16623325229757874
ACH-001346,0.04507336243190515
ACH-001353,0.14037343571435387
ACH-001354,0.20340732574034626
ACH-001367,0.11906212077369205
ACH-001368,0.04653391155114252
ACH-001374,0.2330681637048191
ACH-001377,0.14718936410938951
ACH-001380,0.09790443496814548
ACH-001391,0.07224972215877244
ACH-001408,0.10403220936189952
ACH-001430,0.03849083794501016
ACH-001431,0.016318081436669598
ACH-001450,0.04556802715925861
ACH-001496,-0.029418613683579155
ACH-001500,0.08923407073977466
ACH-001523,0.13551231117367007
ACH-001532,0.045659626198101946
ACH-001550,0.09150642160548844
ACH-001552,0.019075105223721342
ACH-001554,0.10931400199849513
ACH-001654,0.09072365984031516
ACH-001735,0.057947484533638564
ACH-001736,0.05188035607641616
ACH-001737,0.3447296769952025
ACH-001740,0.10993326005300758
ACH-001745,0.06037176183142399
ACH-001765,0.08926012660042983
