,PASK (23178)
ACH-000004,-0.009944594202051337
ACH-000005,0.2285919807732069
ACH-000007,-0.005086041564469668
ACH-000009,-0.10574811375914632
ACH-000011,0.05457972312891607
ACH-000012,-0.00850532654336727
ACH-000013,0.014969838996240045
ACH-000014,-0.059225377214519724
ACH-000015,-0.06759115769892413
ACH-000017,-0.13805990743955435
ACH-000018,-0.1947371442420333
ACH-000019,0.012108434889119632
ACH-000021,-0.11875590326730352
ACH-000022,-0.0445031584542347
ACH-000025,-0.08287194350467794
ACH-000028,0.07991327657578519
ACH-000030,0.05872560199304015
ACH-000035,0.03925981170441381
ACH-000036,-0.23785221664625034
ACH-000037,-0.22417994162864496
ACH-000039,-0.21312161820732325
ACH-000040,-0.11743117536594724
ACH-000041,-0.06448509344188773
ACH-000042,-0.0710400687409347
ACH-000045,0.16790806412248374
ACH-000047,-0.06064469952829631
ACH-000052,-0.08339978862364107
ACH-000053,-0.12947258242059478
ACH-000054,-0.14733081999921718
ACH-000055,-0.193955391860807
ACH-000060,0.10325181141916788
ACH-000067,0.024952670564088543
ACH-000070,0.2236230356804004
ACH-000075,-0.08671849404157611
ACH-000078,-0.05444423529047982
ACH-000082,-0.05254279106057893
ACH-000085,-0.1495776999621302
ACH-000086,-0.03774061688013265
ACH-000087,0.30014762829514985
ACH-000092,-0.06501881439084987
ACH-000095,-0.08118397359790061
ACH-000097,-0.11528018151299425
ACH-000098,-0.010980587419661769
ACH-000099,-0.14213292106490918
ACH-000108,0.0960367179450896
ACH-000113,-0.2108579394099264
ACH-000116,-0.05103968683705185
ACH-000118,-0.17187076921774352
ACH-000120,0.045168605149728584
ACH-000123,-0.10034871512056397
ACH-000127,-0.058446102141321926
ACH-000128,-0.2718628592580444
ACH-000132,0.062286153061922006
ACH-000133,0.03518342842827372
ACH-000137,0.1330667769409388
ACH-000138,-0.05409875051712503
ACH-000142,-0.07872568947017099
ACH-000143,-0.05501222356782641
ACH-000146,-0.11338393928518135
ACH-000148,0.0879561664624927
ACH-000150,-0.09589086613801734
ACH-000152,0.01865038153588835
ACH-000153,-0.2870556706544536
ACH-000159,-0.18413520920448825
ACH-000160,0.13764645839595213
ACH-000163,-0.06452162918119421
ACH-000167,-0.270836072089457
ACH-000168,-0.05773919120841301
ACH-000169,-0.10166110862622328
ACH-000178,-0.08357203881028119
ACH-000183,-0.041446408884992084
ACH-000188,0.01808551797774153
ACH-000189,-0.04611604660713831
ACH-000190,-0.18292441467884515
ACH-000198,-0.08229457636309544
ACH-000203,0.5259722202913001
ACH-000204,-0.2363644542507752
ACH-000206,-0.15801933544322805
ACH-000207,-0.09767987869954492
ACH-000208,0.09579545575794113
ACH-000210,0.2510926817756049
ACH-000211,0.02872758869522327
ACH-000215,-0.1163184645110318
ACH-000221,-0.03848946621095703
ACH-000222,-0.19767074500404774
ACH-000223,-0.10475075889927372
ACH-000226,-0.2617298502019361
ACH-000227,-0.1332565652769563
ACH-000228,-0.011653832707695022
ACH-000231,-0.15432115753486558
ACH-000232,-0.06995340081405306
ACH-000233,-0.0728483136571791
ACH-000234,-0.22214021233364956
ACH-000235,0.010669815739556672
ACH-000237,-0.1495613147949277
ACH-000238,-0.16819080513516435
ACH-000242,0.4724675706056025
ACH-000243,-0.046122446671868426
ACH-000244,0.11359636714485548
ACH-000246,-0.09054968878809527
ACH-000248,0.19078869686450087
ACH-000250,-0.13193032690525616
ACH-000251,-0.1474122215230371
ACH-000252,-0.1566370126674116
ACH-000253,-0.19433678624738485
ACH-000255,-0.18095217341100628
ACH-000256,0.028717811153769063
ACH-000257,0.05653132663276341
ACH-000258,-0.1809788095454304
ACH-000259,0.01019352219865572
ACH-000260,-0.1797204732392679
ACH-000261,0.03231385025016744
ACH-000262,-0.008071644546510059
ACH-000263,0.07628969767447477
ACH-000264,0.015500539248506752
ACH-000265,-0.15016550310304205
ACH-000266,-0.06511746023404393
ACH-000272,-0.014537340623255715
ACH-000274,-0.031507863332039684
ACH-000277,0.03240432005767468
ACH-000278,-0.12312789062773385
ACH-000279,0.036886026738895766
ACH-000280,0.057772835059012324
ACH-000281,-0.030362130134469683
ACH-000288,-0.06160112090102018
ACH-000291,-0.12834351500786748
ACH-000293,-0.0036493630149134174
ACH-000294,-0.23231306972818055
ACH-000295,-0.03462222831103159
ACH-000296,0.006317561325108996
ACH-000302,0.03749818003355672
ACH-000304,0.0042984841880781615
ACH-000307,-0.054604899588213685
ACH-000308,-0.0068504184972672565
ACH-000310,-0.035478141539586165
ACH-000311,-0.08859172586184083
ACH-000312,-0.0048496598495981645
ACH-000315,-0.05131147377771544
ACH-000316,-0.12931456421341514
