,BRPF1 (7862)
ACH-000557,-0.6316489707050928
ACH-000569,-0.17036045231139682
ACH-000570,-0.33062342214386786
ACH-000571,-0.28267339231291444
ACH-000573,-0.2266585401449329
ACH-000576,-0.5880501348488256
ACH-000579,-0.3691184712950539
ACH-000580,-0.4388368634138303
ACH-000584,-0.5919543615267466
ACH-000585,-0.153544217940978
ACH-000588,-0.43605353149981996
ACH-000589,-0.3582965839214633
ACH-000591,-0.16229075916075264
ACH-000593,-0.2960861171792685
ACH-000600,-0.0939284899776486
ACH-000601,-0.07285892000692491
ACH-000605,-0.15044813430446094
ACH-000606,-0.013259684626525456
ACH-000608,-0.16393619806652268
ACH-000614,-0.323630775456052
ACH-000616,-0.5215220680040632
ACH-000618,-0.21664158322049845
ACH-000619,-0.20159192831145145
ACH-000620,-0.17894881973453275
ACH-000621,-0.3817766370933257
ACH-000622,-0.5210554225672783
ACH-000623,-0.2465231056024259
ACH-000624,-0.2306147085719096
ACH-000627,-0.2995517910540928
ACH-000630,-0.16196787352409492
ACH-000631,-0.4255334492778462
ACH-000632,-0.38596424275720265
ACH-000633,-0.07368374243682073
ACH-000637,-0.20791291772084514
ACH-000638,-0.4604776501370308
ACH-000646,-0.5114031519683848
ACH-000647,-0.2129952819441034
ACH-000648,-0.21859809597328775
ACH-000649,-0.2980331980464597
ACH-000651,-0.27164110709608186
ACH-000652,-0.5555803626928667
ACH-000653,-0.19985795378033275
ACH-000657,-0.4164814333095673
ACH-000658,-0.6417209981439583
ACH-000661,-0.3664716596958169
ACH-000662,-0.2791830326674867
ACH-000663,-0.32140020396040075
ACH-000665,-0.37470456586957057
ACH-000671,-0.3189754361064462
ACH-000672,-0.3497606870563157
ACH-000673,-0.2263601240592277
ACH-000676,-0.4050045407070973
ACH-000677,-0.34594911737166195
ACH-000681,-0.1976436182838371
ACH-000683,-0.3655847356370888
ACH-000684,-0.2853372185379402
ACH-000688,-0.41532973065931605
ACH-000693,-0.09065495496001867
ACH-000694,-0.22626265954128294
ACH-000695,-0.2921922734131316
ACH-000696,-0.10826207728648203
ACH-000697,-0.019954242390168637
ACH-000699,-0.2436904242046816
ACH-000701,-0.22153269775290912
ACH-000706,-0.4842915334563019
ACH-000711,-0.25854263200831273
ACH-000713,-0.3064501067338979
ACH-000714,-1.0042411083275329
ACH-000718,-0.33644843523092866
ACH-000720,-0.4392258974119624
ACH-000721,-0.3178495315169456
ACH-000724,-0.2875089295866214
ACH-000725,-0.5960025880869061
ACH-000732,-0.5284232201840289
ACH-000734,-0.10561625847247133
ACH-000735,-0.35998666371947324
ACH-000736,-0.18744421981097698
ACH-000738,-0.232529401245224
ACH-000746,-0.3538621456436956
ACH-000747,-0.10828145917217838
ACH-000748,-0.4435006054200205
ACH-000753,-0.3698376260002206
ACH-000756,-0.23088597870429245
ACH-000757,-0.08322120043153046
ACH-000758,-0.23190073844228415
ACH-000760,-0.25793005283538345
ACH-000762,-0.25790731358869684
ACH-000763,-0.35476772360786424
ACH-000764,-0.5474679597672861
ACH-000765,-0.41882615665770784
ACH-000766,-0.8747320563473848
ACH-000767,-0.3557894475422542
ACH-000768,-0.6338320796777742
ACH-000769,-0.5130869223188945
ACH-000770,-0.6771149253640344
ACH-000771,0.25772170566216823
ACH-000773,-0.1820031740861969
ACH-000776,-0.2301111188558181
ACH-000777,-0.3362934721441434
ACH-000778,-0.3103958791110095
ACH-000781,-0.11476699011054615
ACH-000782,-0.4316325130923769
ACH-000783,-0.6427225898677454
ACH-000784,-0.27150919971225257
ACH-000785,-0.2532537934728153
ACH-000787,-0.3012886621784551
ACH-000788,-0.461814789427373
ACH-000791,-0.5741273682619361
ACH-000792,-0.4022602534981142
ACH-000794,-0.3263247364305447
ACH-000796,-0.2932388999385363
ACH-000798,-0.31158334506534824
ACH-000799,-0.24191453976471425
ACH-000800,-0.2456170180025348
ACH-000802,-0.4297510101904908
ACH-000804,-0.309199237332328
ACH-000805,-0.3791533329035152
ACH-000809,-0.2954725698130953
ACH-000810,-0.3965518485367304
ACH-000811,-0.36111004497317983
ACH-000817,-0.4872538183094074
ACH-000819,-0.22176855490818626
ACH-000820,-0.04267546257178728
ACH-000821,-0.4739696197620584
ACH-000822,-0.08303688041893445
ACH-000823,-0.31202350340623336
ACH-000824,-0.2090124673083225
ACH-000827,-0.44495662272901737
ACH-000829,-0.10891280572991957
ACH-000831,-0.14324646644802697
ACH-000832,-0.17706448596647298
ACH-000833,-0.20251866143089667
ACH-000834,-0.22839538910472346
ACH-000835,-0.1429711788039982
ACH-000836,-0.1578972584662707
ACH-000837,-0.4252467181846966
ACH-000838,-0.2842471322689518
ACH-000839,-0.3268624485437327
ACH-000840,-0.4136332287156882
ACH-000841,-0.2808675379858094
ACH-000843,-0.23945782876475402
ACH-000846,-0.2142907470585538
ACH-000847,-0.5613926617104151
ACH-000848,-0.3455328798244741
ACH-000849,-0.04021357460642515
ACH-000851,-0.13539028219236265
ACH-000855,-0.3460932289443168
ACH-000856,-0.3893294727671539
ACH-000858,-0.2100192973305991
ACH-000859,-0.23466795989040226
ACH-000861,-0.3409490911971573
ACH-000862,-0.2541735527510306
ACH-000865,-0.16122595095386838
ACH-000866,-0.5969198719809671
ACH-000867,-0.067025269530711
ACH-000869,-0.2188594081075465
ACH-000872,-0.4626245168123628
ACH-000873,-0.16285824685989966
ACH-000876,-0.34672630184690684
ACH-000878,-0.22116851093780568
ACH-000880,-0.4142947945080296
ACH-000881,-0.2355172441856432
ACH-000882,-0.08793197274281007
ACH-000884,-0.4732147687689876
ACH-000885,-0.4140353183441098
ACH-000887,-0.2161853201749152
ACH-000889,-0.6267479968291303
ACH-000896,-0.4318160627319793
ACH-000898,0.025171809104056832
ACH-000900,-0.22143895759236654
ACH-000901,-0.1845057827469272
ACH-000905,-0.5639379676036036
ACH-000906,-0.05983444081460058
ACH-000907,-0.11427281891230165
ACH-000910,-0.1170786623282926
ACH-000911,-0.4293947271090179
ACH-000912,-0.17347403417249285
ACH-000913,-0.39221920213289735
ACH-000915,-0.4276661473795645
ACH-000916,-0.4999652187008279
ACH-000917,-0.2954076102928039
ACH-000920,-0.4952146191682312
ACH-000921,-0.33386379292022017
ACH-000924,-0.3346435037653788
ACH-000926,-0.43512895881420216
ACH-000928,-0.4568890512561336
ACH-000929,-0.29695724292808023
ACH-000932,0.06357683673600087
ACH-000935,-0.2403838730808357
ACH-000936,-0.24580819947129745
ACH-000937,-0.16701747364571054
ACH-000938,-0.5707488572638639
ACH-000939,-0.16007061536602385
ACH-000941,-0.19553945683419224
ACH-000943,-0.2655111663294838
ACH-000946,-0.11852006835506647
ACH-000947,-0.380938780453168
ACH-000948,0.019885096625676068
ACH-000950,-0.3238859494701627
ACH-000953,-0.08401031041407474
ACH-000954,-0.14311249590044509
ACH-000957,0.013748290899488766
ACH-000958,-0.3514597475184921
ACH-000960,-0.20894222853697575
ACH-000963,-0.1835312963929176
ACH-000968,-0.1946090746390263
ACH-000969,-0.2402731905632617
ACH-000972,-0.2504797827240376
ACH-000973,-0.1823139997154816
ACH-000974,-0.2395664302221068
ACH-000978,-0.14883409707181738
ACH-000984,-0.3146544658036079
ACH-000986,-0.2809123869061116
ACH-000988,-0.3832299642594858
ACH-000993,-0.4183806741673505
ACH-000994,-0.1461646931570815
ACH-000996,-0.3853952779528617
ACH-001001,-0.13867835859844113
ACH-001020,-0.3589684324824529
ACH-001028,-0.13412948309821288
ACH-001031,-0.4602781624262767
ACH-001038,-0.12326795630773962
ACH-001048,-0.4131824266192897
ACH-001050,-0.3961386848515975
ACH-001053,-0.2731226426131865
ACH-001054,-0.4113122515516372
ACH-001061,-0.3331568322244546
ACH-001067,-0.62761334061749
ACH-001075,-0.2922991666484708
ACH-001096,-0.26826794649051544
ACH-001111,-0.20688870950601407
ACH-001119,-0.05911667936138909
ACH-001128,0.1883663516890696
ACH-001134,-0.21620554303278708
ACH-001151,-0.36375798216255983
ACH-001163,-0.11843570736925148
ACH-001164,-0.4776625682444071
ACH-001183,-0.14767557569437434
ACH-001192,-0.4545199705083128
ACH-001193,-0.17763467818746256
ACH-001196,-0.2648078678521326
ACH-001197,-0.1432706786174762
ACH-001205,-0.24603053976417594
ACH-001211,-0.2920672156467832
ACH-001212,-0.4104185068680784
ACH-001228,-0.09102166375790624
ACH-001232,-0.15728232635892092
ACH-001239,-0.5373402478060596
ACH-001270,-0.1195919462185168
ACH-001274,-0.3548224627939769
ACH-001275,-0.5786575160567705
ACH-001277,-0.3714559414914433
ACH-001278,-0.6235009827027087
ACH-001280,-0.4434186871232205
ACH-001283,-0.6001177692892256
ACH-001289,-0.16637736963100788
ACH-001300,-0.4650036456843034
ACH-001301,-0.3051684677477053
ACH-001302,-0.4626189070460826
ACH-001306,-0.09085491860364626
ACH-001318,-0.1590766531400247
ACH-001322,-0.3364905038224066
ACH-001328,0.008373846342119823
ACH-001332,-0.17367935948258645
ACH-001336,-0.4468546774852666
ACH-001346,-0.3340632729070039
ACH-001353,-0.1661386936903474
ACH-001354,-0.4126269125368036
ACH-001367,-0.3416517647123295
ACH-001368,-0.2643848386232301
ACH-001374,-0.5740595087960336
ACH-001377,-0.4467095496168564
ACH-001380,-0.3191054105486563
ACH-001391,-0.3488509250490769
ACH-001408,-0.3610105240291512
ACH-001430,0.0716556348033434
ACH-001431,-0.5140200199950893
ACH-001450,0.16746749058541446
ACH-001496,-0.17494014378014328
ACH-001500,-0.3948582983509904
ACH-001523,-0.2622008845118892
ACH-001532,-0.5477624595078469
ACH-001550,-0.13301474067351496
ACH-001552,-0.4155113030620497
ACH-001554,-0.2370942813421648
ACH-001654,-0.2787568643400249
ACH-001735,-0.4019588413049269
ACH-001736,-0.4406044716926756
ACH-001737,-0.21452255427472294
ACH-001740,-0.4072340031009489
ACH-001745,-0.3389471385145192
ACH-001765,-0.13414503902247826
