,NDUFB8 (4714)
ACH-000004,-0.5674838364739552
ACH-000005,-0.03802358044658075
ACH-000007,-0.8732433760907325
ACH-000009,-0.42340264294850855
ACH-000011,-0.08348483750956921
ACH-000012,-0.4170494445630447
ACH-000013,-0.5057101268974143
ACH-000014,-0.6382181907525849
ACH-000015,-0.5731208949305236
ACH-000017,-0.5110064705001558
ACH-000018,-0.5027258273038674
ACH-000019,-0.8848670118610984
ACH-000021,-0.4591075574680562
ACH-000022,-0.4180825007184158
ACH-000025,-0.586244467175384
ACH-000028,-0.7628292413686475
ACH-000030,-0.5938392470499332
ACH-000035,-0.5191181730527025
ACH-000036,-0.17962407434680344
ACH-000037,-0.5586972941586672
ACH-000039,-0.4591777306256648
ACH-000040,-0.3399729945555668
ACH-000041,-0.5466810649667527
ACH-000042,-0.3188577672539705
ACH-000045,-0.6511896602132871
ACH-000047,-0.9709496522426724
ACH-000052,-0.5297574663259833
ACH-000053,-0.4447480414727741
ACH-000054,-0.7131392769750267
ACH-000055,-0.31500123639257804
ACH-000060,-0.4701384955864452
ACH-000067,-0.4655728932538055
ACH-000070,-0.5354435691753116
ACH-000075,-0.5255848418548134
ACH-000078,-0.5739486899067268
ACH-000082,-0.41809770831850795
ACH-000085,-0.3646485345224543
ACH-000086,-0.5829137770342797
ACH-000087,-0.4943593658236693
ACH-000092,-0.3810625059402754
ACH-000095,-0.27327908795360795
ACH-000097,-0.5081927644659469
ACH-000098,-0.3801166015347152
ACH-000099,-0.6616858694507349
ACH-000108,-0.3853664164164287
ACH-000113,-0.6169262870617465
ACH-000116,-0.5730305487435773
ACH-000118,-1.0510700232144516
ACH-000120,-0.4443403822233408
ACH-000123,-0.5784510846098496
ACH-000127,-0.7377873813367196
ACH-000128,-0.4855706385206458
ACH-000132,-0.525048038137885
ACH-000133,-0.3668614904692029
ACH-000137,-0.4187321060145169
ACH-000138,-0.5871304389418829
ACH-000142,-0.27763944883071656
ACH-000143,-0.3797262091907031
ACH-000146,-0.4950552437308949
ACH-000148,-0.6085409172189431
ACH-000150,-0.5763289659733056
ACH-000152,-0.4522815847231886
ACH-000153,-0.6366637490853172
ACH-000159,-0.612587003017991
ACH-000160,-0.6109166804373091
ACH-000163,-0.4231578880486842
ACH-000167,-0.3317470633801881
ACH-000168,-0.2451570811010289
ACH-000169,-0.6058304535114871
ACH-000178,-0.2410991328397943
ACH-000183,-0.5316192864644274
ACH-000188,-0.16063903059133372
ACH-000189,-0.40693324784966173
ACH-000190,-0.7799610353496219
ACH-000198,-0.6243107788169032
ACH-000203,-0.3970882977337051
ACH-000204,-0.5852900150033671
ACH-000206,-0.305793658503468
ACH-000207,-0.3467283848663955
ACH-000208,-0.6672745055383691
ACH-000210,-0.8592053632680646
ACH-000211,-0.5046819789680892
ACH-000215,-0.4380173398577762
ACH-000221,-0.8069288835069118
ACH-000222,-0.3110732544824104
ACH-000223,-0.5671641427930297
ACH-000226,-0.4563285037530404
ACH-000227,-0.5387183322268831
ACH-000228,-0.4133607061453645
ACH-000231,-0.2903238713009306
ACH-000232,-0.35280017205959113
ACH-000233,-0.6096759788994018
ACH-000234,-0.4024536632005147
ACH-000235,-0.3660371972152861
ACH-000237,-0.24581112840767705
ACH-000238,-0.415020145264312
ACH-000242,-0.3857443302824616
ACH-000243,-0.3652072684820684
ACH-000244,-0.5389583793833433
ACH-000246,-0.7376196761146119
ACH-000248,-0.3353119774628831
ACH-000250,-0.25036524633291285
ACH-000251,-0.4094231155080243
ACH-000252,-0.6003773182487604
ACH-000253,-0.4957971549167158
ACH-000255,-0.413102818237602
ACH-000256,-0.3601891009760885
ACH-000257,-0.5880534211076099
ACH-000258,-0.4433711006907404
ACH-000259,-0.4425699082608751
ACH-000260,-0.3183215770195397
ACH-000261,-0.30698197745312394
ACH-000262,-0.4597809574658901
ACH-000263,-0.2329500777828953
ACH-000264,-0.489987457787718
ACH-000265,-0.6223736861725562
ACH-000266,-0.2911141919816062
ACH-000272,-0.3568722740595335
ACH-000274,-0.401600883606216
ACH-000277,-0.7846947471118285
ACH-000278,-0.2711626715446541
ACH-000279,-0.6121117286825093
ACH-000280,-0.5496656185749279
ACH-000281,-0.5455833253236333
ACH-000288,-0.4656811879688517
ACH-000291,-0.6564256990791212
ACH-000293,-0.6089654295340047
ACH-000294,-0.2432377522519249
ACH-000295,-0.5133071630307688
ACH-000296,-0.3520227385107386
ACH-000302,-0.6185017761581659
ACH-000304,-0.6213424211737238
ACH-000307,-0.4136797830794372
ACH-000308,-0.4749179187072365
ACH-000310,-0.4878685928517397
ACH-000311,-0.39609020474509776
ACH-000312,-0.535986446442045
ACH-000315,-0.14036087476102013
ACH-000316,-0.4798840274103914
ACH-000317,-0.88961930977294
ACH-000318,-0.3211666187601522
ACH-000319,-0.4359553378643141
ACH-000320,-0.28040091672365897
ACH-000322,-0.4938582264785271
ACH-000323,-0.5093053791315912
ACH-000324,-0.22395336253863346
ACH-000329,-0.8328580830961759
ACH-000330,-0.6190500997924433
ACH-000331,-0.3757862343197911
ACH-000332,-0.2598790292389039
ACH-000334,-0.5500893100087436
ACH-000335,-0.4373770264848221
ACH-000336,-0.608514497999241
ACH-000337,-0.6108472781954511
ACH-000338,-0.9299188151180672
ACH-000339,-0.4548240881110857
ACH-000341,-0.4019153398879734
ACH-000348,-0.6411405041693425
ACH-000350,-0.5209087175074664
ACH-000352,-0.6734648951731277
ACH-000356,-0.6957319154359073
ACH-000361,-0.4350806758318863
ACH-000362,-0.4335020505769492
ACH-000363,-0.5621584384094237
ACH-000364,-0.38575168299330587
ACH-000365,-0.5174464027992031
ACH-000366,-0.30099640881524203
ACH-000368,-0.4896813543483785
ACH-000374,-0.5930808432660449
ACH-000375,-0.4258407088668866
ACH-000376,-0.6399114278608887
ACH-000381,-0.3775296246764618
ACH-000383,-0.4843530769657844
ACH-000387,-0.2558667808124814
ACH-000389,-0.17561531525705154
ACH-000390,-0.5682670892825991
ACH-000393,-0.3372908098156687
ACH-000395,-0.4344236543195512
ACH-000396,-0.460976002658619
ACH-000397,-0.35064014867761234
ACH-000401,-0.1349759862182735
ACH-000402,-0.3084389321460777
ACH-000403,-0.5542223895460412
ACH-000404,-1.0569356287090517
ACH-000406,-0.7291790737169608
ACH-000407,-0.4109846307873917
ACH-000408,-0.6280783719863311
ACH-000410,-0.5052157776766402
ACH-000411,-0.34516178688761145
ACH-000414,-0.43304691999839534
ACH-000415,-0.4487229884590402
ACH-000416,-0.4925705974894711
ACH-000420,-0.5458082049057
ACH-000421,-0.4292338186574349
ACH-000424,-0.4136851432726635
ACH-000425,-0.5963229761651183
ACH-000426,-0.5878672105415224
ACH-000427,-0.7100127211866755
ACH-000433,-0.2392600867247209
ACH-000435,-0.1101489251141596
ACH-000436,-0.24097208172276194
ACH-000444,-0.5004734676928332
ACH-000445,-0.25984801548234737
ACH-000448,-0.3890873553878477
ACH-000450,-0.9625868355784796
ACH-000452,-0.4970212454810604
ACH-000454,-0.6807650853115768
ACH-000458,-0.3226921558445769
ACH-000459,-0.7845887060385431
ACH-000460,-0.3555390442166932
