,SP5 (389058)
ACH-000004,-0.4604576718408421
ACH-000005,-0.2630903910030608
ACH-000007,-0.3814869067988553
ACH-000009,-0.28936412721647264
ACH-000011,-0.16196473684050658
ACH-000012,-0.17020263245687048
ACH-000013,-0.26137986175220745
ACH-000014,-0.2658348363485789
ACH-000015,-0.27408605519228396
ACH-000017,-0.05398824892156902
ACH-000018,-0.12699709907620468
ACH-000019,-0.14934229212454728
ACH-000021,-0.15099721647345254
ACH-000022,-0.2964028889521633
ACH-000025,-0.29844691776065096
ACH-000028,-0.4014005806014246
ACH-000030,-0.11798464113321415
ACH-000035,-0.2318063463175933
ACH-000036,-0.11057212721074904
ACH-000037,-0.21772503296351053
ACH-000039,-0.20054731919725613
ACH-000040,-0.17647761061089828
ACH-000041,-0.22266656752318356
ACH-000042,-0.15245109526580386
ACH-000045,-0.1502553663247313
ACH-000047,-0.3142585693275926
ACH-000052,-0.2101617129571239
ACH-000053,-0.21758841122553105
ACH-000054,-0.1492808865539647
ACH-000055,-0.140316584285161
ACH-000060,-0.17815629286223633
ACH-000067,-0.3760047534631359
ACH-000070,-0.3234681203695277
ACH-000075,-0.2802759115955912
ACH-000078,-0.10467547284794908
ACH-000082,-0.08624280498242036
ACH-000085,-0.3146371086670659
ACH-000086,-0.14059866666019352
ACH-000087,-0.19560003926269548
ACH-000092,-0.15675725588228626
ACH-000095,-0.21519520632020786
ACH-000097,-0.2529719949136545
ACH-000098,-0.4114317609024941
ACH-000099,-0.4051497103189745
ACH-000108,-0.21504307519624025
ACH-000113,-0.33351179989792795
ACH-000116,-0.11798722565398173
ACH-000118,-0.14342666717146982
ACH-000120,-0.2776668364107779
ACH-000123,-0.2722293887188431
ACH-000127,-0.2721001946366509
ACH-000128,-0.28409847606195016
ACH-000132,-0.3805803394074663
ACH-000133,-0.27627420664002594
ACH-000137,-0.14176634945614006
ACH-000138,-0.0861450556309975
ACH-000142,-0.13551941332148526
ACH-000143,-0.20034344451963887
ACH-000146,-0.27451029149399786
ACH-000148,-0.29974796358931105
ACH-000150,-0.3931560760193983
ACH-000152,-0.16690148744094935
ACH-000153,-0.1499260448407821
ACH-000159,-0.19903454774140567
ACH-000160,-0.2168536393987318
ACH-000163,-0.2889917111259454
ACH-000167,-0.25627626143135457
ACH-000168,-0.18712894245470066
ACH-000169,-0.2870829299056485
ACH-000178,-0.172934121350125
ACH-000183,-0.1450248787381921
ACH-000188,-0.12837760700198705
ACH-000189,-0.138320505128042
ACH-000190,-0.3994298449793799
ACH-000198,-0.2545885497757673
ACH-000203,-0.2606052464814722
ACH-000204,-0.05640325046776872
ACH-000206,-0.35303380478851243
