,ROPN1 (54763)
ACH-000004,-0.07874521961291728
ACH-000005,0.03729865010368296
ACH-000007,-0.2424447967235695
ACH-000009,-0.18399110046119205
ACH-000011,-0.1547450350222358
ACH-000012,-0.0978674930843148
ACH-000013,-0.07000049825470253
ACH-000014,-0.19879299985688373
ACH-000015,-0.09532151380259234
ACH-000017,0.06134554730732807
ACH-000018,-0.13414452573267127
ACH-000019,-0.12830374126996202
ACH-000021,-0.0650845140827959
ACH-000022,-0.025174839742953297
ACH-000025,-0.1716139260131967
ACH-000028,-0.3637250049783122
ACH-000030,-0.04941595277520077
ACH-000035,-0.03275527949438438
ACH-000036,-0.04471562396967571
ACH-000037,-0.09361410806543494
ACH-000039,-0.14378089522796764
ACH-000040,-0.2117019186724151
ACH-000041,-0.20894125481965695
ACH-000042,-0.039924334056254715
ACH-000045,-0.2366023608164593
ACH-000047,0.02767849915879607
ACH-000052,-0.13796069910321954
ACH-000053,-0.06473013626548786
ACH-000054,-0.3315597968863942
ACH-000055,-0.08943069093100006
ACH-000060,-0.08463400556262349
ACH-000067,-0.0860782706242403
ACH-000070,-0.029776356250140364
ACH-000075,-0.20338231861688105
ACH-000078,-0.009165182972316378
ACH-000082,0.020768162550770502
ACH-000085,-0.1174395064259642
ACH-000086,-0.2157301246351978
ACH-000087,-0.12749856261574327
ACH-000092,-0.11019862890671296
ACH-000095,-0.06545272717689286
ACH-000097,-0.12161497677815457
ACH-000098,-0.07246189709628771
ACH-000099,-0.11591612083397512
ACH-000108,0.0046787255312011776
ACH-000113,-0.043395403298047835
ACH-000116,-0.09322969661131206
ACH-000118,-0.12023429928982295
ACH-000120,-0.0695952954477764
ACH-000123,-0.1031973699622064
ACH-000127,-0.1117013953242649
ACH-000128,-0.256781095493177
ACH-000132,-0.259534965785264
ACH-000133,-0.0961424259783224
ACH-000137,-0.1807736455611119
ACH-000138,-0.02218915418173974
ACH-000142,-0.06254567124649046
ACH-000143,-0.2495055054829055
ACH-000146,0.08601610302699488
ACH-000148,-0.032409752687794155
ACH-000150,0.16231064923394206
ACH-000152,-0.11730934423679393
ACH-000153,-0.014209601945368506
ACH-000159,0.012173099552762362
ACH-000160,-0.10678635723667423
ACH-000163,-0.14948290350508073
ACH-000167,0.21331912845542786
ACH-000168,0.06847850381065511
ACH-000169,-0.15039739636750354
ACH-000178,-0.0038650948984492576
ACH-000183,-0.1056326439978434
ACH-000188,0.030074153118680613
ACH-000189,0.10984282287005727
ACH-000190,0.06343421560250972
ACH-000198,-0.05034366647388346
ACH-000203,0.3689307288505472
ACH-000204,-0.3253048919934612
ACH-000206,-0.023865134532820652
ACH-000207,-0.0685760157471397
ACH-000208,-0.08098377794199907
ACH-000210,-0.2088498033707927
ACH-000211,-0.1543687507280021
ACH-000215,-0.03971339570696968
ACH-000221,-0.1654753121568567
ACH-000222,-0.05078350448022709
ACH-000223,-0.1279241890787414
ACH-000226,-0.04584860882389012
ACH-000227,-0.07334427571843527
ACH-000228,-0.20696952432076748
ACH-000231,-0.1100722125270444
ACH-000232,-0.13024331726829586
ACH-000233,-0.10045718607639073
ACH-000234,-0.13951920815512345
ACH-000235,-0.0651016377328314
ACH-000237,-0.09315411336122263
ACH-000238,-0.058360323048567524
ACH-000242,-0.05859098051807651
ACH-000243,-0.024446396801568997
ACH-000244,-0.14511561647447155
ACH-000246,-0.08480592898966276
ACH-000248,0.048631836278091964
ACH-000250,-0.05121440287982668
ACH-000251,-0.3438899963196124
ACH-000252,-0.1342438572730269
ACH-000253,-0.07997123346208397
ACH-000255,-0.1165630174351172
ACH-000256,-0.0011442612069894687
ACH-000257,0.10085716537398133
ACH-000258,-0.10672710798569368
ACH-000259,-0.16905717750297555
ACH-000260,-0.16377909867982132
ACH-000261,-0.0875133826117847
ACH-000262,-0.3363044282979658
ACH-000263,-0.23577666117576115
ACH-000264,-0.0632221525780893
ACH-000265,-0.09075652865407216
ACH-000266,-0.0006132310695127496
ACH-000272,-0.11142188071644446
ACH-000274,-0.04096662964727543
ACH-000277,-0.18249013915660625
ACH-000278,-0.036821920437072934
ACH-000279,-0.08593654648849454
ACH-000280,-0.04271013420881772
ACH-000281,-0.016343288254154837
ACH-000288,0.0037456123806588696
ACH-000291,-0.0761992306755834
ACH-000293,-0.1471765392191979
ACH-000294,-0.17415714823609427
ACH-000295,-0.17233975290570455
ACH-000296,-0.3227364326422296
ACH-000302,-0.17294501973093115
ACH-000304,-0.2618272365680166
ACH-000307,-0.17117149323958614
ACH-000308,-0.07462711218467076
ACH-000310,-0.127064593461805
ACH-000311,0.13646148987409887
ACH-000312,-0.018792991589575918
ACH-000315,0.0456711972447684
ACH-000316,-0.05617572768831013
ACH-000317,-0.09591890930048373
ACH-000318,0.031168591273732317
ACH-000319,-0.11972872796083925
ACH-000320,-0.0004593719779420437
ACH-000322,0.1679208048188965
ACH-000323,-0.14593735609183284
ACH-000324,-0.0729295268128106
ACH-000329,0.011295421470904144
ACH-000330,-0.2313331523434788
ACH-000331,-0.10516727080963277
ACH-000332,0.04423506148962082
ACH-000334,0.023637247849619576
ACH-000335,-0.04054492730216207
ACH-000336,-0.03880695983028232
ACH-000337,-0.15184646484924294
ACH-000338,-0.07785366609742139
ACH-000339,-0.09385190708533823
ACH-000341,-0.1559276143714661
ACH-000348,-0.10827748576986362
ACH-000350,-0.08816492846831263
ACH-000352,-0.23760401806270476
ACH-000356,0.02923271224424366
ACH-000361,-0.08734884235629574
ACH-000362,-0.02309622551012588
ACH-000363,0.00861161950244153
ACH-000364,-0.20472397067248396
ACH-000365,-0.05775893027080304
ACH-000366,-0.05232591746441863
ACH-000368,-0.08454998968866312
ACH-000374,-0.002011886417858298
ACH-000375,0.060043530924766185
ACH-000376,-0.016647282277257106
ACH-000381,-0.08840362138047281
ACH-000383,-0.09361014693463612
ACH-000387,0.10355656363091116
ACH-000389,-0.10046374690169298
ACH-000390,-0.20748724522896103
ACH-000393,0.0049951294018042575
ACH-000395,-0.011192926957517136
ACH-000396,0.08625288014476566
ACH-000397,-0.1857195313238844
ACH-000401,-0.05212724848907364
ACH-000402,0.1657166790241577
ACH-000403,0.009366258161962049
ACH-000404,0.02117072901352549
ACH-000406,-0.030401780553626682
ACH-000407,-0.13669295264020698
ACH-000408,-0.1803596007125797
ACH-000410,0.20141951330628075
ACH-000411,-0.075895707592735
ACH-000414,0.11300039333197966
ACH-000415,-0.03931822118567856
ACH-000416,-0.08941346671125455
ACH-000420,-0.1010634460772955
ACH-000421,-0.027852215747453748
ACH-000424,-0.15247758134722605
ACH-000425,-0.0820039862395982
ACH-000426,-0.20750403353318653
ACH-000427,0.06356980110711281
ACH-000433,0.09140715908858586
ACH-000435,0.1768533527989069
ACH-000436,-0.06990171613397865
ACH-000444,-0.18895759044330301
ACH-000445,0.03450079678058983
ACH-000448,-0.13278611047181751
ACH-000450,-0.0426078478309224
ACH-000452,-0.1823273462476556
ACH-000454,-0.018479930059916508
ACH-000458,-0.08738868619379526
ACH-000459,0.1510901818340619
ACH-000460,-0.0836587794546641
ACH-000461,-0.03997807583085309
ACH-000463,0.033582921923406665
ACH-000464,-0.11395561279113585
