,RUVBL1 (8607)
ACH-000252,-1.5360396879257576
ACH-000253,-1.5624409164899824
ACH-000255,-1.2100928245461484
ACH-000256,-1.4932038276760662
ACH-000257,-1.4739674390609427
ACH-000258,-1.4194469489236683
ACH-000259,-1.366262063703629
ACH-000260,-1.3129017317288736
ACH-000261,-1.2426852748618789
ACH-000262,-1.325712092715128
ACH-000263,-1.6997840908759736
ACH-000264,-1.5410377683190022
ACH-000265,-1.4744164188211857
ACH-000266,-1.3283661683691457
ACH-000272,-1.256334706503375
ACH-000274,-1.5111049990898495
ACH-000277,-1.697382227174751
ACH-000278,-1.4027354223431967
ACH-000279,-1.6132733485823683
ACH-000280,-1.1857902977342183
ACH-000281,-1.5631245937032876
ACH-000288,-1.2778118194644168
ACH-000291,-1.3193762104692248
ACH-000293,-1.6965909222664248
ACH-000294,-2.1223361676533465
ACH-000295,-1.2018579034993802
ACH-000296,-1.2063331135165327
ACH-000302,-1.5187092933815551
ACH-000304,-1.6791249615771493
ACH-000307,-1.3650245397350125
ACH-000308,-1.535612429849922
ACH-000310,-1.2836746844724105
ACH-000311,-1.5100652410062054
ACH-000312,-1.4226573532526128
ACH-000315,-1.6986193454828893
ACH-000316,-1.6394048571213558
ACH-000317,-1.391089339492462
ACH-000318,-1.5716731815648028
ACH-000319,-1.3888885656170236
ACH-000320,-1.4191629569490682
ACH-000322,-1.3797463701580068
ACH-000323,-1.439553043384744
ACH-000324,-1.4724989617029054
ACH-000329,-1.4793113458865552
ACH-000330,-1.3334661573789368
ACH-000331,-1.4426463653772847
ACH-000332,-1.2226890823671708
ACH-000334,-1.6543152458091381
ACH-000335,-1.289957270099523
ACH-000336,-1.4456350144970989
ACH-000337,-1.4881296934643984
ACH-000338,-1.908240856158859
ACH-000339,-1.3702685092298477
ACH-000341,-1.6299944120015202
ACH-000348,-1.3509398162017603
ACH-000350,-1.4004102839072012
ACH-000352,-1.5030424576272976
ACH-000356,-1.4156566002042403
ACH-000361,-1.5107235923947582
ACH-000362,-1.2711139082499259
ACH-000363,-1.3470680579307317
ACH-000364,-1.3729113875712309
ACH-000365,-1.6348748083654114
ACH-000366,-1.4710355268918134
ACH-000368,-1.489995241206935
ACH-000374,-1.5223731578414283
ACH-000375,-1.2469990135152362
ACH-000376,-1.439380859675969
ACH-000381,-1.3935812841455086
ACH-000383,-1.4730010435855432
ACH-000387,-1.7347493675581362
ACH-000389,-1.5836088254488785
ACH-000390,-1.4484439291105882
ACH-000393,-1.626002023799212
ACH-000395,-1.4184202209829369
ACH-000396,-1.3194969185880383
ACH-000397,-1.4644243557575731
ACH-000401,-1.5020465932627567
ACH-000402,-1.3922836008533983
ACH-000403,-1.432844751980801
ACH-000404,-1.2214101592378055
ACH-000406,-1.545885383163459
ACH-000407,-1.348768995542284
ACH-000408,-1.3446619801116109
ACH-000410,-1.2615121764834931
ACH-000411,-1.301946839284445
ACH-000414,-1.3939044762455843
ACH-000415,-1.4759077238348917
ACH-000416,-1.3461998606923602
ACH-000420,-1.310590039357468
ACH-000421,-1.350795021137965
ACH-000424,-1.434561973841376
ACH-000425,-1.244222824685015
ACH-000426,-1.4111250891301592
ACH-000427,-1.2252258933408862
ACH-000433,-1.2600526744206362
ACH-000435,-1.4663541864258354
ACH-000436,-1.5813536237801873
ACH-000444,-1.3068684317085195
ACH-000445,-1.3778341144176491
ACH-000448,-1.1765739615717572
ACH-000450,-1.218673956454306
ACH-000452,-1.4213849662021918
ACH-000454,-1.2776403765820614
ACH-000458,-1.457185245148659
ACH-000459,-0.959423158446268
ACH-000460,-1.4397038458831974
ACH-000461,-1.2814724040484713
ACH-000463,-1.451819047314414
ACH-000464,-1.5626955967776766
ACH-000466,-1.2427823458895615
ACH-000467,-1.2701014752401376
ACH-000468,-1.4483578105139847
ACH-000469,-1.4488177347225215
ACH-000470,-1.5267137040491678
ACH-000471,-1.3485942512488178
ACH-000472,-1.4415560530057494
ACH-000473,-1.1948291477646082
ACH-000475,-1.4463936462510782
ACH-000476,-1.4620474325945665
ACH-000477,-1.264508176484165
ACH-000479,-1.3298992947352777
ACH-000480,-1.3856522766859016
ACH-000481,-1.6026529373613505
ACH-000483,-1.4239951856571382
ACH-000484,-1.285094570624282
ACH-000485,-1.3560015629140387
ACH-000486,-1.2767001398939688
ACH-000487,-1.4980561799899847
ACH-000488,-1.2370544660442881
ACH-000490,-1.279571694883309
ACH-000491,-1.6571722681785628
ACH-000495,-1.3972804532011314
ACH-000496,-1.388710177199881
ACH-000499,-1.5167652947027672
ACH-000500,-1.3434701730515017
ACH-000502,-1.453416904594645
ACH-000503,-1.6583248763241456
ACH-000505,-1.4807492196093592
ACH-000507,-1.3663646272744046
ACH-000510,-1.318691496846913
ACH-000511,-1.3491565230207685
ACH-000512,-1.7084480166997045
ACH-000516,-1.2989783753556416
ACH-000517,-1.4364914775953852
ACH-000518,-1.337660956942223
ACH-000520,-1.2692011596179238
ACH-000521,-1.3062879270879562
ACH-000522,-1.3637692654027334
ACH-000524,-1.4051665326321865
ACH-000527,-1.1759443125910412
ACH-000528,-1.3271604019683387
ACH-000537,-1.5443094349047406
ACH-000541,-1.6100117346642182
ACH-000542,-1.369966544561261
ACH-000544,-1.0619775023249944
ACH-000545,-1.3186840164447011
ACH-000547,-1.594571989751479
ACH-000548,-1.4984977128542456
ACH-000549,-1.271334885738481
ACH-000550,-1.6130863485679248
ACH-000552,-1.3843006514776592
ACH-000556,-1.3334283912788034
ACH-000557,-1.5957808332572765
ACH-000569,-1.4761812191378552
ACH-000570,-1.506088671498136
ACH-000571,-1.4277367938002596
ACH-000573,-1.4563448954446236
ACH-000576,-1.463449714624082
ACH-000579,-1.3371101359932522
ACH-000580,-1.5366472157372353
ACH-000584,-1.3914141100380502
ACH-000585,-1.4719000148049683
ACH-000588,-1.4351806108304743
ACH-000589,-1.3863171409648474
ACH-000591,-1.3784033060719358
ACH-000593,-1.3657584098253177
ACH-000600,-1.3089171876215813
ACH-000601,-1.225415945792514
ACH-000605,-1.4194499013236908
ACH-000606,-1.3233014837708938
ACH-000608,-1.538798423875425
ACH-000614,-1.62116379100242
ACH-000616,-1.3177404866982383
ACH-000618,-1.1739613463895109
ACH-000619,-1.4712007934905516
ACH-000620,-1.3024452612426551
ACH-000621,-1.4701967459007137
ACH-000622,-1.3670038016022308
ACH-000623,-1.3790261811504405
ACH-000624,-1.3974117860738398
ACH-000627,-1.1658575518348293
ACH-000630,-1.3506360796649897
ACH-000631,-1.559784774640537
ACH-000632,-1.370620224816541
ACH-000633,-1.4616124443454404
ACH-000637,-1.4711704393593454
ACH-000638,-1.2577294736984468
ACH-000646,-1.000870351078163
ACH-000647,-1.3620956280127126
ACH-000648,-1.5073453902589944
ACH-000649,-1.427349589855306
ACH-000651,-1.4919853430762744
ACH-000652,-1.4136295263868481
ACH-000653,-1.4065465983186585
ACH-000657,-1.4690167168030757
ACH-000658,-1.5614970827024248
ACH-000661,-1.5999846455547615
ACH-000662,-1.5428878763541125
ACH-000663,-1.3843098834091592
ACH-000665,-1.3218053270392809
ACH-000671,-1.5509310785781332
ACH-000672,-1.5558710516290992
ACH-000673,-1.274139344549615
ACH-000676,-1.3678572368774382
ACH-000677,-1.3176767649170358
ACH-000681,-1.3709286666073643
ACH-000683,-1.361694047092609
ACH-000684,-1.3703166346322198
ACH-000688,-1.4285139303059122
ACH-000693,-1.3562012998059434
ACH-000694,-1.2749522437245369
ACH-000695,-1.6545652589948474
ACH-000696,-1.3609283866663353
ACH-000697,-1.25271930597583
ACH-000699,-1.4300080468034686
ACH-000701,-1.56280493788343
ACH-000706,-1.4626786930415805
ACH-000711,-1.386198142373222
ACH-000713,-1.3955597827548192
ACH-000714,-1.2896952011118574
ACH-000718,-1.3102685703861865
ACH-000720,-1.4187527445863497
ACH-000721,-1.4304380900232152
ACH-000724,-1.3016678577201122
ACH-000725,-1.351689428364636
ACH-000732,-1.0923963883348853
ACH-000734,-1.4003852327549662
ACH-000735,-1.1233491667285334
ACH-000736,-1.1528545409851945
ACH-000738,-1.3729716548901223
ACH-000746,-1.4673349059308456
ACH-000747,-1.4644670059028742
ACH-000748,-1.5277939959175728
ACH-000753,-1.4261185752991865
ACH-000756,-1.163905109299146
ACH-000757,-1.3752020427610454
ACH-000758,-1.4958657601968326
ACH-000760,-1.3438464959494398
ACH-000762,-1.4327876468006284
ACH-000763,-1.5184537158365885
ACH-000764,-1.3162307895120515
ACH-000765,-1.6378483873562857
ACH-000766,-1.3299539467537185
ACH-000767,-1.3064561931623369
ACH-000768,-1.471696304504856
ACH-000769,-1.4906016512907525
ACH-000770,-1.4129788541740478
ACH-000771,-1.0714311252900497
ACH-000773,-1.3622255494757622
ACH-000776,-1.5786007560311262
ACH-000777,-1.5733304477846293
ACH-000778,-1.324787543171444
ACH-000781,-1.3789570214330955
ACH-000782,-1.1422231568816834
ACH-000783,-1.3658979782740284
ACH-000784,-1.2721683037453375
ACH-000785,-1.5224704992855584
ACH-000787,-1.2999200012209575
ACH-000788,-1.433318150821978
ACH-000791,-1.4882924135570128
ACH-000792,-1.5553486760830852
ACH-000794,-1.376247932356858
ACH-000796,-1.3585889162191214
ACH-000798,-1.5612950228097795
ACH-000799,-1.289128704538248
ACH-000800,-1.7847744256533298
ACH-000802,-1.5040398603422072
ACH-000804,-1.3275056125008926
ACH-000805,-1.658175952570908
ACH-000809,-1.2346546759172148
ACH-000810,-1.6196016121414407
ACH-000811,-1.5211244740363383
ACH-000817,-1.3856129411478506
ACH-000819,-1.2327022230196918
ACH-000820,-1.2566270466806693
ACH-000821,-1.6599759629741362
ACH-000822,-1.308448460812312
ACH-000823,-1.3879244148625305
ACH-000824,-1.3638584836654493
ACH-000827,-1.4134384046095694
ACH-000829,-1.6053331573216143
ACH-000831,-1.5663207747394012
ACH-000832,-1.4041958461432025
ACH-000833,-1.4853168517646862
ACH-000834,-1.289873845442861
ACH-000835,-1.4673979313722134
ACH-000836,-0.9066531100433768
ACH-000837,-1.3959188877528337
ACH-000838,-1.5054390549964067
ACH-000839,-1.4181357207714802
ACH-000840,-1.4804141184413655
ACH-000841,-1.4978822786108772
ACH-000843,-1.533073869301874
ACH-000846,-1.304031260027724
ACH-000847,-1.4763631617293105
ACH-000848,-1.628806371954972
ACH-000849,-1.4821338105151571
ACH-000851,-1.3474491640391957
ACH-000855,-1.5629210458261662
ACH-000856,-1.4211601828789642
ACH-000858,-1.457238514412621
ACH-000859,-1.4811624509578687
ACH-000861,-1.4761732970377797
ACH-000862,-1.3343367222529186
ACH-000865,-1.306330475999029
ACH-000866,-1.5038973634357782
ACH-000867,-1.3132207243494705
ACH-000869,-1.4339307030148578
ACH-000872,-1.3846501392344523
ACH-000873,-1.0977338628019964
ACH-000876,-1.403033628973566
ACH-000878,-1.8242964950223832
ACH-000880,-1.597837271807497
ACH-000881,-1.4688437474623626
ACH-000882,-1.266352719677199
ACH-000884,-1.1309713969963315
ACH-000885,-1.384458696608095
ACH-000887,-1.203856193674919
ACH-000889,-1.57280013023588
ACH-000896,-1.3110042067502232
ACH-000898,-1.38195006795353
ACH-000900,-1.316575347093831
ACH-000901,-1.4071597147312718
ACH-000905,-1.492522286926498
ACH-000906,-1.3267808598284063
ACH-000907,-1.394398735675915
ACH-000910,-1.4903078456650432
ACH-000911,-1.4309326048081603
ACH-000912,-1.5090581481461456
ACH-000913,-1.416924075661282
ACH-000915,-1.249025092222692
ACH-000916,-1.2346266027095048
ACH-000917,-1.4598108829258694
ACH-000920,-1.5813317649163454
ACH-000921,-1.4298207779057777
ACH-000924,-1.3744286428169663
ACH-000926,-1.5157094139827063
ACH-000928,-1.3378149625229765
ACH-000929,-1.3456404228659733
ACH-000932,-1.3115929228142031
ACH-000935,-1.4770051306392746
ACH-000936,-1.5078262956933002
ACH-000937,-1.4889198747808423
ACH-000938,-1.533915401392336
ACH-000939,-1.1625813582664248
ACH-000941,-1.3609618630300098
ACH-000943,-1.6958775059248137
ACH-000946,-1.5044353221060431
ACH-000947,-1.4490918228305514
ACH-000948,-1.212538734571981
ACH-000950,-1.5385001094975548
ACH-000953,-1.481805716045386
ACH-000954,-1.2448086616227412
ACH-000957,-1.3369749935424675
ACH-000958,-1.5952176390443829
ACH-000960,-1.4826999878916618
ACH-000963,-1.2822400072000617
ACH-000968,-1.2849607537532914
ACH-000969,-1.4084796576359482
ACH-000972,-1.2509391643076964
ACH-000973,-1.1574336322400989
ACH-000974,-1.372450860321785
ACH-000978,-1.0747354614898
ACH-000984,-1.4660577756363802
ACH-000986,-1.4090797304247724
ACH-000988,-1.5439980089663086
ACH-000993,-1.2850777105241633
ACH-000994,-1.7482107827863975
ACH-000996,-1.29407690692459
ACH-001001,-1.3783143963203772
ACH-001020,-1.0308531978957876
ACH-001028,-1.454461827136912
ACH-001031,-1.2978808221682745
ACH-001038,-1.4283923594352468
ACH-001048,-1.529150941037946
ACH-001050,-1.3609764937754865
ACH-001053,-1.6415447402898868
ACH-001054,-1.1555726066483698
ACH-001061,-1.4135924603058292
ACH-001067,-1.2596070434493225
ACH-001075,-1.3497828096632865
ACH-001096,-1.4526484408684008
ACH-001111,-1.5212519549199344
ACH-001119,-1.354333338696368
ACH-001128,-0.7466058160825749
ACH-001134,-1.2456301402031291
ACH-001151,-1.447333309026266
ACH-001163,-1.3928393000009551
ACH-001164,-0.810743440848379
ACH-001183,-1.30462181888828
ACH-001192,-1.522209996313778
ACH-001193,-1.6032497560268693
ACH-001196,-1.4459378572508248
ACH-001197,-1.6688654361099775
ACH-001205,-1.3822836522044122
ACH-001211,-1.2396538826630517
ACH-001212,-1.2694725555927997
ACH-001228,-1.2517416600755236
ACH-001232,-1.3597223895837889
ACH-001239,-1.2357201554185695
ACH-001270,-1.3760576082990807
ACH-001274,-1.4561033726284245
ACH-001275,-1.5822971382176043
ACH-001277,-1.3767577993857807
ACH-001278,-1.1204906899076021
ACH-001280,-1.277419786385485
ACH-001283,-1.2829360420749405
ACH-001289,-1.3800039468917489
ACH-001300,-1.6410630665414516
ACH-001301,-1.7204977780686617
ACH-001302,-1.3961696868578062
ACH-001306,-1.3754859818136576
ACH-001318,-1.4607277008991488
ACH-001322,-1.4490664505415243
ACH-001328,-1.223092710205487
ACH-001332,-1.2742388943171623
ACH-001336,-1.4118243527490986
ACH-001346,-1.2688411811136164
ACH-001353,-1.4066214099258654
ACH-001354,-1.3576567834422637
ACH-001367,-1.423127296835315
ACH-001368,-1.4452203457940995
ACH-001374,-1.1931191997934485
ACH-001377,-1.519709772343218
ACH-001380,-1.412874254199219
ACH-001391,-1.2852045317585437
ACH-001408,-1.5057657215572529
ACH-001430,-1.2980235276837953
ACH-001431,-1.5407189055285635
ACH-001450,-1.3370031679836565
ACH-001496,-0.949567329072228
ACH-001500,-1.145477350259314
ACH-001523,-1.3857754059520415
ACH-001532,-1.39276841731556
ACH-001550,-1.1372256953019793
ACH-001552,-1.47623471450785
ACH-001554,-1.4072826779633771
ACH-001654,-1.5092919938673026
ACH-001735,-1.542783002256645
ACH-001736,-1.5607976337072482
ACH-001737,-1.3561641513733391
ACH-001740,-1.4720855413879896
ACH-001745,-1.4897551366863868
ACH-001765,-1.5013972524894152
