,KLRG1 (10219)
ACH-000004,-0.0533686354343316
ACH-000005,0.0010357972944562276
ACH-000007,0.13924111726114718
ACH-000009,0.1353965451427828
ACH-000011,0.08087631766037044
ACH-000012,0.19176470843878865
ACH-000013,0.110572650086252
ACH-000014,0.004044301602839215
ACH-000015,0.03158309874119758
ACH-000017,0.01903308440773697
ACH-000018,0.15094330544057227
ACH-000019,0.2046851503851692
ACH-000021,0.06693655397800856
ACH-000022,0.061859311620739973
ACH-000025,0.07752151706767965
ACH-000028,0.1421055404414557
ACH-000030,0.052585746938075724
ACH-000035,0.10240745099400478
ACH-000036,0.16678314749827527
ACH-000037,0.10751737530382878
ACH-000039,0.1978109477866085
ACH-000040,0.16215604761444066
ACH-000041,0.14337157318968174
ACH-000042,0.06221122223616848
ACH-000045,0.12807140931175073
ACH-000047,0.03783669503567519
ACH-000052,0.2043928676078227
ACH-000053,0.06785253436955245
ACH-000054,0.08252146982020019
ACH-000055,0.09714511211208483
ACH-000060,0.10600628946593076
ACH-000067,0.06504017689681428
ACH-000070,0.08670738817000129
ACH-000075,0.1590574333194827
ACH-000078,0.1850249962139096
ACH-000082,0.04851768717676554
ACH-000085,0.13035739038207272
ACH-000086,0.14358346471144906
ACH-000087,0.04139569802426525
ACH-000092,0.11009657831949868
ACH-000095,0.14129584958299027
ACH-000097,0.09752519166331004
ACH-000098,0.09059732553365196
ACH-000099,0.08499095135534168
ACH-000108,0.035964247039977415
ACH-000113,0.10354024360399104
ACH-000116,0.13218534854826566
ACH-000118,0.09724955864729558
ACH-000120,-0.03941723773124802
ACH-000123,0.09368439125153924
ACH-000127,0.0850065066014749
ACH-000128,0.13266043183783446
ACH-000132,0.1667591089536618
ACH-000133,0.046234148501624384
ACH-000137,0.14726014280593505
ACH-000138,0.06817032194906085
ACH-000142,0.05099205273438927
ACH-000143,0.07754790240033738
ACH-000146,0.08193499786453777
ACH-000148,0.14775092093496572
ACH-000150,0.1618531846763623
ACH-000152,0.13834424376055102
ACH-000153,0.1408009551763818
ACH-000159,0.10658088057918123
ACH-000160,0.10793626281753316
