,PPA1 (5464)
ACH-000183,-0.9925303575666832
ACH-000188,-0.8460212077605648
ACH-000189,-1.2697938882135635
ACH-000190,-1.0136893599835683
ACH-000198,-0.8319851346928503
ACH-000203,-1.3310416885972352
ACH-000204,-1.0150768622317592
ACH-000206,-0.4879464345367995
ACH-000207,-0.965131883880856
ACH-000208,-1.0140155617470727
ACH-000210,-0.7526722930422634
ACH-000211,-1.237800647371614
ACH-000215,-0.9536802995160191
ACH-000221,-0.8894806959643486
ACH-000222,-0.9202093293991288
ACH-000223,-0.7703558137306747
ACH-000226,-0.9155091103436634
ACH-000227,-0.8312535827752878
ACH-000228,-1.1546967983427558
ACH-000231,-0.8785670739519951
ACH-000232,-1.0510642258125755
ACH-000233,-0.8736497293498949
ACH-000234,-0.9544644020495272
ACH-000235,-0.8500611127493568
ACH-000237,-0.8886310310640932
ACH-000238,-1.1329656400138153
ACH-000242,-0.7215822899972416
ACH-000243,-1.0118711984626585
ACH-000244,-0.7799487497490265
ACH-000246,-0.9046610014597622
ACH-000248,-0.8525130303565329
ACH-000250,-0.7707260026154301
ACH-000251,-0.9721475556032648
ACH-000252,-0.8943160144233296
ACH-000253,-0.8686132916828965
ACH-000255,-1.0766814301814354
ACH-000256,-0.9993625652497322
ACH-000257,-1.3208204075197107
ACH-000258,-0.9763338809427076
ACH-000259,-0.9537909230117221
ACH-000260,-1.054543194707159
ACH-000261,-1.1931700670366399
ACH-000262,-1.254472729651717
ACH-000263,-0.7848404580914997
ACH-000264,-0.7726154585828028
ACH-000265,-0.8550471600311644
ACH-000266,-0.7680222404584999
ACH-000272,-0.9909390632343132
ACH-000274,-0.7062455576576433
ACH-000277,-0.28907506787668885
ACH-000278,-0.9618683086086968
ACH-000279,-1.12189688008568
ACH-000280,-0.7387336132279142
ACH-000281,-1.1470033771751955
ACH-000288,-1.1174145734227905
ACH-000291,-0.7879724524175798
ACH-000293,-0.5033866965705321
ACH-000294,-0.8379392218642505
ACH-000295,-0.9333168706082762
ACH-000296,-0.9933785017494378
ACH-000302,-0.7084145468776963
ACH-000304,-1.052679132885594
ACH-000307,-0.9573220977028842
ACH-000308,-0.9553321188874618
ACH-000310,-0.5183633185621529
ACH-000311,-0.7816465498276488
ACH-000312,-0.8845863842226941
ACH-000315,-1.0028120305426913
ACH-000316,-0.8124676276259919
ACH-000317,-0.9892745721791378
ACH-000318,-0.8383934186882154
ACH-000319,-1.0400303219033618
ACH-000320,-1.1847408785127052
ACH-000322,-1.0835978520975582
ACH-000323,-1.0323483399540323
ACH-000324,-1.0625854665508256
ACH-000329,-1.0359720500895957
ACH-000330,-0.633816171602821
ACH-000331,-0.8667296399506098
ACH-000332,-0.6520212272435124
ACH-000334,-0.5594820502039248
ACH-000335,-1.1547716554969891
ACH-000336,-0.9674986140074792
ACH-000337,-0.9313767756060422
ACH-000338,-1.164092607657492
ACH-000339,-0.7054185221032083
ACH-000341,-1.0627120311251557
ACH-000348,-0.8409440701115567
ACH-000350,-0.4667160441850375
ACH-000352,-0.4747690458371106
ACH-000356,-0.7938470706810011
ACH-000361,-1.0470458839316117
ACH-000362,-0.8788410944352362
ACH-000363,-0.5685447486463019
ACH-000364,-0.8562085447297861
ACH-000365,-0.8651943605121726
ACH-000366,-1.0248683267775558
ACH-000368,-1.0308555051338455
ACH-000374,-1.0999935492682504
ACH-000375,-0.9004147361294565
ACH-000376,-1.0907321980240792
ACH-000381,-0.5713026575936822
ACH-000383,-0.8585261771532547
ACH-000387,-0.8000155117711408
ACH-000389,-1.0254842457121218
ACH-000390,-0.8617156048820547
ACH-000393,-0.9227528464408902
ACH-000395,-1.151871486912921
ACH-000396,-1.038372570063184
ACH-000397,-1.2300009405455352
ACH-000401,-0.8374616991107033
ACH-000402,-0.9854945946717208
ACH-000403,-0.9003927640663076
ACH-000404,-1.1854914260545057
ACH-000406,-0.8990736238966331
ACH-000407,-0.9215921905217168
ACH-000408,-1.3238883078417771
ACH-000410,-1.1480069365801486
ACH-000411,-0.6613741315811453
ACH-000414,-0.6577118572616564
ACH-000415,-0.9791117890777196
ACH-000416,-1.107968704233421
ACH-000420,-0.920417655467308
ACH-000421,-0.5821704857836941
ACH-000424,-0.7511195865360254
ACH-000425,-1.3017052126014237
ACH-000426,-0.7379018067055353
ACH-000427,-0.5671594842988817
ACH-000433,-0.8061393807367238
ACH-000435,-0.6841400287459144
ACH-000436,-0.9422170104295624
ACH-000444,-1.0687221899624109
ACH-000445,-1.1175128760760142
ACH-000448,-0.5596769065518096
ACH-000450,-0.6873546322777839
ACH-000452,-1.0471606878741064
ACH-000454,-1.110112740453432
ACH-000458,-1.074584336593886
ACH-000459,-0.6908913068634926
ACH-000460,-1.0101903978567903
ACH-000461,-0.5318206815031143
ACH-000463,-0.918930561273298
ACH-000464,-0.7584280911589779
ACH-000466,-0.8533356116007988
ACH-000467,-1.1577071412754871
ACH-000468,-1.116794357511709
ACH-000469,-1.0769277606160448
ACH-000470,-1.0595762369413746
ACH-000471,-0.8177752773103735
ACH-000472,-1.1326451515111997
ACH-000473,-0.894071702659356
ACH-000475,-0.9394925900675082
ACH-000476,-0.7520961531367004
ACH-000477,-0.9833373795141198
ACH-000479,-1.1823808391557091
ACH-000480,-1.045452505600334
ACH-000481,-0.8779351521981477
ACH-000483,-0.8049077537422619
ACH-000484,-1.0172459000877097
ACH-000485,-0.8577581484368512
ACH-000486,-1.011435187953938
ACH-000487,-0.9069606439239036
ACH-000488,-1.0008111481617048
ACH-000490,-0.7492212234649882
ACH-000491,-0.4079344873948185
ACH-000495,-1.2720519727440551
ACH-000496,-1.0808433619474591
ACH-000499,-1.1913849876943317
ACH-000500,-1.1640079793158895
ACH-000502,-1.0285507510579888
ACH-000503,-0.9385414050022232
ACH-000505,-1.0080103143764505
ACH-000507,-0.9359002106567612
ACH-000510,-1.0057432286523749
ACH-000511,-1.0678846643458269
ACH-000512,-1.0135075830338969
ACH-000516,-0.352134549402676
ACH-000517,-0.9298154213361928
ACH-000518,-0.9848099228764564
ACH-000520,-0.7703162700890402
ACH-000521,-0.9587802161010508
ACH-000522,-0.8995359068697454
ACH-000524,-0.4130083339282473
ACH-000527,-0.9268761369075506
ACH-000528,-0.8306044712285191
ACH-000537,-0.8168170472595336
ACH-000541,-0.6672397615693302
ACH-000542,-0.9109062220757322
ACH-000544,-1.1629173656988976
ACH-000545,-1.0252233602803666
ACH-000547,-1.0262320383137222
ACH-000548,-0.997140887085766
ACH-000549,-0.9421535143680856
ACH-000550,-0.9745455370515396
ACH-000552,-0.7917034089566749
ACH-000556,-0.9237869651832952
ACH-000557,-0.3779934347257049
ACH-000569,-0.8256453688237555
ACH-000570,-1.0259573434699
ACH-000571,-1.1734881309609348
ACH-000573,-0.8181998303271288
ACH-000576,-1.0116585234555024
ACH-000579,-1.3085483793851636
ACH-000580,-1.1032187964915636
ACH-000584,-0.9763152412025056
ACH-000585,-1.0925378031196349
ACH-000588,-1.1860614373566376
ACH-000589,-0.6300258155637903
ACH-000591,-0.9551052183529144
ACH-000593,-1.0023119126072426
ACH-000600,-0.7893221508076516
ACH-000601,-0.8398122423456622
ACH-000605,-1.0899062286166503
ACH-000606,-1.0347653959802303
ACH-000608,-0.5463692502016185
ACH-000614,-1.2667471183649173
ACH-000616,-0.929965388153228
ACH-000618,-0.6556237101744403
ACH-000619,-1.0174169176680763
ACH-000620,-1.0120089813000035
ACH-000621,-0.7364376948121311
ACH-000622,-0.981989402406752
ACH-000623,-0.988916867914164
ACH-000624,-0.8805898814327304
ACH-000627,-1.201368698793366
ACH-000630,-0.8618580735987552
ACH-000631,-0.9234661773064169
ACH-000632,-0.964154566554146
ACH-000633,-0.7005251208944865
ACH-000637,-1.047579589170304
ACH-000638,-1.0768337055080028
ACH-000646,-0.4723213582066426
ACH-000647,-0.5316823233324931
ACH-000648,-0.8760913607272331
ACH-000649,-1.124345451135925
ACH-000651,-1.0227077673673417
ACH-000652,-0.9540858973946644
ACH-000653,-0.8839226436870874
ACH-000657,-0.9548107712784906
ACH-000658,-0.5506885394880707
ACH-000661,-0.8890828533592838
ACH-000662,-0.6096225303687586
ACH-000663,-0.9675391175894068
ACH-000665,-0.8281199711888839
ACH-000671,-0.9546034678749163
ACH-000672,-0.7382010440450563
ACH-000673,-1.0237973862450247
ACH-000676,-1.1461212049830258
ACH-000677,-0.5908694281377876
ACH-000681,-0.8679901606875188
ACH-000683,-1.0415806171268835
ACH-000684,-1.073466277806565
ACH-000688,-0.9749728787262292
ACH-000693,-1.122226964033455
ACH-000694,-1.0577776521473237
ACH-000695,-0.7485590107733537
ACH-000696,-0.9119049917389316
ACH-000697,-0.8989074012007132
ACH-000699,-1.077270180734078
ACH-000701,-0.5170546963570113
ACH-000706,-0.8708625751680441
ACH-000711,-0.9557977915734231
ACH-000713,-0.7714564523003872
ACH-000714,-0.6370934375615711
ACH-000718,-0.9565075099841922
ACH-000720,-1.2220771054552746
ACH-000721,-0.8325230942160424
ACH-000724,-0.8608299340704877
ACH-000725,-0.3614595249738815
ACH-000732,-1.0480071479650268
ACH-000734,-1.1807299936994773
ACH-000735,-0.9230134269910618
ACH-000736,-0.7574268660091523
ACH-000738,-1.024003160127156
ACH-000746,-0.7790304293929291
ACH-000747,-0.8971798858537259
ACH-000748,-1.1289110031303558
ACH-000753,-0.8463792208749484
ACH-000756,-0.9737034475967458
ACH-000757,-0.9001235862423941
ACH-000758,-0.7452124247278098
ACH-000760,-0.8776804164528723
ACH-000762,-1.0393829428276191
ACH-000763,-0.593874884469848
ACH-000764,-1.2685090196084154
ACH-000765,-1.5070917095266627
ACH-000766,-0.8483018299794964
ACH-000767,-0.6693558677021686
ACH-000768,-0.8825039968698654
ACH-000769,-1.055522889711585
ACH-000770,-0.42220606986493
ACH-000771,-0.8431010989025077
ACH-000773,-0.7623259845057828
ACH-000776,-0.9621797289647076
ACH-000777,-0.976960315781696
ACH-000778,-0.8957139438719923
ACH-000781,-0.8031187046023663
ACH-000782,-0.6821201678812783
ACH-000783,-0.5421212356116433
ACH-000784,-1.1371843266019586
ACH-000785,-0.4472034366318677
ACH-000787,-0.9670556851453704
ACH-000788,-1.0861637622124996
ACH-000791,-0.7506273260463043
ACH-000792,-1.0523210331231987
ACH-000794,-1.1544893191040977
ACH-000796,-0.8904984412356921
ACH-000798,-0.703610099524843
ACH-000799,-1.143443117003082
ACH-000800,-0.9339134117019141
ACH-000802,-1.1292605929126929
ACH-000804,-0.9282581533437768
ACH-000805,-0.8153431486468875
ACH-000809,-1.114270939017603
ACH-000810,-1.0823610767038072
ACH-000811,-0.8068266532523344
ACH-000817,-1.3741597778851091
ACH-000819,-1.2025810766415823
ACH-000820,-0.9249628398561978
ACH-000821,-1.3624273449336912
ACH-000822,-1.1716152348545985
ACH-000823,-0.8925294477593965
ACH-000824,-0.991209591670774
ACH-000827,-1.2107709028877764
ACH-000829,-0.9133044718597684
ACH-000831,-0.947948411936418
ACH-000832,-0.9775873627341094
ACH-000833,-1.0818391704228754
ACH-000834,-1.1823839406741032
ACH-000835,-1.1149269002914508
ACH-000836,-1.0762070988785857
ACH-000837,-0.8572402990593034
ACH-000838,-0.910876166643988
ACH-000839,-0.9811134881887336
ACH-000840,-0.5803455967613762
ACH-000841,-0.8613835609923571
ACH-000843,-0.917425082881946
ACH-000846,-1.1406492795563488
ACH-000847,-1.1792806333794217
ACH-000848,-0.9215237804959572
ACH-000849,-1.032599366720153
ACH-000851,-1.1307230440992573
ACH-000855,-1.145392257508383
ACH-000856,-0.7819353611960516
ACH-000858,-0.8455419263800835
ACH-000859,-1.3971108117868083
ACH-000861,-0.9351719578792564
ACH-000862,-1.0426004328287806
ACH-000865,-0.9813492397309734
ACH-000866,-0.3884778968062472
ACH-000867,-0.35741540960388857
ACH-000869,-0.8581273573565732
ACH-000872,-0.9499441974986226
ACH-000873,-0.7519596211047904
ACH-000876,-0.5553045619625797
ACH-000878,-1.1068522002835801
ACH-000880,-0.8591559319499338
ACH-000881,-1.0482224360489194
ACH-000882,-0.9078991645275624
ACH-000884,-1.081933753843522
ACH-000885,-0.7556375464839714
ACH-000887,-0.9507835728732588
ACH-000889,-1.1418615199533262
ACH-000896,-1.0920426723163537
ACH-000898,-0.5197869542817174
ACH-000900,-0.9186086520566352
ACH-000901,-0.9302589791909219
ACH-000905,-1.1714181066739455
ACH-000906,-0.8796693064882127
ACH-000907,-0.9231977273110346
ACH-000910,-0.32969686737100395
ACH-000911,-1.0034313230073062
ACH-000912,-0.9490505406226398
ACH-000913,-1.097934295090643
ACH-000915,-0.8803056818774144
ACH-000916,-0.7860502121392455
ACH-000917,-0.7483820902488189
ACH-000920,-1.0865244168135144
ACH-000921,-1.223814967204334
ACH-000924,-0.9851527855703034
ACH-000926,-0.5690520379754492
ACH-000928,-0.5652374054643103
ACH-000929,-0.8929469121430831
ACH-000932,-0.7565266886553395
ACH-000935,-1.0206980466072944
ACH-000936,-0.9964700291372598
ACH-000937,-0.9189197248250568
ACH-000938,-0.8203941623984587
ACH-000939,-0.9260615883838774
ACH-000941,-0.7483672984371016
ACH-000943,-1.0472692668980936
ACH-000946,-0.8398268830086945
ACH-000947,-0.8394241589896231
ACH-000948,-0.6649717694842175
ACH-000950,-1.0845147635576629
ACH-000953,-0.6194234689759162
ACH-000954,-1.1427614523091576
ACH-000957,-0.891142096266452
ACH-000958,-0.7121288563241841
ACH-000960,-0.9370455352470778
ACH-000963,-0.9891747687695364
ACH-000968,-1.1152198925295425
ACH-000969,-0.6778564076377919
ACH-000972,-0.7730694167198687
ACH-000973,-0.8043017703324125
ACH-000974,-0.8942661309075985
ACH-000978,-0.7764572664982311
ACH-000984,-0.9145590454759092
ACH-000986,-1.1432420817517024
ACH-000988,-0.4686005530037368
ACH-000993,-0.6343760788001622
ACH-000994,-0.6169317671870138
ACH-000996,-0.8471589010546543
ACH-001001,-1.1056438146507193
ACH-001020,-0.7518509137340664
ACH-001028,-0.9365512199797532
ACH-001031,-0.8194909311690141
ACH-001038,-0.7536927336071346
ACH-001048,-1.054886200124303
ACH-001050,-0.9456563600799182
ACH-001053,-1.0317249666815111
ACH-001054,-1.095236535516781
ACH-001061,-0.8717710872922304
ACH-001067,-0.8771863324615097
ACH-001075,-0.8264878922589195
ACH-001096,-0.8454082849104192
ACH-001111,-1.0676821409428514
ACH-001119,-0.8947867581744395
ACH-001128,-0.9788827282282708
ACH-001134,-0.9701079340855042
ACH-001151,-1.0269495079213171
ACH-001163,-1.0545521224924213
ACH-001164,-0.8461047180494147
ACH-001183,-0.936559676961388
ACH-001192,-0.9615201904310228
ACH-001193,-0.91264796528992
ACH-001196,-0.8404082290264618
ACH-001197,-1.1125486572334422
ACH-001205,-0.8966601853535932
ACH-001211,-0.7709176030017856
ACH-001212,-0.5841063017142424
ACH-001228,-0.7356800352215865
ACH-001232,-1.0652595638842726
ACH-001239,-0.9456981261134102
ACH-001270,-1.0331399756879232
ACH-001274,-0.7828916627466846
ACH-001275,-0.9533873545110624
ACH-001277,-0.8584455978836403
ACH-001278,-0.7776225440869042
ACH-001280,-0.5427968079928347
ACH-001283,-1.1820720293586149
ACH-001289,-0.7075507511196091
ACH-001300,-0.9280306229598044
ACH-001301,-0.7183958666868671
ACH-001302,-0.8894964496903268
ACH-001306,-1.270020098694183
ACH-001318,-1.031500638379554
ACH-001322,-0.9009553717742266
ACH-001328,-0.8881095308244743
ACH-001332,-0.8556238752243129
ACH-001336,-1.0878213159602148
ACH-001346,-1.0284207902786469
ACH-001353,-0.8754071100818814
ACH-001354,-1.0991725901290663
ACH-001367,-1.1474299342789205
ACH-001368,-0.8852133623913893
ACH-001374,-1.0579430095399538
ACH-001377,-0.8061760015392307
ACH-001380,-0.9217074006655492
ACH-001391,-0.6160847432660969
ACH-001408,-0.8771842386354218
ACH-001430,-0.8668095297700186
ACH-001431,-0.9559723932234088
ACH-001450,-1.05132534883342
ACH-001496,-0.4394116811257226
ACH-001500,-1.0790665523672789
ACH-001523,-1.0349495878728414
ACH-001532,-0.8491193323282086
ACH-001550,-0.9014424048824596
ACH-001552,-1.226681881994964
ACH-001554,-0.9546271467415006
ACH-001654,-1.0663195280936322
ACH-001735,-0.9212648310957604
ACH-001736,-0.9829195420695064
ACH-001737,-1.1094579794111397
ACH-001740,-1.1424772137628734
ACH-001745,-1.2789881520547441
ACH-001765,-0.8134479543815291
