,POLD2 (5425)
ACH-000004,-1.0302663819550026
ACH-000005,-0.8605876088330717
ACH-000007,-0.7105466201802028
ACH-000009,-0.9095954508056684
ACH-000011,-0.5528732488540312
ACH-000012,-0.7939987288281822
ACH-000013,-0.7293247956980735
ACH-000014,-0.6486110353470009
ACH-000015,-0.7260270987727483
ACH-000017,-0.5989223074082862
ACH-000018,-0.7631043434300816
ACH-000019,-0.7187307959531896
ACH-000021,-0.6956927765140418
ACH-000022,-0.8271274036493096
ACH-000025,-0.9240376048058548
ACH-000028,-0.4991498813349841
ACH-000030,-0.6931357329470769
ACH-000035,-0.692505162739434
ACH-000036,-0.5633411893001672
ACH-000037,-1.0380328918427038
ACH-000039,-0.7883516451565126
ACH-000040,-0.7507126193119985
ACH-000041,-0.7030692525012171
ACH-000042,-0.6570468855192757
ACH-000045,-0.7638652661749048
ACH-000047,-0.6237052168904141
ACH-000052,-0.9448850694073436
ACH-000053,-0.8815400416078346
ACH-000054,-0.6440562821714066
ACH-000055,-0.835364236828205
ACH-000060,-0.7475323452699971
ACH-000067,-0.7904660355135854
ACH-000070,-0.5803254118919311
ACH-000075,-0.5999990270014756
ACH-000078,-0.7316866734660613
ACH-000082,-0.8450597607444266
ACH-000085,-0.5477686933412612
ACH-000086,-0.6708693342434151
ACH-000087,-0.5921268987274833
ACH-000092,-0.5615700911476063
ACH-000095,-0.7306286071921703
ACH-000097,-0.4553380153945634
ACH-000098,-0.7141746348537447
ACH-000099,-0.6941138506282603
ACH-000108,-0.6218646619255194
ACH-000113,-0.6255655305079494
ACH-000116,-0.7862894637750113
ACH-000118,-0.7754534053110951
ACH-000120,-0.8358263603701719
ACH-000123,-0.7606287216844534
ACH-000127,-0.7306563110191605
ACH-000128,-0.990284505995214
ACH-000132,-0.6075869101656239
ACH-000133,-0.7492937466383733
ACH-000137,-0.9024329056434522
ACH-000138,-0.5728333664254036
ACH-000142,-0.7977741950781428
ACH-000143,-0.7553497351217718
ACH-000146,-0.7041298201681522
ACH-000148,-0.6273570255983363
ACH-000150,-0.5172495021749384
ACH-000152,-0.8312959084510719
ACH-000153,-0.8141551139268538
ACH-000159,-0.5641729432201653
ACH-000160,-0.9498997899060544
ACH-000163,-0.6738783186454718
ACH-000167,-0.8401629854177799
ACH-000168,-0.9297356256931684
ACH-000169,-0.7994699464735899
ACH-000178,-0.7372317134873864
ACH-000183,-0.5740864537445738
ACH-000188,-0.7912532181809456
ACH-000189,-0.7707055677567788
ACH-000190,-0.8336006006085029
ACH-000198,-0.5729631281143036
ACH-000203,-1.0974720209624933
ACH-000204,-1.1577258775179091
ACH-000206,-0.7448655826097118
ACH-000207,-0.5436188564272207
ACH-000208,-0.8998912724496541
ACH-000210,-0.603528007424706
ACH-000211,-0.5797276058650788
