,A4GALT (53947)
ACH-000004,-0.14728384454719864
ACH-000005,-0.2988490136088414
ACH-000007,0.11908400767844005
ACH-000009,0.015968266627053845
ACH-000011,-0.20580286675669568
ACH-000012,-0.10793003618200868
ACH-000013,-0.07561049604996642
ACH-000014,-0.08469816535895502
ACH-000015,-0.0617847802142977
ACH-000017,-0.09224311093641076
ACH-000018,0.13040768101161945
ACH-000019,-0.001258642670682288
ACH-000021,-0.1143023627374126
ACH-000022,-0.008476067097356956
ACH-000025,-0.035818885370483
ACH-000028,-0.09161784612430318
ACH-000030,-0.17100944450376052
ACH-000035,0.17878485646681566
ACH-000036,0.0367854995141598
ACH-000037,-0.062925114783624
ACH-000039,-0.1258725637061087
ACH-000040,0.11290585595907986
ACH-000041,-0.21861467053564607
ACH-000042,-0.1412424994707033
ACH-000045,-0.013470815086630129
ACH-000047,-0.058526635570745875
ACH-000052,-0.21267595716658094
ACH-000053,0.039153530724101236
ACH-000054,0.06029863752054403
ACH-000055,-0.017741957896599908
ACH-000060,-0.12011853533402835
ACH-000067,-0.12177284796188835
ACH-000070,0.12561626585609148
ACH-000075,0.03366416746152018
ACH-000078,-0.0007617798698059914
ACH-000082,0.06138567196015628
ACH-000085,-0.45860017468178704
ACH-000086,0.18627059228504592
ACH-000087,-0.0904954093730373
ACH-000092,-0.003582356958202996
ACH-000095,0.0027791162201496523
ACH-000097,-0.079153084153021
ACH-000098,-0.10429807593758088
ACH-000099,-0.08143111758360135
ACH-000108,-0.08556658617431308
ACH-000113,-0.09227124770121546
ACH-000116,-0.023146415043201876
ACH-000118,-0.060103407665756926
ACH-000120,-0.1278303954175697
ACH-000123,-0.04301394670370885
ACH-000127,0.04284045491923046
ACH-000128,-0.02186041734458911
ACH-000132,0.0529538229956629
ACH-000133,-0.12694707957377385
ACH-000137,-0.0057310731348545856
ACH-000138,0.08760698545767626
ACH-000142,-0.006527422503430226
ACH-000143,-0.15690475333318887
ACH-000146,-0.0032410346440678714
ACH-000148,0.08048527557683338
ACH-000150,0.03377780800421228
ACH-000152,-0.0186158854477009
ACH-000153,-0.04766223709381391
ACH-000159,0.06756575070266492
ACH-000160,-0.08950147382287528
ACH-000163,-0.08244863870912966
ACH-000167,0.11974685604587038
ACH-000168,-0.09375169052461006
ACH-000169,-0.04828712736783498
ACH-000178,-0.020393869897437668
ACH-000183,-0.06064148300098714
ACH-000188,0.11453807661473915
ACH-000189,0.14027363231493506
ACH-000190,-0.006419805384709818
ACH-000198,0.03095657743877628
ACH-000203,0.6004246990364647
ACH-000204,-0.016272093671693383
ACH-000206,0.09323343054262437
ACH-000207,-0.0016610332299169669
ACH-000208,-0.039252839746439096
ACH-000210,-0.34155166121629915
ACH-000211,-0.07598874030102214
ACH-000215,-0.059282426864821075
ACH-000221,-0.08076689870077633
ACH-000222,0.10704552762093393
ACH-000223,-0.048191030309963
ACH-000226,-0.062190402549586264
ACH-000227,-0.093449736666575
ACH-000228,-0.20743725269412636
ACH-000231,-0.20112133406441016
ACH-000232,-0.043170703157684065
ACH-000233,-0.14953723595726515
ACH-000234,-0.10301227250411736
ACH-000235,0.02399006861842321
ACH-000237,-0.0663736532225615
ACH-000238,-0.07391315153790154
ACH-000242,-0.13751072924958438
ACH-000243,-0.034010249556077086
ACH-000244,-0.03323590083481237
ACH-000246,-0.07080255094238487
ACH-000248,0.11508376880958343
ACH-000250,-0.033853739007697344
ACH-000251,0.06380494871613546
ACH-000252,-0.3869641466826479
ACH-000253,-0.01281164335285087
ACH-000255,-0.07267871707161451
ACH-000256,-0.07599836041541695
ACH-000257,-0.05526585366120546
ACH-000258,-0.0882474462867956
ACH-000259,-0.019589126835483986
ACH-000260,-0.05212616779358786
ACH-000261,-0.07622310182928753
ACH-000262,0.07468547440048343
ACH-000263,0.01647997127495477
ACH-000264,-0.1271309243568632
ACH-000265,-0.013149537893616692
ACH-000266,-0.14650455584406247
ACH-000272,0.003851168686816703
ACH-000274,-0.11183837138129132
ACH-000277,0.08751128879590216
ACH-000278,-0.0942656357850214
ACH-000279,-0.0404306787171929
ACH-000280,0.054079681242566055
ACH-000281,-0.12131440209804828
ACH-000288,0.025001149344104173
ACH-000291,0.0539609006344028
ACH-000293,-0.07423160523503293
ACH-000294,0.1911056985942336
ACH-000295,-0.2596462960510109
ACH-000296,-0.12528889086989958
ACH-000302,-0.03921058459552282
ACH-000304,-0.16470682544825752
ACH-000307,-0.16811009771884208
ACH-000308,-0.05864542592387185
ACH-000310,-0.02095925692622131
ACH-000311,-0.015243663730415788
ACH-000312,-0.24870851628021365
ACH-000315,-0.07031322426564876
ACH-000316,-0.010101154489592527
ACH-000317,0.0754979834215641
ACH-000318,-0.09143637104265487
ACH-000319,-0.04322959170919018
ACH-000320,-0.13224172389037814
ACH-000322,0.07185596914147283
ACH-000323,-0.056180466564140184
ACH-000324,0.059996516827394375
ACH-000329,-0.03575442158703731
ACH-000330,0.00649876619211819
ACH-000331,0.09673638274539133
ACH-000332,-0.11828490918248445
ACH-000334,0.12084891149486768
ACH-000335,0.010359342932561324
ACH-000336,0.045478759483671485
ACH-000337,0.03403078165872825
ACH-000338,-0.17940181259479102
ACH-000339,-0.027630379422311408
ACH-000341,-0.0970393978025198
ACH-000348,-0.0541407270980289
ACH-000350,-0.01618323597630739
ACH-000352,0.031644271426158534
ACH-000356,-0.03830786315713475
ACH-000361,0.055755592351119716
ACH-000362,-0.0018599689000460648
ACH-000363,-0.06253109034427183
ACH-000364,0.021164286209344324
ACH-000365,-0.009035957130015844
ACH-000366,-0.05549629941058283
ACH-000368,0.02232974183734804
ACH-000374,0.15384046055732764
ACH-000375,-0.006186439146667068
ACH-000376,0.03951016014613181
ACH-000381,0.08859650062564486
ACH-000383,-0.04490161829068103
ACH-000387,0.09073487569107888
ACH-000389,0.032278919042555816
ACH-000390,0.002912548286694377
ACH-000393,-0.1032449794821166
ACH-000395,-0.05539458643409356
ACH-000396,-0.03275044904791903
ACH-000397,-0.12330060302662345
ACH-000401,0.0760746717427915
ACH-000402,-0.5396582895178648
ACH-000403,-0.010424930064384984
ACH-000404,0.18406217361907504
ACH-000406,-0.05993557561796085
ACH-000407,0.14624566029310232
ACH-000408,0.016478332934157985
ACH-000410,0.010559856398025862
ACH-000411,0.005161035833397836
ACH-000414,-0.07182518490104449
ACH-000415,0.013632579009711751
ACH-000416,-0.047791280329805286
ACH-000420,-0.1257310034609267
ACH-000421,-0.035482207253335965
ACH-000424,0.0004025043412514609
ACH-000425,-0.1109270822223758
ACH-000426,0.042918430878973436
ACH-000427,-0.11693341096848475
ACH-000433,-0.010846724159200849
ACH-000435,0.10122585896897604
ACH-000436,-0.032496278836229006
ACH-000444,-0.12119196261557195
ACH-000445,-0.1685461108912132
ACH-000448,-0.0038936969813298727
ACH-000450,-0.03212902956165396
ACH-000452,0.01276641233774387
ACH-000454,0.1332858926015883
ACH-000458,0.03671359043628438
ACH-000459,0.09964698295016697
ACH-000460,0.11753560389058525
ACH-000461,-0.03763363221189543
ACH-000463,-0.017262208139848315
ACH-000464,0.018823315043564562
ACH-000466,-0.13059579429201346
ACH-000467,-0.009893835348200323
ACH-000468,-0.0764802680348205
ACH-000469,-0.229722733149365
ACH-000470,-0.05333303687804876
ACH-000471,-0.07510794993420047
ACH-000472,-0.08423784604487332
ACH-000473,-0.17127287848833278
ACH-000475,-0.045653888486630184
ACH-000476,-0.02877557635788451
ACH-000477,-0.017404291356659943
ACH-000479,0.025165496849664487
ACH-000480,-0.031955785887591
ACH-000481,0.03715619378111155
ACH-000483,-0.12685874383034065
ACH-000484,0.026882454732615114
ACH-000485,-0.05054298215397291
ACH-000486,-0.0068255587089927775
ACH-000487,0.0311091259376215
ACH-000488,-0.13361491934616246
ACH-000490,-0.1158904563421066
ACH-000491,0.0760135472590879
ACH-000495,-0.014675359233364571
