,GALNT9 (50614)
ACH-000004,-0.10483466987271148
ACH-000005,0.1410465109348685
ACH-000007,0.07890082035467949
ACH-000009,-0.08714132923901763
ACH-000011,-0.19987098388410254
ACH-000012,-0.13333653209576354
ACH-000013,-0.021116130111760088
ACH-000014,-0.0003189133803913849
ACH-000015,-0.10129629587898488
ACH-000017,-0.14675337564783325
ACH-000018,0.24046749724124644
ACH-000019,-0.07546187505722601
ACH-000021,-0.09161634678872953
ACH-000022,-0.08504867879213672
ACH-000025,-0.0627992295806548
ACH-000028,-0.036634229296979764
ACH-000030,-0.06550490915842093
ACH-000035,-0.09195829175693966
ACH-000036,-0.10327632179062517
ACH-000037,-0.16022293231130105
ACH-000039,-0.12460631315787045
ACH-000040,-0.01408980434464177
ACH-000041,-0.1380110112877948
ACH-000042,-0.0661044098525178
ACH-000045,0.009541718796695364
ACH-000047,-0.1740393422958208
ACH-000052,-0.1352161232989089
ACH-000053,-0.1108430494926167
ACH-000054,-0.0046460947458097646
ACH-000055,-0.2001443729595968
ACH-000060,-0.09222661651314996
ACH-000067,-0.1105231485534839
ACH-000070,0.023278076123402068
ACH-000075,-0.06430106674942038
ACH-000078,-0.11754385142644125
ACH-000082,0.053364363583168976
ACH-000085,-0.20325048698971754
ACH-000086,-0.025971944560738848
ACH-000087,0.022786581500206758
ACH-000092,-0.014757779632041538
ACH-000095,-0.0648288282194665
ACH-000097,-0.05453920924561137
ACH-000098,-0.02065886569177717
ACH-000099,-0.02952005859711909
ACH-000108,-0.14597881665039564
ACH-000113,-0.09113130070460077
ACH-000116,-0.11652914805272642
ACH-000118,-0.1569595212682621
ACH-000120,-0.024032434554114128
ACH-000123,-0.002520626347497649
ACH-000127,-0.15684675214975394
ACH-000128,-0.053395227147374484
ACH-000132,-0.03026629319061488
ACH-000133,-0.061722070583230725
ACH-000137,-0.05352808146114388
ACH-000138,-0.11533344951963645
ACH-000142,-0.09165598750278282
ACH-000143,0.004891635386942943
ACH-000146,0.1070694624479273
ACH-000148,-0.10474286717066524
ACH-000150,-0.1913974755656071
ACH-000152,-0.06795603048521484
ACH-000153,-0.060643553202941076
ACH-000159,-0.09139804448794593
ACH-000160,-0.1627478694643933
ACH-000163,-0.21889434764558136
ACH-000167,-0.16904477135794896
ACH-000168,-0.11436902269774432
ACH-000169,-0.03724991601353544
ACH-000178,-0.10852984662122593
ACH-000183,-0.02727974179518618
ACH-000188,-0.007280922272131465
ACH-000189,-0.347064778655126
ACH-000190,-0.20081012729259332
ACH-000198,-0.02172570960618796
ACH-000203,-0.20667406839738067
ACH-000204,0.022837268414516932
ACH-000206,-0.16509826975727165
ACH-000207,0.2396102019498469
ACH-000208,-0.18108283542279868
ACH-000210,-0.3914033687181682
ACH-000211,-0.09432162108547493
ACH-000215,-0.13869612415642546
ACH-000221,-0.040753180317396366
ACH-000222,-0.10579226124838667
ACH-000223,-0.0033804122107165603
ACH-000226,-0.006698270197593694
ACH-000227,-0.09373880925544692
ACH-000228,0.027046778850752545
ACH-000231,-0.11534933633587265
ACH-000232,-0.06728399537145477
ACH-000233,-0.13289918851591787
ACH-000234,-0.16755584984099742
ACH-000235,-0.1282711646008639
ACH-000237,-0.16204844943039504
ACH-000238,-0.1650336258600112
ACH-000242,-0.2676355101579692
ACH-000243,-0.05205334915905526
ACH-000244,0.0073038492722253285
ACH-000246,-0.0735534653631255
ACH-000248,-0.14968966281141144
ACH-000250,-0.08204955855250387
ACH-000251,-0.13925356179010534
ACH-000252,0.07543601255365505
ACH-000253,0.04994712132156209
ACH-000255,-0.007213505773517175
ACH-000256,-0.17533560310317384
ACH-000257,0.17870539450496375
ACH-000258,-0.03696259007698259
ACH-000259,-0.05775015765492208
ACH-000260,-0.17567716552461932
ACH-000261,-0.0728921243580711
ACH-000262,-0.037512718553971404
ACH-000263,-0.23983175453204225
ACH-000264,-0.09840253797992707
ACH-000265,0.00211420953697909
ACH-000266,-0.07158142862293232
ACH-000272,-0.06060252105741836
ACH-000274,-0.0971490546700666
ACH-000277,0.030886136731859807
ACH-000278,0.017263293360776283
ACH-000279,-0.005109262254487971
ACH-000280,-0.12275001516612433
ACH-000281,-0.21093031346997265
ACH-000288,-0.20814526439717146
ACH-000291,-0.07473596453733622
ACH-000293,-0.04369060530317719
ACH-000294,0.04235842055666001
ACH-000295,-0.2776906083306062
ACH-000296,-0.1101704747514444
ACH-000302,-0.08196615865173494
ACH-000304,0.0013019426364481047
ACH-000307,-0.10629714138266964
ACH-000308,-0.05495946459677911
ACH-000310,-0.02412253312415409
ACH-000311,-0.19547962138591007
ACH-000312,-0.12334486380221345
ACH-000315,-0.1118995566548937
ACH-000316,-0.22436442314013225
ACH-000317,-0.027241178449288937
ACH-000318,-0.03337263069929438
ACH-000319,-0.15907571622614658
ACH-000320,-0.11250210973464414
ACH-000322,-0.2625601288692456
ACH-000323,-0.0974449386568056
ACH-000324,-0.0004587697157255824
ACH-000329,-0.08355681077668695
ACH-000330,-0.2203658651660564
ACH-000331,-0.09454953238816648
ACH-000332,-0.04184801661442797
ACH-000334,-0.06441178057135212
ACH-000335,-0.11896336423447673
ACH-000336,0.11335495772787793
ACH-000337,-0.2867554369966905
ACH-000338,0.011662097166558222
ACH-000339,-0.13454230644142226
ACH-000341,-0.0687533388933342
ACH-000348,-0.14915505369968354
ACH-000350,-0.13676651734185302
ACH-000352,-0.024599664423629486
ACH-000356,0.14413187903018884
ACH-000361,0.022744515318402797
ACH-000362,-0.0466084445799049
ACH-000363,-0.1307195949160186
ACH-000364,0.01783999966854587
ACH-000365,-0.12412970674138107
ACH-000366,-0.04416300373668538
ACH-000368,0.06615195654580916
ACH-000374,-0.06805296747259511
ACH-000375,-0.05328799170932102
ACH-000376,-0.1033828578988622
ACH-000381,-0.0004473648839144996
ACH-000383,-0.05990071847039258
ACH-000387,-0.024863693338386863
ACH-000389,-0.04561617081397483
ACH-000390,-0.10010200488958708
ACH-000393,-0.08897634109810446
ACH-000395,-0.07440874584002788
ACH-000396,0.361238316484016
ACH-000397,0.03971687215807873
ACH-000401,-0.14633824357905162
ACH-000402,-0.06610544704878453
ACH-000403,-0.11005227300845276
ACH-000404,0.039763122147816736
ACH-000406,-0.04707941052031706
ACH-000407,-0.072461220999642
ACH-000408,-0.08396273303276522
ACH-000410,-0.06516645274571026
ACH-000411,-0.04105746908457807
ACH-000414,-0.14809835001780886
ACH-000415,-0.03908662260941453
ACH-000416,-0.1070966641075374
ACH-000420,-0.023057469996951588
ACH-000421,-0.09890463856755956
ACH-000424,-0.15484384575814472
ACH-000425,-0.1298682694941607
ACH-000426,-0.148100321786398
ACH-000427,-0.10691054229741168
ACH-000433,-0.13575919487634794
ACH-000435,-0.2201445363046223
ACH-000436,-0.19247584975140786
ACH-000444,-0.025899679602832255
ACH-000445,-0.15039239789463182
ACH-000448,-0.04794050159782851
ACH-000450,0.052959743533189836
ACH-000452,-0.03925203844536801
ACH-000454,-0.22055560523102646
ACH-000458,-0.08435386820044939
ACH-000459,-0.008840555521865705
ACH-000460,-0.040199822271799295
ACH-000461,-0.04111181252402352
ACH-000463,-0.14424806225500827
ACH-000464,-0.10675436641486442
ACH-000466,-0.08403300776608391
ACH-000467,-0.045697898914146516
ACH-000468,-0.02915223844330388
ACH-000469,-0.10703068867446633
ACH-000470,-0.06353220783957754
ACH-000471,-0.09410333934617802
ACH-000472,-0.027123534358367982
ACH-000473,-0.10090096525798943
ACH-000475,-0.058770621337294576
ACH-000476,-0.14563845902757108
ACH-000477,-0.07630347685752739
ACH-000479,-0.05199613958119117
ACH-000480,0.03424941563186597
ACH-000481,0.028035647588713374
ACH-000483,-0.12990381135559936
ACH-000484,-0.09425408716361557
ACH-000485,0.0184590713428477
ACH-000486,0.05667082138658602
ACH-000487,-0.04804603792894284
ACH-000488,-0.1115541165278142
ACH-000490,-0.21675417199730487
ACH-000491,-0.0034525058109570986
ACH-000495,-0.20914972579992794
ACH-000496,-0.15938645522471734
ACH-000499,-0.2647173345365512
ACH-000500,0.2717941917756735
ACH-000502,-0.21404749093926645
ACH-000503,0.18929243382010352
ACH-000505,-0.12143115238298073
ACH-000507,-0.04285169387986777
ACH-000510,-0.06568903965936379
ACH-000511,-0.11051187818861946
ACH-000512,-0.1981966203580472
ACH-000516,-0.0404600690717251
ACH-000517,-0.06448049832841912
ACH-000518,0.02842040855034385
ACH-000520,-0.010142724894286376
ACH-000521,-0.21626430194242266
ACH-000522,-0.05264385092343425
ACH-000524,-0.0687312067822922
ACH-000527,-0.10515632765559092
ACH-000528,-0.1687082637304156
ACH-000537,0.013212687961798692
ACH-000541,0.05454326998465007
ACH-000542,-0.14601958138073662
ACH-000544,0.08424154821986833
ACH-000545,0.012275989226540877
ACH-000547,-0.0281580538807365
ACH-000548,-0.039208579843325535
ACH-000549,-0.2334074941077199
ACH-000550,-0.21313467780934547
ACH-000552,-0.11459229159304628
ACH-000556,-0.06775785857897458
ACH-000557,0.07878293801789432
ACH-000569,0.00456205799257462
ACH-000570,-0.009073699240588769
ACH-000571,-0.09442573597259933
ACH-000573,-0.06000957776892591
ACH-000576,-0.17127266043766376
ACH-000579,-0.011743646457292487
ACH-000580,-0.010407312336153213
ACH-000584,-0.039316417598722016
ACH-000585,-0.06944150210253874
ACH-000588,0.06649093980044271
ACH-000589,-0.06502672170067658
ACH-000591,-0.3124186947102267
ACH-000593,-0.03378308096018043
ACH-000600,0.01595570416269541
ACH-000601,-0.14039292853954327
ACH-000605,-0.18006402713834382
ACH-000606,-0.12502555526050593
ACH-000608,-0.0245825505976774
ACH-000614,-0.17275173439644734
ACH-000616,-0.1407181490841702
ACH-000618,-0.04922303901262068
ACH-000619,-0.04011865984150624
ACH-000620,-0.12615359788020944
ACH-000621,-0.07205699335574411
ACH-000622,-0.10134133752631784
ACH-000623,-0.1498943132743141
ACH-000624,-0.02313180517787798
ACH-000627,-0.09866404401824988
ACH-000630,-0.09016405307224312
ACH-000631,-0.2331802371934394
ACH-000632,-0.06179385970809813
ACH-000633,-0.11030836966918224
ACH-000637,-0.057329949338824224
ACH-000638,-0.0024798647323381424
ACH-000646,-0.039420674637721385
ACH-000647,-0.03882370690112698
ACH-000648,-0.0798632120092349
ACH-000649,-0.1047353939983704
ACH-000651,-0.07872288742139452
ACH-000652,0.009139495937410482
ACH-000653,-0.08072853559266817
ACH-000657,-0.0580956278894725
ACH-000658,0.07523086290178563
ACH-000661,-0.08148693091848584
ACH-000662,0.10090159766034508
ACH-000663,-0.07669129889570675
ACH-000665,-0.09566113165863373
ACH-000671,-0.06093592622452409
ACH-000672,-0.4666933482155651
ACH-000673,-0.05676640147991235
ACH-000676,-0.11562067754527428
ACH-000677,0.012070359868210579
ACH-000681,-0.06082500172081505
ACH-000683,-0.2089656848305056
ACH-000684,-0.05782406011761877
ACH-000688,-0.1298488506442437
ACH-000693,-0.10731460004177286
ACH-000694,-0.06706495674839336
ACH-000695,0.12140492512296586
ACH-000696,-0.08873856221477272
ACH-000697,-0.0028336295453346657
ACH-000699,-0.1303334377053343
ACH-000701,-0.0062686366850014455
ACH-000706,-0.027897311118593775
ACH-000711,-0.041502950871786334
ACH-000713,-0.0747344805272179
ACH-000714,-0.007751879917793322
ACH-000718,-0.2083577439577145
ACH-000720,-0.19636967537487005
ACH-000721,-0.04946186333877969
ACH-000724,-0.19629821722499916
ACH-000725,-0.0854861515927613
ACH-000732,-0.1263000667667787
ACH-000734,-0.05275734622937021
ACH-000735,-0.17390449669009442
ACH-000736,-0.1180720005444518
ACH-000738,-0.07859284545546655
ACH-000746,-0.0561235893975934
ACH-000747,-0.1536455144489317
ACH-000748,-0.26826424183547404
ACH-000753,-0.11306959915961938
ACH-000756,-0.1151054538670731
ACH-000757,-0.3314256859950999
ACH-000758,-0.11215883209997413
ACH-000760,-0.07132198416496036
ACH-000762,-0.14925689422834632
ACH-000763,-0.04132409474024158
ACH-000764,-0.00022239035749458481
ACH-000765,-0.13487535407619766
ACH-000766,0.0001179793639384837
ACH-000767,-0.16256020891454112
ACH-000768,-0.15507181402256714
ACH-000769,-0.02298605285155111
ACH-000770,-0.044547345582673314
ACH-000771,-0.10154914764601214
ACH-000773,-0.07495512577623034
ACH-000776,-0.0954365422907028
ACH-000777,-0.03906940805444297
ACH-000778,-0.009027301049252656
ACH-000781,-0.059419197337491375
ACH-000782,-0.16460407012477474
ACH-000783,-0.2198548124938189
ACH-000784,-0.1266888227089109
ACH-000785,-0.03220994040591171
ACH-000787,-0.1621284976725765
ACH-000788,-0.10843079323188892
ACH-000791,-0.13729705062495967
ACH-000792,-0.004254826648763428
ACH-000794,-0.09773358392110806
ACH-000796,-0.05665718653667221
ACH-000798,-0.3074728861081997
ACH-000799,-0.13434638726713458
ACH-000800,-0.26063886477919473
ACH-000802,-0.05261611844134436
ACH-000804,0.06649739890315902
ACH-000805,0.12563329426082798
ACH-000809,-0.17120685611097705
ACH-000810,0.052604756638469315
ACH-000811,-0.04448340635035472
ACH-000817,-0.17645372498927242
ACH-000819,-0.04689893800874942
ACH-000820,-0.2258697083026025
ACH-000821,-0.15344079054179596
ACH-000822,-0.07580371229353848
ACH-000823,-0.18981826739518065
ACH-000824,-0.13141699449361724
ACH-000827,-0.06813642751898638
ACH-000829,0.12509886439259274
ACH-000831,-0.02343295525395764
ACH-000832,-0.07081124673185972
ACH-000833,-0.18872941446813574
ACH-000834,0.02301964552159778
ACH-000835,-0.13960666557903126
ACH-000836,-0.1773879138215888
ACH-000837,-0.015081449881558209
ACH-000838,-0.1363218604221899
ACH-000839,-0.10379368964717864
ACH-000840,-0.040751254838150015
ACH-000841,-0.09805150294454787
ACH-000843,0.02191486228036938
ACH-000846,0.04049932168499706
ACH-000847,0.05687044791185378
ACH-000848,0.034857537062780865
ACH-000849,-0.09738067983097028
