,MTRNR2L4 (100463285)
ACH-000004,-0.13783935219650528
ACH-000005,-0.05356249661202513
ACH-000007,-0.10355575534443696
ACH-000009,-0.044026853252355516
ACH-000011,-0.2728560006822607
ACH-000012,-0.1078863862690258
ACH-000013,-0.07367929402816206
ACH-000014,-0.08132759902221541
ACH-000015,-0.051767040271468605
ACH-000017,-0.193614781393934
ACH-000018,-0.10276405553722896
ACH-000019,0.03661058906111803
ACH-000021,-0.11995780222555187
ACH-000022,-0.007123426154984963
ACH-000025,-0.06794858335516922
ACH-000028,0.043075251208281685
ACH-000030,-0.033132826829754804
ACH-000035,-0.16961587362891353
ACH-000036,-0.14358976539999393
ACH-000037,-0.09450678060959572
ACH-000039,-0.14517185061154808
ACH-000040,-0.05153148031636105
ACH-000041,-0.07194721779755807
ACH-000042,-0.011647313646087292
ACH-000045,-0.12724318862986056
ACH-000047,-0.002285917551948037
ACH-000052,-0.011614371237905813
ACH-000053,-0.06296465071926825
ACH-000054,-0.01492649017840156
ACH-000055,-0.1921963073665204
ACH-000060,-0.2405035346973739
ACH-000067,-0.08005304165781005
ACH-000070,0.27237582191597504
ACH-000075,-0.15893194343265132
ACH-000078,0.03238570074255916
ACH-000082,-0.11660946892559715
ACH-000085,0.16757791138569106
ACH-000086,-0.02329659122318626
ACH-000087,-0.07423283885544506
ACH-000092,-0.05813343463720485
ACH-000095,-0.059645571657065466
ACH-000097,-0.15058344338395752
ACH-000098,-0.16115433403692522
ACH-000099,-0.06630354406889387
ACH-000108,-0.12069085798843154
ACH-000113,-0.04684648192719767
ACH-000116,-0.0750193413941177
ACH-000118,-0.12327236415061388
ACH-000120,-0.06509725486567787
ACH-000123,-0.09004886593393183
ACH-000127,-0.19271214678573306
ACH-000128,0.02698837071283062
ACH-000132,-0.08251919577976108
ACH-000133,-0.047245942961178025
ACH-000137,-0.09072595843729096
ACH-000138,-0.027763819128048976
ACH-000142,-0.2018291926472154
ACH-000143,0.05535976586435679
ACH-000146,-0.012086887280869386
ACH-000148,-0.1905593665249301
ACH-000150,-0.08238949708744596
ACH-000152,-0.019498821925026968
ACH-000153,-0.07422597207150924
ACH-000159,0.018417259573324712
ACH-000160,0.05545476866354817
ACH-000163,-0.01825724505104972
ACH-000167,0.1775803577239405
ACH-000168,-0.21462862252777176
ACH-000169,-0.049125469709222096
ACH-000178,-0.056239375580769836
