,NSL1 (25936)
ACH-000223,-0.5861549421428288
ACH-000226,-0.4366232923520669
ACH-000227,-0.6569185129777892
ACH-000228,-0.7164797113347784
ACH-000231,-0.6092547740829979
ACH-000232,-0.7339920930570109
ACH-000233,-0.4813281725816592
ACH-000234,-0.45219372316193995
ACH-000235,-0.42580371099472863
ACH-000237,-0.4466688214527656
ACH-000238,-0.5103448420797628
ACH-000242,-0.4460913651973098
ACH-000243,-0.4715593788255822
ACH-000244,-0.6215265520346184
ACH-000246,-0.3185118409858928
ACH-000248,-0.3841159339988206
ACH-000250,-0.3490855378046753
ACH-000251,-0.5388647199315036
ACH-000252,-0.5212031769972099
ACH-000253,-0.4831683068524489
ACH-000255,-0.4831449529894626
ACH-000256,-0.3286762161758339
ACH-000257,-0.5318966477943466
ACH-000258,-0.3285066196021181
ACH-000259,-0.38839801958543213
ACH-000260,-0.39297045008661613
ACH-000261,-0.41754418896685264
ACH-000262,-0.2381743793300245
ACH-000263,-0.668552326642095
ACH-000264,-0.6840505486772108
ACH-000265,-0.4982757937952951
ACH-000266,-0.4769005259825106
ACH-000272,-0.5162523373935058
ACH-000274,-0.3732355191593537
ACH-000277,-0.4022733456925791
ACH-000278,-0.3904624847968864
ACH-000279,-0.4861130922589269
ACH-000280,-0.3110178842626916
ACH-000281,-0.6690497713893679
ACH-000288,-0.4988883459856013
ACH-000291,-0.1930479876378506
ACH-000293,-0.4613434437168678
ACH-000294,-0.7028850393190678
ACH-000295,-0.27789648302046616
ACH-000296,-0.5376189211546449
ACH-000302,-0.41201123554713903
ACH-000304,-0.3767678581525557
ACH-000307,-0.4033920322726969
ACH-000308,-0.5981780781976954
ACH-000310,-0.6293744146995974
ACH-000311,-0.4086110756162568
ACH-000312,-0.5859992084770922
ACH-000315,-0.7741920820630745
ACH-000316,-0.21768991827856185
ACH-000317,-0.3523453854516885
ACH-000318,-0.8007137347294574
ACH-000319,-0.7324485937393779
ACH-000320,-0.4847454933809264
ACH-000322,-0.34808698908399893
ACH-000323,-0.5714285336017763
ACH-000324,-0.3816572820161639
ACH-000329,-0.4586048760554822
ACH-000330,-0.4692830285260197
ACH-000331,-0.5080183380461001
ACH-000332,-0.5964506576848949
ACH-000334,-0.9594530456329426
ACH-000335,-0.3709013086108808
ACH-000336,-0.19954836988291896
ACH-000337,-0.6948944051144095
ACH-000338,0.04128676369084778
ACH-000339,-0.42478315365808056
ACH-000341,-0.6791450288466855
ACH-000348,-0.43101963479402905
ACH-000350,-0.4625170177472207
ACH-000352,-0.3800050052841985
ACH-000356,-0.6044208542354598
ACH-000361,-0.5339646601794522
ACH-000362,-0.5465490061213162
ACH-000363,-0.4970096142551506
ACH-000364,-0.5519348414210881
ACH-000365,-0.5816451140762965
ACH-000366,-0.5701669979684211
ACH-000368,-0.5780271965012209
ACH-000374,-0.523231579467929
ACH-000375,-0.38271607936542384
ACH-000376,-0.3571171079785326
ACH-000381,-0.4888887037722296
ACH-000383,-0.33172516204453045
ACH-000387,-0.5681894657627078
ACH-000389,-0.5191176427689046
ACH-000390,-0.26673935042383023
ACH-000393,-0.5960861118640072
ACH-000395,-0.22508121521045374
ACH-000396,-0.343416545357476
ACH-000397,-0.5418379476058274
ACH-000401,-0.3063756235447916
ACH-000402,-0.7090507642137517
ACH-000403,-0.4884152213775061
ACH-000404,-0.9679862329851524
ACH-000406,-0.4838277509458142
ACH-000407,-0.3525631286821231
ACH-000408,-0.477832573936085
ACH-000410,-0.6362992497513713
ACH-000411,-0.4262076939761726
ACH-000414,-0.3740495228210693
ACH-000415,-0.7011085755318331
ACH-000416,-0.7475478540200187
ACH-000420,-0.04986609267994185
ACH-000421,-0.5049194728152745
ACH-000424,-0.3939908716216218
ACH-000425,-0.42092944272310495
ACH-000426,-0.5365263263241632
ACH-000427,-0.5929040175274484
ACH-000433,-0.3035721252451625
ACH-000435,-0.1976863502704785
ACH-000436,-0.5109145868620207
ACH-000444,-0.26534572282225816
ACH-000445,-0.3855876183363927
ACH-000448,-0.4555897585714421
ACH-000450,-0.32536315525364906
ACH-000452,-0.4948724524634533
ACH-000454,-0.5929879616825456
ACH-000458,-0.41176460303050505
ACH-000459,-0.39853766000081003
ACH-000460,-0.3412763582827883
ACH-000461,-0.32121687036501045
ACH-000463,-0.2644443668435981
ACH-000464,-0.4740405557168226
ACH-000466,-0.3911589431743942
ACH-000467,-0.5982520786713932
ACH-000468,-0.3411349171140346
ACH-000469,-0.4317062707956621
ACH-000470,-0.4674759330949487
ACH-000471,-0.4241938145401998
ACH-000472,-0.5260981683394457
ACH-000473,-0.4212200664323131
ACH-000475,-0.4257055134023576
ACH-000476,-0.4492208449017665
ACH-000477,-0.13318566883221292
ACH-000479,-0.35359313210939874
ACH-000480,-0.456372817709198
ACH-000481,-0.7909013224147191
ACH-000483,-0.4248832699548492
ACH-000484,-0.7343082424206459
ACH-000485,-0.6580858793771691
ACH-000486,-0.30866446729502023
ACH-000487,-0.476680175099238
ACH-000488,-0.39614548293768215
ACH-000490,-0.6461847240309473
ACH-000491,-0.6655933005508359
ACH-000495,-0.50932533399561
ACH-000496,-0.2768615649702929
ACH-000499,-0.4373183359649474
ACH-000500,-0.5322026186503823
ACH-000502,-0.5796788433362537
ACH-000503,-0.4918560922504449
ACH-000505,-0.7000383166018601
ACH-000507,-0.4054594726862371
ACH-000510,-0.6432690099036369
ACH-000511,-0.3181081109673601
ACH-000512,-0.20138434471169306
ACH-000516,-0.7749894342844631
ACH-000517,-0.4143559830910795
ACH-000518,-0.7311185298972953
ACH-000520,-0.2762196571872497
ACH-000521,-0.3128329886326567
ACH-000522,-0.4658017685109654
ACH-000524,-0.2076793727472623
ACH-000527,-0.3583938383574584
ACH-000528,-0.2351001990699811
ACH-000537,-0.3408916823365789
ACH-000541,-0.4237746733257842
ACH-000542,-0.3908202500015613
ACH-000544,-0.41892568792890905
ACH-000545,-0.3816777488702308
ACH-000547,-0.5520580644869723
ACH-000548,-0.6473722749889903
ACH-000549,-0.4658471836542811
ACH-000550,-0.42927678532346825
ACH-000552,-0.29109126296759075
ACH-000556,-0.5439174317123867
ACH-000557,-0.6639266878077121
ACH-000569,-0.5537421192149293
ACH-000570,-0.3863466796850373
ACH-000571,-0.3748918505119913
ACH-000573,-0.3073070788249381
ACH-000576,-0.4886940687041741
ACH-000579,-0.5814840153120243
ACH-000580,-0.3496005312345573
ACH-000584,-0.4850338680241866
ACH-000585,-0.4017640071536102
ACH-000588,-0.23698812704104336
ACH-000589,-0.19536048525097732
ACH-000591,-0.3220984043350333
ACH-000593,-0.4027133776505525
ACH-000600,-0.34338351637625186
ACH-000601,-0.5031312058376703
ACH-000605,-0.5854798519643025
ACH-000606,-0.4528774115750536
ACH-000608,-0.4980031021802721
ACH-000614,-0.6302337878925144
ACH-000616,-0.3252260613607098
ACH-000618,-0.5322206542938827
ACH-000619,-0.5108704378474619
ACH-000620,-0.3346643807447058
ACH-000621,-0.21600540605687296
ACH-000622,-0.5350963353180379
ACH-000623,-0.5726682046340931
ACH-000624,-0.3594390006816721
ACH-000627,-0.5806844552441301
ACH-000630,-0.5017950174636222
ACH-000631,-0.35815331901443764
ACH-000632,-0.8121301561157389
ACH-000633,-0.21717969608444426
ACH-000637,-0.2279111830795287
ACH-000638,-0.6388232303602515
ACH-000646,-0.15468804805079325
ACH-000647,-0.3933491138285457
ACH-000648,-0.3042430991300488
ACH-000649,-0.4331154983177515
ACH-000651,-0.5513306089499407
ACH-000652,-0.6904667354289795
ACH-000653,-0.5894494324352244
ACH-000657,-0.4814402410033897
ACH-000658,-0.4320617844656245
ACH-000661,-0.4721339831942579
ACH-000662,-0.5994997201236554
ACH-000663,-0.6299894627128348
ACH-000665,-0.4501409933301087
ACH-000671,-0.2972526851015249
ACH-000672,-0.6712750126599066
ACH-000673,-0.6949639593970179
ACH-000676,-0.4978927156479792
ACH-000677,-0.21302271665233005
ACH-000681,-0.25149311148384274
ACH-000683,-0.3621334911631292
ACH-000684,-0.23089990629583299
ACH-000688,-0.4230345646932522
ACH-000693,-0.4639622055721495
ACH-000694,-0.4571710425375031
ACH-000695,-0.7739843870160955
ACH-000696,-0.8549421293971955
ACH-000697,-0.5545606433092501
ACH-000699,-0.4221733896971191
ACH-000701,-0.4832709828720445
ACH-000706,-0.4763838429388437
ACH-000711,-0.5053494800152676
ACH-000713,-0.5932817562825454
ACH-000714,-0.07989990727040197
ACH-000718,-0.5545227134663206
ACH-000720,-0.5406686529006139
ACH-000721,-0.6356662402880731
ACH-000724,-0.5022518761001586
ACH-000725,-0.4616365320102672
ACH-000732,-0.7159423119957748
ACH-000734,-0.3922106380030975
ACH-000735,-0.4611415694981872
ACH-000736,-0.6831169236932708
ACH-000738,-0.5605904142133193
ACH-000746,-0.5759541957499005
ACH-000747,-0.5346414926015158
ACH-000748,-0.4154172074401188
ACH-000753,-0.6197838095643784
ACH-000756,-0.4184356768439523
ACH-000757,-0.7259028391098357
ACH-000758,-0.4638364108584168
ACH-000760,-0.63814107108876
ACH-000762,-0.3616099137514172
ACH-000763,-0.4422192303150916
ACH-000764,-0.4195770047888622
ACH-000765,-0.42739690578101097
ACH-000766,-0.3878034736969449
ACH-000767,-0.7770723674897522
ACH-000768,-0.4519413866438855
ACH-000769,-0.3126163052911722
ACH-000770,-0.6565920976797751
ACH-000771,-0.483147949326157
ACH-000773,-0.2841667000051632
ACH-000776,-0.461159055382222
ACH-000777,-0.4282780002925799
ACH-000778,-0.4943370650216266
ACH-000781,-0.4821014066748467
ACH-000782,-0.4925653482137064
ACH-000783,-0.6258722575146133
ACH-000784,-0.489228468173699
ACH-000785,-0.5293153290043571
ACH-000787,-0.4576453849500396
ACH-000788,-0.513157933022574
ACH-000791,-0.6168423010898245
ACH-000792,-0.5668214412327
ACH-000794,-0.401881538629435
ACH-000796,-0.3823826239536703
ACH-000798,-0.45129886978640005
ACH-000799,-0.3541621273844257
ACH-000800,-0.7581417813358124
ACH-000802,-0.7538917298739582
ACH-000804,-0.4454744367193618
ACH-000805,-0.3942634890255362
ACH-000809,-0.3768792582965229
ACH-000810,-0.427093579240094
ACH-000811,-0.4924222786253448
ACH-000817,-0.6726252960540657
ACH-000819,-0.8415136830745753
ACH-000820,-0.32360569507498244
ACH-000821,-0.8423788686681017
ACH-000822,-0.5333678024332761
ACH-000823,-0.6622348102142623
ACH-000824,-0.3232564906877238
ACH-000827,-0.2925023213683127
ACH-000829,-0.5674959817756975
ACH-000831,-0.39407714475091454
ACH-000832,-0.4465972953975573
ACH-000833,-0.2217845790999999
ACH-000834,-0.4254415148215764
ACH-000835,-0.494252018636801
ACH-000836,-0.25367110141001475
ACH-000837,-0.31671548498961033
ACH-000838,-0.8440640430680851
ACH-000839,-0.4322955089061951
ACH-000840,-0.3028112252485949
ACH-000841,-0.4918269156125372
ACH-000843,-0.3377096831489345
ACH-000846,-0.5914094387241298
ACH-000847,-0.32409408550361496
ACH-000848,-0.43969596123761545
ACH-000849,-0.2849380369854122
ACH-000851,-0.3012278818133201
ACH-000855,-0.3167592368028735
ACH-000856,-0.5154188913042832
ACH-000858,-0.3508392245192961
ACH-000859,-0.5529340336331351
ACH-000861,-0.3909373079671793
ACH-000862,-0.4124688143405125
ACH-000865,-0.5554171120314485
ACH-000866,-0.4227842630340379
ACH-000867,-0.6479090667619425
ACH-000869,-0.4472218324750283
ACH-000872,-0.2708289040922518
ACH-000873,-0.6362296662362809
ACH-000876,-0.4489929570586342
ACH-000878,-0.7239118726778418
ACH-000880,-0.2534998004387647
ACH-000881,-0.6099138815612261
ACH-000882,-0.3550751221752224
ACH-000884,-0.6353665094170942
ACH-000885,-0.31425072718083363
ACH-000887,-0.2759877446741236
ACH-000889,-0.5544829741095874
ACH-000896,-0.6109532471309267
ACH-000898,-0.6509195334498509
ACH-000900,-0.6042166530946689
ACH-000901,-0.3588813796248888
ACH-000905,-0.517720481466577
ACH-000906,-0.293139090049138
ACH-000907,-0.12084784363110668
ACH-000910,-0.3445099536720201
ACH-000911,-0.34953744766318906
ACH-000912,-0.5958492351271515
ACH-000913,-0.5721634355200225
ACH-000915,-0.572536567448164
ACH-000916,-0.8025426248749286
ACH-000917,-0.3401462183134602
ACH-000920,0.0793254927786358
ACH-000921,-0.5081921293857402
ACH-000924,-0.3843336499064938
ACH-000926,-0.4742417829826164
ACH-000928,-0.3496621723799845
ACH-000929,-0.3906624443711655
ACH-000932,-0.5240043944370372
ACH-000935,-0.3052038484054086
ACH-000936,-0.33864324928870243
ACH-000937,-0.6008533504073503
ACH-000938,-0.4706983607348901
ACH-000939,-0.3559403991597903
ACH-000941,-0.5832194658932782
ACH-000943,-0.6526167461533731
ACH-000946,-0.4571555185057231
ACH-000947,-0.4935424530607977
ACH-000948,-0.4695105610772173
ACH-000950,-0.21412989964800655
ACH-000953,-0.5416786026224513
ACH-000954,-0.7853914972765262
ACH-000957,-0.4268476024811924
ACH-000958,-0.4023489282581626
ACH-000960,-0.4556701687740894
ACH-000963,-0.3657655176460023
ACH-000968,-0.5066085687663435
ACH-000969,-0.5792424835579977
ACH-000972,-0.6300365232684659
ACH-000973,-0.5492968880299255
ACH-000974,-0.42422569331518695
ACH-000978,-0.2625731170950765
ACH-000984,-0.5594799493869931
ACH-000986,-0.5923244157296114
ACH-000988,-0.5505426642506361
ACH-000993,-0.39885063219393546
ACH-000994,-0.6623621383340789
ACH-000996,-0.3550125241490765
ACH-001001,-0.6226365041445033
ACH-001020,-0.13384910290921992
ACH-001028,-0.37760441559984026
ACH-001031,-0.4226828998490359
ACH-001038,-0.15110684807226368
ACH-001048,-0.4950088446011248
ACH-001050,-0.3935047797792806
ACH-001053,-0.5062603924211735
ACH-001054,-0.3702322695896002
ACH-001061,-0.4175868844679088
ACH-001067,-0.4791321429708664
ACH-001075,-0.4780319008162614
ACH-001096,-0.499931347126297
ACH-001111,-0.3849255914231577
ACH-001119,-0.4224989527357784
ACH-001128,0.3640900284149017
ACH-001134,-0.5854691011316839
ACH-001151,-0.5900028291187009
ACH-001163,-0.3617877541782013
ACH-001164,-0.3037143800379451
ACH-001183,-0.5025953464806121
ACH-001192,-0.387084215668348
ACH-001193,-0.541700108285245
ACH-001196,-0.5783312853093884
ACH-001197,-0.3753205975815828
ACH-001205,-0.41155350582912825
ACH-001211,-0.1993234811058572
ACH-001212,-0.3550544797578085
ACH-001228,-0.3763871927007672
ACH-001232,-0.4069702554136186
ACH-001239,-0.3486532596712321
ACH-001270,-0.3686547602847084
ACH-001274,-0.18268096769674266
ACH-001275,-0.5268826637989458
ACH-001277,-0.4824807291835096
ACH-001278,-0.4332781447893453
ACH-001280,-0.23996682808291284
ACH-001283,-0.7185055438122631
ACH-001289,-0.4477074599907698
ACH-001300,-0.7016231739661745
ACH-001301,-0.5126377370159545
ACH-001302,-0.6085553528268237
ACH-001306,-0.5272383382914584
ACH-001318,-0.470391760383627
ACH-001322,-0.6092034304096277
ACH-001328,-0.2953471539424912
ACH-001332,-0.5331517651621912
ACH-001336,-0.5852230853495127
ACH-001346,-0.4903340841407076
ACH-001353,-0.4585400819534791
ACH-001354,-0.2492525757057741
ACH-001367,-0.3751374779739525
ACH-001368,-0.5911841648539324
ACH-001374,-0.2514048103630645
ACH-001377,-0.23675936876306905
ACH-001380,-0.3109077959574699
ACH-001391,-0.6334160674667666
ACH-001408,-0.7007896946726949
ACH-001430,-0.2697683713740279
ACH-001431,-0.5322602714818936
ACH-001450,-0.4116970987523496
ACH-001496,-0.1359877506011527
ACH-001500,-0.33605522132376336
ACH-001523,-0.4687558280175865
ACH-001532,-0.34856195185161604
ACH-001550,-0.28123598018255946
ACH-001552,-0.4027255620453583
ACH-001554,-0.5661929987217936
ACH-001654,-0.4000206205862405
ACH-001735,-0.7682612836030668
ACH-001736,-0.6576465213951275
ACH-001737,-0.8576348456001303
ACH-001740,-0.3443898574562783
ACH-001745,-0.5517567828258307
ACH-001765,-0.5270869357436239
