,PCDHGB3 (56102)
ACH-000404,-0.1430459140652543
ACH-000406,-0.13269750432617675
ACH-000407,-0.1271590880328503
ACH-000408,-0.18330202072622065
ACH-000410,-0.06841014479869942
ACH-000411,0.016627244330439328
ACH-000414,-0.2035488027683016
ACH-000415,0.0034076848513505203
ACH-000416,-0.10347931441445213
ACH-000420,-0.002672151814963192
ACH-000421,-0.14784004102109038
ACH-000424,-0.23560587347041625
ACH-000425,-0.06097206496111812
ACH-000426,-0.054589045966947816
ACH-000427,-0.21102203425927893
ACH-000433,-0.03614709276040826
ACH-000435,0.015286795666708328
ACH-000436,-0.19953204840091726
ACH-000444,-0.27190627009048113
ACH-000445,-0.059447965880840926
ACH-000448,-0.07796392176276272
ACH-000450,-0.09070185382328133
ACH-000452,-0.22472375115567672
ACH-000454,-0.19914393729404115
ACH-000458,-0.2923874263159472
ACH-000459,-0.2408244540424361
ACH-000460,-0.1976971566707537
ACH-000461,-0.04432320536708865
ACH-000463,-0.1717019336519877
ACH-000464,-0.2634317966377885
ACH-000466,-0.17665068432995484
ACH-000467,-0.07282496590500871
ACH-000468,-0.09456225184177064
ACH-000469,-0.02291855879973301
ACH-000470,-0.21891858784148724
ACH-000471,-0.11847108013102248
ACH-000472,-0.10939917492448342
ACH-000473,-0.13306037398456408
ACH-000475,-0.0737434368542606
ACH-000476,-0.17772612208362246
ACH-000477,-0.19354552708526065
ACH-000479,-0.3702737394077063
ACH-000480,-0.0899559676390885
ACH-000481,-0.1631797893374131
ACH-000483,0.0042094967412538336
ACH-000484,-0.11820113766397745
ACH-000485,-0.09403305536921902
ACH-000486,-0.06446636704409157
ACH-000487,-0.16697705691171216
ACH-000488,-0.10345210012540287
ACH-000490,-0.16215128406900786
ACH-000491,-0.1100680556594832
ACH-000495,-0.13795294765857294
ACH-000496,0.02593632329143671
ACH-000499,-0.05942999432152352
ACH-000500,-0.2307326741682637
ACH-000502,-0.009805367086131314
ACH-000503,-0.052783445613644335
ACH-000505,-0.12691938381959084
ACH-000507,-0.2613122630672321
ACH-000510,-0.13253180307182494
ACH-000511,-0.10658212743954686
ACH-000512,-0.1073740725637259
ACH-000516,-0.16761147132548454
ACH-000517,-0.109730135522128
ACH-000518,-0.346141282060078
ACH-000520,-0.16854460699426949
ACH-000521,-0.1415773871574668
ACH-000522,-0.08854041840634537
ACH-000524,-0.20843433745480416
ACH-000527,-0.04643575068253506
ACH-000528,-0.20530830400423114
ACH-000537,-0.05380206495136981
ACH-000541,0.14971030240624594
ACH-000542,-0.12638481903495266
ACH-000544,-0.3492324272622404
ACH-000545,-0.1917999074311842
ACH-000547,-0.2072858189904495
ACH-000548,-0.2476842346792213
ACH-000549,-0.2310984274286671
ACH-000550,-0.16261899420124387
ACH-000552,-0.28929965686904985
ACH-000556,-0.06346513227924258
ACH-000557,-0.15083578722150112
ACH-000569,-0.4011302467176661
ACH-000570,-0.13929961064459584
ACH-000571,-0.16533344583975818
ACH-000573,-0.09834523010972088
ACH-000576,-0.022586269129583083
ACH-000579,-0.161109527167144
ACH-000580,-0.1432213503257504
ACH-000584,-0.1926081284662136
ACH-000585,-0.17353061551585994
ACH-000588,-0.011465617652817131
ACH-000589,-0.13849411943477652
ACH-000591,-0.07823872302542202
ACH-000593,-0.13000857067622998
ACH-000600,0.011994880338519255
ACH-000601,-0.1840428655392164
ACH-000605,-0.09367638193434262
ACH-000606,-0.12679335876023448
ACH-000608,-0.14769962673495854
ACH-000614,-0.2086430611372443
ACH-000616,-0.06769925345811723
ACH-000618,-0.2574873165632506
ACH-000619,-0.07635365268286738
ACH-000620,-0.172274430446471
ACH-000621,-0.0435709227381768
ACH-000622,-0.14617006893500262
ACH-000623,-0.14751670661748242
ACH-000624,-0.14622716533904018
ACH-000627,-0.16846355319572714
ACH-000630,-0.10595635751020277
ACH-000631,-0.4051865864086312
ACH-000632,-0.11790598472699555
ACH-000633,-0.10433636512667506
ACH-000637,0.06431879596183887
ACH-000638,-0.12243625094962185
ACH-000646,-0.3215984080525716
ACH-000647,-0.1234271134660058
ACH-000648,-0.22595331352886144
ACH-000649,-0.13601698286638444
ACH-000651,-0.17726211661526162
ACH-000652,-0.3856652156797408
ACH-000653,-0.03789210711493195
ACH-000657,-0.11040868654649508
ACH-000658,-0.11956454348876745
ACH-000661,-0.07850203157761892
ACH-000662,-0.4331535656847301
ACH-000663,-0.08046809182832522
ACH-000665,-0.1825395781453454
ACH-000671,-0.2326267322463545
ACH-000672,-0.08579149306809637
ACH-000673,-0.17754206809793235
ACH-000676,-0.10411960875025664
ACH-000677,-0.14801697411428866
ACH-000681,-0.10512706596799284
ACH-000683,-0.12798977822713953
ACH-000684,0.14304936865613824
ACH-000688,-0.14533177355433516
ACH-000693,-0.18914365000640526
ACH-000694,-0.1994017977916423
ACH-000695,0.07906870260541801
ACH-000696,-0.0326501581324596
ACH-000697,-0.3414779235956861
ACH-000699,-0.15485215430872895
ACH-000701,-0.3632447506150481
ACH-000706,-0.08786275197274215
ACH-000711,-0.1288849191141377
ACH-000713,-0.11581680370528495
ACH-000714,0.030433078660176763
ACH-000718,-0.10124220629656576
ACH-000720,-0.15242788221705278
ACH-000721,-0.22468314221711747
ACH-000724,-0.03771190133086126
ACH-000725,-0.09213425691186176
ACH-000732,-0.1624701776851399
ACH-000734,-0.22168743712007305
ACH-000735,-0.13847088662367002
ACH-000736,-0.10175699328033183
ACH-000738,-0.18386774440948425
ACH-000746,-0.18924637594632954
ACH-000747,-0.12173405667865983
ACH-000748,-0.11554566122364412
ACH-000753,-0.14678273882481688
ACH-000756,-0.13473866256974087
ACH-000757,-0.227371999977279
ACH-000758,-0.10962274998514618
ACH-000760,-0.14142068739854874
ACH-000762,-0.23780635943565945
ACH-000763,-0.19691266796121226
ACH-000764,-0.3707962107497055
ACH-000765,-0.11188711073928848
ACH-000766,-0.04730376578585137
ACH-000767,-0.2580831312326684
ACH-000768,-0.13706319466327482
ACH-000769,-0.2388581747985091
ACH-000770,-0.06995199337568749
ACH-000771,0.035739028738101065
ACH-000773,-0.21667939918577356
ACH-000776,-0.02580312519106712
ACH-000777,-0.06969898516633724
ACH-000778,-0.10808008181632768
ACH-000781,-0.06432386814720381
ACH-000782,-0.16665574485128162
ACH-000783,-0.13902787914279202
ACH-000784,-0.15190799893695636
ACH-000785,-0.07001013682708365
ACH-000787,-0.12111754813040612
ACH-000788,-0.16409714526633706
ACH-000791,-0.09404989091448762
ACH-000792,-0.2086105850634814
ACH-000794,-0.12093502305849277
ACH-000796,-0.2561543326411848
ACH-000798,-0.30479672335853353
ACH-000799,0.0730272030785683
ACH-000800,-0.2008182019455074
ACH-000802,-0.2420337389209893
ACH-000804,-0.08301444944646554
ACH-000805,-0.2871517561503692
ACH-000809,-0.1891452147426647
ACH-000810,-0.2576406094821097
ACH-000811,-0.19959536413955856
ACH-000817,-0.12018349827691036
ACH-000819,-0.13963529044397124
ACH-000820,-0.23466267506741434
ACH-000821,-0.08896844405127087
ACH-000822,-0.16627878822841627
ACH-000823,-0.1420259387884408
ACH-000824,-0.2665795471828782
ACH-000827,-0.115651744700939
ACH-000829,-0.0475971624792005
ACH-000831,0.03270359904858585
ACH-000832,-0.3467170024019567
ACH-000833,-0.3503192560677112
ACH-000834,-0.1161584232789916
ACH-000835,-0.09937896740776794
ACH-000836,-0.007154251515653945
ACH-000837,-0.11348105491116064
ACH-000838,0.09913011036988116
ACH-000839,-0.1279061299333414
ACH-000840,-0.2066704580421236
ACH-000841,-0.25974122570611097
ACH-000843,-0.11796046929969413
ACH-000846,-0.06879157799489083
ACH-000847,-0.2600839848424549
ACH-000848,-0.039699453607661014
ACH-000849,-0.2539174276600546
ACH-000851,-0.2237540826902757
ACH-000855,-0.07088654788301232
ACH-000856,-0.22702756783093625
ACH-000858,-0.31500818352640514
ACH-000859,-0.3111347747929142
ACH-000861,-0.2558450321523531
ACH-000862,-0.3142575671386921
ACH-000865,-0.20041395769088727
ACH-000866,-0.17590966438782107
ACH-000867,-0.04128736163410073
ACH-000869,-0.04827964491908685
ACH-000872,-0.17014532081839642
ACH-000873,-0.08706716928967008
ACH-000876,-0.13829679415142265
ACH-000878,-0.2645459421550265
ACH-000880,-0.24004624721419104
ACH-000881,-0.2288326463061021
ACH-000882,-0.12185340566739752
ACH-000884,-0.11221909809710846
ACH-000885,-0.04735729727421612
ACH-000887,-0.1450702561875128
ACH-000889,-0.2719446583561983
ACH-000896,-0.1841842651108604
ACH-000898,-0.07392565798923899
ACH-000900,-0.03475514487167307
ACH-000901,-0.1967711523960949
ACH-000905,-0.16399248083106785
ACH-000906,-0.2202117621439778
ACH-000907,-0.0014775493879122293
ACH-000910,-0.1658694447996962
ACH-000911,-0.10844454804159608
ACH-000912,-0.1780448847634287
ACH-000913,-0.2419088667315743
ACH-000915,-0.18373300711209306
ACH-000916,-0.16046664509428385
ACH-000917,-0.2391041933725527
ACH-000920,0.19613237351219864
ACH-000921,-0.07703706370257722
ACH-000924,-0.049585973717745216
ACH-000926,-0.13891275791236207
ACH-000928,-0.12502731771862866
ACH-000929,0.03644017890859623
ACH-000932,0.007766705831144463
ACH-000935,-0.1928551596657332
ACH-000936,-0.1886327235497854
ACH-000937,-0.24877667180501806
ACH-000938,-0.23609627276846426
ACH-000939,-0.2008245812141656
ACH-000941,-0.09649623132172
ACH-000943,-0.15923138659643066
ACH-000946,-0.10693237276052307
ACH-000947,-0.13231561395592048
ACH-000948,-0.05342780672527171
ACH-000950,-0.07420237259192207
ACH-000953,-0.2821531919048419
ACH-000954,0.10945331596398626
ACH-000957,-0.2057614742058618
ACH-000958,0.0031887365688459232
ACH-000960,-0.2275654091109917
ACH-000963,-0.2093517583151437
ACH-000968,-0.1571336413760725
ACH-000969,-0.1157007996534589
ACH-000972,0.09184508229077552
ACH-000973,-0.197232915202824
ACH-000974,-0.13195105837938625
ACH-000978,-0.1739824273071613
ACH-000984,-0.07178631924328077
ACH-000986,-0.1815611650616504
ACH-000988,-0.23758411371961966
ACH-000993,-0.1709736143177949
ACH-000994,-0.11322621830869925
ACH-000996,-0.2560776788025428
ACH-001001,-0.08692396372739003
ACH-001020,0.10015097912758114
ACH-001028,-0.17795853260939162
ACH-001031,-0.1769677647035521
ACH-001038,-0.2042381311108102
ACH-001048,-0.18677590295011007
ACH-001050,-0.20749126425742
ACH-001053,-0.21439233311606676
ACH-001054,-0.4096736371931075
ACH-001061,-0.18057308902356392
ACH-001067,-0.16904160112516653
ACH-001075,-0.07913092847126124
ACH-001096,0.018640500788178062
ACH-001111,-0.1083897521933119
ACH-001119,-0.0694998379977815
ACH-001128,-0.3505401010175209
ACH-001134,-0.03922888028836216
ACH-001151,-0.08524058780550378
ACH-001163,-0.2224302611892389
ACH-001164,0.04625251619897236
ACH-001183,-0.061479803355670624
ACH-001192,-0.3363301512114316
ACH-001193,-0.05834059373392959
ACH-001196,-0.1793970363724677
ACH-001197,-0.23420129811735105
ACH-001205,-0.2558293130279548
ACH-001211,-0.06742519990264395
ACH-001212,-0.19301363587619214
ACH-001228,-0.17472143160595302
ACH-001232,-0.16759566520577104
ACH-001239,-0.16569376317887816
ACH-001270,-0.17839716752126936
ACH-001274,-0.22101728309483668
ACH-001275,-0.3934775398264077
ACH-001277,-0.062133932123531466
ACH-001278,-0.1862292751047479
ACH-001280,-0.0433015569174187
ACH-001283,-0.24597831823601274
ACH-001289,-0.298038097656286
ACH-001300,-0.1809913357632317
ACH-001301,-0.047165936335781804
ACH-001302,-0.12611008892579598
ACH-001306,-0.21279704290602305
ACH-001318,-0.2683462551503007
ACH-001322,-0.04604822445594064
ACH-001328,-0.0920442780389302
ACH-001332,-0.21023179281999685
ACH-001336,-0.06668827658429351
ACH-001346,-0.2388426663156446
ACH-001353,-0.2401106253686084
ACH-001354,-0.19798181525664693
ACH-001367,-0.06441389114994991
ACH-001368,-0.26441836918481965
ACH-001374,-0.12148536593876108
ACH-001377,-0.1843488615408699
ACH-001380,-0.2331745984365849
ACH-001391,-0.22321377313138752
ACH-001408,-0.09776242678466583
ACH-001430,-0.07737510123869602
ACH-001431,-0.11831214534581155
ACH-001450,-0.2593939636849989
ACH-001496,-0.10243068900481356
ACH-001500,-0.3073367895915573
ACH-001523,-0.12176234623585062
ACH-001532,-0.0729458261002676
ACH-001550,-0.28684581197003434
ACH-001552,-0.2470166506744053
ACH-001554,-0.2027273123893254
ACH-001654,-0.20860412632878514
ACH-001735,-0.1953534802675673
ACH-001736,-0.15872074784499587
ACH-001737,-0.029539988018605294
ACH-001740,-0.14057879560251318
ACH-001745,-0.3394436097348606
ACH-001765,-0.12392038377386212
