,SP100 (6672)
ACH-000004,-0.1704505806074535
ACH-000005,-0.24391717533902302
ACH-000007,0.14012028315773384
ACH-000009,-0.14960489137233204
ACH-000011,0.12646638035069638
ACH-000012,0.04790785197342315
ACH-000013,0.1040387978283004
ACH-000014,0.04788919835267179
ACH-000015,0.06210397437164306
ACH-000017,0.0259616814143751
ACH-000018,0.09973758843334296
ACH-000019,-0.0033684438423080922
ACH-000021,-0.02375573904909713
ACH-000022,0.07424601081883199
ACH-000025,0.05947966996124001
ACH-000028,0.03757546556793015
ACH-000030,-0.0127215736484699
ACH-000035,0.13492861004675735
ACH-000036,0.0719049141205089
ACH-000037,0.018039308052590776
ACH-000039,-0.2794858556197509
ACH-000040,0.07905627087506764
ACH-000041,-0.08239915238223715
ACH-000042,0.08626532783689046
ACH-000045,0.044737862710679484
ACH-000047,-0.10790014667785848
ACH-000052,0.12698671612663112
ACH-000053,0.01862561707588937
ACH-000054,-0.008615384421961966
ACH-000055,0.012943056903856474
ACH-000060,0.2345721243282108
ACH-000067,0.14768468012214708
ACH-000070,0.3653097702646521
ACH-000075,-0.047538731732200634
ACH-000078,0.1193464850800979
ACH-000082,-0.02332306990536585
ACH-000085,0.11842105654605448
ACH-000086,-0.054167663867186834
ACH-000087,0.2427719061928915
ACH-000092,0.060975470946261524
ACH-000095,0.0513326974109348
ACH-000097,0.08538168089115274
ACH-000098,0.01962105007241471
ACH-000099,0.08523969255340713
ACH-000108,-0.008779242461547586
ACH-000113,-0.00669352428718426
ACH-000116,0.1057289588954798
ACH-000118,0.09013415918589228
ACH-000120,-0.004090250704132754
ACH-000123,0.11916454895822033
ACH-000127,0.0678022436731038
ACH-000128,-0.08386590991877826
ACH-000132,0.0890963903633452
ACH-000133,0.13223035283136106
ACH-000137,0.1552994290066734
ACH-000138,0.10841610419855313
ACH-000142,0.18926341211894068
ACH-000143,-0.12821944636456648
ACH-000146,0.08355500783044995
ACH-000148,0.06990540885496076
ACH-000150,0.040012924702342016
ACH-000152,0.16500849820807964
ACH-000153,0.13421389535270506
ACH-000159,0.09503245638592034
ACH-000160,0.3613864134823126
ACH-000163,0.10608129151339457
ACH-000167,0.6523156123715397
ACH-000168,0.09237428029996134
ACH-000169,0.06538472781332252
ACH-000178,0.04426838531402714
ACH-000183,0.029442800906880374
ACH-000188,0.15900855837915026
ACH-000189,0.22106548721747116
ACH-000190,0.4882160514328292
ACH-000198,0.06434416493485434
ACH-000203,-0.11372796344738473
ACH-000204,0.035127283396002136
ACH-000206,-0.00632371313524365
ACH-000207,0.13100868314426106
ACH-000208,0.001016458622093068
ACH-000210,0.011503421327289091
ACH-000211,-0.027811338839228428
ACH-000215,0.102662375115705
ACH-000221,0.0009755906328743097
ACH-000222,0.2786813383123312
ACH-000223,0.04458042530789493
ACH-000226,-0.11564729837560075
ACH-000227,0.18227881472239368
ACH-000228,-0.02047903595936728
ACH-000231,0.01898790173222633
ACH-000232,0.12800220835070986
ACH-000233,-0.05402730417062295
ACH-000234,0.10514931843334076
ACH-000235,0.06250187591244381
ACH-000237,-0.021000335623260046
ACH-000238,0.1364689351755428
ACH-000242,0.009577979504690809
ACH-000243,0.08447353052721622
ACH-000244,-0.17761605934090444
ACH-000246,0.07454234912397299
ACH-000248,0.2332061543130784
ACH-000250,-0.0002821605981979828
ACH-000251,0.24974034782657195
ACH-000252,0.08801039471832378
ACH-000253,-0.05061391924978925
ACH-000255,-0.06843903676096914
ACH-000256,-0.09578892857521744
ACH-000257,-0.057597146602618075
ACH-000258,0.04660439254311682
ACH-000259,-0.02822272832635085
ACH-000260,0.07797012779065356
ACH-000261,0.17603192807958234
ACH-000262,-0.09370720568172172
ACH-000263,0.0587171245324956
ACH-000264,0.09747861160187572
ACH-000265,-0.07967935467794181
ACH-000266,0.0681980294613835
ACH-000272,-0.0050136568791648226
ACH-000274,-0.05849061179931814
ACH-000277,0.09114503866276387
ACH-000278,0.1442922939620968
ACH-000279,0.08924754362448482
ACH-000280,-0.0708267539915664
ACH-000281,-0.04537553091373938
ACH-000288,-0.040633839245740835
ACH-000291,-0.05114474308884966
ACH-000293,0.14585475608829074
ACH-000294,-0.02661892571945072
ACH-000295,-0.3302405161426909
ACH-000296,-0.01342922190972934
ACH-000302,0.006592090229838912
ACH-000304,-0.10609009544497006
ACH-000307,0.06069916377710573
ACH-000308,0.0770009762051364
ACH-000310,0.0508938754269304
ACH-000311,0.27131059280712266
ACH-000312,-0.006911545133021807
ACH-000315,-0.11406727104910032
ACH-000316,0.038297248930389084
ACH-000317,0.05832617692863741
ACH-000318,-0.023540686512767996
ACH-000319,-0.05114392901452365
ACH-000320,0.006168176825836828
ACH-000322,0.2734349534484388
ACH-000323,0.039809376191958144
ACH-000324,-0.006217888395100249
ACH-000329,-0.006012877312882442
ACH-000330,0.057086681632709524
ACH-000331,0.1517202273103154
ACH-000332,0.07422998745884866
ACH-000334,0.19954316104974856
ACH-000335,-0.0358859035437998
ACH-000336,-0.018334648078822305
ACH-000337,-0.12078319027651435
ACH-000338,-0.23987126780620194
ACH-000339,0.07996956173452326
ACH-000341,0.07197337350328073
ACH-000348,0.09485036811196168
ACH-000350,-0.02258302660103604
ACH-000352,0.007608333293426048
ACH-000356,-0.0634996462040459
ACH-000361,-0.04409459064324545
ACH-000362,-0.11061209755041916
ACH-000363,0.004963865935115864
ACH-000364,0.051271710851195994
ACH-000365,-0.06613760042509995
ACH-000366,0.05240007478515975
ACH-000368,-0.0581549941099767
ACH-000374,0.11049720441719432
ACH-000375,0.1339902011431333
ACH-000376,0.02945267623531755
ACH-000381,0.12294527662259018
ACH-000383,0.07006039654677787
ACH-000387,0.01450202181186459
ACH-000389,0.013734641867611546
ACH-000390,-0.004455841436479477
ACH-000393,-0.11630375603215926
ACH-000395,0.03648060268575192
ACH-000396,0.07909751665475402
ACH-000397,-0.034713902050458566
ACH-000401,0.2632129271638779
ACH-000402,-0.1957172438216853
ACH-000403,0.050814900566031
ACH-000404,-0.014509793839747482
ACH-000406,0.02650833110312561
ACH-000407,0.03591954859123955
ACH-000408,0.2383503543527668
ACH-000410,-0.09532659523099518
ACH-000411,0.032966938127086585
ACH-000414,0.03376835572928134
ACH-000415,-0.0029612547041518865
ACH-000416,-0.029372886716211525
ACH-000420,0.07343883895006906
ACH-000421,-0.036276316535296976
ACH-000424,0.018080231947067937
ACH-000425,-0.02760003394294521
ACH-000426,0.0902150577992492
ACH-000427,0.07460291068042199
ACH-000433,0.11662381043392635
ACH-000435,0.2976405471552364
ACH-000436,0.045498908321852716
ACH-000444,0.1287954330213857
ACH-000445,-0.06694793807588484
ACH-000448,-0.0005724358767879682
ACH-000450,0.09173800129224187
ACH-000452,0.062425701449895364
ACH-000454,0.1037171629292321
ACH-000458,0.11320204152839396
ACH-000459,0.27481493019719105
ACH-000460,0.007315934970292979
ACH-000461,-0.02694818812946564
ACH-000463,0.10542825181523402
ACH-000464,0.1927497986291
ACH-000466,0.06402504513567822
ACH-000467,-0.11239568957619996
ACH-000468,0.1219433882725348
ACH-000469,-0.04994227679104398
ACH-000470,-0.05929529234894139
ACH-000471,0.11233887409940807
ACH-000472,-0.002100574857651366
ACH-000473,-0.017046696520603453
ACH-000475,0.1156040720268708
ACH-000476,0.053711695425253884
ACH-000477,0.05661652963878745
ACH-000479,-0.3075892657228159
ACH-000480,0.058426859891379135
ACH-000481,0.04401364533906161
ACH-000483,0.012695029106677412
ACH-000484,0.21575054193249601
ACH-000485,0.18192480954818668
ACH-000486,-0.01786151094498951
ACH-000487,-0.0007658949485162492
ACH-000488,0.04209360770502639
ACH-000490,0.12116909836714106
ACH-000491,-0.02240034403732882
ACH-000495,0.030488800877246782
ACH-000496,0.005142304621195198
ACH-000499,0.06589470869367102
ACH-000500,0.17171931869238888
ACH-000502,0.09255754440598178
ACH-000503,0.21147018082230776
ACH-000505,0.05583211748074632
ACH-000507,0.07283978002286512
ACH-000510,0.023978339900545955
ACH-000511,0.19318019538199954
ACH-000512,0.023851217704583486
ACH-000516,0.03584298523287515
ACH-000517,0.037166632657697735
ACH-000518,0.2640562838767632
