,IBTK (25998)
ACH-000004,0.08799917210253583
ACH-000005,-0.13471331896540598
ACH-000007,0.16624596392881205
ACH-000009,0.009443923907968908
ACH-000011,-0.005528281041811544
ACH-000012,-0.04828174081624231
ACH-000013,-0.1061052822488162
ACH-000014,0.00735915601913475
ACH-000015,-0.048206342947744514
ACH-000017,-0.030210665602518075
ACH-000018,-0.15070939150164706
ACH-000019,-0.16969237617746702
ACH-000021,-0.15321870169319265
ACH-000022,-0.012854620998228528
ACH-000025,-0.18024460660640315
ACH-000028,-0.0624379858077501
ACH-000030,-0.09651387814414523
ACH-000035,-0.0001927633753736537
ACH-000036,-0.04850262028748609
ACH-000037,-0.0551839052724915
ACH-000039,-0.08677223440995645
ACH-000040,-0.013501509007386205
ACH-000041,-0.031659690001705425
ACH-000042,-0.07933111615241296
ACH-000045,-0.10296756119767048
ACH-000047,0.04120367549978357
ACH-000052,-0.08102728432720907
ACH-000053,-0.04196142432356777
ACH-000054,0.021194628888799784
ACH-000055,0.1815528923220942
ACH-000060,-0.06743497018074268
ACH-000067,-0.195570735923924
ACH-000070,-0.14452791522485114
ACH-000075,-0.20615254671601665
ACH-000078,-0.014621553553879825
ACH-000082,0.002005159753133613
ACH-000085,-0.043731529762764565
ACH-000086,-0.14111279467908128
ACH-000087,-0.005373196001956839
ACH-000092,-0.13810366661937198
ACH-000095,0.0005523276079646366
ACH-000097,0.13000023022162333
ACH-000098,-0.1028527443419344
ACH-000099,0.010629073249540882
ACH-000108,-0.16705504858761014
ACH-000113,-0.04129646420003171
ACH-000116,-0.023907066075927203
ACH-000118,-0.06365336390958097
ACH-000120,-0.15059809167390562
ACH-000123,-0.0971496921458455
ACH-000127,-0.060360982331672614
ACH-000128,-0.12071719249193485
ACH-000132,-0.12623661524418509
ACH-000133,-0.19436893488643026
ACH-000137,-0.05376935783463967
ACH-000138,-0.01446744031200523
ACH-000142,0.04475534828086533
ACH-000143,-0.0637629082638841
ACH-000146,-0.05013041427525965
ACH-000148,0.04661119507227898
ACH-000150,0.08647714968377175
ACH-000152,-0.1905629893318873
ACH-000153,0.08310065917824208
ACH-000159,-0.06766980409555469
ACH-000160,-0.01458678170091413
ACH-000163,0.03352834267100579
ACH-000167,-0.15467681428473354
ACH-000168,-0.058196619089388536
ACH-000169,-0.07135919255125177
ACH-000178,-0.1283225071485461
ACH-000183,-0.02178780925023897
ACH-000188,0.0595465001421162
ACH-000189,-0.12010033845056375
ACH-000190,-0.021970842554321846
ACH-000198,0.0932402959742322
ACH-000203,-0.0963230760637046
ACH-000204,0.04297142435780521
ACH-000206,-0.0007987394696133572
ACH-000207,0.05791439622312902
ACH-000208,0.050590200421924386
ACH-000210,-0.25379016739291105
ACH-000211,0.022725081416533455
ACH-000215,-0.1152241499719008
ACH-000221,-0.14494993153883615
ACH-000222,-0.01203492869906323
ACH-000223,-0.08629250195290318
ACH-000226,0.12643060874984022
ACH-000227,-0.04953348363237682
ACH-000228,-0.10922116596325936
ACH-000231,-0.13436634828421354
ACH-000232,-0.2025310798756425
ACH-000233,0.039337103715532125
ACH-000234,-0.04296431879695033
ACH-000235,-0.0461868880832187
ACH-000237,-0.07234591142030328
ACH-000238,-0.12543004125513044
ACH-000242,-0.2590017330125792
ACH-000243,-0.08743260606467068
ACH-000244,0.058259420234556526
ACH-000246,-0.11657689774620315
ACH-000248,-0.12411838944791252
ACH-000250,0.005668379413428636
ACH-000251,-0.36147603124605215
ACH-000252,-0.01811787702566002
ACH-000253,0.029114739224486756
ACH-000255,0.010784599246103666
ACH-000256,-0.02835738912173107
ACH-000257,-0.03996252220557128
ACH-000258,0.09608987509719598
ACH-000259,-0.010981228348227384
ACH-000260,0.05331147424177657
ACH-000261,-0.036185297939060106
ACH-000262,-0.061914253155830976
ACH-000263,0.05604448003970372
ACH-000264,-0.1990654037741554
ACH-000265,-0.019220110935174
ACH-000266,-0.0876369686873354
ACH-000272,-0.04825405088866632
ACH-000274,-0.008076442538949341
ACH-000277,0.02649226343859365
ACH-000278,-0.1012511608036902
ACH-000279,-0.0938901104594502
ACH-000280,-0.005767666992865386
ACH-000281,-0.017037191225060217
ACH-000288,0.040267431876668834
ACH-000291,-0.043380047852018135
ACH-000293,-0.028130417367645797
ACH-000294,0.0527035835512828
ACH-000295,-0.09600842977461126
ACH-000296,0.05327230695370054
ACH-000302,-0.13024223871253204
ACH-000304,0.11467430106332008
ACH-000307,-0.01349527595337479
ACH-000308,-0.06143119367110225
ACH-000310,0.04411006566920462
ACH-000311,0.07844039519748021
ACH-000312,0.03678757047532025
ACH-000315,0.050844528027174055
ACH-000316,-0.2371970918877543
ACH-000317,-0.06625778465288218
ACH-000318,-0.2259925286328695
ACH-000319,-0.13631726521235787
ACH-000320,0.2316703480182469
ACH-000322,-0.14670223007521555
ACH-000323,0.07899273662874344
ACH-000324,0.03966491454390432
ACH-000329,-0.006488613847810361
ACH-000330,-0.1492695232064323
ACH-000331,0.06053796727223679
ACH-000332,0.01949221697481299
ACH-000334,-0.16466211950814535
ACH-000335,-0.18828870593866745
ACH-000336,-0.2404011664082809
ACH-000337,-0.057436960748307
