,PDXDC1 (23042)
ACH-000255,0.005424773408816728
ACH-000256,-0.025692289349160825
ACH-000257,-0.26369507248100105
ACH-000258,-0.10398481355850717
ACH-000259,-0.11225036569814778
ACH-000260,-0.21590895877020805
ACH-000261,-0.1804511381564357
ACH-000262,-0.2582967230163344
ACH-000263,-0.148106484326866
ACH-000264,-0.10552759666299104
ACH-000265,0.02911139936151065
ACH-000266,-0.11172845612924932
ACH-000272,-0.2145218643860091
ACH-000274,-0.13349199841724133
ACH-000277,0.055382868294875966
ACH-000278,-0.1549560729283688
ACH-000279,-0.17521365803460384
ACH-000280,0.07321205349200158
ACH-000281,-0.17336292146453805
ACH-000288,-0.1960163579193372
ACH-000291,0.03708016699484736
ACH-000293,-0.17482221938650855
ACH-000294,-0.0720163838801655
ACH-000295,-0.4124042801331016
ACH-000296,-0.1048882275850894
ACH-000302,-0.061586177482175784
ACH-000304,-0.14116255533423513
ACH-000307,-0.04186711058885317
ACH-000308,-0.2002466210630676
ACH-000310,-0.16188549408591096
ACH-000311,-0.14995258837314693
ACH-000312,-0.19683189842726131
ACH-000315,-0.12610864477957087
ACH-000316,-0.07810958304827625
ACH-000317,-0.10717936367846187
ACH-000318,-0.1036792726485532
ACH-000319,-0.20657350411619646
ACH-000320,-0.28028681849947906
ACH-000322,-0.06755236237269742
ACH-000323,-0.11321275327435365
ACH-000324,-0.09715754977685796
ACH-000329,-0.3596839130441904
ACH-000330,-0.1793266126957028
ACH-000331,-0.008031623684304743
ACH-000332,-0.06725732088964112
ACH-000334,-0.3519965764634398
ACH-000335,-0.4835674425952501
ACH-000336,-0.1895329626742714
ACH-000337,-0.19820263011059103
ACH-000338,-0.8204828341810337
ACH-000339,-0.1471169104896634
ACH-000341,-0.22913529961467566
ACH-000348,-0.16171914874119234
ACH-000350,0.02760010579715577
ACH-000352,-0.12064738953390805
ACH-000356,-0.32876697207952216
ACH-000361,-0.3303911655532732
ACH-000362,-0.048564562596625664
ACH-000363,-0.11429574013584365
ACH-000364,0.01734028216008927
ACH-000365,-0.14049460638980046
ACH-000366,-0.19424747736956285
ACH-000368,-0.2955696091875425
ACH-000374,-0.05384543955992125
ACH-000375,-0.08169296083864262
ACH-000376,-0.05819877669907435
ACH-000381,-0.11394041210094427
ACH-000383,0.0038302490229815797
ACH-000387,-0.13972068126641388
ACH-000389,-0.033582309755407165
ACH-000390,-0.07513779747886704
ACH-000393,-0.1775122319979239
ACH-000395,-0.14243594667199747
ACH-000396,-0.41404665456109097
ACH-000397,-0.30501325266842894
ACH-000401,-0.14924620271457115
ACH-000402,0.07029877985315387
ACH-000403,-0.11936440997755557
ACH-000404,-0.2062575008751764
ACH-000406,-0.2606029295688392
ACH-000407,-0.09794725569553972
ACH-000408,-0.022298824104790692
ACH-000410,-0.1433961534678334
ACH-000411,0.0016413764662577895
ACH-000414,-0.16044504990670966
ACH-000415,-0.05771660950325591
ACH-000416,-0.21943903262063466
ACH-000420,-0.04615906636124794
ACH-000421,-0.001891602214534816
ACH-000424,-0.2888095987720525
ACH-000425,-0.23608666094779415
ACH-000426,-0.005879485261501703
ACH-000427,-0.11925524452753075
ACH-000433,-0.08681100657733355
ACH-000435,-0.15370437352807212
ACH-000436,-0.04442526993848429
ACH-000444,0.04714903590042208
ACH-000445,-0.07206309322019606
ACH-000448,0.011427290647594852
ACH-000450,-0.26328270783073376
ACH-000452,-0.13886229272799336
ACH-000454,-0.2807160950973482
ACH-000458,-0.140789743590488
ACH-000459,-0.2424254082583599
ACH-000460,-0.07693484683413712
ACH-000461,-0.2130471830471769
ACH-000463,-0.20322309283319206
ACH-000464,-0.04949516929372684
ACH-000466,-0.16312827615916758
ACH-000467,-0.10719727063483787
ACH-000468,-0.26600478438710484
ACH-000469,-0.08475890200510965
ACH-000470,-0.08723259357080894
ACH-000471,-0.13617571133753575
ACH-000472,-0.19371426890919588
ACH-000473,-0.14511276798402695
ACH-000475,-0.0557878479468075
ACH-000476,-0.1076288290435016
ACH-000477,-0.1865595781782437
ACH-000479,0.03064449526734872
ACH-000480,-0.023087496006093576
ACH-000481,-0.14809017429567606
ACH-000483,-0.2777622112950078
ACH-000484,0.11453368505093504
ACH-000485,-0.02235239373152664
ACH-000486,0.013523631047288038
ACH-000487,-0.008992809557268153
ACH-000488,-0.03887927555685698
ACH-000490,-0.07630546650176286
ACH-000491,-0.024087520392712898
ACH-000495,-0.31895602160797765
ACH-000496,-0.1507175110490976
ACH-000499,-0.05985293983738583
ACH-000500,-0.008782824293009889
ACH-000502,-0.11979224235185545
ACH-000503,-0.024295673858372484
ACH-000505,-0.2095851145613477
ACH-000507,-0.1586072930214136
ACH-000510,-0.10716262655422132
ACH-000511,-0.09759958015308212
ACH-000512,-0.09744763799869642
ACH-000516,-0.2350501983117668
ACH-000517,-0.19192496527164934
ACH-000518,0.016665384085745916
ACH-000520,-0.39339670351688427
ACH-000521,-0.04893514623691852
ACH-000522,-0.1322306681707452
ACH-000524,0.0004764001176775492
ACH-000527,-0.12426127391113415
ACH-000528,0.026963355968891902
ACH-000537,-0.17970938469831915
ACH-000541,-0.27843140665290633
ACH-000542,-0.17697690659438603
ACH-000544,-0.05966568405153931
ACH-000545,-0.14957084834144968
ACH-000547,-0.07705021819258315
ACH-000548,-0.32375567670998434
ACH-000549,-0.1361753537086396
ACH-000550,-0.351733337554855
ACH-000552,0.026992635189171492
ACH-000556,-0.38383804454321996
ACH-000557,-0.08739200476364638
ACH-000569,-0.3390214702027439
ACH-000570,-0.1426806728560385
ACH-000571,-0.03954362621465801
ACH-000573,-0.07609948370896807
ACH-000576,-0.02658169064280955
ACH-000579,-0.25474076625110004
ACH-000580,0.045325916577206866
ACH-000584,-0.11247742932090092
ACH-000585,-0.0839056032731934
ACH-000588,-0.03795669975221783
ACH-000589,-0.0915477671642922
ACH-000591,-0.2237090634900175
ACH-000593,-0.21531592827204904
ACH-000600,-0.1896300385680162
ACH-000601,-0.07932099453524066
ACH-000605,-0.030535736721109232
ACH-000606,-0.13381950606095475
ACH-000608,-0.19019323031589466
ACH-000614,-0.0353396956883582
ACH-000616,-0.09789052778677118
ACH-000618,-0.0856699245877953
ACH-000619,-0.1018825061202146
ACH-000620,-0.1271335933234353
ACH-000621,-0.3141919885494677
ACH-000622,0.0032282685345718385
ACH-000623,-0.10164583332297608
ACH-000624,-0.05514549962116525
ACH-000627,0.007926937944503323
ACH-000630,-0.10966587051943837
ACH-000631,-0.19059921250572665
ACH-000632,-0.24877788461648764
ACH-000633,-0.18454981467049333
ACH-000637,-0.0640471997746196
ACH-000638,-0.12298918720521812
ACH-000646,-0.16413462154650985
ACH-000647,-0.07086935169131874
ACH-000648,-0.1070393650282731
ACH-000649,-0.3000587807627314
ACH-000651,-0.3004573333143961
ACH-000652,-0.078041057201491
ACH-000653,-0.2056649613666946
ACH-000657,-0.03951379822166589
ACH-000658,-0.3859488109429042
ACH-000661,-0.26230330070705565
ACH-000662,-0.1638248516213573
ACH-000663,0.03155429706050966
ACH-000665,0.16007833309388927
ACH-000671,-0.09663308141343516
ACH-000672,0.02715025628080836
ACH-000673,-0.09664080610134196
ACH-000676,-0.06741957272762847
ACH-000677,-0.0672126465003431
ACH-000681,-0.06602448925678264
ACH-000683,-0.15842716531811354
ACH-000684,-0.21470476932522936
ACH-000688,-0.08175669110184416
ACH-000693,0.00955356301791762
ACH-000694,-0.0762051606111661
ACH-000695,-0.26106317635716186
ACH-000696,-0.08254306908027564
ACH-000697,-0.01704749111819873
ACH-000699,-0.19241923863670884
ACH-000701,-0.008684076525734444
ACH-000706,-0.05013405200201946
ACH-000711,-0.06335573051392644
ACH-000713,-0.2372312446864564
ACH-000714,-0.21388624249201915
ACH-000718,-0.11117232663887447
ACH-000720,-0.025148603367001542
ACH-000721,-0.3113491571366141
ACH-000724,-0.09414243535299327
ACH-000725,-0.1198297197211028
ACH-000732,0.03249457345811793
ACH-000734,-0.004802387997258291
ACH-000735,-0.009623234216704751
ACH-000736,-0.17942972988917374
ACH-000738,-0.2044331229015958
ACH-000746,-0.14769737848192846
ACH-000747,-0.1733512795777929
ACH-000748,-0.21873428099220085
ACH-000753,-0.2014432903990018
ACH-000756,-0.17849670839477616
ACH-000757,-0.1093518397018018
ACH-000758,-0.17212196617634545
ACH-000760,-0.07174818071377262
ACH-000762,-0.013319753831356392
ACH-000763,-0.17278097081827046
ACH-000764,-0.06179807851191321
ACH-000765,-0.3113875344486507
ACH-000766,-0.07035617854418376
ACH-000767,-0.3103816573121589
ACH-000768,-0.19651674089515966
ACH-000769,-0.18962209744092207
ACH-000770,-0.22334292840191766
ACH-000771,-0.038973277810933855
ACH-000773,-0.12038344927874968
ACH-000776,-0.2314772023045483
ACH-000777,-0.15941771857868314
ACH-000778,-0.07247420077140079
ACH-000781,0.0715906905304583
ACH-000782,-0.21879091615722696
ACH-000783,-0.12149761753515215
ACH-000784,-0.13390788706090687
ACH-000785,-0.05493359081951274
ACH-000787,0.010672360835288148
ACH-000788,-0.04434511568988511
ACH-000791,-0.17587061192062114
ACH-000792,-0.1022825198157883
ACH-000794,0.03623537866531537
ACH-000796,-0.0844745951469565
ACH-000798,-0.4665518530699785
ACH-000799,0.07427389431664114
ACH-000800,-0.16717874479857375
ACH-000802,-0.19052482863013526
ACH-000804,-0.014662584145274325
ACH-000805,-0.11299942739935015
ACH-000809,0.10041119866327132
ACH-000810,-0.17969442823478873
ACH-000811,-0.20109956168035695
ACH-000817,-0.1472220144067848
ACH-000819,0.06392642662686407
ACH-000820,-0.07240543985869502
ACH-000821,-0.19348494625015092
ACH-000822,-0.08184753825035855
ACH-000823,-0.08239876283998868
ACH-000824,0.029588504680853164
ACH-000827,-0.059383486608610064
ACH-000829,-0.08012500138294143
ACH-000831,-0.28527019381515445
ACH-000832,0.03298140795766464
ACH-000833,-0.2334174824526173
ACH-000834,-0.4207943401723892
ACH-000835,0.0075428932680500485
ACH-000836,-0.1502434005218865
ACH-000837,-0.03506648278106676
ACH-000838,0.0408453945532796
ACH-000839,-0.16657809673586207
ACH-000840,-0.07603445710235025
ACH-000841,-0.19432196863496007
ACH-000843,0.1548322455519307
ACH-000846,-0.16137829078171392
ACH-000847,0.18688203615559454
ACH-000848,-0.08817173883613054
ACH-000849,-0.08611326184237553
ACH-000851,-0.14825901785591866
ACH-000855,0.04233658351950892
ACH-000856,-0.2936718992850021
ACH-000858,0.04511979864393029
ACH-000859,0.1009840311926306
ACH-000861,-0.15826127832733924
ACH-000862,-0.3073330959279031
ACH-000865,0.03149894123990425
ACH-000866,-0.15603526342117854
ACH-000867,-0.06186443083783174
ACH-000869,-0.187859812806604
ACH-000872,0.08515884705207642
ACH-000873,-0.1864701591849368
ACH-000876,-0.08318252005745158
ACH-000878,-0.010203090259461816
ACH-000880,-0.08293760336286256
ACH-000881,-0.07523211085653186
ACH-000882,0.022230600076216488
ACH-000884,-0.23547837282875475
ACH-000885,-0.29229833039741304
ACH-000887,0.07582137308918402
ACH-000889,-0.10986082796031477
ACH-000896,-0.1538528717620558
ACH-000898,-0.03829456744879319
ACH-000900,-0.10250645578346347
ACH-000901,-0.1834780910329119
ACH-000905,-0.3108598131144552
ACH-000906,0.04210533896850215
ACH-000907,-0.2535969372494006
ACH-000910,-0.1649084365185774
ACH-000911,-0.1239153199796041
ACH-000912,-0.050310395792718426
ACH-000913,-0.10472663698755648
ACH-000915,-0.09411907095664238
ACH-000916,-0.030625704151504188
ACH-000917,-0.004542201505622015
ACH-000920,0.09991493154353376
ACH-000921,-0.2281094492507125
ACH-000924,-0.08092209761516926
ACH-000926,-0.3123119408978597
ACH-000928,-0.08812992600097005
ACH-000929,-0.058645956558313166
ACH-000932,0.009237559537820851
ACH-000935,-0.043083703439495864
ACH-000936,-0.10154428722646608
ACH-000937,-0.09700492115326
ACH-000938,-0.019156650245488124
ACH-000939,-0.11326299086830485
ACH-000941,-0.2379130675333104
ACH-000943,-0.01666488815387625
ACH-000946,-0.09964457941212004
ACH-000947,-0.06870057515724727
ACH-000948,0.07968590107171697
ACH-000950,-0.14475863152056664
ACH-000953,0.05100569046189158
ACH-000954,0.07088980829819201
ACH-000957,0.020142781687819508
ACH-000958,-0.10866438136212972
ACH-000960,-0.16684515090835605
ACH-000963,-0.07008629799918978
ACH-000968,-0.08427878247457722
ACH-000969,-0.09527349548062593
ACH-000972,-0.04558359312078918
ACH-000973,-0.2491213363883855
ACH-000974,-0.019050056704866498
ACH-000978,-0.05577058521178528
ACH-000984,-0.2630463890943712
ACH-000986,-0.20106104666415925
ACH-000988,-0.058900433658700166
ACH-000993,-0.07229443377597286
ACH-000994,-0.2059745329748118
ACH-000996,-0.009218640154844105
ACH-001001,-0.1690337074907418
ACH-001020,-0.038985215797493984
ACH-001028,-0.16723496372034302
ACH-001031,-0.15064834093750135
ACH-001038,-0.050366409522576566
ACH-001048,-0.11463345752920312
ACH-001050,-0.2054950633330983
ACH-001053,-0.13922694061704813
ACH-001054,-0.14145999122553987
ACH-001061,-0.20948335826367093
ACH-001067,-0.28434241375731795
ACH-001075,-0.10850719103942487
ACH-001096,-0.12707635053981928
ACH-001111,-0.3867544952177159
ACH-001119,-0.308606751085354
ACH-001128,-0.290176944707219
ACH-001134,-0.13737871005359878
ACH-001151,-0.057270203123199415
ACH-001163,-0.10178912866622987
ACH-001164,0.017078294715240687
ACH-001183,-0.3745565582069293
ACH-001192,0.003695410910631464
ACH-001193,-0.20666591284396035
ACH-001196,-0.2959588458500198
ACH-001197,-0.025609892437423024
ACH-001205,-0.2499445716475165
ACH-001211,-0.12914358121036115
ACH-001212,-0.04645022404410448
ACH-001228,-0.09911408730624073
ACH-001232,-0.1136668999250911
ACH-001239,-0.22016293361273914
ACH-001270,-0.07554066298635131
ACH-001274,-0.07758714714963988
ACH-001275,-0.08219493549681912
ACH-001277,0.039378265319607635
ACH-001278,-0.08125038104059475
ACH-001280,-0.29020708553199964
ACH-001283,-0.06710917295114148
ACH-001289,-0.1337129176042442
ACH-001300,-0.17570533320269793
ACH-001301,-0.17237710995594108
ACH-001302,-0.23851688326150774
ACH-001306,-0.05767595935034031
ACH-001318,-0.04002341957155948
ACH-001322,-0.12626842483454814
ACH-001328,-0.13570492682651242
ACH-001332,0.02854552342993775
ACH-001336,-0.33561605563932706
ACH-001346,0.05528527374112743
ACH-001353,-0.18215359706493967
ACH-001354,-0.3153955945332
ACH-001367,-0.001967830448590441
ACH-001368,-0.16482142283225207
ACH-001374,-0.09143346053897992
ACH-001377,-0.1778428732760825
ACH-001380,-0.02517470896163031
ACH-001391,-0.25277951667417997
ACH-001408,-0.2491539359658464
ACH-001430,-0.43206859278337295
ACH-001431,-0.07837273983362507
ACH-001450,-0.1186768752314352
ACH-001496,-0.17822289695712168
ACH-001500,-0.1583812794667238
ACH-001523,-0.05739105007141005
ACH-001532,-0.24870706226681535
ACH-001550,0.04017757937741243
ACH-001552,-0.20393422363301844
ACH-001554,-0.2470338914572362
ACH-001654,-0.14683878001142778
ACH-001735,-0.27287108814866823
ACH-001736,-0.08795371975432574
ACH-001737,-0.288960679484252
ACH-001740,-0.1526838710043037
ACH-001745,-0.11626338668785985
ACH-001765,-0.2817360859921399
