,GGTLC1 (92086)
ACH-000468,0.07158215014338129
ACH-000469,-0.190470795007302
ACH-000470,-0.14528737186989082
ACH-000471,-0.11039186814134733
ACH-000472,-0.2128327160125163
ACH-000473,-0.030667623426988325
ACH-000475,-0.1658280996423454
ACH-000476,-0.17790724133900426
ACH-000477,-0.17563711905796314
ACH-000479,-0.3409127985424022
ACH-000480,-0.21771076224715444
ACH-000481,-0.16190165555990155
ACH-000483,-0.12233854750494524
ACH-000484,-0.260441742506901
ACH-000485,-0.14082139681170752
ACH-000486,-0.2276716789698066
ACH-000487,-0.015736278559759467
ACH-000488,-0.2391164032357908
ACH-000490,-0.10454677276369642
ACH-000491,-0.3873964454444908
ACH-000495,-0.08877289462806325
ACH-000496,-0.022752311910744533
ACH-000499,-0.07433732736177177
ACH-000500,-0.4656626393613842
ACH-000502,-0.16997062568570231
ACH-000503,0.013349629400845643
ACH-000505,-0.05534887208116301
ACH-000507,-0.12599926749161286
ACH-000510,-0.1441678278790341
ACH-000511,-0.3171100737914536
ACH-000512,-0.004667348333099137
ACH-000516,-0.2689309752161998
ACH-000517,-0.3044195240430285
ACH-000518,-0.13648725923800747
ACH-000520,-0.06622724691633684
ACH-000521,-0.2365380064292072
ACH-000522,0.031041876188963518
ACH-000524,-0.3145934435888237
ACH-000527,-0.10522272175494816
ACH-000528,-0.1852743909798441
ACH-000537,-0.0839977878710051
ACH-000541,-0.1021126406406632
ACH-000542,-0.12619102306245375
ACH-000544,-0.1005888050751598
ACH-000545,-0.12600862950306685
ACH-000547,-0.2486972957439196
ACH-000548,-0.15218757186349452
ACH-000549,-0.04645240046004124
ACH-000550,-0.13834956918238606
ACH-000552,-0.10848041417641502
ACH-000556,-0.07490050726737107
ACH-000557,-0.32543485607716977
ACH-000569,-0.13322692924867316
ACH-000570,-0.2009513999854852
ACH-000571,-0.15803379559376887
ACH-000573,-0.290108714014838
ACH-000576,-0.22761973074957995
ACH-000579,0.047244938208740456
ACH-000580,-0.15065767812547684
ACH-000584,-0.0727416160463826
ACH-000585,-0.02841731524616557
ACH-000588,-0.008425002192358108
ACH-000589,-0.05291701109184478
ACH-000591,-0.22133616313198767
ACH-000593,-0.18508168989036167
ACH-000600,-0.1585657292605098
ACH-000601,-0.3451190012262528
ACH-000605,-0.2930412133745942
ACH-000606,-0.11582888071637093
ACH-000608,-0.1381035093554721
ACH-000614,-0.17097931188652649
ACH-000616,-0.09274755607606837
ACH-000618,-0.13495483244316522
ACH-000619,0.030004626530886175
ACH-000620,-0.061607993009863325
ACH-000621,-0.16461076432453814
ACH-000622,-0.2428740724025425
ACH-000623,-0.13781028668465314
ACH-000624,-0.12970281266014194
ACH-000627,-0.16596722721037505
ACH-000630,-0.23640673047744004
ACH-000631,-0.003522228554687305
ACH-000632,-0.05515478412925038
ACH-000633,-0.07392699268963482
ACH-000637,-0.05821012706058976
ACH-000638,-0.07696514867308887
ACH-000646,-0.23424851775945574
ACH-000647,-0.2159552938428856
ACH-000648,-0.2806458291270319
ACH-000649,-0.06875949196752777
ACH-000651,-0.19051328940102016
ACH-000652,-0.15229699181931894
ACH-000653,-0.08723243520455076
ACH-000657,-0.2696661849476668
ACH-000658,-0.3258995296732508
ACH-000661,-0.13011618064944416
ACH-000662,-0.027962651151411076
ACH-000663,-0.20530730411691653
ACH-000665,-0.1316909549190687
ACH-000671,-0.09709268969445016
ACH-000672,-0.07643122843683729
ACH-000673,-0.1450305910523387
ACH-000676,-0.05724515229874595
ACH-000677,-0.2201536234120854
ACH-000681,-0.04943485962834157
ACH-000683,-0.06597770815254937
ACH-000684,0.17665673158143566
ACH-000688,-0.13385740970210375
ACH-000693,-0.06430497445727645
ACH-000694,-0.08907541822853078
ACH-000695,-0.27819868897287403
ACH-000696,-0.29006422028966306
ACH-000697,0.14336436436483624
ACH-000699,-0.316538210196174
ACH-000701,-0.10673321337119993
ACH-000706,-0.032183037405083215
ACH-000711,-0.31685501205778754
ACH-000713,-0.13468750910684904
ACH-000714,-0.2997205964533255
ACH-000718,-0.10815993596258312
ACH-000720,-0.1713353837481476
ACH-000721,-0.13675743110715494
ACH-000724,-0.18081146610714632
ACH-000725,-0.18610035500538394
ACH-000732,-0.2726837226080766
ACH-000734,-0.05242790994996642
ACH-000735,-0.19811049450895812
ACH-000736,-0.1851099991151732
ACH-000738,-0.035726816613762584
ACH-000746,-0.18326641434745608
ACH-000747,0.04642276464891984
ACH-000748,-0.2881430524372621
ACH-000753,-0.18888309855543955
ACH-000756,-0.14260931039482772
ACH-000757,-0.10504276111056864
ACH-000758,-0.16013054133874038
ACH-000760,-0.1343953813273285
ACH-000762,-0.09077427525048463
ACH-000763,-0.3952621620408684
ACH-000764,-0.0073873486909647405
ACH-000765,-0.015347449194718778
ACH-000766,-0.2192337358095333
ACH-000767,-0.27608774058130703
ACH-000768,-0.34394547443110834
ACH-000769,-0.3460083878041905
ACH-000770,-0.1953954795086334
ACH-000771,-0.2853030363023709
ACH-000773,-0.11836413809695677
ACH-000776,-0.4087303842798247
ACH-000777,-0.202220743986728
ACH-000778,-0.3426169553223655
ACH-000781,-0.19204981528746348
ACH-000782,-0.012124657528923059
ACH-000783,-0.21842107278576692
ACH-000784,-0.13600500409475996
ACH-000785,-0.17843138525942034
ACH-000787,-0.17442089242451406
ACH-000788,-0.2554565415286405
ACH-000791,-0.053424384639730205
ACH-000792,-0.20419545720521096
ACH-000794,-0.05027440539912998
ACH-000796,-0.010699607409429207
ACH-000798,0.1596346018538862
ACH-000799,-0.21455476671391066
ACH-000800,-0.0966429568072271
ACH-000802,-0.02273985985731409
ACH-000804,-0.2071346891594197
ACH-000805,-0.3177276337602845
ACH-000809,-0.1318169067287975
ACH-000810,0.15113372459867247
ACH-000811,-0.19990832531027256
ACH-000817,0.031670829211343135
ACH-000819,-0.14855467602911102
ACH-000820,-0.38332133734315904
ACH-000821,0.0059160163311556034
ACH-000822,-0.12056839110068655
ACH-000823,-0.22161808201492866
ACH-000824,-0.057668408834255634
ACH-000827,-0.11590407092966155
ACH-000829,-0.3009206568301151
ACH-000831,-0.25122868213013577
ACH-000832,-0.06324088633669371
ACH-000833,0.019503066093092027
ACH-000834,-0.2044728151480714
ACH-000835,-0.1028379530455438
ACH-000836,-0.14423573047661778
ACH-000837,-0.0846053757328617
ACH-000838,-0.15292403414602834
ACH-000839,-0.20612235426691786
ACH-000840,-0.28404219231597355
ACH-000841,-0.17796082653208253
ACH-000843,-0.002395489338034656
ACH-000846,-0.3487050338357216
ACH-000847,0.046940760021143633
ACH-000848,-0.10028367328333096
ACH-000849,-0.14703179936461402
ACH-000851,-0.3723801030663548
ACH-000855,-0.2058890507518592
ACH-000856,-0.19167531692401452
ACH-000858,-0.07148260170952414
ACH-000859,-0.19706067805853514
ACH-000861,-0.07470383752769197
ACH-000862,-0.14843876966078282
ACH-000865,-0.2137475053684075
ACH-000866,-0.2467049681019756
ACH-000867,-0.3484597274596387
ACH-000869,-0.11238196202570204
ACH-000872,-0.11540541299796125
ACH-000873,-0.13326244167252208
ACH-000876,-0.2821148840463153
ACH-000878,-0.24595121922699234
ACH-000880,-0.12751127039832394
ACH-000881,-0.09991060486880984
ACH-000882,-0.19381983955799065
ACH-000884,0.07118459334080814
ACH-000885,-0.09095941414453187
ACH-000887,-0.30996778688712545
ACH-000889,-0.036284659149918484
ACH-000896,-0.14834042607753242
ACH-000898,-0.06893697959253542
ACH-000900,-0.20642285606835706
ACH-000901,-0.2322559855477329
ACH-000905,-0.006090354976524899
ACH-000906,-0.14093359209415598
ACH-000907,-0.1350577641718233
ACH-000910,-0.04581398416621901
ACH-000911,-0.1843057374689012
ACH-000912,-0.3578961415711105
ACH-000913,-0.15114954769541214
ACH-000915,-0.10006188553905604
ACH-000916,-0.3284061735641963
ACH-000917,-0.12996802080715905
ACH-000920,-0.1234140315689614
ACH-000921,-0.23910910749507866
ACH-000924,-0.12213214881795055
ACH-000926,-0.08820070949407101
ACH-000928,-0.17310231139601234
ACH-000929,-0.19078354009426488
ACH-000932,-0.2768940780555029
ACH-000935,-0.04286065282970955
ACH-000936,0.037602871773576116
ACH-000937,-0.3997029285022257
ACH-000938,-0.18890970737883006
ACH-000939,-0.21645419308100916
ACH-000941,-0.1938007521778552
ACH-000943,-0.1856387691567372
ACH-000946,-0.20475664454153544
ACH-000947,-0.06901311461641056
ACH-000948,-0.14847099668102912
ACH-000950,-0.28457058936491963
ACH-000953,-0.09518537484036302
ACH-000954,-0.08699843686144403
ACH-000957,-0.3360857947774851
ACH-000958,-0.41178926098580654
ACH-000960,-0.219691104931736
ACH-000963,-0.1998434815592216
ACH-000968,-0.1014730046132304
ACH-000969,-0.3177220369875409
ACH-000972,-0.1625048921402574
ACH-000973,-0.021863903245570686
ACH-000974,-0.1530922621588101
ACH-000978,-0.001725359429080158
ACH-000984,-0.08344628544191961
ACH-000986,-0.16139180545678952
ACH-000988,-0.1847366880743972
ACH-000993,-0.3295663494186132
ACH-000994,-0.06657070498833563
ACH-000996,-0.19152595131154326
ACH-001001,-0.30307255430626795
ACH-001020,-0.2478280758626929
ACH-001028,-0.036512428886163024
ACH-001031,-0.24329152697367
ACH-001038,-0.2449513525433561
ACH-001048,0.0060932209591354185
ACH-001050,-0.0774630701698907
ACH-001053,0.09062141914884428
ACH-001054,-0.032694482807059486
ACH-001061,-0.1729051098041409
ACH-001067,-0.15047298602780246
ACH-001075,-0.237267381355266
ACH-001096,-0.06794711880391177
ACH-001111,-0.120403869271833
ACH-001119,-0.031454996777038315
ACH-001128,0.020592781212023542
ACH-001134,-0.029135205328638274
ACH-001151,-0.25666762704267626
ACH-001163,-0.13673959845219896
ACH-001164,0.010421939774296908
ACH-001183,-0.2819966188938147
ACH-001192,-0.2610969958811389
ACH-001193,-0.03919760764129106
ACH-001196,-0.2774397036101243
ACH-001197,-0.2322955155705585
ACH-001205,-0.3732346369099302
ACH-001211,-0.10694540859331853
ACH-001212,-0.2015585989139859
ACH-001228,-0.08259498902834148
ACH-001232,-0.1314880284466079
ACH-001239,-0.16315256161857933
ACH-001270,-0.4459947692133063
ACH-001274,-0.14378686915735173
ACH-001275,-0.23090149260969134
ACH-001277,-0.24140252802863996
ACH-001278,-0.15650565042904882
ACH-001280,-0.2972157395539317
ACH-001283,-0.23467279347717246
ACH-001289,-0.1955401432546324
ACH-001300,-0.12208267989712965
ACH-001301,-0.04515058645871749
ACH-001302,-0.022386504546115696
ACH-001306,-0.1206964038199758
ACH-001318,-0.18416543049044612
ACH-001322,-0.041933756651002935
ACH-001328,0.05638416638056504
ACH-001332,-0.19148213890383112
ACH-001336,-0.12656500754871328
ACH-001346,-0.2596502145673089
ACH-001353,-0.2085476777176213
ACH-001354,-0.2130241972694835
ACH-001367,0.23340116368102395
ACH-001368,-0.11621888849157262
ACH-001374,0.08994264789652341
ACH-001377,-0.21333476765878884
ACH-001380,-0.11534778915670894
ACH-001391,-0.19229641789054436
ACH-001408,-0.20416304259064286
ACH-001430,-0.2477489713496661
ACH-001431,0.00010761188245692784
ACH-001450,-0.07492998276412767
ACH-001496,-0.2432778761257874
ACH-001500,-0.135297649245674
ACH-001523,-0.5059083117939953
ACH-001532,-0.28874036085417604
ACH-001550,-0.2482420603070072
ACH-001552,-0.017979066812181522
ACH-001554,-0.14751539958041027
ACH-001654,-0.2339866038800146
ACH-001735,-0.09023641274104344
ACH-001736,-0.06553801285755842
ACH-001737,-0.2253867404618397
ACH-001740,-0.1655177866664363
ACH-001745,-0.01369819649467962
ACH-001765,0.0034839319123299256
