,ATF1 (466)
ACH-000004,-0.3294458406544343
ACH-000005,-0.10033878951181988
ACH-000007,-0.26793168028342434
ACH-000009,-0.3219839646672916
ACH-000011,-0.09762495875438844
ACH-000012,-0.18938270043298466
ACH-000013,-0.22572435015342898
ACH-000014,-0.2894917421974543
ACH-000015,-0.4027561090192711
ACH-000017,-0.22922366954723156
ACH-000018,-0.3110958809398634
ACH-000019,-0.2763557039342442
ACH-000021,-0.3327906173391779
ACH-000022,-0.12442149386905145
ACH-000025,-0.19092831238406333
ACH-000028,-0.34455641437200835
ACH-000030,-0.2103452888193366
ACH-000035,-0.3281346807574073
ACH-000036,-0.07344999054745427
ACH-000037,-0.2341859821268245
ACH-000039,-0.3416339368654912
ACH-000040,-0.3602230575164402
ACH-000041,-0.4582767467224445
ACH-000042,0.06402470926248219
ACH-000045,-0.27766210154345194
ACH-000047,-0.10932717741796674
ACH-000052,-0.2018920085744412
ACH-000053,-0.17368319963515447
ACH-000054,-0.1616873064736441
ACH-000055,-0.3532223362851867
ACH-000060,-0.1938817285685939
ACH-000067,-0.2782449245419125
ACH-000070,-0.08776363255154031
ACH-000075,-0.3269829818732317
ACH-000078,-0.14023419354801014
ACH-000082,-0.2581638353184214
ACH-000085,-0.16716877195487814
ACH-000086,-0.338581337342404
ACH-000087,-0.39330702632432896
ACH-000092,-0.2243147488230748
ACH-000095,-0.05875079040189726
ACH-000097,-0.27423308595684565
ACH-000098,-0.09199820148513688
ACH-000099,-0.2150004116315046
ACH-000108,-0.07207399307611996
ACH-000113,-0.2362361691287541
ACH-000116,-0.13060153666478386
ACH-000118,-0.19404528483328928
ACH-000120,-0.07545910562230526
ACH-000123,-0.2303918108916298
ACH-000127,-0.26906376094259465
ACH-000128,-0.31228153367444783
ACH-000132,-0.07430512855058485
ACH-000133,-0.22607087379177865
ACH-000137,-0.4215202876227783
ACH-000138,-0.18867456919147949
ACH-000142,-0.1997095550412304
ACH-000143,-0.027327821698947933
ACH-000146,-0.19048429175225187
ACH-000148,-0.15306507116215953
ACH-000150,-0.2357220050117263
ACH-000152,-0.30644967471996665
ACH-000153,-0.2243356520736192
ACH-000159,-0.11696663530209182
ACH-000160,-0.34035242134610494
ACH-000163,-0.31322281234363203
ACH-000167,-0.4734470674552488
ACH-000168,0.028756156633381262
ACH-000169,-0.10582709194504486
ACH-000178,-0.2102489063568266
ACH-000183,-0.3990004246512164
ACH-000188,-0.13222579053548753
ACH-000189,-0.14495898588100706
ACH-000190,-0.38984903955705386
ACH-000198,-0.17752402911800366
ACH-000203,-0.2919041615085576
ACH-000204,-0.4672299421526108
ACH-000206,-0.1532490796795848
ACH-000207,-0.2623302378532283
ACH-000208,0.019796404760721045
ACH-000210,-0.13222633125686367
ACH-000211,-0.25084808296475186
ACH-000215,-0.23806437401210506
ACH-000221,-0.05728789965275171
ACH-000222,-0.11961908577333062
ACH-000223,-0.21583562842573809
ACH-000226,-0.008509785379096366
ACH-000227,-0.2645199207007144
ACH-000228,-0.18166226464792606
ACH-000231,-0.11386992510024672
ACH-000232,-0.3323214308737017
ACH-000233,-0.09675601545627577
ACH-000234,-0.3454981485814593
ACH-000235,-0.21743294167651347
ACH-000237,-0.14708568914869016
ACH-000238,-0.4249936472649317
ACH-000242,-0.1091660513983723
ACH-000243,-0.15194577438530246
ACH-000244,-0.4302249282529418
ACH-000246,-0.32471479415310045
ACH-000248,-0.224601397400474
ACH-000250,-0.12485190145068388
ACH-000251,-0.08162954475718939
ACH-000252,-0.24502390340182986
ACH-000253,-0.14207583607169985
ACH-000255,-0.26548585714673706
ACH-000256,-0.10447704294836503
ACH-000257,-0.21361393423042893
ACH-000258,-0.2304527416118607
ACH-000259,-0.14867384949867546
ACH-000260,-0.3048409736300962
ACH-000261,-0.20753181164747075
ACH-000262,-0.2606850365770554
ACH-000263,-0.27287007361073384
ACH-000264,-0.2151239235552445
ACH-000265,-0.1847162482111035
ACH-000266,-0.2179253547112921
ACH-000272,-0.1729262977508454
ACH-000274,-0.2759710802119387
ACH-000277,-0.15482540861618752
ACH-000278,-0.11883664607411172
ACH-000279,-0.2572240155537403
ACH-000280,-0.3090698241647919
ACH-000281,-0.17649851454652524
ACH-000288,-0.21720073305184312
ACH-000291,-0.33154677540570865
ACH-000293,-0.16472083433413512
ACH-000294,-0.33132365805652503
ACH-000295,-0.19515717158714926
ACH-000296,-0.5016397154664833
ACH-000302,-0.138160134729338
ACH-000304,0.013544449346480036
ACH-000307,-0.1536238798150822
ACH-000308,-0.20815889225143155
ACH-000310,-0.2656953261382621
ACH-000311,-0.2864330813735465
ACH-000312,-0.2243092019324184
ACH-000315,-0.18876638830488532
ACH-000316,-0.2623640337743411
ACH-000317,-0.041483632968613904
ACH-000318,-0.38575817350534575
ACH-000319,-0.19250606341399526
ACH-000320,-0.015753624560264325
