,ENDOU (8909)
ACH-000004,0.1097991469663879
ACH-000005,0.2674731162563288
ACH-000007,0.10241481391704843
ACH-000009,0.14917792685388429
ACH-000011,0.14553990746021486
ACH-000012,0.04380741267328656
ACH-000013,0.0655848661900392
ACH-000014,0.04599130297895787
ACH-000015,-0.045408435846981315
ACH-000017,0.12485473573150226
ACH-000018,-0.12456473789476692
ACH-000019,0.0418355112080891
ACH-000021,0.14073239698837556
ACH-000022,0.06862419160345097
ACH-000025,0.03247244867205397
ACH-000028,-0.02499924413694976
ACH-000030,0.07769225641403348
ACH-000035,0.068138523472041
ACH-000036,0.123266449547722
ACH-000037,0.12761518951758105
ACH-000039,-0.004062175304055872
ACH-000040,0.11848284062103588
ACH-000041,0.14059996032197605
ACH-000042,0.054578949876975744
ACH-000045,0.17938928073621416
ACH-000047,0.1044147988049636
ACH-000052,0.012713830768981136
ACH-000053,0.08404318798579483
ACH-000054,0.14250123488389024
ACH-000055,0.17291992285753344
ACH-000060,0.31706654967131365
ACH-000067,0.02756151510913866
ACH-000070,-0.08423544221385414
ACH-000075,0.11300448273647687
ACH-000078,0.2263574381252299
ACH-000082,0.04551364702839096
ACH-000085,0.12388414881795065
ACH-000086,0.05708236412237465
ACH-000087,0.02832453162722375
ACH-000092,-0.03940993082746321
ACH-000095,0.11268703442423
ACH-000097,0.02298901363263651
ACH-000098,0.20196885960202565
ACH-000099,0.2372776086660221
ACH-000108,0.07626562898733219
ACH-000113,0.06412056420773213
ACH-000116,0.14012326856751786
ACH-000118,0.04490206440300557
ACH-000120,0.046303994778389285
ACH-000123,0.12498019652347367
ACH-000127,0.1852598202206735
ACH-000128,0.10735504633660617
ACH-000132,0.0876356659423907
ACH-000133,-0.010777951376159604
ACH-000137,0.1269988063440966
ACH-000138,0.09944855947333364
ACH-000142,-0.11654575396774318
ACH-000143,0.0793058837941764
ACH-000146,0.07461956420291818
ACH-000148,0.07606653937283532
ACH-000150,0.024201087360759117
ACH-000152,-0.05752558509151024
ACH-000153,-0.10735138768590917
ACH-000159,0.14578398700157028
ACH-000160,0.14937143497632865
ACH-000163,0.060447866490848726
ACH-000167,-0.15668285297172935
ACH-000168,0.11036379978536054
ACH-000169,0.08439223117064537
ACH-000178,0.16034259641886628
ACH-000183,-0.059313105025961224
ACH-000188,0.0998512039972324
ACH-000189,-0.10669168925442564
ACH-000190,0.07237597679610965
ACH-000198,0.10058629378198056
ACH-000203,0.6246404598419377
ACH-000204,-0.1308954974037827
ACH-000206,0.10013811514400532
ACH-000207,0.006437765530151733
ACH-000208,0.3295320919718042
ACH-000210,0.01876677202158691
ACH-000211,0.11736310980077895
ACH-000215,0.003463429905868228
ACH-000221,0.11642497309363588
ACH-000222,0.06530715814027617
ACH-000223,0.06878746248965018
ACH-000226,0.03499901631080877
ACH-000227,0.12195504267331718
ACH-000228,0.098451830979586
ACH-000231,0.0987916671049022
ACH-000232,0.08158047227073567
ACH-000233,0.10966988908774046
ACH-000234,0.14454593305863636
ACH-000235,0.05295431093451467
ACH-000237,0.06792729614631543
ACH-000238,-0.008880780947557477
ACH-000242,0.14416197075189313
ACH-000243,0.008935454744409767
ACH-000244,0.07878998850162289
ACH-000246,0.12007299327325367
ACH-000248,-0.02325332877178465
ACH-000250,0.15790692708712267
ACH-000251,0.1520266601904455
ACH-000252,0.14864749158243962
ACH-000253,-0.008747467828993211
ACH-000255,0.026183944553972303
ACH-000256,0.07924595553971565
ACH-000257,0.2030427857584104
ACH-000258,0.12822764114233828
ACH-000259,-0.0050542351946426525
ACH-000260,0.07711041553676498
ACH-000261,0.00360211635740743
ACH-000262,0.2856787048110185
ACH-000263,-0.04857553898876518
ACH-000264,0.03939630496863543
ACH-000265,0.11000158240807566
ACH-000266,-0.016552266699658987
ACH-000272,0.14932732089503128
ACH-000274,0.027525482939225656
ACH-000277,-0.0031706788070271965
ACH-000278,0.02081993060616891
ACH-000279,0.10972663691531932
ACH-000280,0.06489716065875574
ACH-000281,-0.016285544734126776
ACH-000288,-0.011933204378519387
ACH-000291,0.08503303090207147
ACH-000293,-0.056401670042499616
ACH-000294,0.2288440899063781
ACH-000295,0.07731150952850106
ACH-000296,0.16254641043300186
ACH-000302,0.09091463358993984
ACH-000304,0.18541367147046656
ACH-000307,0.10744158403237028
ACH-000308,0.04949422187185888
ACH-000310,0.2090635720960768
ACH-000311,0.06199740107523988
ACH-000312,0.04849807170814243
ACH-000315,0.2149780928814448
ACH-000316,0.08194707023052873
ACH-000317,0.10636424837440324
ACH-000318,-0.030123330006215292
ACH-000319,-0.02639814422889125
