,C2CD2L (9854)
ACH-000004,-0.15724720483515225
ACH-000005,0.8112817994108721
ACH-000007,0.04485889980044558
ACH-000009,0.03864149886716325
ACH-000011,0.0983805815121076
ACH-000012,0.06950204192700064
ACH-000013,0.11159347654618977
ACH-000014,-0.029919134610076337
ACH-000015,0.12266394935198137
ACH-000017,-0.08540799405894617
ACH-000018,0.1382953023966199
ACH-000019,-0.1424810008841884
ACH-000021,0.1133869623448486
ACH-000022,0.0785760528101568
ACH-000025,0.2298579679232403
ACH-000028,-0.11242273551027557
ACH-000030,0.04059315738811408
ACH-000035,0.11934697228736996
ACH-000036,0.051404345405988976
ACH-000037,0.020604029359614646
ACH-000039,0.01448257425516112
ACH-000040,0.12195554940458155
ACH-000041,-0.08210360274207902
ACH-000042,0.09119918526691416
ACH-000045,-0.04809728619243475
ACH-000047,0.03569883041303229
ACH-000052,0.13061915404358418
ACH-000053,0.09583316831564777
ACH-000054,-0.0334427477421409
ACH-000055,0.05426712866439848
ACH-000060,0.12420939120347432
ACH-000067,0.3238539598408977
ACH-000070,0.07177118678872517
ACH-000075,0.13492592930018066
ACH-000078,0.09277432176384218
ACH-000082,0.06628479919234319
ACH-000085,0.07755361801343005
ACH-000086,0.04759283692848563
ACH-000087,0.3965537329051286
ACH-000092,0.1766060111572857
ACH-000095,0.09827342592523176
ACH-000097,0.051373836763306056
ACH-000098,0.11689051522844986
ACH-000099,0.12019310260187667
ACH-000108,0.048170822107435854
ACH-000113,0.14221338085194254
ACH-000116,-0.10698047421489172
ACH-000118,0.051074240400430036
ACH-000120,0.1266833991525104
ACH-000123,0.008162477975853401
ACH-000127,5.084494175863299e-05
ACH-000128,0.2156878766227596
ACH-000132,0.0917509745110046
ACH-000133,0.10766794121951316
ACH-000137,0.13165839482700936
ACH-000138,0.0888152247795961
ACH-000142,0.06254489704198221
ACH-000143,0.01880232504644196
ACH-000146,0.033341227968145634
ACH-000148,0.06976169506567649
ACH-000150,0.061882516525240065
ACH-000152,0.07112641470089938
ACH-000153,0.05216644961503452
ACH-000159,0.20801241128576972
ACH-000160,-0.042099846019305706
ACH-000163,0.16512895958330095
ACH-000167,-0.03953472435049635
ACH-000168,-0.04940826042169246
ACH-000169,0.17198216176603096
ACH-000178,0.03059203390911988
ACH-000183,-0.03963960726567057
ACH-000188,-0.004752060019115227
ACH-000189,0.06028790400926747
ACH-000190,-0.03109873725296502
ACH-000198,0.19112491316375915
ACH-000203,0.3605464963142072
ACH-000204,0.08061670011601056
ACH-000206,0.1163565750364334
ACH-000207,0.09541251521955807
ACH-000208,0.17655798070567189
ACH-000210,-0.07194468895781184
ACH-000211,0.13648670874897229
ACH-000215,0.03789051597050358
ACH-000221,0.08384902379373697
ACH-000222,0.21427930109975327
ACH-000223,0.14249554560067265
ACH-000226,0.02559554996941548
ACH-000227,0.030451503090138343
ACH-000228,0.06072605894737214
ACH-000231,0.07098331610057136
ACH-000232,0.1188469798478273
ACH-000233,0.07848945504550554
ACH-000234,-0.07425666919639624
ACH-000235,0.04617179324739607
ACH-000237,0.05251910935094218
ACH-000238,0.0943313190138018
ACH-000242,-0.17615331792294958
ACH-000243,0.10970919425004398
ACH-000244,-0.23418274620477805
ACH-000246,0.058773231601499124
ACH-000248,0.17504519788780154
ACH-000250,0.11464888191830487
ACH-000251,0.2710051882770321
ACH-000252,0.01871079865225689
ACH-000253,0.12495451112592305
ACH-000255,0.14813144464687428
ACH-000256,-0.014794350520528687
ACH-000257,0.05801165106986825
ACH-000258,-0.17914972334605772
ACH-000259,0.17251657398013107
ACH-000260,0.04821517125345917
