,NR2C1 (7181)
ACH-000221,-0.06202090863776812
ACH-000222,-0.06982224054987336
ACH-000223,-0.16090283843784264
ACH-000226,-0.06085643461818273
ACH-000227,-0.0869141314248551
ACH-000228,-0.1323817023186121
ACH-000231,-0.13639705787155454
ACH-000232,-0.13013850094963614
ACH-000233,-0.1535446865810402
ACH-000234,0.10249529701333672
ACH-000235,-0.08216845395256134
ACH-000237,-0.1224881902307269
ACH-000238,-0.2021477869175282
ACH-000242,-0.25404081970940584
ACH-000243,-0.14523692531945198
ACH-000244,-0.17260312468015485
ACH-000246,-0.017576156121286234
ACH-000248,-0.2257213958534704
ACH-000250,-0.1284708641070758
ACH-000251,-0.09335319979216183
ACH-000252,-0.13900894534819208
ACH-000253,-0.01019881322193462
ACH-000255,-0.07360629820289971
ACH-000256,-0.08088867520007248
ACH-000257,-0.0452084176305386
ACH-000258,-0.31096614607244843
ACH-000259,-0.1120338438280762
ACH-000260,-0.10493311492237864
ACH-000261,-0.050969432269710895
ACH-000262,0.009378460920983114
ACH-000263,-0.1533696240861211
ACH-000264,-0.18614057487756666
ACH-000265,-0.049355694169753585
ACH-000266,-0.09930688882019792
ACH-000272,-0.09262347126222777
ACH-000274,-0.09732400481891924
ACH-000277,-0.09572678272797708
ACH-000278,-0.29895753330713226
ACH-000279,-0.08635203470394624
ACH-000280,-0.0846703887129336
ACH-000281,-0.06736139973271718
ACH-000288,-0.22001109232623586
ACH-000291,-0.14930918855083655
ACH-000293,-0.00412291614091578
ACH-000294,0.0879442191986716
ACH-000295,0.05728159177731431
ACH-000296,-0.2309586066885357
ACH-000302,-0.12274413515443955
ACH-000304,-0.03538433677377592
ACH-000307,-0.07042269077419039
ACH-000308,-0.06532053023490438
ACH-000310,-0.010298302661975027
ACH-000311,-0.287053019023984
ACH-000312,-0.1278084152142572
ACH-000315,-0.13908212592820388
ACH-000316,-0.07003251004310343
ACH-000317,0.04966710874453795
ACH-000318,-0.14202487308810186
ACH-000319,-0.1447584463249662
ACH-000320,-0.20117930157345926
ACH-000322,-0.07328050326371341
ACH-000323,-0.08006627465995055
ACH-000324,-0.034643756305848775
ACH-000329,-0.22144491558066173
ACH-000330,-0.3313660805690528
ACH-000331,-0.11523418619640295
ACH-000332,-0.13401849726344706
ACH-000334,-0.07449787760325728
ACH-000335,-0.27939018981962505
ACH-000336,-0.048378230471866936
ACH-000337,-0.025860075268640613
ACH-000338,-0.3558253467846499
ACH-000339,-0.06589392233211765
ACH-000341,-0.15618236282556644
ACH-000348,-0.13787713192842788
ACH-000350,0.050748521565608336
ACH-000352,-0.12350744975634363
ACH-000356,-0.10680920886938132
ACH-000361,-0.1168986753678926
ACH-000362,-0.02761982102363324
ACH-000363,-0.12053025869875092
ACH-000364,-0.1398274181309888
ACH-000365,-0.20872823346390748
ACH-000366,-0.07853207614629372
ACH-000368,-0.3427741416566557
ACH-000374,-0.12176414666430235
ACH-000375,-0.02207476270439653
ACH-000376,-0.18221561345232065
ACH-000381,-0.05233383500773929
ACH-000383,-0.06689421131730591
ACH-000387,-0.016716216176888097
ACH-000389,-0.18363325774895745
ACH-000390,-0.11655377176441735
ACH-000393,-0.1472607915505021
ACH-000395,-0.12636034076250802
ACH-000396,-0.15976396853400107
ACH-000397,-0.2970929937269204
ACH-000401,-0.07922548267180496
ACH-000402,0.06594489350115706
ACH-000403,-0.16369742625787864
ACH-000404,-0.060065427351683964
ACH-000406,-0.12577381773021012
ACH-000407,-0.08314661794430725
ACH-000408,-0.14655601482866265
ACH-000410,-0.21261780308521155
ACH-000411,-0.06289586152282972
ACH-000414,-0.1071007140256562
ACH-000415,-0.14374618847947174
ACH-000416,-0.2707859186939087
ACH-000420,-0.11538720040397167
ACH-000421,-0.20396091896881305
ACH-000424,-0.18978586385092105
ACH-000425,-0.1902227095156445
ACH-000426,0.06689525230465006
ACH-000427,-0.10943635599970107
ACH-000433,-0.08431601403207532
ACH-000435,0.06800973728399874
ACH-000436,-0.06824840439801683
ACH-000444,-0.15520412081956786
ACH-000445,0.013791852640629059
ACH-000448,-0.124377504632876
ACH-000450,-0.21868439222564687
ACH-000452,-0.1496192202717628
ACH-000454,-0.06811611444080065
ACH-000458,-0.15851620964443502
ACH-000459,-0.12037466542767078
ACH-000460,-0.07827209421102252
ACH-000461,-0.053970648782726664
ACH-000463,0.02591171966736791
ACH-000464,-0.0867274987831034
ACH-000466,-0.10869028380383963
ACH-000467,-0.1592378817943372
ACH-000468,-0.15125003558112124
ACH-000469,-0.11964384500714348
ACH-000470,-0.11747726824253055
ACH-000471,-0.0465110934170794
ACH-000472,-0.2134651087977769
ACH-000473,-0.1392431667161594
ACH-000475,-0.11570220266215656
ACH-000476,-0.11913361086481165
ACH-000477,0.04449714050306911
ACH-000479,-0.13821354809562114
ACH-000480,-0.17089009400715155
ACH-000481,-0.14351933925073912
ACH-000483,-0.21483186104938204
ACH-000484,-0.016033617088719424
ACH-000485,-0.10044866598086667
ACH-000486,-0.22939305293737
ACH-000487,-0.09467838815197437
ACH-000488,-0.09086096988865536
ACH-000490,-0.19300471905533295
ACH-000491,-0.14023696030696906
ACH-000495,0.010797515006855848
ACH-000496,-0.15566759661785068
ACH-000499,-0.20660694960571147
ACH-000500,0.032440046879984336
ACH-000502,-0.08524985175524061
ACH-000503,-0.20821311432682485
ACH-000505,-0.011913918614745795
ACH-000507,-0.223625062981874
ACH-000510,-0.15742516579019436
ACH-000511,-0.1769711308125352
ACH-000512,-0.16399774492883207
ACH-000516,-0.16209583016116785
ACH-000517,-0.02854789783475715
ACH-000518,-0.2197551450067024
ACH-000520,-0.005093788782264627
ACH-000521,-0.08028156889660767
ACH-000522,-0.08852046462642693
ACH-000524,-0.13586540124677673
ACH-000527,-0.1435968521654065
ACH-000528,-0.2356580525434229
ACH-000537,-0.08155642225446016
ACH-000541,-0.05657890396140136
ACH-000542,-0.06898554700470556
ACH-000544,0.009166046287923406
ACH-000545,-0.16339741578197006
ACH-000547,-0.4171934216718669
ACH-000548,-0.06425183418757616
ACH-000549,-0.11939416420198545
ACH-000550,-0.19842576331747752
ACH-000552,-0.08042988539561946
ACH-000556,-0.10598271977609366
ACH-000557,0.04868668587145025
ACH-000569,-0.1785758036411092
ACH-000570,-0.15571908883008725
ACH-000571,-0.18385158683722044
ACH-000573,-0.12743973544758758
ACH-000576,-0.1580101649434498
ACH-000579,-0.38968652494297895
ACH-000580,0.044864355233414116
ACH-000584,-0.1237895564506999
ACH-000585,-0.0886658060582808
ACH-000588,0.02133047047308184
ACH-000589,-0.1320570115769239
ACH-000591,-0.23646518671412806
ACH-000593,-0.09331444848404012
ACH-000600,-0.1275396791608988
ACH-000601,-0.14990705904286866
ACH-000605,-0.07725401713655773
ACH-000606,-0.2669532469083944
ACH-000608,-0.1441141226502304
ACH-000614,-0.11835573204400833
ACH-000616,-0.061705540015151675
ACH-000618,-0.24167913728096474
ACH-000619,-0.011964352272427991
ACH-000620,-0.19206938995725795
ACH-000621,-0.1778423722517246
ACH-000622,-0.10088034405642933
ACH-000623,-0.07808618077204044
ACH-000624,-0.06626769512003859
ACH-000627,-0.0194643472447998
ACH-000630,-0.03613225277157637
ACH-000631,-0.16053074892089653
ACH-000632,-0.23906706225401503
ACH-000633,-0.07855018654918686
ACH-000637,-0.032114569094201795
ACH-000638,-0.03082746549052377
ACH-000646,-0.04384153505538983
ACH-000647,-0.09046319101279596
ACH-000648,0.01593068863610089
ACH-000649,-0.11867595678710754
ACH-000651,-0.0668897211434577
ACH-000652,-0.05570559138330552
ACH-000653,-0.18615408936385536
ACH-000657,-0.20663115247381172
ACH-000658,0.03367573047767338
ACH-000661,0.005139905776478991
ACH-000662,0.19519036693279265
ACH-000663,-0.18334102311889125
ACH-000665,-0.14011759674988478
ACH-000671,0.07406914052646889
ACH-000672,-0.12217285564720083
ACH-000673,-0.1531853987673375
ACH-000676,-0.18766130360378605
ACH-000677,-0.2521777482644716
ACH-000681,-0.12496308425968833
ACH-000683,-0.0835757043141388
ACH-000684,-0.023157109351115045
ACH-000688,-0.0409359069672563
ACH-000693,-0.1975077336179724
ACH-000694,-0.1522512490458505
ACH-000695,-0.29268406136808706
ACH-000696,-0.15095790888538235
ACH-000697,-0.2530512920179032
ACH-000699,-0.11219576670005488
ACH-000701,-0.10854917881010873
ACH-000706,-0.08500465555432404
ACH-000711,-0.13993325032288695
ACH-000713,-0.16708799875783367
ACH-000714,-0.0390438304188859
ACH-000718,-0.041834933952430826
ACH-000720,-0.1162621168750751
ACH-000721,-0.17685986747260996
ACH-000724,-0.07100781039196165
ACH-000725,-0.19469039983400652
ACH-000732,-0.23935230728457899
ACH-000734,-0.1826344749500229
ACH-000735,-0.16320810517190118
ACH-000736,-0.10536629773907966
ACH-000738,-0.05560886689788952
ACH-000746,0.0036162995888645577
ACH-000747,-0.16022819663572982
ACH-000748,-0.16831240536056274
ACH-000753,-0.08993255750299031
ACH-000756,-0.10836059052461697
ACH-000757,-0.08084654284218751
ACH-000758,0.0018694543778188086
ACH-000760,-0.04269220145645535
ACH-000762,-0.1898066910326052
ACH-000763,-0.07433940671466563
ACH-000764,-0.1255144825199057
ACH-000765,-0.1138192774261978
ACH-000766,-0.1710419048951281
ACH-000767,-0.11385804969261905
ACH-000768,-0.11033841681012603
ACH-000769,-0.21194007837933074
ACH-000770,-0.05324135812358456
ACH-000771,-0.21932395054516807
ACH-000773,0.0007331693540155066
ACH-000776,-0.09596347220426944
ACH-000777,-0.15920131919019642
ACH-000778,-0.060488585074243574
ACH-000781,-0.07860161374923515
ACH-000782,-0.08014265933897409
ACH-000783,-0.11866975271539207
ACH-000784,-0.14422161134193429
ACH-000785,-0.08037448670048834
ACH-000787,-0.12604677738847211
ACH-000788,-0.11958815369745834
ACH-000791,-0.06039869627429574
ACH-000792,-0.11246191688878514
ACH-000794,-0.04583141992734431
ACH-000796,-0.08296166647867327
ACH-000798,-0.2448934644074147
ACH-000799,-0.04663322101330817
ACH-000800,-0.22448112457346
ACH-000802,-0.015085951494967853
ACH-000804,-0.12466762397897085
ACH-000805,-0.17897150505420853
ACH-000809,-0.11123684548042184
ACH-000810,-0.2862008474008194
ACH-000811,-0.012562902269355676
ACH-000817,-0.19965587533345525
ACH-000819,-0.1653577429457496
ACH-000820,-0.24702822893911894
ACH-000821,-0.16064999789539566
ACH-000822,-0.15059818932071814
ACH-000823,-0.2130518736034452
ACH-000824,-0.13216858191661415
ACH-000827,-0.16530724514546588
ACH-000829,-0.12587712049808356
ACH-000831,-0.2063364049758239
ACH-000832,-0.20460886326692795
ACH-000833,-0.17270611574709502
ACH-000834,-0.16879817163739466
ACH-000835,0.0071097466630292315
ACH-000836,-0.12918631815547546
ACH-000837,-0.12031575763001705
ACH-000838,0.029090687430626424
ACH-000839,-0.17767633222677764
ACH-000840,0.037927345867431926
ACH-000841,-0.048438302982335986
ACH-000843,-0.1891697553098749
ACH-000846,-0.10735819104841557
ACH-000847,-0.021005250066587152
ACH-000848,-0.2172123711825303
ACH-000849,-0.1965129216870891
ACH-000851,-0.1584438506614854
ACH-000855,-0.03717218527302997
ACH-000856,-0.12614274292714006
ACH-000858,-0.13701921519227586
ACH-000859,-0.05837365209113465
ACH-000861,-0.14213237950887966
ACH-000862,-0.11577326624404595
ACH-000865,-0.0707306576796391
ACH-000866,-0.10838158100049106
ACH-000867,-0.10223735004099532
ACH-000869,-0.10688159079480064
ACH-000872,-0.03340649304521846
ACH-000873,-0.2354844981457243
ACH-000876,-0.14848642512733173
ACH-000878,-0.25391796227464536
ACH-000880,-0.13826522310177874
ACH-000881,-0.07777489412013648
ACH-000882,-0.07379918339715588
ACH-000884,-0.1752421061908805
ACH-000885,-0.20731788521114627
ACH-000887,-0.14921222565306294
ACH-000889,-0.2107364777738674
ACH-000896,-0.15997852804029672
ACH-000898,-0.27006591819985165
ACH-000900,-0.25727683134665463
ACH-000901,-0.18150912670607364
ACH-000905,-0.0821685380075054
ACH-000906,-0.1215117578031482
ACH-000907,-0.16383067239183427
ACH-000910,-0.09232292951276723
ACH-000911,-0.08493893411407002
ACH-000912,-0.04277810483286758
ACH-000913,-0.11064201315180502
ACH-000915,-0.052811504121495684
ACH-000916,0.06776751092379966
ACH-000917,-0.1929157400236373
ACH-000920,-0.2077044780991001
ACH-000921,-0.016468272547067224
ACH-000924,-0.12273511249911415
ACH-000926,-0.06412966123843858
ACH-000928,-0.10262834366237936
ACH-000929,-0.13437129649269972
ACH-000932,0.0008246171663252962
ACH-000935,-0.10649585203523076
ACH-000936,-0.11022369207476382
ACH-000937,-0.12184285580299813
ACH-000938,-0.0324886446842492
ACH-000939,0.03445924625308122
ACH-000941,-0.0677542954767121
ACH-000943,-0.1613251308605993
ACH-000946,-0.15462080901359915
ACH-000947,-0.12111445221556055
ACH-000948,-0.15885737025144073
ACH-000950,0.023984036069830482
ACH-000953,-0.07078640899508913
ACH-000954,-0.11843978319728952
ACH-000957,-0.07260546882628471
ACH-000958,-0.1519534050849491
ACH-000960,-0.028162238003468232
ACH-000963,-0.15821330012973464
ACH-000968,-0.03631666653963542
ACH-000969,-0.0523133120523505
ACH-000972,-0.10264699870146564
ACH-000973,-0.22390147126315502
ACH-000974,-0.07279900325993878
ACH-000978,0.213166821304572
ACH-000984,-0.2313962083461072
ACH-000986,-0.0758824875881373
ACH-000988,-0.0009916643669670429
ACH-000993,-0.09012316537412976
ACH-000994,-0.07182726813547109
ACH-000996,-0.022709172799735236
ACH-001001,-0.1656632414821616
ACH-001020,-0.2474148693482548
ACH-001028,-0.1745315357091747
ACH-001031,-0.24619008574043985
ACH-001038,-0.13853500216724152
ACH-001048,-0.11263739327934785
ACH-001050,-0.050146531945573794
ACH-001053,-0.20990717684896024
ACH-001054,-0.16550408014754442
ACH-001061,-0.1960189494156766
ACH-001067,0.07469064843380148
ACH-001075,-0.06700931341556282
ACH-001096,-0.06987592089084467
ACH-001111,-0.09827854892037813
ACH-001119,-0.06419305154398798
ACH-001128,-0.24703611085481844
ACH-001134,-0.18278426990505192
ACH-001151,-0.13993434178168507
ACH-001163,-0.03782305902318335
ACH-001164,0.00522040785868191
ACH-001183,-0.14222469609593685
ACH-001192,0.004810314379195806
ACH-001193,-0.3152033584805365
ACH-001196,-0.16366978291243206
ACH-001197,0.01889979325472928
ACH-001205,-0.07455706714451564
ACH-001211,-0.0947001202394494
ACH-001212,-0.2535744562982021
ACH-001228,-0.012156004086418504
ACH-001232,-0.10824493027980324
ACH-001239,-0.08307789764655701
ACH-001270,-0.2187717069804676
ACH-001274,-0.14310873427197685
ACH-001275,-0.17461902096432988
ACH-001277,-0.2321590380619884
ACH-001278,-0.2924135250565971
ACH-001280,-0.10076739851708144
ACH-001283,-0.06730485097415527
ACH-001289,-0.11281817126741045
ACH-001300,-0.18468846454236376
ACH-001301,-0.07624875131778386
ACH-001302,-0.1878364218045787
ACH-001306,-0.14189172546365286
ACH-001318,-0.15497733176700024
ACH-001322,0.023494966620376083
ACH-001328,-0.11665376571474648
ACH-001332,-0.15076535953786588
ACH-001336,-0.11361064462995216
ACH-001346,-0.19641453411189716
ACH-001353,0.018224713598700967
ACH-001354,-0.1841226943568396
ACH-001367,-0.2628532046715611
ACH-001368,-0.04750188005217912
ACH-001374,-0.2841427915759453
ACH-001377,-0.19657770563722524
ACH-001380,-0.1031108614576635
ACH-001391,-0.07131425250244082
ACH-001408,-0.15423512756061816
ACH-001430,0.18031508803020285
ACH-001431,-0.10495078476559284
ACH-001450,-0.11727931529050407
ACH-001496,-0.05084283949303981
ACH-001500,0.04904210091295881
ACH-001523,-0.048527418591001695
ACH-001532,-0.13715404957149027
ACH-001550,-0.14415942228633052
ACH-001552,-0.13597258650579316
ACH-001554,-0.10894086557093643
ACH-001654,-0.06292999615529125
ACH-001735,-0.040761831146972814
ACH-001736,0.05932324237035195
ACH-001737,-0.05356175951456553
ACH-001740,-0.09301275180793568
ACH-001745,-0.03827486093729848
ACH-001765,-0.10307393774522194
