,NUGGC (389643)
ACH-000004,-0.0011479169853341274
ACH-000005,0.2062898781736994
ACH-000007,-0.16833814209353265
ACH-000009,-0.05297876740793082
ACH-000011,-0.04997516673008002
ACH-000012,-0.04035156314040389
ACH-000013,0.022848730501808752
ACH-000014,-0.12786899988749026
ACH-000015,0.003119155309318074
ACH-000017,0.03208086928778142
ACH-000018,0.12956460584108434
ACH-000019,0.06892848809785104
ACH-000021,0.038969219554857465
ACH-000022,-0.1284147073809044
ACH-000025,-0.08064488354310959
ACH-000028,0.023306068461124305
ACH-000030,-0.010750199969966331
ACH-000035,-0.0644693077503812
ACH-000036,-0.13844884196094126
ACH-000037,0.029832142180075218
ACH-000039,-0.14287559194197774
ACH-000040,-0.027805188807907447
ACH-000041,-0.16315409016497415
ACH-000042,0.028589892218153293
ACH-000045,0.0825724324910666
ACH-000047,0.23466379212263766
ACH-000052,0.08226625324880919
ACH-000053,-0.06630517225470108
ACH-000054,-0.04657229965146848
ACH-000055,0.2264522018951997
ACH-000060,-0.011709954411697449
ACH-000067,0.017471739447290708
ACH-000070,-0.03963858481469811
ACH-000075,-0.1413779594615638
ACH-000078,-0.10620018407631532
ACH-000082,-0.005511644531414482
ACH-000085,-0.05666678971852233
ACH-000086,0.14338593567567218
ACH-000087,-0.2598406571160193
ACH-000092,-0.09996136382931976
ACH-000095,0.032528578849154395
ACH-000097,0.011483272396680141
ACH-000098,0.03554681541675485
ACH-000099,-0.07886755271960368
ACH-000108,-0.02838288956496917
ACH-000113,-0.02255745240239429
ACH-000116,0.0038702191952949827
ACH-000118,-0.03550038486683306
ACH-000120,0.0648103782528374
ACH-000123,-0.030689651971367644
ACH-000127,-0.031782294775662134
ACH-000128,-0.014219288017513109
ACH-000132,0.003951115088086497
ACH-000133,-0.03303223472650716
ACH-000137,-0.038458925470865164
ACH-000138,0.03977146328717589
ACH-000142,0.051963679484674716
ACH-000143,-0.16400700915208244
ACH-000146,0.026546889926678717
ACH-000148,-0.11844153830127888
ACH-000150,-0.0010945438386798132
ACH-000152,-0.16063812174617936
ACH-000153,-0.029297338448492513
ACH-000159,-0.02788040443894786
ACH-000160,0.1359025704602043
ACH-000163,-0.04100969209671109
ACH-000167,0.18941622189886498
