,ALKBH8 (91801)
ACH-000004,0.1411129986121748
ACH-000005,0.2849620708470321
ACH-000007,0.06770032223049552
ACH-000009,-0.07747650956496427
ACH-000011,-0.21707790382954745
ACH-000012,0.0013506015445809928
ACH-000013,-0.10173267855377352
ACH-000014,-0.045410536893625474
ACH-000015,0.05973098693382976
ACH-000017,-0.03800875362350356
ACH-000018,0.14554907526626834
ACH-000019,-0.07279380291072028
ACH-000021,0.08611936382675521
ACH-000022,0.08829188541415768
ACH-000025,0.021169295143659644
ACH-000028,-0.09428021916373128
ACH-000030,-0.05292820780861288
ACH-000035,0.10702547631462972
ACH-000036,-0.34826407684365784
ACH-000037,-0.03712914062790595
ACH-000039,-0.13691128185535267
ACH-000040,0.10663800068919377
ACH-000041,-0.0731855233344548
ACH-000042,0.08768899090251031
ACH-000045,0.08661515004331875
ACH-000047,0.1580757207814316
ACH-000052,-0.08382913771057958
ACH-000053,-0.03388023715673778
ACH-000054,-0.07271666908788378
ACH-000055,-0.006681784441926322
ACH-000060,0.02183264602253284
ACH-000067,0.07917607157673548
ACH-000070,-0.1659078450705743
ACH-000075,-0.2846778660150543
ACH-000078,0.1664430013656588
ACH-000082,-0.006487032520846978
ACH-000085,0.11176272606932906
ACH-000086,-0.1752119108004405
ACH-000087,-0.0383232129551804
ACH-000092,0.1455724687266351
ACH-000095,-0.012219974326059832
ACH-000097,0.06614521491224258
ACH-000098,-0.011904496475013456
ACH-000099,0.061883213928109075
ACH-000108,0.03849448102094108
ACH-000113,0.08626386298642262
ACH-000116,-0.09768222016861408
ACH-000118,-0.0005710285138626003
ACH-000120,0.02179686480396465
ACH-000123,0.07496182433472093
ACH-000127,-0.01809075961561667
ACH-000128,0.07647394658568994
ACH-000132,-0.0172425579607872
ACH-000133,-0.07923821878417107
ACH-000137,0.05284184860592921
ACH-000138,-0.01117666184290426
ACH-000142,-0.09151040324858813
ACH-000143,-0.07637440955296644
ACH-000146,0.0444752806005015
ACH-000148,0.07435636597214362
ACH-000150,0.12790899492509655
ACH-000152,0.0856045157670074
ACH-000153,0.1369471698735665
ACH-000159,-0.005369940019630826
ACH-000160,0.04377443725249917
ACH-000163,0.06212386324471497
ACH-000167,-0.16118427075904015
ACH-000168,-0.09594325013248334
ACH-000169,0.058366724788216
ACH-000178,0.12178435066001
ACH-000183,-0.14205940393556396
ACH-000188,0.05658956367927295
ACH-000189,-0.04995575586833338
ACH-000190,0.010617338319181288
ACH-000198,-0.012528883152334762
ACH-000203,-0.6101281469224598
ACH-000204,-0.01885982963673468
ACH-000206,0.011697080495822862
ACH-000207,0.01739023367900977
ACH-000208,0.03937571765635872
ACH-000210,0.3189464505238213
ACH-000211,-0.07483442804617232
ACH-000215,-0.043153810870890284
ACH-000221,-0.16081747027542312
ACH-000222,0.06379692362368651
ACH-000223,0.05021753209034138
ACH-000226,0.04870738763186847
ACH-000227,0.08012107255515823
ACH-000228,-0.10719509651266618
ACH-000231,0.013060593479708412
ACH-000232,0.12012648383255245
ACH-000233,-0.025204537822109414
ACH-000234,-0.20850837667582206
ACH-000235,0.054928751265640015
ACH-000237,-0.02834564976185327
ACH-000238,0.07370520625044583
ACH-000242,0.07675870557496116
ACH-000243,0.10790429316453357
ACH-000244,-0.058520179862046474
ACH-000246,-0.032743742007130885
ACH-000248,0.13274680488140686
ACH-000250,-0.04577064066544047
ACH-000251,-0.052612977165086505
ACH-000252,-0.025172192922746136
ACH-000253,0.013140110292062308
ACH-000255,-0.007640649793623846
ACH-000256,0.004660599288085869
ACH-000257,0.02060401672318551
ACH-000258,-0.1965329983051376
ACH-000259,-0.06370758596851152
ACH-000260,-0.09726740598266158
ACH-000261,0.011473640775675576
ACH-000262,-0.03405700136291604
ACH-000263,0.06575986201054154
ACH-000264,-0.3789013394859417
ACH-000265,0.04156412969362707
ACH-000266,0.06555980084157931
ACH-000272,0.06071945104515335
ACH-000274,-0.09664015751178548
ACH-000277,-0.15048288660195408
ACH-000278,0.0008587454506116909
ACH-000279,-0.06564794875763436
ACH-000280,0.10976885088235107
ACH-000281,-0.05842569026879284
ACH-000288,-0.4070646952728834
ACH-000291,0.07179083662005148
ACH-000293,-0.1219031344079516
ACH-000294,0.005160665196591436
ACH-000295,0.09221419711091763
ACH-000296,0.035002022837947316
ACH-000302,0.14412545946130925
ACH-000304,-0.09595797324713068
ACH-000307,-0.056549811830235615
ACH-000308,-0.0162022704558764
ACH-000310,-0.04608553737020735
ACH-000311,0.015482240880949969
ACH-000312,-0.017704555530301206
ACH-000315,-0.043507807322914434
ACH-000316,-0.10317690926390363
ACH-000317,0.00380111900177629
ACH-000318,-0.06428823912490172
ACH-000319,-0.051261964555396916
ACH-000320,0.03033611721285142
ACH-000322,-0.1718442226291272
ACH-000323,-0.07859865880699539
ACH-000324,-0.09458438358370154
ACH-000329,0.13959926065628628
ACH-000330,-0.1432770269168306
ACH-000331,-0.13742359864518736
ACH-000332,-0.06625967239376003
ACH-000334,0.2318219381943179
ACH-000335,-0.3331877020989564
ACH-000336,0.058754072116467465
ACH-000337,0.2616304374768633
ACH-000338,0.01609985837135398
ACH-000339,0.02077429725100756
ACH-000341,-0.01996240684762496
ACH-000348,0.15473831046664338
ACH-000350,0.11711213154831808
ACH-000352,-0.12012125889914425
ACH-000356,-0.2895501834402948
ACH-000361,-0.10692438949695604
ACH-000362,-0.0019280008209296886
ACH-000363,-0.028653910550387383
ACH-000364,-0.046874796691608336
ACH-000365,0.05232732040919511
ACH-000366,-0.013101437826708305
ACH-000368,-0.0757835823887532
ACH-000374,-0.10881749495577643
ACH-000375,0.04886167541210263
ACH-000376,-0.2028848977481813
ACH-000381,-0.05391033604110716
ACH-000383,0.0065086727479205615
