,KDM5A (5927)
ACH-000004,-0.3805353770546162
ACH-000005,-0.18493196428250894
ACH-000007,-0.03431120797533075
ACH-000009,-0.022161540804543745
ACH-000011,-0.011407038506578218
ACH-000012,0.0224220414680661
ACH-000013,-0.4077197066703088
ACH-000014,-0.4216427221497181
ACH-000015,0.13204211784652392
ACH-000017,-0.009863147969144162
ACH-000018,0.17511170679790633
ACH-000019,0.04923146912223241
ACH-000021,-0.14944514964217004
ACH-000022,-0.2449861060939395
ACH-000025,-0.06415942404423107
ACH-000028,-0.22141422885235004
ACH-000030,0.016573526532403158
ACH-000035,-0.008678399872557639
ACH-000036,-0.008232683414562953
ACH-000037,-0.17593794553671305
ACH-000039,0.0651240642297988
ACH-000040,-0.15136503188308378
ACH-000041,-0.14991635580688875
ACH-000042,-0.16971944270570244
ACH-000045,-0.29412449524898154
ACH-000047,-0.225068217353382
ACH-000052,0.09986307654595772
ACH-000053,-0.22002488225378694
ACH-000054,-0.15086898148180622
ACH-000055,-0.04497994405950122
ACH-000060,-0.0584013177697881
ACH-000067,-0.16653064028433193
ACH-000070,-0.18228883379258026
ACH-000075,-0.07335917060044019
ACH-000078,-0.15676660418309768
ACH-000082,-0.06202566880194306
ACH-000085,-0.2072947766482761
ACH-000086,-0.20059634462766224
ACH-000087,-0.08705547578882149
ACH-000092,0.047902350971227615
ACH-000095,-0.06963590352784747
ACH-000097,-0.0836615852940604
ACH-000098,0.14507237213065838
ACH-000099,-0.45619263903954105
ACH-000108,-0.11578415493034255
ACH-000113,-0.14553102377452334
ACH-000116,0.017599850052380392
ACH-000118,-0.19422841450883951
ACH-000120,-0.07362751488798881
ACH-000123,-0.14639199360968605
ACH-000127,0.0137660514794361
ACH-000128,0.11090945006733643
ACH-000132,-0.08090120563960404
ACH-000133,-0.16262361982789306
ACH-000137,0.03044463718903804
ACH-000138,-0.006358799137266303
ACH-000142,-0.0849511403217365
ACH-000143,0.17017131585604486
ACH-000146,0.0568276510397821
ACH-000148,-0.12769587086886794
ACH-000150,-0.2419145760640975
ACH-000152,-0.002716117190466903
ACH-000153,-0.3203889860610569
ACH-000159,-0.036919415512043266
ACH-000160,0.1421517809906812
ACH-000163,-0.004746442708995167
ACH-000167,0.6411364925441353
ACH-000168,0.18130669152821
ACH-000169,-0.04032841095876087
ACH-000178,-0.2025775019046572
ACH-000183,0.15885644027598464
ACH-000188,-0.19261879635121065
ACH-000189,-0.2174145241761844
ACH-000190,0.17998674296934553
ACH-000198,-0.2857886783649583
ACH-000203,-0.2593279577680039
ACH-000204,-0.09521854928717836
ACH-000206,-0.013566179404128804
ACH-000207,-0.028831223731658275
ACH-000208,-0.1700355265591318
ACH-000210,-0.016710642986478987
ACH-000211,-0.29173949929778964
ACH-000215,-0.11068681841492732
ACH-000221,-0.14181643973064118
ACH-000222,-0.3246596307008605
ACH-000223,-0.2590235888008793
ACH-000226,-0.2623991666105707
ACH-000227,-0.19501042272671812
ACH-000228,-0.034762311112866845
ACH-000231,-0.163196900094587
ACH-000232,0.05852398808722425
ACH-000233,-0.14271223038148553
ACH-000234,-0.21186826859580415
ACH-000235,-0.1617818808261989
ACH-000237,-0.2841895524749196
ACH-000238,-0.2284936786236416
ACH-000242,-0.055327546154976384
ACH-000243,-0.041732694209230266
ACH-000244,0.1460452730777413
ACH-000246,-0.08190244139148077
ACH-000248,0.0014761201855131658
ACH-000250,-0.2337480025440381
ACH-000251,-0.0332035322146732
ACH-000252,-0.29426797584403297
ACH-000253,-0.3013309775768481
ACH-000255,0.05443646922260005
ACH-000256,-0.1388888639557966
ACH-000257,-0.21204373795017
ACH-000258,-0.05213969473706307
ACH-000259,0.07329309791159122
ACH-000260,-0.027053371010373743
ACH-000261,-0.10743111476315508
ACH-000262,-0.10729304894488444
ACH-000263,0.13229895222772456
ACH-000264,-0.1964917633205233
ACH-000265,0.04949604648230695
ACH-000266,-0.29406693333806105
ACH-000272,-0.06423176691110842
ACH-000274,-0.27788612445372035
ACH-000277,0.01524888042908744
ACH-000278,-0.14264652371804715
ACH-000279,-0.12681024047105904
ACH-000280,0.019998352134743703
