,SSFA2 (6744)
ACH-000004,-0.26927672574661865
ACH-000005,-0.2637153087538012
ACH-000007,-0.005571518943297483
ACH-000009,-0.10858836806591272
ACH-000011,-0.022533148753561848
ACH-000012,-0.061861464593945564
ACH-000013,-0.004798765438500378
ACH-000014,-0.16437170853847025
ACH-000015,-0.05311064368952788
ACH-000017,-0.08894637826175658
ACH-000018,-0.19041753620247795
ACH-000019,-0.2329261339325521
ACH-000021,0.059328090609370415
ACH-000022,-0.012689261885940491
ACH-000025,0.053676787840900964
ACH-000028,0.0048656906719124465
ACH-000030,-0.1347589286740468
ACH-000035,0.055089583817707816
ACH-000036,-0.008346577308616347
ACH-000037,-0.2394140028769022
ACH-000039,-0.10192977229256453
ACH-000040,-0.0762915252678407
ACH-000041,-0.16795132229334594
ACH-000042,0.007769451406149133
ACH-000045,-0.06830091326372896
ACH-000047,-0.1031082535920262
ACH-000052,0.07406884662947004
ACH-000053,0.021040050566345503
ACH-000054,-0.15678986937332354
ACH-000055,-0.11130327985291408
ACH-000060,-0.04101900210677185
ACH-000067,-0.032852894026641814
ACH-000070,-0.18924467338305426
ACH-000075,-0.10416142971121124
ACH-000078,-0.004018158439159693
ACH-000082,0.047145146306756106
ACH-000085,-0.010353944264370873
ACH-000086,0.001406052309230681
ACH-000087,-0.1782909290688171
ACH-000092,-0.08080627752961901
ACH-000095,-0.1073731280211572
ACH-000097,-0.07694353860514097
ACH-000098,-0.22618187496145015
ACH-000099,-0.12293334679624407
ACH-000108,-0.059197413779382466
ACH-000113,-0.021933276843309292
ACH-000116,0.011946993433002028
ACH-000118,0.029486555470635237
ACH-000120,-0.05981373913759565
ACH-000123,-0.13086561966245794
ACH-000127,-0.02795994929486148
ACH-000128,0.1764979029101548
ACH-000132,-0.05903344825773709
ACH-000133,0.009901976835431463
ACH-000137,-0.21256178735647616
ACH-000138,-0.06894696975553145
ACH-000142,0.05889483056991179
ACH-000143,-0.12469854209666635
ACH-000146,0.0018841948823592
ACH-000148,0.0405402205679302
ACH-000150,0.08260373043849885
ACH-000152,0.057186908552068975
ACH-000153,0.13231657543877756
ACH-000159,0.004034412215517886
ACH-000160,-0.11067543862945436
ACH-000163,-0.17380254646503748
ACH-000167,0.26309302544464275
ACH-000168,-0.06701028424796597
ACH-000169,-0.08465023536719192
ACH-000178,-0.034184579764430095
ACH-000183,-0.051331357888455366
ACH-000188,-0.026748132392360287
ACH-000189,-0.07998107375355112
ACH-000190,0.0529328159331369
ACH-000198,-0.226676022544676
ACH-000203,0.10507516594317934
ACH-000204,-0.18635807996356707
ACH-000206,-0.16640689061507236
ACH-000207,-0.014962778045130175
ACH-000208,0.07818492603065039
ACH-000210,0.10524928363586908
ACH-000211,-0.0761789383361305
ACH-000215,0.043075576907330826
ACH-000221,0.05539169541938509
ACH-000222,-0.04316779063115442
ACH-000223,-0.21430035331213507
ACH-000226,0.07090029051044944
ACH-000227,-0.0008040048419520532
ACH-000228,0.05636334716862624
ACH-000231,-0.08377928320682501
ACH-000232,-0.10773360687584416
ACH-000233,-0.0005846025599215837
ACH-000234,-0.16760168835232445
ACH-000235,-0.045630664635492035
ACH-000237,-0.04790778403456819
ACH-000238,-0.179672926157217
ACH-000242,-0.029297872926167663
ACH-000243,-0.041490840163998816
ACH-000244,0.050846682329597326
ACH-000246,0.03394567640518393
ACH-000248,0.03891916448424484
ACH-000250,-0.08547181296922303
ACH-000251,0.07432370719507464
ACH-000252,-0.04460969623696906
ACH-000253,0.024057749447484896
ACH-000255,0.025667057365319382
ACH-000256,-0.025338775202307397
ACH-000257,-0.13339223027246516
ACH-000258,0.2587074273530555
ACH-000259,0.026039323072447846
ACH-000260,-0.016240579677240224
ACH-000261,-0.02424238929704881
ACH-000262,0.025520904116296247
ACH-000263,-0.15191100535385313
ACH-000264,-0.028093069945979002
ACH-000265,-0.025725064303811808
ACH-000266,-0.028920257724332744
ACH-000272,0.02406479077498768
ACH-000274,-0.12956465036626144
ACH-000277,0.030500138171300917
ACH-000278,-0.08620476061766451
ACH-000279,-0.20076965867658056
ACH-000280,0.004490085135028083
ACH-000281,-0.2558191687930719
ACH-000288,0.03348641350227578
ACH-000291,-0.16702782718919093
ACH-000293,0.10444016184924086
ACH-000294,0.08186036595149307
ACH-000295,0.18020067190827935
ACH-000296,0.03310707407391529
ACH-000302,-0.09511499725498808
ACH-000304,-0.15453472543593574
ACH-000307,-0.048119919470700406
ACH-000308,-0.024824278085959838
ACH-000310,0.05078257110267263
ACH-000311,0.0241216388571582
ACH-000312,0.004409007317413318
ACH-000315,-0.020372701091139426
ACH-000316,0.07463586688091292
ACH-000317,-0.040746438915228514
ACH-000318,-0.11184595289220092
ACH-000319,0.013623709643758546
ACH-000320,-0.1431536251224829
ACH-000322,0.10611699117505403
ACH-000323,0.05115500152971856
ACH-000324,-0.11021530702821716
ACH-000329,0.00994656716201942
ACH-000330,0.06178044852827185
ACH-000331,-0.15122744075828445
ACH-000332,-0.03148218434537256
ACH-000334,-0.012380220849262888
ACH-000335,-0.01973699587326745
ACH-000336,0.05972522143401236
ACH-000337,-0.1500230024364419
ACH-000338,-0.06186792715349782
ACH-000339,0.038862427328644936
ACH-000341,-0.1423118193979787
ACH-000348,-0.08202072806610901
ACH-000350,-0.06854769304940815
ACH-000352,0.05911179174553299
ACH-000356,0.05615513764050579
ACH-000361,0.038283964774000034
ACH-000362,-0.0405535401366714
ACH-000363,-0.05079630073215709
ACH-000364,0.0160961468960276
ACH-000365,-0.13359914943161616
ACH-000366,-0.08848172153865784
ACH-000368,0.04990831617042524
ACH-000374,-0.09236485687287804
ACH-000375,-0.04490075277230168
ACH-000376,-0.05175539970247023
ACH-000381,0.094745936157498
ACH-000383,-0.11584307123655707
ACH-000387,-0.07974144184024169
ACH-000389,-0.020202199499724145
ACH-000390,-0.06942677378762085
ACH-000393,-0.1610445720373968
ACH-000395,-0.2608234782441564
ACH-000396,0.1179702225472847
ACH-000397,-0.1470368903693288
ACH-000401,0.07366870343893632
ACH-000402,-0.08955809782214984
ACH-000403,-0.06335498442421142
ACH-000404,-0.018067909410131117
ACH-000406,-0.13745546048816368
ACH-000407,-0.07763877979201439
ACH-000408,-0.149255432591793
ACH-000410,0.059081875550359125
ACH-000411,-0.0725045400806672
ACH-000414,0.05806610256460355
ACH-000415,-0.15516956845019098
ACH-000416,-0.01612836459505303
ACH-000420,-0.09341152751730107
ACH-000421,-0.010522075592992359
ACH-000424,0.08854265401639011
ACH-000425,-0.10067290297279526
ACH-000426,0.048169011627308994
ACH-000427,-0.07438667450713432
ACH-000433,0.01240007043780124
ACH-000435,0.28481319576516245
ACH-000436,-0.1182746534399514
ACH-000444,-0.03280294349995023
ACH-000445,-0.015879667947855915
ACH-000448,-0.11486769796426707
ACH-000450,0.1737503352885122
ACH-000452,-0.04580611126173887
ACH-000454,0.11425065354543645
ACH-000458,0.12216832951153947
ACH-000459,0.06734128967942407
ACH-000460,-0.10954287752853492
ACH-000461,-0.09025136561702453
ACH-000463,-0.21198215599027065
ACH-000464,-0.0978139243722123
ACH-000466,0.0018286278226764003
ACH-000467,-0.0351448444288551
ACH-000468,-0.014812410124543441
ACH-000469,0.005706854349579497
ACH-000470,-0.051431340463281336
ACH-000471,-0.06478135187757178
ACH-000472,-0.06226028005947035
ACH-000473,-0.14251847617369884
ACH-000475,-0.02726433846962691
ACH-000476,-0.07503421649806538
ACH-000477,-0.1326095869702898
ACH-000479,-0.15540862712180392
ACH-000480,0.06723527662364698
ACH-000481,0.000323586352495514
ACH-000483,0.02424194157942907
ACH-000484,0.05355619499270342
ACH-000485,0.06919888379131148
ACH-000486,-0.003246499443992798
ACH-000487,-0.015788182379154796
ACH-000488,0.03557460045829488
ACH-000490,-0.08207516370288268
ACH-000491,-0.07858499659979762
ACH-000495,-0.006717615614970213
ACH-000496,-0.06016282875746121
ACH-000499,-0.1324853256015059
ACH-000500,0.012247821929388454
ACH-000502,-0.011834065874846384
ACH-000503,-0.33306859631323793
ACH-000505,-0.04427431325182304
ACH-000507,-0.00706675145196776
ACH-000510,-0.10295694382652948
ACH-000511,0.017726406817670803
ACH-000512,-0.3877906071016539
ACH-000516,-0.1137104063753412
ACH-000517,-0.08817387395669436
ACH-000518,0.13395936218353013
ACH-000520,-0.032570736979943615
ACH-000521,-0.08228859652005452
ACH-000522,0.03288063594851188
ACH-000524,-0.011418644738012157
ACH-000527,0.016822558352478627
ACH-000528,0.009292866558603102
ACH-000537,-0.11787512015631657
ACH-000541,-0.22956304626354046
ACH-000542,-0.030911043775105562
ACH-000544,-0.07574852638654339
ACH-000545,-0.033453557564651314
ACH-000547,-0.006980461010725014
ACH-000548,-0.087811003256937
ACH-000549,-0.05818108643747516
ACH-000550,-0.1867197514258304
ACH-000552,0.06759022382929564
ACH-000556,0.020962724352831568
ACH-000557,0.015375553375051872
ACH-000569,0.07762666966817587
ACH-000570,-0.13822685559472556
ACH-000571,0.0036506160521096826
ACH-000573,0.022935018385750516
ACH-000576,-0.005008624616670821
ACH-000579,-0.10718782905572996
ACH-000580,-0.14358369749973374
ACH-000584,-0.031467147135947025
ACH-000585,-0.08790485131601382
ACH-000588,-0.06133469238195392
ACH-000589,0.11193320240839592
ACH-000591,-0.10169409449833383
ACH-000593,-0.0013075835501484485
ACH-000600,-0.04106469300503522
ACH-000601,0.010264079398073304
ACH-000605,0.10362298796353786
ACH-000606,-0.13715101573795374
ACH-000608,0.004554193782315318
ACH-000614,-0.15847706631661182
ACH-000616,-0.009415652963061044
ACH-000618,-0.006968146960072777
ACH-000619,-0.17144290366645573
ACH-000620,-0.07088316838269132
ACH-000621,-0.04256659729065124
ACH-000622,-0.06425666470711967
ACH-000623,-0.07177794845476215
ACH-000624,-0.1081644434839268
ACH-000627,-0.0949548837920507
ACH-000630,0.009923838726101518
ACH-000631,-0.0031266262256351212
ACH-000632,0.08651038298431547
ACH-000633,-0.05558874048094578
ACH-000637,-0.011089681174589621
ACH-000638,0.1339646318634991
ACH-000646,-0.04525949657485142
ACH-000647,-0.00622485202543
ACH-000648,-0.15337068348053615
ACH-000649,-0.024387334755077827
ACH-000651,-0.14437078873186165
ACH-000652,-0.10026453201238804
ACH-000653,-0.05395113427399218
ACH-000657,-0.06793906981973083
ACH-000658,-0.1137971350274598
ACH-000661,-0.07398096943371596
ACH-000662,0.04475389075213517
ACH-000663,-0.22395000862874712
ACH-000665,-0.08724676133981568
ACH-000671,-0.017795107232355167
ACH-000672,-0.6896048110373284
ACH-000673,-0.05060408593625326
ACH-000676,-0.0989548024081202
ACH-000677,-0.021567821368017118
ACH-000681,0.032231130438569164
ACH-000683,-0.07862517066861636
ACH-000684,-0.08210840313223093
ACH-000688,-0.13751313510372215
ACH-000693,-0.047045867100343385
ACH-000694,-0.09210523643963997
ACH-000695,0.04335266214292068
ACH-000696,-0.027556677543612098
ACH-000697,0.004244381179002188
ACH-000699,-0.06223070029696134
ACH-000701,-0.28888208394588394
ACH-000706,0.0425930196026552
ACH-000711,-0.06901506772229041
ACH-000713,-0.01727619593895832
ACH-000714,-0.08569718922364403
ACH-000718,-0.102463053644668
ACH-000720,-0.16186014419218975
ACH-000721,-0.12299671110647024
ACH-000724,0.17864358829026192
ACH-000725,-0.13043252966715582
ACH-000732,0.01778819205908032
ACH-000734,-0.09806973360387987
ACH-000735,-0.09675691652432714
ACH-000736,-0.04327987345005616
ACH-000738,-0.024547388113468502
ACH-000746,0.036658786421262
ACH-000747,0.00611116486395896
ACH-000748,-0.0018942748617399136
ACH-000753,-0.08702989444521643
ACH-000756,0.011387886700738968
ACH-000757,-0.07523958573163783
ACH-000758,-0.11710325327117375
ACH-000760,0.02079841899987073
ACH-000762,-0.06269265396178353
ACH-000763,0.051070724027306204
ACH-000764,0.14269925651970886
ACH-000765,-0.06596318849193432
ACH-000766,-0.06356474771903202
ACH-000767,0.054920722635495016
ACH-000768,-0.07808720671615943
ACH-000769,-0.111833157441628
ACH-000770,-0.14648431423482736
ACH-000771,-0.08337836147659777
ACH-000773,-0.16527779557197902
ACH-000776,-0.08517112332993132
ACH-000777,-0.1008733661179341
ACH-000778,-0.031082203409682936
ACH-000781,-0.029634867640119043
ACH-000782,-0.2903908992370389
