,OR51G2 (81282)
ACH-000004,0.08971069221328629
ACH-000005,0.0393512503467672
ACH-000007,0.09955361753111416
ACH-000009,-0.026274375806528496
ACH-000011,0.004266868136948728
ACH-000012,0.1476338087835906
ACH-000013,0.08092272031597039
ACH-000014,-0.15156569393517175
ACH-000015,0.2925245945056506
ACH-000017,0.2339617267617809
ACH-000018,0.2531522046551111
ACH-000019,-0.04291288988157815
ACH-000021,0.05034136511890866
ACH-000022,-0.016922934450555968
ACH-000025,0.092164965896384
ACH-000028,-0.06210078795186413
ACH-000030,0.051519480056172094
ACH-000035,0.12087489116303178
ACH-000036,0.09298201384620984
ACH-000037,0.0659907306316094
ACH-000039,-0.037392334204650934
ACH-000040,0.09226764814048796
ACH-000041,0.10320521081599372
ACH-000042,0.030026445266894474
ACH-000045,0.05366746756248948
ACH-000047,0.01281381498124847
ACH-000052,0.05801964502195363
ACH-000053,0.04509613388914155
ACH-000054,0.1175298282382118
ACH-000055,-0.07387238158397459
ACH-000060,0.21208476791734546
ACH-000067,0.10079514922437456
ACH-000070,-0.05207878075538647
ACH-000075,-0.05420301768899823
ACH-000078,0.1182970101401104
ACH-000082,0.1829830141211545
ACH-000085,-0.005703685557757979
ACH-000086,0.005035704101855681
ACH-000087,0.06102418044898944
ACH-000092,0.1366071068449394
ACH-000095,0.08950630805474408
ACH-000097,0.02888757496028788
ACH-000098,0.09345236064945084
ACH-000099,0.004394237162823734
ACH-000108,0.08834382900606808
ACH-000113,0.07719579864933765
ACH-000116,0.1365217735280796
ACH-000118,0.11090757846771293
ACH-000120,0.15595284199637496
ACH-000123,0.07166597575625809
ACH-000127,0.1173048059262348
ACH-000128,0.18314237771159453
ACH-000132,0.1883232908757161
ACH-000133,0.044372098030917136
ACH-000137,-0.03939629566095778
ACH-000138,-0.026373883742901262
ACH-000142,0.1034678872553286
ACH-000143,0.04724112481617941
ACH-000146,0.087024767506129
ACH-000148,0.06304643786824707
ACH-000150,0.09028902562523933
ACH-000152,0.07945590048095914
ACH-000153,0.2502579990306368
ACH-000159,0.1245322206393632
ACH-000160,0.13378217619734648
ACH-000163,-0.07567843957790152
ACH-000167,-0.023303654602690627
ACH-000168,0.21833052330290464
ACH-000169,0.13122905840367105
ACH-000178,0.0036230746755459634
ACH-000183,0.014716090177566232
ACH-000188,-0.0012657962245737093
ACH-000189,0.13030187262556053
ACH-000190,0.04517116195434445
ACH-000198,0.006200639081050917
ACH-000203,-0.11500848014765575
ACH-000204,0.035857923174716096
ACH-000206,0.04349549461711439
ACH-000207,-0.05003016623751503
ACH-000208,0.2381465823970587
ACH-000210,-0.004735122273530418
ACH-000211,0.01870429870008097
ACH-000215,0.092632124906453
ACH-000221,0.1318237678245798
ACH-000222,0.2027452589495624
ACH-000223,0.05508930976618341
ACH-000226,-0.04763087189536589
ACH-000227,-0.04464075904566947
ACH-000228,0.06648338998199982
ACH-000231,0.0630439262646268
ACH-000232,0.0011314148516358641
ACH-000233,0.0248019012388378
ACH-000234,0.12548929470626713
ACH-000235,0.11204922598014133
ACH-000237,0.06872604117318579
ACH-000238,0.16476760336141458
ACH-000242,-0.1071469394619307
ACH-000243,0.0835482097538866
ACH-000244,-0.036895304423416084
ACH-000246,-0.046885409883570345
ACH-000248,0.2832629756570488
ACH-000250,0.0784512346927652
ACH-000251,0.07831103766544156
ACH-000252,0.043259204367330516
ACH-000253,0.11791611439034362
ACH-000255,-0.005563452163898691
ACH-000256,-0.14721889400213586
ACH-000257,0.10796653141390307
ACH-000258,0.06294129910178088
ACH-000259,0.09948930718880516
ACH-000260,0.004221576619962332
ACH-000261,-0.07211423276927265
ACH-000262,0.10908464573138313
ACH-000263,-0.0737689464419516
ACH-000264,0.07177103330257857
ACH-000265,0.12016576500218933
ACH-000266,0.07151277766167337
ACH-000272,0.1238039369048501
ACH-000274,0.08477152711461647
ACH-000277,0.12932951297013345
ACH-000278,0.04047285788319903
ACH-000279,0.12899321295403332
ACH-000280,0.1545903814178348
ACH-000281,0.16338380258486626
ACH-000288,0.0898861536893054
ACH-000291,0.11992654211321024
ACH-000293,0.2557818310824921
ACH-000294,0.17863264765547626
ACH-000295,0.26293493202258394
ACH-000296,0.12780866442988
ACH-000302,0.20387838428853336
ACH-000304,0.018425125816767782
ACH-000307,0.050486542999404464
ACH-000308,0.03852618294917498
ACH-000310,0.07869651367976115
ACH-000311,-0.05288698012107939
ACH-000312,0.16220934872735765
ACH-000315,0.26494919173527504
ACH-000316,0.15076627403688195
ACH-000317,-0.09995408565746064
ACH-000318,0.010352461283748886
ACH-000319,-0.01447632598903174
ACH-000320,0.24825894193507045
ACH-000322,0.038575576436726426
ACH-000323,0.07024531934406934
ACH-000324,-0.034820398376109125
ACH-000329,0.06378063729819197
ACH-000330,0.17111725836047414
ACH-000331,0.058459299508992514
ACH-000332,0.15781014212991348
ACH-000334,0.18216245168925144
ACH-000335,0.05076836421267703
ACH-000336,-0.07284825412896892
ACH-000337,0.1161283298159677
ACH-000338,0.2054608737456667
ACH-000339,0.10886515382448783
ACH-000341,0.07659042382568126
ACH-000348,0.06317336612371659
