,MCTP2 (55784)
ACH-000004,0.1843630712052596
ACH-000005,-0.08052853174304885
ACH-000007,0.2540454978366913
ACH-000009,0.044761895398035635
ACH-000011,0.03825821851926284
ACH-000012,0.1583796589701089
ACH-000013,0.15960286820420058
ACH-000014,0.025664849274851697
ACH-000015,0.18512033968383065
ACH-000017,0.2572938151645602
ACH-000018,0.08041913007356069
ACH-000019,0.045499736786544134
ACH-000021,0.17840417507615894
ACH-000022,-0.003102534222884712
ACH-000025,0.1575195883514605
ACH-000028,0.2806200057256881
ACH-000030,0.20106067306323624
ACH-000035,0.15182243415783706
ACH-000036,0.1522512030107555
ACH-000037,0.21529395877924096
ACH-000039,-0.05131963423568862
ACH-000040,0.25275219671123017
ACH-000041,0.0994510787391513
ACH-000042,0.1640636242759191
ACH-000045,-0.025160372547107467
ACH-000047,0.023353428615610964
ACH-000052,0.08666938594354713
ACH-000053,0.14922395990288564
ACH-000054,0.11690283207046614
ACH-000055,0.12530544663790807
ACH-000060,0.33223890683340523
ACH-000067,0.1064395821522039
ACH-000070,0.17795775754090795
ACH-000075,0.07780257546238761
ACH-000078,0.18008180305436672
ACH-000082,0.06578070194117511
ACH-000085,0.10950943938286813
ACH-000086,0.10991076396403236
ACH-000087,0.13325812185474006
ACH-000092,0.2430113433277335
ACH-000095,0.015621168324961219
ACH-000097,0.19218598018231944
ACH-000098,0.17227929593841554
ACH-000099,0.08309892982092759
ACH-000108,0.20417885164734456
ACH-000113,0.06771255199841336
ACH-000116,0.09155643656541114
ACH-000118,0.1768917139985603
ACH-000120,0.059728467075838475
ACH-000123,0.19035828264761556
ACH-000127,0.1962565689851562
ACH-000128,0.0043920414049790175
ACH-000132,0.23263096260539254
ACH-000133,0.2624406512631448
ACH-000137,0.33360745891655463
ACH-000138,0.12329109353185873
ACH-000142,0.11605674146958485
ACH-000143,0.09156474389236677
ACH-000146,0.2399175350181843
ACH-000148,0.12425409905583013
ACH-000150,0.28172389808551196
ACH-000152,0.1379147565931821
ACH-000153,0.2100344351738241
ACH-000159,0.13219919306088868
ACH-000160,0.14240832997617175
ACH-000163,0.25559860492856523
ACH-000167,0.339903666622281
ACH-000168,0.057307851947508565
ACH-000169,0.31368749692792725
ACH-000178,0.023096913044226324
ACH-000183,0.19448764370109486
ACH-000188,0.23195583801367886
ACH-000189,0.28119896802611266
ACH-000190,0.17386006070635435
ACH-000198,0.1611839791145233
ACH-000203,0.4514057678646988
ACH-000204,-0.04581446034354878
ACH-000206,0.3272207997170077
ACH-000207,0.10310561580083813
ACH-000208,0.11089377631463657
ACH-000210,0.27944383595766903
ACH-000211,0.1211586217626264
