,CIART (148523)
ACH-000221,-0.22691803700222776
ACH-000222,-0.01273891638874035
ACH-000223,-0.060577290064306476
ACH-000226,-0.32702471967172714
ACH-000227,0.021616510656837014
ACH-000228,-0.0978329670784208
ACH-000231,-0.16963888043094374
ACH-000232,-0.24064174639013705
ACH-000233,-0.18615367137108232
ACH-000234,-0.08272131281830586
ACH-000235,-0.09757245937944364
ACH-000237,-0.1146708641043894
ACH-000238,-0.12915226312827144
ACH-000242,-0.21686432361041436
ACH-000243,-0.03246007111467557
ACH-000244,-0.15648032792318212
ACH-000246,-0.08689386670864024
ACH-000248,-0.1678180016501494
ACH-000250,0.01022504682876196
ACH-000251,-0.05289802229667657
ACH-000252,-0.1859725446258361
ACH-000253,-0.11585343470682295
ACH-000255,-0.1532295236670373
ACH-000256,-0.1903494482987015
ACH-000257,0.02667035478883161
ACH-000258,-0.19192590852667127
ACH-000259,-0.11536660032850672
ACH-000260,-0.17304198210122862
ACH-000261,-0.021856315395259285
ACH-000262,-0.10961088193619167
ACH-000263,-0.2430421224264366
ACH-000264,-0.21143835777325296
ACH-000265,0.02707312257391264
ACH-000266,-0.04438905071357036
ACH-000272,-0.167454251293
ACH-000274,0.017812624388902864
ACH-000277,-0.10134216379661416
ACH-000278,-0.1473003346748126
ACH-000279,-0.09319587291488067
ACH-000280,-0.2727156424684383
ACH-000281,-0.2364462254565195
ACH-000288,-0.14316823638595394
ACH-000291,-0.09748797785144678
ACH-000293,-0.11793751044719195
ACH-000294,-0.2448068043706171
ACH-000295,-0.2145063645399261
ACH-000296,-0.032274622498624124
ACH-000302,-0.11156409106810257
ACH-000304,0.23555334381384105
ACH-000307,-0.03894900266770515
ACH-000308,-0.03194193348808993
ACH-000310,-0.1026974477452459
ACH-000311,-0.015140232078312062
ACH-000312,0.02796678147774034
ACH-000315,-0.15852035753044055
ACH-000316,-0.06317901446248039
ACH-000317,0.016141912308824204
ACH-000318,-0.09248228212385276
ACH-000319,-0.13517678561926985
ACH-000320,0.057407284827727924
ACH-000322,-0.0966179869178954
ACH-000323,-0.06764000206808005
ACH-000324,-0.13401224975715384
ACH-000329,-0.1818518269042084
ACH-000330,-0.1498112324606795
ACH-000331,-0.04852721161052125
ACH-000332,-0.027274867828873332
ACH-000334,-0.2541987145363981
ACH-000335,-0.221344068053032
ACH-000336,-0.2815666332082504
ACH-000337,-0.2252201444300244
ACH-000338,-0.17118714284617478
ACH-000339,0.07065792428353153
ACH-000341,-0.2553694627686037
ACH-000348,-0.11247504445078144
ACH-000350,-0.3539180503744793
ACH-000352,-0.10419568462416702
ACH-000356,-0.15612974591042555
ACH-000361,-0.12913470677187325
ACH-000362,-0.15723610639793506
ACH-000363,-0.10327168403543388
ACH-000364,-0.10727408293839387
ACH-000365,-0.1959731365853784
ACH-000366,-0.11104763351526202
ACH-000368,-0.06683244412602443
ACH-000374,-0.1205910737297682
ACH-000375,-0.055317379177722815
ACH-000376,-0.1707251272853367
ACH-000381,-0.33388713552414784
ACH-000383,-0.1023340665325622
ACH-000387,-0.08394709432827756
ACH-000389,-0.055704636783618346
ACH-000390,-0.31828762549402845
ACH-000393,0.012540803196129671
ACH-000395,-0.06898724839766038
ACH-000396,-0.119572081998691
ACH-000397,-0.053279876567956616
ACH-000401,-0.21323521186736907
ACH-000402,-0.360031052063075
ACH-000403,-0.21825423889138174
ACH-000404,-0.1367906113473462
ACH-000406,-0.13609712201336654
ACH-000407,-0.03314932895537608
ACH-000408,-0.2520935439243233
ACH-000410,-0.15148484747729193
ACH-000411,-0.11886748186484372
ACH-000414,-0.09769550138751887
ACH-000415,-0.08103149881994293
ACH-000416,-0.19752760411602288
ACH-000420,-0.040208605220014564
ACH-000421,-0.2707295685227745
ACH-000424,-0.09177026993627932
ACH-000425,-0.18260322287979444
ACH-000426,-0.15205239551758282
ACH-000427,-0.1523771781907194
ACH-000433,-0.2065655117152552
ACH-000435,-0.005455394631765148
ACH-000436,-0.4155058617853903
ACH-000444,-0.15003163237529255
ACH-000445,-0.1279600711983882
ACH-000448,-0.2418455930627574
ACH-000450,0.01473444423084561
ACH-000452,-0.1741238202734546
ACH-000454,-0.2821786203701196
ACH-000458,-0.11527014611131435
ACH-000459,0.21079282733928228
ACH-000460,-0.15418912011591498
ACH-000461,-0.05999041770446279
ACH-000463,-0.21381989276632973
ACH-000464,-0.19309638566350326
ACH-000466,-0.06509232248505227
ACH-000467,-0.09686399718669284
ACH-000468,-6.42960048681223e-05
ACH-000469,-0.2124081402339262
ACH-000470,-0.05051294722745239
ACH-000471,-0.0718822950092396
ACH-000472,-0.09935754048305513
ACH-000473,-0.29132369106742523
ACH-000475,-0.12900961089386132
ACH-000476,-0.16689374652709318
ACH-000477,0.029924090896978037
ACH-000479,-0.27419721381031664
ACH-000480,-0.09777529306705827
ACH-000481,-0.17849324544215128
ACH-000483,-0.0200685332518013
ACH-000484,-0.19586357357962508
ACH-000485,-0.036809952582560417
ACH-000486,-0.035707882150191786
ACH-000487,-0.19038607120341625
ACH-000488,-0.12953973806055688
ACH-000490,-0.10393736155708846
ACH-000491,-0.02583613414582153
ACH-000495,-0.2138015053488817
ACH-000496,0.03140886763214976
ACH-000499,-0.3403608374959884
ACH-000500,-0.27859953817996963
ACH-000502,-0.08409307321186854
ACH-000503,-0.07843278300607104
ACH-000505,-0.19037142638904947
ACH-000507,-0.21858884796360525
ACH-000510,-0.2632303857245121
ACH-000511,-0.09254520728164273
ACH-000512,-0.3593125522973888
ACH-000516,-0.04181902695254359
ACH-000517,-0.18710855344929056
ACH-000518,-0.15142379278799373
ACH-000520,-0.19316807288329488
ACH-000521,-0.2543267663712268
ACH-000522,-0.14880717567856766
ACH-000524,-0.18578700955171065
ACH-000527,-0.10351117362670377
ACH-000528,-0.14874783794014676
ACH-000537,-0.06485680275426503
ACH-000541,-0.07724664334473781
ACH-000542,-0.15616921135157566
ACH-000544,-0.1132575333235225
ACH-000545,-0.015211841834957147
ACH-000547,-0.1612475882548845
ACH-000548,-0.2415667189834492
ACH-000549,-0.2341459601219529
ACH-000550,-0.1054840293638798
ACH-000552,-0.18025816668594966
ACH-000556,-0.07640467632297625
ACH-000557,-0.2057218568570984
ACH-000569,-0.08135359693992511
ACH-000570,0.09665882695823146
ACH-000571,-0.2890226989405758
ACH-000573,-0.11704868094561315
ACH-000576,-0.1717557728717468
ACH-000579,-0.14417618112233946
ACH-000580,-0.16335880353351928
ACH-000584,-0.01976807206803025
ACH-000585,-0.18239257569386272
ACH-000588,-0.4958203655047778
ACH-000589,-0.1971423052650736
ACH-000591,0.08564236756891834
ACH-000593,-0.16878110978984534
ACH-000600,-0.1060411714394019
ACH-000601,-0.08939714637176965
ACH-000605,-0.14064192725357896
ACH-000606,-0.1193081901244118
ACH-000608,-0.2220742501782192
ACH-000614,-0.06669434622489273
ACH-000616,-0.08112891430866999
ACH-000618,-0.2090408846026225
ACH-000619,-0.06247253070400735
ACH-000620,-0.21187370074998205
ACH-000621,-0.13807804084579342
ACH-000622,-0.10809530270147533
ACH-000623,-0.048296208675610235
ACH-000624,-0.11951711461733795
ACH-000627,-0.07594809091620923
ACH-000630,-0.0383496040320996
ACH-000631,0.05599472565286778
ACH-000632,-0.038041400287542784
ACH-000633,-0.047512380409413565
ACH-000637,0.02039723924853033
ACH-000638,-0.06893145196685546
ACH-000646,-0.0760142729277524
ACH-000647,-0.17646071924460333
ACH-000648,-0.10833334293306536
ACH-000649,-0.06377411993021984
ACH-000651,-0.17283294278202593
ACH-000652,-0.20756341307094486
ACH-000653,-0.17880950172838495
ACH-000657,-0.049304790893103405
ACH-000658,-0.3615796329310433
ACH-000661,-0.06538592996926608
ACH-000662,-0.09434337130362544
ACH-000663,-0.10850296701103657
ACH-000665,-0.19029408475562187
ACH-000671,-0.13163901293508992
ACH-000672,-0.019074439705764785
ACH-000673,-0.05149401328455768
ACH-000676,-0.0805375580345438
ACH-000677,-0.07547864589310893
ACH-000681,-0.10395373900484574
ACH-000683,-0.3894010026008535
ACH-000684,-0.2513080475673797
ACH-000688,0.03161462818944898
ACH-000693,-0.16626884850346013
ACH-000694,-0.0698257287439793
ACH-000695,0.03797749257138257
ACH-000696,-0.07451903821379609
ACH-000697,-0.1171954501853294
ACH-000699,-0.013013539323196256
ACH-000701,0.14599650386167248
ACH-000706,-0.1165467680836793
ACH-000711,-0.05648193396005498
ACH-000713,-0.27538492760466715
ACH-000714,-0.3491007028488146
ACH-000718,-0.13100523910589162
ACH-000720,-0.0338514487370072
ACH-000721,-0.19902845298319716
ACH-000724,-0.30656514272067786
ACH-000725,-0.15572104129369832
ACH-000732,0.07505962709245396
ACH-000734,-0.26067821931493457
ACH-000735,-0.20337834727451973
ACH-000736,0.11149313307492392
ACH-000738,-0.03630322146275882
ACH-000746,-0.21170500410035814
ACH-000747,-0.39825188449845295
ACH-000748,-0.02810548694955273
ACH-000753,-0.2868062354646659
ACH-000756,-0.2316996567087227
ACH-000757,-0.3900075871338258
ACH-000758,-0.08986110767250129
ACH-000760,-0.4549330411649535
ACH-000762,-0.2418885764506325
ACH-000763,-0.17310409050338918
ACH-000764,-0.2662899930755533
ACH-000765,-0.2593921009979261
ACH-000766,-0.0554969751080552
ACH-000767,-0.08965348475702728
ACH-000768,-0.08832670571788093
ACH-000769,-0.24472122282151795
ACH-000770,-0.1164061930878754
ACH-000771,-0.105989630867988
ACH-000773,-0.11542304117382715
ACH-000776,-0.27510566524170504
ACH-000777,-0.33395216533891825
ACH-000778,-0.05130294932887924
ACH-000781,-0.10729694241981766
ACH-000782,-0.03422377030130265
ACH-000783,-0.15480485984453646
ACH-000784,-0.07993674881129764
ACH-000785,-0.40952023191493897
ACH-000787,-0.302201593257708
ACH-000788,-0.1560688282660083
ACH-000791,-0.020409539265346586
ACH-000792,-0.05394243164198993
ACH-000794,-0.0958242998354528
ACH-000796,-0.11575045534142744
ACH-000798,-0.28380385127712265
ACH-000799,0.040622137605067485
ACH-000800,-0.16011850616253656
ACH-000802,-0.2457637189473499
ACH-000804,-0.23553112259884934
ACH-000805,-0.2514340784069346
ACH-000809,-0.19317809448139966
ACH-000810,-0.23714282219308824
ACH-000811,-0.12317521674061754
ACH-000817,-0.3863596671313831
ACH-000819,-0.22535958166282896
ACH-000820,-0.2630068348774656
ACH-000821,-0.3688935550858403
ACH-000822,-0.1917979600728064
ACH-000823,-0.16578201684912972
ACH-000824,-0.2324393336839641
ACH-000827,-0.13516248028637742
ACH-000829,-0.06409603618161362
ACH-000831,-0.05815500232957956
ACH-000832,-0.33771123093285216
ACH-000833,-0.040979196635507566
ACH-000834,-0.08715829083962204
ACH-000835,-0.04621058743349393
ACH-000836,-0.14812553380735646
ACH-000837,0.011653001255185936
ACH-000838,-0.32923421860266044
ACH-000839,-0.07988370065073623
ACH-000840,-0.18432355718185175
ACH-000841,-0.05880698361468455
ACH-000843,-0.15652154763204906
ACH-000846,-0.11186825174994257
ACH-000847,-0.1657955839798493
ACH-000848,-0.17884937651810456
ACH-000849,-0.004579367104030049
ACH-000851,-0.08588049767393692
ACH-000855,-0.20571011088151714
ACH-000856,-0.07850648886431
ACH-000858,-0.04813410124269485
ACH-000859,-0.30047114774098665
ACH-000861,-0.2394714857473877
ACH-000862,-0.2191047080592505
ACH-000865,-0.1998242839705813
ACH-000866,-0.16103818144350554
ACH-000867,-0.09256294405391843
ACH-000869,-0.5908420852907901
ACH-000872,-0.06884846572435226
ACH-000873,-0.10371792058786472
ACH-000876,-0.10254557773110434
ACH-000878,0.027205291785172288
ACH-000880,-0.07661857756272271
ACH-000881,-0.016828120907099054
ACH-000882,-0.0011056336972510015
ACH-000884,0.010543707871568846
ACH-000885,0.047703425811513885
ACH-000887,-0.16080067317840285
ACH-000889,-0.3494973747212096
ACH-000896,-0.34048613589291904
ACH-000898,-0.1044610545347058
ACH-000900,-0.2722467460146411
ACH-000901,-0.07905685967040676
ACH-000905,-0.211935504291912
ACH-000906,-0.04341362693249426
ACH-000907,-0.0351084094288735
ACH-000910,-0.14710846389158075
ACH-000911,0.01008290601238598
ACH-000912,-0.2143192149751872
ACH-000913,-0.3690968839461751
ACH-000915,-0.04210187591252907
ACH-000916,-0.0655100363703837
ACH-000917,-0.2017347822325888
ACH-000920,-0.0569323489367927
ACH-000921,-0.04730745444757722
ACH-000924,-0.2539997883716271
ACH-000926,-0.1521344633749063
ACH-000928,0.06988130016379994
ACH-000929,-0.2680899835710563
ACH-000932,-0.17210628624358176
ACH-000935,-0.06366065898057803
ACH-000936,-0.239114983989908
ACH-000937,-0.0845964911779367
ACH-000938,-0.15005014292181762
ACH-000939,-0.1468439770105708
ACH-000941,-0.2759186081764786
ACH-000943,-0.0908420327275778
ACH-000946,-0.09738439699075233
ACH-000947,-0.20065886263624969
ACH-000948,-0.23429638952544396
ACH-000950,0.01723495151084359
ACH-000953,-0.20991874722355888
ACH-000954,0.00384969266929114
ACH-000957,-0.11796347403532632
ACH-000958,0.06912090087332189
ACH-000960,-0.034853343748547816
ACH-000963,-0.031152996778076408
ACH-000968,-0.257598133844201
ACH-000969,-0.3300181167698055
ACH-000972,0.1757572823094417
ACH-000973,-0.0649458856008371
ACH-000974,-0.08675508076208457
ACH-000978,-0.1466254749698207
ACH-000984,-0.1742502391309579
ACH-000986,-0.2865994659907256
ACH-000988,-0.01730471033792939
ACH-000993,-0.16075209183573813
ACH-000994,-0.06481790989278309
ACH-000996,0.04245937998992694
ACH-001001,-0.12899041951497686
ACH-001020,0.02088533064550481
ACH-001028,-0.1001747688032564
ACH-001031,0.0460236363125761
ACH-001038,-0.016635380972910438
ACH-001048,-0.036381551855953605
ACH-001050,-0.015993952799551472
ACH-001053,-0.2576878211587535
ACH-001054,-0.1880625550410988
ACH-001061,-0.12288259272523183
ACH-001067,0.13523689150822407
ACH-001075,0.10666789153124542
ACH-001096,-0.08603554751542022
ACH-001111,0.011900370945493292
ACH-001119,-0.23476298970839346
ACH-001128,-0.10821397693970072
ACH-001134,-0.07617819280377905
ACH-001151,-0.2116235707488563
ACH-001163,-0.21508269200357144
ACH-001164,-0.01924813228430464
ACH-001183,-0.23173907209753594
ACH-001192,-0.43642875033171796
ACH-001193,0.012552215950444284
ACH-001196,-0.1695048863233327
ACH-001197,-0.30490262207809066
ACH-001205,-0.22931871196243814
ACH-001211,-0.13855092515747314
ACH-001212,-0.07638563672247334
ACH-001228,-0.07902295634703102
ACH-001232,-0.20374843125717326
ACH-001239,-0.021610622540513654
ACH-001270,-0.2445210586377344
ACH-001274,-0.10617705749652798
ACH-001275,-0.13785577411400546
ACH-001277,-0.012376971326032831
ACH-001278,-0.20159186202275264
ACH-001280,-0.3797538296559564
ACH-001283,-0.1453249697506215
ACH-001289,0.03599909328215508
ACH-001300,-0.13724067528097153
ACH-001301,-0.19356291606419973
ACH-001302,0.0090472373810173
ACH-001306,-0.1475773381598327
ACH-001318,-0.3917841743317485
ACH-001322,-0.08743247374637504
ACH-001328,-0.1751725792201102
ACH-001332,-0.2890803009544052
ACH-001336,-0.22311133471594144
ACH-001346,-0.1377961354060082
ACH-001353,-0.07006641700900489
ACH-001354,-0.1421820147408793
ACH-001367,-0.07926930934452936
ACH-001368,-0.021258595175278547
ACH-001374,-0.2755802054291896
ACH-001377,-0.08397547705529365
ACH-001380,-0.10271436108260147
ACH-001391,-0.15315900662315313
ACH-001408,-0.1384824898553168
ACH-001430,-0.4672138686632698
ACH-001431,-0.03142830179060272
ACH-001450,-0.0778602663023889
ACH-001496,-0.09559419643768263
ACH-001500,-0.1221350142515937
ACH-001523,-0.02939589502535593
ACH-001532,0.03890585940660368
ACH-001550,-0.052082340030112105
ACH-001552,-0.30003384329993865
ACH-001554,-0.07138456408585324
ACH-001654,-0.12308108919469035
ACH-001735,-0.12192344923511245
ACH-001736,-0.10526190062707427
ACH-001737,0.2679343675589007
ACH-001740,-0.26287009507493364
ACH-001745,-0.08922770838821198
ACH-001765,-0.08481291888013236
