,ITGB4 (3691)
ACH-000004,-0.060674392077164324
ACH-000005,-0.23923423786660025
ACH-000007,0.019987771470504085
ACH-000009,-0.17504520980358146
ACH-000011,0.15097073684641066
ACH-000012,-0.038427352019953315
ACH-000013,0.08583793413797461
ACH-000014,-0.057126217746321616
ACH-000015,-0.006595042789115897
ACH-000017,-0.18207152383523675
ACH-000018,-0.0393084359371355
ACH-000019,0.01583651380907649
ACH-000021,-0.0017464425188819695
ACH-000022,-0.0924050679248508
ACH-000025,-0.01027480357633009
ACH-000028,0.0005376951446690418
ACH-000030,0.04363074919150111
ACH-000035,-0.16890771285516634
ACH-000036,0.0901556510514332
ACH-000037,0.02793886087654984
ACH-000039,-0.1536223059292699
ACH-000040,0.0356110053087793
ACH-000041,0.009304666082330128
ACH-000042,0.02011368917070153
ACH-000045,0.027608876726906158
ACH-000047,0.0016463892776938927
ACH-000052,0.03836342484648493
ACH-000053,0.01234430916253537
ACH-000054,0.06388870391209281
ACH-000055,0.20508989213849696
ACH-000060,-0.05355500805436356
ACH-000067,0.03851320884763313
ACH-000070,-0.03399224641558688
ACH-000075,-0.15182662240507158
ACH-000078,-0.25340707694340764
ACH-000082,-0.03599754951233484
ACH-000085,-0.1578161379400347
ACH-000086,-0.0982050363731552
ACH-000087,-0.04305710512881464
ACH-000092,0.034772997577817114
ACH-000095,-0.05374775180692176
ACH-000097,0.038104278297118606
ACH-000098,0.04554048615571089
ACH-000099,-0.046321501667504726
ACH-000108,0.05363591998291415
ACH-000113,-0.07482975258393303
ACH-000116,0.10690452151932332
ACH-000118,0.0566402737046902
ACH-000120,-0.19885640173176605
ACH-000123,-0.0443188823848718
ACH-000127,-0.08981862622013671
ACH-000128,0.08572834505140939
ACH-000132,0.10463564536601568
ACH-000133,-0.0593488389882201
ACH-000137,-0.007688521884897306
ACH-000138,-0.05268596256331685
ACH-000142,-0.047408012734239266
ACH-000143,0.022339679869403942
ACH-000146,0.04284794618242093
ACH-000148,-0.032891967418856284
ACH-000150,-0.1182823230069542
ACH-000152,-0.055428223222814016
ACH-000153,0.05087739033031465
ACH-000159,-0.049251181051433085
ACH-000160,0.04390783120591999
ACH-000163,-0.08389907584704744
ACH-000167,0.03813302733983279
ACH-000168,-0.19982440881415844
ACH-000169,-0.015675225047028136
ACH-000178,0.1767008757115984
ACH-000183,0.08023164642669234
ACH-000188,0.08329529036352998
ACH-000189,-0.030556138233957912
ACH-000190,-0.10965560954197004
ACH-000198,-0.0010604961488227796
ACH-000203,0.002455347910699134
ACH-000204,0.10742288502639764
ACH-000206,-0.0160828291432256
ACH-000207,0.007178440578140984
ACH-000208,0.013225941951009157
ACH-000210,0.05514877923670773
ACH-000211,-0.018802532253760915
ACH-000215,-0.03180795072042572
ACH-000221,0.04452850950999855
ACH-000222,0.04758087456635874
ACH-000223,0.06929520270534202
ACH-000226,0.0760150561495305
ACH-000227,-0.10763595140596482
ACH-000228,-0.11318784501236832
ACH-000231,0.02319575533625577
ACH-000232,0.07689131916053663
ACH-000233,-0.025932431907451425
ACH-000234,-0.027586099513884518
ACH-000235,0.12737656050642954
ACH-000237,0.06148978585756708
ACH-000238,-0.05195875889610057
ACH-000242,-0.2198819852182708
ACH-000243,-0.2289141453777214
ACH-000244,-0.11638938812631225
ACH-000246,0.05553365390839137
ACH-000248,-0.2356390555249888
ACH-000250,-0.13389887942610348
ACH-000251,-0.060952297876508375
ACH-000252,0.2642130018170133
ACH-000253,0.2491351077678561
ACH-000255,-0.09681737648968422
ACH-000256,-0.10080563640234316
ACH-000257,-0.16348157319032502
ACH-000258,0.1599526842409144
ACH-000259,-0.03661753573127308
ACH-000260,-0.04576383876348968
ACH-000261,-0.005388445742207554
ACH-000262,0.17408657110467993
ACH-000263,-0.29362692093669257
ACH-000264,-0.1054600008081618
ACH-000265,0.0967576389563172
ACH-000266,-0.051359702328241316
ACH-000272,-0.07335068491243257
ACH-000274,-0.08224856393503265
ACH-000277,-0.07184737519971955
ACH-000278,0.16846035508168147
ACH-000279,-0.14621885981923724
ACH-000280,-0.03399294066579784
ACH-000281,0.11019218154839824
ACH-000288,-0.08532580686760903
ACH-000291,0.07875232613575091
ACH-000293,0.060011250556657986
ACH-000294,0.020459143862429974
ACH-000295,-0.0514243662913492
ACH-000296,-0.0641029692360935
ACH-000302,0.0641264889378235
ACH-000304,0.038571253508358334
ACH-000307,0.09042599278074114
ACH-000308,0.07962901282749017
ACH-000310,-0.1927711815660636
ACH-000311,0.02106489973704513
ACH-000312,-0.024986816535965267
ACH-000315,-0.1351828308069824
ACH-000316,-0.10070424562352184
ACH-000317,0.02435796204732356
ACH-000318,0.0021054794827935343
ACH-000319,-0.10072763551418773
ACH-000320,-0.004171022071888456
ACH-000322,0.1251712687691498
ACH-000323,-0.11820146690121147
ACH-000324,-0.025271620367284857
ACH-000329,-0.05345990909412038
ACH-000330,-0.005579651969732683
ACH-000331,0.12202087862764692
ACH-000332,0.10373661222422274
ACH-000334,0.001745347956671566
ACH-000335,-0.11516567600538308
ACH-000336,-0.04629949270792176
ACH-000337,-0.337083593235197
ACH-000338,0.1033082963009358
ACH-000339,-0.024131185013458508
ACH-000341,0.01103567070449347
