,PPP1CA (5499)
ACH-000246,-0.7750457358227022
ACH-000248,-0.4613590825999976
ACH-000250,-0.8405616974597079
ACH-000251,-0.3884876771077741
ACH-000252,-0.5993564096092779
ACH-000253,-0.3219541260415969
ACH-000255,-0.4683216074527481
ACH-000256,-0.3799997257260822
ACH-000257,-0.21526793077084014
ACH-000258,-0.21382895373279406
ACH-000259,-0.3964640297543082
ACH-000260,-0.30033975895155385
ACH-000261,-0.6922798537854549
ACH-000262,-1.0035852304919657
ACH-000263,-0.2908314166575053
ACH-000264,-0.4014556771024138
ACH-000265,-0.4090265599602943
ACH-000266,-0.5340666453058941
ACH-000272,-0.26452520999582685
ACH-000274,-0.3819787657891999
ACH-000277,-0.4213547544193997
ACH-000278,-0.4528716191324187
ACH-000279,-0.4725581642920977
ACH-000280,-0.613965825986876
ACH-000281,-0.5788208403330739
ACH-000288,-0.9173607043953672
ACH-000291,-0.3440975675228291
ACH-000293,-0.5358951493137364
ACH-000294,-0.4268107676558288
ACH-000295,-0.4593003789261522
ACH-000296,-0.36793399473437977
ACH-000302,-0.3105951491921711
ACH-000304,-0.3552798597168037
ACH-000307,-0.4293157011534457
ACH-000308,-0.480451268413088
ACH-000310,-0.39141877188581703
ACH-000311,-0.4781335075307735
ACH-000312,-0.4579203203112082
ACH-000315,-0.42872836009749615
ACH-000316,-0.896322821449436
ACH-000317,-0.6132888262827276
ACH-000318,-0.5764281804975256
ACH-000319,-0.565563674419652
ACH-000320,-0.4988811728100134
ACH-000322,-0.5061712736241273
ACH-000323,-0.4727375102419743
ACH-000324,-0.41086153465989017
ACH-000329,-0.2937338851875599
ACH-000330,-0.6997718750904295
ACH-000331,-0.6798714000166314
ACH-000332,-0.7160625990317031
ACH-000334,-0.5037187146918465
ACH-000335,-0.7659920120698218
ACH-000336,-0.3560420774594666
ACH-000337,-0.383635043166252
ACH-000338,-0.7751370688613921
ACH-000339,-0.509380621009318
ACH-000341,-0.3537476318198345
ACH-000348,-0.2226230342151472
ACH-000350,-0.5355742014934921
ACH-000352,-0.5161398332305002
ACH-000356,-1.0046607586085272
ACH-000361,-0.5625808778481687
ACH-000362,-0.5249864937816473
ACH-000363,-0.3520465339842314
ACH-000364,-0.5610917546640788
ACH-000365,-0.4028417647723397
ACH-000366,-0.5502179552474002
ACH-000368,-0.5661489471459519
ACH-000374,-1.006093276290264
ACH-000375,-0.20823535463264184
ACH-000376,-0.5306198313379138
ACH-000381,-0.24275713746304706
ACH-000383,-0.5765718417848935
ACH-000387,-0.5179730851516421
ACH-000389,-0.7608880525999381
ACH-000390,-0.3313839477081977
ACH-000393,-0.6645077758948574
ACH-000395,-0.3229089970089636
ACH-000396,-0.6679196577160884
ACH-000397,-0.7494580454626424
ACH-000401,-0.5579981759468411
ACH-000402,-0.7003748598116123
ACH-000403,-0.7181713046241167
ACH-000404,-0.40649434835526504
ACH-000406,-0.4336904413690068
ACH-000407,-0.7612033366108442
ACH-000408,-0.7007241930748898
ACH-000410,-0.3706570879181128
ACH-000411,-0.5783298195257212
ACH-000414,-0.5227973507720414
ACH-000415,-0.6753157110731787
ACH-000416,-0.5807038427436311
ACH-000420,-0.8570903022127209
ACH-000421,-0.3489380698917094
ACH-000424,-0.6706675213159491
ACH-000425,-0.2610772000429333
ACH-000426,-0.4258540765319889
ACH-000427,-0.6025351669994783
ACH-000433,-0.7364998076290782
ACH-000435,-0.3782560002193268
ACH-000436,-0.29547277485501794
ACH-000444,-0.2853845718942065
ACH-000445,-0.6705563130649793
ACH-000448,-0.644844799260735
ACH-000450,-0.8188713871894074
ACH-000452,-0.5306331740282665
ACH-000454,-0.2729018115198163
ACH-000458,-0.7612596715589903
ACH-000459,-0.18561512809982825
ACH-000460,-0.4158098507057952
ACH-000461,-1.0830585290664223
ACH-000463,-0.35327236250769833
ACH-000464,-0.2808082592315693
ACH-000466,-1.2593518944356807
ACH-000467,-0.19844419008428976
ACH-000468,-0.5870117337929563
ACH-000469,-0.5607408617943388
ACH-000470,-0.3507598423373733
ACH-000471,-0.4552026250446047
ACH-000472,-0.6060354691643846
ACH-000473,-0.3313245798781333
ACH-000475,-0.3804831748901933
ACH-000476,-0.5549608995780186
ACH-000477,-0.4494435461521102
ACH-000479,-0.6963408324615665
ACH-000480,-0.313104328171837
ACH-000481,-0.6443779691346184
ACH-000483,-0.29580311538807136
ACH-000484,-0.3791190582069566
ACH-000485,-0.4821308772808101
ACH-000486,-0.7000422441115941
ACH-000487,-0.6816272544717933
ACH-000488,-0.7270034288454191
ACH-000490,-0.3161444349307225
ACH-000491,-0.34733578082358124
ACH-000495,-0.6151551486604988
ACH-000496,-0.7134376426290637
ACH-000499,-0.4595687546083422
ACH-000500,-0.4140810882216003
ACH-000502,-0.44106453374864624
ACH-000503,-0.5060541325164062
ACH-000505,-0.5073180518302703
ACH-000507,-0.6094921010739972
ACH-000510,-0.4932823630835587
ACH-000511,-0.5985768399605427
ACH-000512,-0.26222972467136074
ACH-000516,-0.5426751596641826
ACH-000517,-0.6284706240999186
ACH-000518,-0.5262631850049565
ACH-000520,-0.6885394349235159
ACH-000521,-0.5440197858770967
ACH-000522,-0.5492446027038297
ACH-000524,-0.4445460110934072
ACH-000527,-0.3919185058451457
ACH-000528,-0.3343557719660619
ACH-000537,-0.7169074649181602
ACH-000541,-0.2149812945100791
ACH-000542,-0.4549169977694159
ACH-000544,-0.6023769726506436
ACH-000545,-1.0217932477954699
ACH-000547,-0.44336356303156016
ACH-000548,-0.7897691781834474
ACH-000549,-0.5393054904743201
ACH-000550,-0.5597120839269975
ACH-000552,-0.6521098955470972
ACH-000556,-0.4617395382959845
ACH-000557,-0.6009151871560843
ACH-000569,-0.3275809441562934
ACH-000570,-0.4409602586018509
ACH-000571,-0.3487115916048818
ACH-000573,-0.5593094473319539
ACH-000576,-0.5567510992761106
ACH-000579,-0.2740338062009965
ACH-000580,-0.4725323135493271
ACH-000584,-0.2739816693758503
ACH-000585,-0.7327643059106503
ACH-000588,-0.3690221601021584
ACH-000589,-0.4584933159269281
ACH-000591,-0.5009838362943032
ACH-000593,-0.4354700456521353
ACH-000600,-0.4243282275889547
ACH-000601,-0.4220459023623769
ACH-000605,-0.39514345743321705
ACH-000606,-0.7764816557132866
ACH-000608,-0.3825413328120391
ACH-000614,-0.4026723165866161
ACH-000616,-0.45808134422859004
ACH-000618,-0.6185894360764624
ACH-000619,-1.0123280678032809
ACH-000620,-0.30193450547090395
ACH-000621,-0.4978641536237837
ACH-000622,-0.2993966635332542
ACH-000623,-0.4771539018241778
ACH-000624,-0.4144229490722463
ACH-000627,-0.3113336164375194
ACH-000630,-0.6898058876734869
ACH-000631,-0.6866883378379569
ACH-000632,-0.3998945115151381
ACH-000633,-0.2663280674381308
ACH-000637,-0.4072757066564741
ACH-000638,-0.5554685900074944
ACH-000646,-0.08555519881914725
ACH-000647,-0.4745034200034876
ACH-000648,-0.5570552270731363
ACH-000649,-0.4312288094905997
ACH-000651,-0.33228884685255244
ACH-000652,-0.6277526924606629
ACH-000653,-0.5756409069958134
ACH-000657,-0.6669680004173361
ACH-000658,-0.3125437624646767
ACH-000661,-0.7757371771285223
ACH-000662,-0.32204627285251075
ACH-000663,-0.3937114321562643
ACH-000665,-0.6786593011174586
ACH-000671,-0.379559415397747
ACH-000672,-0.3754417755916866
ACH-000673,-0.5649468251693958
ACH-000676,-0.16197050450162073
ACH-000677,-0.2251347403765862
ACH-000681,-0.414096869417521
ACH-000683,-0.35997344267114817
ACH-000684,-0.4774570773341347
ACH-000688,-0.6053225152768432
ACH-000693,-0.5973050221893581
ACH-000694,-0.7385049896030468
ACH-000695,-0.2362245244681
ACH-000696,-0.6544315699809481
ACH-000697,-0.429167315031024
ACH-000699,-0.4827767865022539
ACH-000701,-0.5085619297411288
ACH-000706,-0.5166068955233672
ACH-000711,-0.3986106290288098
ACH-000713,-0.6758372311931837
ACH-000714,-1.0770396767660944
ACH-000718,-0.7283063253919511
ACH-000720,-0.5461657713667702
ACH-000721,-0.3206687617866095
ACH-000724,-0.2842334901968181
ACH-000725,-0.6228429140375921
ACH-000732,-0.7025767262464376
ACH-000734,-0.6723515114476185
ACH-000735,-0.3774750366198138
ACH-000736,-0.3268639322887129
ACH-000738,-0.3917650575060039
ACH-000746,-0.25700798755211923
ACH-000747,-0.459222616875508
ACH-000748,-0.6563843630646348
ACH-000753,-0.7749220074646971
ACH-000756,-1.1243793037862737
ACH-000757,-0.565678258522657
ACH-000758,-0.4934065567998401
ACH-000760,-0.4303873811347736
ACH-000762,-0.651115451046437
ACH-000763,-0.7689707534620261
ACH-000764,-0.4796007829852948
ACH-000765,-0.5680566268487027
ACH-000766,-0.8289124953789373
ACH-000767,-0.3599937353566218
ACH-000768,-0.3865029060438651
ACH-000769,-0.4471880625503011
ACH-000770,-0.5103818742146651
ACH-000771,-0.5991660127658434
ACH-000773,-0.4599480592925023
ACH-000776,-0.8909535053453836
ACH-000777,-0.6692209013683599
ACH-000778,-0.8416758044194147
ACH-000781,-0.24315235471313715
ACH-000782,-0.626807247551163
ACH-000783,-0.4042640124529512
ACH-000784,-0.30871175802175577
ACH-000785,-0.4860692104259384
ACH-000787,-0.4260066022674901
ACH-000788,-0.3791003558813841
ACH-000791,-0.5626356075298528
ACH-000792,-0.4928252113159374
ACH-000794,-0.5692146674016774
ACH-000796,-0.4078431173836813
ACH-000798,-0.37184565496979866
ACH-000799,-0.576275313540718
ACH-000800,-0.19191626050024946
ACH-000802,-0.5974345992230267
ACH-000804,-0.6264075017179318
ACH-000805,-0.7773324263443999
ACH-000809,-0.4492282008301529
ACH-000810,-0.4519845088102944
ACH-000811,-0.4686902418517322
ACH-000817,-0.4638992196750682
ACH-000819,-0.4871291228342158
ACH-000820,-0.7559163966704512
ACH-000821,-0.40268848421358006
ACH-000822,-0.4800441863532574
ACH-000823,-0.3021148896665783
ACH-000824,-0.4570267301621381
ACH-000827,-0.4516554422798553
ACH-000829,-0.2458969829033184
ACH-000831,-0.5716287730926878
ACH-000832,-0.6132273824863821
ACH-000833,-0.3656195682121684
ACH-000834,-0.6566327956882609
ACH-000835,-0.3936895318839221
ACH-000836,-0.07366776730480466
ACH-000837,-0.4070924692043889
ACH-000838,-0.6566605576034447
ACH-000839,-0.8697336220718249
ACH-000840,-0.4496869785428664
ACH-000841,-0.4034866841471035
ACH-000843,-0.5047479729641685
ACH-000846,-0.4633825928183633
ACH-000847,-0.479142230994056
ACH-000848,-0.33415805013847244
ACH-000849,-0.463350017497126
ACH-000851,-0.4788674965196234
ACH-000855,-0.2942793790643368
ACH-000856,-0.4489227779318365
ACH-000858,-0.4908691499256402
ACH-000859,-0.4540848678358141
ACH-000861,-0.5862732125593417
ACH-000862,-0.3600683110204291
ACH-000865,-0.4656867276015326
ACH-000866,-0.2600593209422933
ACH-000867,-0.3794657183371823
ACH-000869,-0.3238681993787755
ACH-000872,-0.7586971450319503
ACH-000873,-0.6648739292518393
ACH-000876,-0.3958345011130829
ACH-000878,-0.5683567438646241
ACH-000880,-0.3344169841637094
ACH-000881,-0.3307386734407121
ACH-000882,-0.2920446316875993
ACH-000884,-0.4771860964984697
ACH-000885,-0.2807181400181196
ACH-000887,-0.6020759319691243
ACH-000889,-0.6340764144190661
ACH-000896,-0.7393634719574731
ACH-000898,-0.40370595081483823
ACH-000900,-0.5897303605845049
ACH-000901,-0.7522258814770217
ACH-000905,-0.5308146358320991
ACH-000906,-0.4545773152532341
ACH-000907,-0.36025057216412915
ACH-000910,-0.546853647229863
ACH-000911,-1.016047722619042
ACH-000912,-0.4724876901889213
ACH-000913,-0.9215169374153364
ACH-000915,-0.4767244996496836
ACH-000916,-0.5422729624140938
ACH-000917,-0.8240409637335742
ACH-000920,-0.7060954607644809
ACH-000921,-0.662643089705011
ACH-000924,-0.27500165858145903
ACH-000926,-0.3489953574294933
ACH-000928,-0.42255951787483387
ACH-000929,-0.6837254126153376
ACH-000932,-0.3935799110940634
ACH-000935,-0.6709300899917218
ACH-000936,-0.622679407185259
ACH-000937,-0.40071204564941054
ACH-000938,-0.32795923503803204
ACH-000939,0.025996141712748683
ACH-000941,-0.4650836013224223
ACH-000943,-0.6534829643352935
ACH-000946,-0.6238725582102045
ACH-000947,-0.2938739902837553
ACH-000948,-0.3917265567922911
ACH-000950,-0.33191348110885743
ACH-000953,-0.5421549319071487
ACH-000954,-0.4269422463209022
ACH-000957,-0.5187777963071947
ACH-000958,-0.5732645722728525
ACH-000960,-0.35149346084718963
ACH-000963,-0.6461566745783154
ACH-000968,-0.4308610379001133
ACH-000969,-0.6030752560720392
ACH-000972,-0.4641850608374109
ACH-000973,-0.5750871613338858
ACH-000974,-0.4016294201392303
ACH-000978,-0.5333642381119664
ACH-000984,-0.4960246729057606
ACH-000986,-0.4787506842296772
ACH-000988,-0.6182294361350781
ACH-000993,-0.2811365052940005
ACH-000994,-0.4058434754855403
ACH-000996,-0.666731029680196
ACH-001001,-0.6242275548334738
ACH-001020,-0.4280289391916685
ACH-001028,-0.5809274865509435
ACH-001031,-0.6194235158213106
ACH-001038,-0.3918799696706005
ACH-001048,-0.4937664275006615
ACH-001050,-0.4552005533088487
ACH-001053,-0.34806723322960265
ACH-001054,-0.3985220760641273
ACH-001061,-0.33324993031879396
ACH-001067,-0.9491436876389684
ACH-001075,-0.889417919725465
ACH-001096,-0.21605434247409885
ACH-001111,-0.4618562488708178
ACH-001119,-0.5451585277747297
ACH-001128,0.5739928092538652
ACH-001134,-0.34348497732879235
ACH-001151,-0.3964761577795251
ACH-001163,-0.5420677407080575
ACH-001164,-0.4321090543040471
ACH-001183,-0.5985358514766442
ACH-001192,-0.40973439814464974
ACH-001193,-0.4382470098879927
ACH-001196,-0.3886404662195013
ACH-001197,-0.32349709514546604
ACH-001205,-0.4218173718516347
ACH-001211,-0.1108581077875782
ACH-001212,-0.6394221347596425
ACH-001228,-0.4097368690747923
ACH-001232,-0.4426924450369775
ACH-001239,-0.34102758233539593
ACH-001270,-0.3073189358657534
ACH-001274,-0.6977238240972917
ACH-001275,-0.538077940772916
ACH-001277,-0.19473893725304284
ACH-001278,-0.7484577585544148
ACH-001280,-0.3922634211601233
ACH-001283,-0.4396383141342494
ACH-001289,-0.46832138670522705
ACH-001300,-0.4208141865322742
ACH-001301,-0.4373220790215702
ACH-001302,-0.5222302944857674
ACH-001306,-0.5442684682152682
ACH-001318,-0.6524758197952876
ACH-001322,-0.37881898342564907
ACH-001328,-0.7117690134939609
ACH-001332,-0.4863986285414231
ACH-001336,-0.5663350824596988
ACH-001346,-0.7461879813520493
ACH-001353,-0.5821926824198298
ACH-001354,-0.06473292064152647
ACH-001367,-0.5129973583510101
ACH-001368,-0.5377037779582847
ACH-001374,-0.6172332075379882
ACH-001377,-0.5645961699994859
ACH-001380,-0.5215591798518595
ACH-001391,-0.3746009894693648
ACH-001408,-0.521240757159179
ACH-001430,-0.6411218299418568
ACH-001431,-0.22512579135981015
ACH-001450,-0.334200720472742
ACH-001496,-0.25935140120186306
ACH-001500,-0.453807608536996
ACH-001523,-0.3881112081448663
ACH-001532,-0.5470832802637099
ACH-001550,-0.31410372872664843
ACH-001552,-0.44625570872484266
ACH-001554,-0.5033330731676896
ACH-001654,-0.8999955318849001
ACH-001735,-0.5752358553927378
ACH-001736,-0.4605554370944162
ACH-001737,-0.6506361301620319
ACH-001740,-0.2926091219630625
ACH-001745,-0.2360463146729663
ACH-001765,-0.2156445260941785
