,PHYHIPL (84457)
ACH-000004,0.1790091183223123
ACH-000005,0.07017320660951706
ACH-000007,0.09981029490435853
ACH-000009,0.04241829838066366
ACH-000011,-0.05765353669862231
ACH-000012,0.009556299349350194
ACH-000013,0.024392054718170148
ACH-000014,0.11175089586566438
ACH-000015,0.05419449667752591
ACH-000017,-0.012128385011429044
ACH-000018,-0.1675205466028908
ACH-000019,0.17177200638183465
ACH-000021,0.14584586376827988
ACH-000022,0.042031950113573496
ACH-000025,-0.1316236782252338
ACH-000028,-0.16548769923506745
ACH-000030,-0.18344138755957687
ACH-000035,0.020746553808562516
ACH-000036,0.008073870922978055
ACH-000037,0.1685305874007438
ACH-000039,-0.0013760880930343874
ACH-000040,0.01045911523395908
ACH-000041,0.03728481580705697
ACH-000042,0.09076131848151828
ACH-000045,0.12607176284068072
ACH-000047,0.13410985177383364
ACH-000052,0.1232518366001326
ACH-000053,0.012896032065114022
ACH-000054,0.07567681397893793
ACH-000055,0.043968963256002684
ACH-000060,0.10046964467905722
ACH-000067,-0.19327034672216747
ACH-000070,0.015126568526791229
ACH-000075,0.09935908430253962
ACH-000078,-0.07719043817156722
ACH-000082,-0.04347132072287693
ACH-000085,-0.09295629972988796
ACH-000086,0.05690542170417345
ACH-000087,-0.07107761423176491
ACH-000092,0.006652722170774629
ACH-000095,0.01571788152971881
ACH-000097,-0.07026371354450489
ACH-000098,0.04496250740895588
ACH-000099,-0.003604736564261183
ACH-000108,0.10785192876915102
ACH-000113,0.05881743317354988
ACH-000116,0.0436917718351037
ACH-000118,-0.01853522246446088
ACH-000120,0.03812865962238042
ACH-000123,-0.09695616269364456
ACH-000127,0.017675616149823378
ACH-000128,0.08957730604420347
ACH-000132,-0.09123471990595916
ACH-000133,-0.017240686852611386
ACH-000137,0.017827127042824874
ACH-000138,0.08141452626036715
ACH-000142,0.20804851778589747
ACH-000143,0.06707811397674178
ACH-000146,0.025168600448559283
ACH-000148,-0.13092753589648382
ACH-000150,0.05204428797425805
ACH-000152,0.0036343383385609366
ACH-000153,0.21535434273393536
ACH-000159,-0.055640658808520496
ACH-000160,-0.000912665618985384
ACH-000163,-0.06835661999559015
ACH-000167,0.10838559146472072
ACH-000168,0.019767530224494238
ACH-000169,-0.12897602943213002
ACH-000178,0.032679758924795306
ACH-000183,0.0782293417510456
ACH-000188,-0.05124946522727146
ACH-000189,-0.17585496307967655
ACH-000190,-0.14815673537906926
ACH-000198,0.00218575794071354
ACH-000203,-0.0014044471548621225
ACH-000204,-0.08060180697450077
ACH-000206,0.04077620744379479
ACH-000207,0.00017756586767935832
ACH-000208,-0.017390412669844913
ACH-000210,-0.2056848425995747
ACH-000211,0.025433700608634115
ACH-000215,-0.0036282892279237023
ACH-000221,0.14508871417242294
ACH-000222,0.18164775738943748
ACH-000223,0.016017343149979518
ACH-000226,-0.16561725959574367
ACH-000227,-0.13832619898711834
ACH-000228,0.03116469288690629
ACH-000231,0.00108963148934622
ACH-000232,-0.0915597760091402
ACH-000233,0.05083883581371678
ACH-000234,0.12654263685314446
ACH-000235,0.002164506254445551
ACH-000237,-0.11364868146449625
ACH-000238,0.11217817709102812
ACH-000242,-0.017150877044428633
ACH-000243,0.011123182311781128
ACH-000244,0.1433003773708426
ACH-000246,0.05018861188680058
ACH-000248,-0.01053909891108896
ACH-000250,0.0052299538860403035
ACH-000251,-0.2427232632788971
ACH-000252,-0.0012642779514956536
ACH-000253,0.010415827988228064
ACH-000255,-0.1255917729447451
ACH-000256,-0.04114114678408856
ACH-000257,0.02641411432105251
ACH-000258,-0.17601880446086665
ACH-000259,0.0909419909568658
ACH-000260,-0.010941909042588042
ACH-000261,0.02323135035596129
ACH-000262,-0.18152291460658584
ACH-000263,0.16540522902872792
ACH-000264,-0.054626076574167036
ACH-000265,0.060509898763815975
ACH-000266,0.07632162292709421
ACH-000272,0.0381983214742213
ACH-000274,0.07055414631704482
ACH-000277,-0.013543870972881802
ACH-000278,0.1019460106083779
ACH-000279,0.022243267909983027
ACH-000280,0.0457613792170932
ACH-000281,0.11669796992836524
ACH-000288,0.007697487649839555
ACH-000291,-0.0035810564986287984
ACH-000293,-0.06457439779832684
ACH-000294,0.185678696403893
ACH-000295,0.08661749319004701
ACH-000296,-0.0479631912592722
ACH-000302,-0.03271014958847435
ACH-000304,0.08413301543219592
ACH-000307,0.11660279294836835
ACH-000308,0.04871175565200737
ACH-000310,-0.05207816972364483
ACH-000311,-0.008121762860128777
ACH-000312,0.10299658934941233
ACH-000315,0.014172583913261375
ACH-000316,-0.06477610769842818
ACH-000317,0.0988850254071113
ACH-000318,-0.033302571427438706
ACH-000319,-0.09038572803900284
ACH-000320,0.3712095210209192
ACH-000322,-0.08812716416335813
ACH-000323,-0.09923248127192867
ACH-000324,-0.011670251681985834
ACH-000329,0.062265229438605775
ACH-000330,-0.11573935551897906
ACH-000331,-0.11235899839599184
ACH-000332,0.004520659896200461
ACH-000334,0.12463207789684624
ACH-000335,-0.07100304930807359
ACH-000336,-0.032683197650509095
ACH-000337,-0.12770748726718506
ACH-000338,0.12759887356909425
ACH-000339,-0.0633829808401794
ACH-000341,-0.009964858540183884
ACH-000348,-0.02593331698020677
ACH-000350,-0.00273138527608915
ACH-000352,0.2350728841508485
ACH-000356,0.1216795926487645
ACH-000361,0.05632111612670297
ACH-000362,0.14346467691027498
ACH-000363,-0.0015981797166983505
ACH-000364,-0.16314983569665126
ACH-000365,0.12503371917488332
ACH-000366,0.011423068943822768
ACH-000368,-0.04073735246800729
ACH-000374,-0.14308652942817687
ACH-000375,0.044984767811803834
ACH-000376,0.042594140004972456
ACH-000381,0.09893278493921608
ACH-000383,0.04099832375442667
ACH-000387,0.2933137945711789
ACH-000389,0.0022556511660308284
ACH-000390,0.06474604950322736
ACH-000393,0.1056052153733459
ACH-000395,0.21658515975183507
ACH-000396,-0.06726287335707068
ACH-000397,0.06593826684076692
ACH-000401,-0.04606594471241409
ACH-000402,0.7718560572020962
ACH-000403,-0.0012338123720186105
ACH-000404,-0.19159617481485688
ACH-000406,0.07873783488843092
ACH-000407,-0.013789731187240629
ACH-000408,0.13635764810892811
ACH-000410,-0.04678586231567692
ACH-000411,0.10298921083058056
ACH-000414,0.0412735729051086
ACH-000415,-0.014350570041134785
ACH-000416,0.0035811517714148017
ACH-000420,-0.06450692905928614
ACH-000421,0.08967325506932085
ACH-000424,-0.006384447984167726
ACH-000425,-0.01401585007073773
ACH-000426,0.12962382272862566
ACH-000427,0.051093741982374714
ACH-000433,0.1804775022953605
ACH-000435,-0.16071367739435424
ACH-000436,0.15355738915710931
ACH-000444,0.02089683002149056
ACH-000445,0.03536000438157906
ACH-000448,0.046681645704562263
ACH-000450,0.1531932615838126
ACH-000452,0.015488242374388369
ACH-000454,0.025373360186475173
ACH-000458,-0.0662941228085988
ACH-000459,0.07412440610181606
ACH-000460,0.02505289081396823
ACH-000461,0.002785850350591099
ACH-000463,0.0319791077126212
ACH-000464,-0.05229728230514854
ACH-000466,0.19635706698622687
ACH-000467,-0.12831251598855944
ACH-000468,0.1406253647652056
ACH-000469,0.03699091054414748
ACH-000470,0.036849579970934125
ACH-000471,0.019493099710441674
ACH-000472,0.03206570285540335
ACH-000473,0.08889410777133004
ACH-000475,0.08211486879648858
ACH-000476,-0.010900468650824507
ACH-000477,0.016410083874133168
