,SYDE2 (84144)
ACH-000189,0.10223893429566362
ACH-000190,-0.3091149115779111
ACH-000198,-0.08765586237093469
ACH-000203,-0.3404991886598561
ACH-000204,-0.21542544545491799
ACH-000206,-0.2898185130653444
ACH-000207,-0.1961122404607321
ACH-000208,-0.184480597780718
ACH-000210,-0.2369690055598894
ACH-000211,-0.16243378624674
ACH-000215,-0.2298696465705873
ACH-000221,-0.24403999246501
ACH-000222,-0.27258778727969235
ACH-000223,-0.3665404403454898
ACH-000226,-0.1350365067084345
ACH-000227,-0.2293441251832757
ACH-000228,-0.12657055308583515
ACH-000231,-0.09216874204580006
ACH-000232,-0.28443730928016475
ACH-000233,-0.1114527599740478
ACH-000234,-0.3667270084138773
ACH-000235,-0.1739384445044762
ACH-000237,-0.09273968629367
ACH-000238,-0.20581242890030127
ACH-000242,-0.20658566666640094
ACH-000243,-0.16705875568617895
ACH-000244,-0.2207467753096044
ACH-000246,-0.1253487956963087
ACH-000248,-0.054826948803447566
ACH-000250,-0.1857814755227636
ACH-000251,-0.2999014540246709
ACH-000252,-0.19086052035283252
ACH-000253,-0.15876256149117413
ACH-000255,-0.08228593239384116
ACH-000256,-0.032926644972069784
ACH-000257,-0.10501588716633156
ACH-000258,-0.12344334534860076
ACH-000259,-0.15143015685261552
ACH-000260,-0.2323381686196831
ACH-000261,-0.1878629749432231
ACH-000262,-0.13002992058830887
ACH-000263,-0.18396688394409735
ACH-000264,-0.19807645148965966
ACH-000265,-0.15004943799778975
ACH-000266,-0.2029660854112188
ACH-000272,-0.16750886540703358
ACH-000274,-0.26789152032062125
ACH-000277,-0.15364721474538792
ACH-000278,-0.1994281942852614
ACH-000279,-0.1959558943270488
ACH-000280,-0.2573314926850952
ACH-000281,-0.002754779563681757
ACH-000288,-0.17311517477842606
ACH-000291,-0.1201647344837398
ACH-000293,-0.058121108290573785
ACH-000294,-0.29140313890162184
ACH-000295,-0.08455048894968947
ACH-000296,-0.2455505927390369
ACH-000302,-0.13707217898086355
ACH-000304,-0.3639071138187461
ACH-000307,-0.13209332731658818
ACH-000308,-0.11086140786613496
ACH-000310,-0.0008105981496356289
ACH-000311,-0.3109857386034149
ACH-000312,-0.13827551778887526
ACH-000315,-0.11511887029323314
ACH-000316,-0.07422158917430878
ACH-000317,-0.053444917523457036
ACH-000318,-0.19526796034526894
ACH-000319,-0.17254683169579646
ACH-000320,-0.2755714563985791
ACH-000322,-0.4671806431740576
ACH-000323,-0.2089882276052975
ACH-000324,-0.1144944672200846
ACH-000329,-0.27154151768481266
ACH-000330,-0.13525583703870525
ACH-000331,-0.26336905973099584
ACH-000332,-0.14500341692207733
ACH-000334,-0.13275361872671576
ACH-000335,-0.13228021231554615
ACH-000336,-0.1176079494555591
ACH-000337,-0.2918467306739512
ACH-000338,-0.07930103729693788
ACH-000339,-0.10047374227940314
ACH-000341,-0.29485662762088394
ACH-000348,-0.2067789685860444
ACH-000350,-0.13661629217947133
ACH-000352,-0.14932472905857874
ACH-000356,-0.4065544841907093
ACH-000361,-0.13405164986848275
ACH-000362,-0.12898355580963142
ACH-000363,-0.13417005144069727
ACH-000364,-0.1922763201524276
ACH-000365,-0.07946831770794867
ACH-000366,-0.16939044219825888
ACH-000368,-0.2237162647418932
ACH-000374,-0.1609832849749994
ACH-000375,-0.057299968754996385
ACH-000376,-0.03562417388349794
ACH-000381,-0.20081981050213035
ACH-000383,-0.18903087935907512
ACH-000387,-0.06457089476259327
ACH-000389,-0.16581291162628198
ACH-000390,-0.14065526443186258
ACH-000393,-0.1620957207706929
ACH-000395,-0.16987251588986788
ACH-000396,-0.01802840954956192
ACH-000397,-0.1659953377795395
ACH-000401,-0.11942739096390514
ACH-000402,-0.25647128061952584
ACH-000403,-0.17431712695225435
ACH-000404,-0.046781863349584916
ACH-000406,-0.07319714792113391
ACH-000407,-0.213098198874074
ACH-000408,-0.20295404307397585
ACH-000410,-0.20170610144313755
ACH-000411,-0.16217778293114013
ACH-000414,-0.2584532425184231
ACH-000415,-0.1927926509869852
ACH-000416,-0.14191879321942402
ACH-000420,-0.2041996097350792
ACH-000421,-0.2249404791633687
ACH-000424,-0.4187683598211183
ACH-000425,-0.13034836265313576
ACH-000426,-0.21986600445629054
ACH-000427,-0.2617985950602818
ACH-000433,-0.15564795214635613
ACH-000435,-0.3506755581318445
ACH-000436,-0.044754739673464425
ACH-000444,-0.01790084407861115
ACH-000445,0.13103598438234065
ACH-000448,-0.17431519757740085
ACH-000450,-0.2645652159999228
ACH-000452,-0.19968154043312675
ACH-000454,-0.16841218293913504
ACH-000458,-0.28237962497021923
ACH-000459,-0.11986725097919973
ACH-000460,-0.23498492238255314
ACH-000461,-0.3951416862525284
ACH-000463,-0.15725091403016894
ACH-000464,-0.2305210718858177
ACH-000466,-0.22042844497056266
ACH-000467,-0.21787934643110368
ACH-000468,-0.10437991029966713
ACH-000469,-0.07519906269623519
ACH-000470,-0.01764183235189079
ACH-000471,-0.1614930306397913
ACH-000472,-0.22187289187499992
ACH-000473,5.6437808735432323e-05
ACH-000475,-0.18307026665212955
ACH-000476,-0.2494290059001356
ACH-000477,-0.01726156323454913
ACH-000479,-0.03788663320613027
ACH-000480,-0.05368002715572631
ACH-000481,-0.3892351479193327
ACH-000483,-0.1583418185157934
ACH-000484,-0.28815708261573153
ACH-000485,-0.2126612710024036
ACH-000486,-0.10565650388354386
ACH-000487,-0.11585070652140625
ACH-000488,-0.19425369501851264
ACH-000490,-0.07151503249842307
ACH-000491,-0.21592271869334054
ACH-000495,-0.253008555955242
ACH-000496,-0.34560431921529106
ACH-000499,0.07484763326401803
ACH-000500,0.13589168067215726
ACH-000502,-0.23679583264468346
ACH-000503,0.0023891498257703537
ACH-000505,-0.16849629017981216
ACH-000507,-0.1202781862538608
ACH-000510,-0.2430849424988909
ACH-000511,-0.13597712829080202
ACH-000512,-0.08475398564618129
ACH-000516,-0.2593253661265971
ACH-000517,-0.17655875710374488
ACH-000518,-0.19621672833912612
ACH-000520,-0.1476518818304185
ACH-000521,-0.3359206551667654
ACH-000522,-0.23688642205346244
ACH-000524,-0.11854423568228288
ACH-000527,-0.11047603798881514
ACH-000528,-0.13654087349791966
ACH-000537,-0.3704041977449813
ACH-000541,-0.01994905692301915
ACH-000542,-0.2407446124883228
ACH-000544,-0.3463698122280421
ACH-000545,-0.20211180516644606
ACH-000547,-0.14262925051269065
ACH-000548,-0.07606473916304342
ACH-000549,-0.13989764819174874
ACH-000550,-0.2635663473063043
ACH-000552,-0.09207736533367564
ACH-000556,-0.2704012488375881
ACH-000557,-0.23056912561129325
ACH-000569,-0.2809097876769531
ACH-000570,-0.10805796110941092
ACH-000571,-0.225915400859908
ACH-000573,-0.20149836837729
ACH-000576,-0.11362723781251027
ACH-000579,-0.4342256980706435
ACH-000580,-0.12245451844945085
ACH-000584,-0.1306324380634888
ACH-000585,-0.13842672097871725
ACH-000588,-0.16004348986223585
ACH-000589,-0.15931037296920614
ACH-000591,-0.18566625709129408
ACH-000593,-0.15942411489182856
ACH-000600,-0.31312836510738684
ACH-000601,-0.1442850578794795
ACH-000605,0.011487356450457505
ACH-000606,-0.05808627943113383
ACH-000608,-0.2606587612391485
ACH-000614,-0.3108839072362809
ACH-000616,-0.036011807185833355
ACH-000618,-0.07584889482615872
ACH-000619,-0.22849481624052465
ACH-000620,-0.20753972340217505
ACH-000621,-0.1465421113236027
ACH-000622,-0.16307935491216485
ACH-000623,-0.13427488888886654
ACH-000624,-0.15766591251968268
ACH-000627,-0.115548303558018
ACH-000630,-0.07411322208673711
ACH-000631,-0.2292890235903197
ACH-000632,-0.2015989904291539
ACH-000633,-0.2383891117590733
ACH-000637,-0.21552436211339374
ACH-000638,-0.3528219674094811
ACH-000646,-0.191760299923028
ACH-000647,-0.21872511244324536
ACH-000648,-0.2162162927245939
ACH-000649,-0.18925280224725444
ACH-000651,-0.21059449279133802
ACH-000652,0.06901563855961909
ACH-000653,-0.19720034558117333
ACH-000657,-0.17658387526388128
ACH-000658,-0.12278907600491555
ACH-000661,-0.27704663713799416
ACH-000662,-0.15818778001959266
ACH-000663,-0.028278821114263226
ACH-000665,-0.2898646652586209
ACH-000671,-0.2385632862360077
ACH-000672,-0.07498738050195708
ACH-000673,-0.16865630272181892
ACH-000676,-0.15452075557241546
ACH-000677,-0.03620595133840447
ACH-000681,-0.18492091062698604
ACH-000683,-0.1840923389778525
ACH-000684,-0.008681051721707567
ACH-000688,-0.34894070712953257
ACH-000693,-0.14032892504078212
ACH-000694,-0.1418956769330166
ACH-000695,-0.149082204845293
ACH-000696,-0.1336840458561148
ACH-000697,-0.2542447332364704
ACH-000699,-0.28068226617463354
ACH-000701,-0.06386839306788479
ACH-000706,-0.1260423784274662
ACH-000711,-0.1943961029441703
ACH-000713,-0.3087145341308722
ACH-000714,-0.2778090200892445
ACH-000718,-0.2236007582278425
ACH-000720,-0.3340415868670022
ACH-000721,-0.2027120223719056
ACH-000724,-0.3870319577221144
ACH-000725,-0.12994589330986156
ACH-000732,-0.1862559667715451
ACH-000734,-0.07034560841234858
ACH-000735,-0.17649507877614604
ACH-000736,-0.25534343799192705
ACH-000738,-0.07600372932241617
ACH-000746,-0.22936551179610026
ACH-000747,-0.2679945836267951
ACH-000748,-0.21830768833485645
ACH-000753,-0.14827247892742984
ACH-000756,-0.11686406023529905
ACH-000757,-0.27157038573771963
ACH-000758,0.14599359482897326
ACH-000760,-0.18311448639836428
ACH-000762,-0.14378187315452987
ACH-000763,-0.4082608148038388
ACH-000764,-0.2534776289628468
ACH-000765,-0.35719704588941664
ACH-000766,-0.08419143388578221
ACH-000767,-0.2493743613610616
ACH-000768,-0.1462344793223801
ACH-000769,-0.15043820519951626
ACH-000770,-0.17390651696618625
ACH-000771,-0.1662530125607164
ACH-000773,-0.12425316501249915
ACH-000776,-0.2430336051465536
ACH-000777,-0.1527630607844228
ACH-000778,-0.2241686503310007
ACH-000781,-0.22631482825302854
ACH-000782,-0.014965636075576294
ACH-000783,-0.2784672166948613
ACH-000784,-0.08631535411795127
ACH-000785,-0.2476455309716092
ACH-000787,-0.22365495478911104
ACH-000788,-0.12691026696695207
ACH-000791,-0.2344404803685135
ACH-000792,-0.15013147440135075
ACH-000794,-0.1870245364562569
ACH-000796,-0.0999419736410739
ACH-000798,-0.21944422120611115
ACH-000799,-0.19798588402774447
ACH-000800,-0.33880225398331826
ACH-000802,-0.051861409769370266
ACH-000804,-0.1232460208097986
ACH-000805,-0.2910773831228708
ACH-000809,-0.09237358687834264
ACH-000810,-0.2402514954918005
ACH-000811,-0.18107766371969056
ACH-000817,-0.03422993109139641
ACH-000819,-0.3010709543746293
ACH-000820,0.01162706419719732
ACH-000821,-0.07098213672492082
ACH-000822,-0.08059316381557632
ACH-000823,-0.1356312042567115
ACH-000824,-0.2232019770843818
ACH-000827,-0.27428512457053816
ACH-000829,-0.16360034641278592
ACH-000831,-0.22621268959755456
ACH-000832,-0.22314968107485397
ACH-000833,-0.06978773215344428
ACH-000834,-0.17039028426013433
ACH-000835,-0.24043220508182256
ACH-000836,-0.21710944061710005
ACH-000837,-0.21668839549498567
ACH-000838,-0.04481707293407807
ACH-000839,-0.2254963251260487
ACH-000840,-0.19469465513231107
ACH-000841,-0.10151588376492933
ACH-000843,-0.2674932454660482
ACH-000846,-0.15626797126877426
ACH-000847,-0.3017107470606953
ACH-000848,-0.18283827921902926
ACH-000849,-0.1950625175402323
ACH-000851,-0.2015088229207594
ACH-000855,-0.08333586987304144
ACH-000856,-0.06355560593965745
ACH-000858,-0.09832132884016173
ACH-000859,-0.2609252118328225
ACH-000861,-0.04024614850080624
ACH-000862,-0.2676495933681959
ACH-000865,-0.08168693081449553
ACH-000866,-0.16644445924853085
ACH-000867,-0.233586477086184
ACH-000869,-0.25664976498235104
ACH-000872,-0.15780340214730876
ACH-000873,-0.05896402058667612
ACH-000876,-0.031891223083812814
ACH-000878,-0.021652204472461568
ACH-000880,-0.09299841469309747
ACH-000881,-0.2534009866490743
ACH-000882,-0.2293932954312957
ACH-000884,-0.07733290049555873
ACH-000885,-0.033573915545287096
ACH-000887,-0.21550575933995414
ACH-000889,-0.2445123148841576
ACH-000896,-0.165705584691924
ACH-000898,-0.2827232715751434
ACH-000900,-0.2238995441018252
ACH-000901,-0.08834931995076463
ACH-000905,-0.16536166253540047
ACH-000906,-0.23755799450201134
ACH-000907,-0.14543681682829762
ACH-000910,-0.04741923863991306
ACH-000911,-0.19367579088667344
ACH-000912,-0.2190383491105247
ACH-000913,-0.20140113122632733
ACH-000915,-0.22109318661695207
ACH-000916,0.020716574748454963
ACH-000917,-0.2024429938970204
ACH-000920,-0.1971636761006454
ACH-000921,-0.15828170612452408
ACH-000924,-0.05108872257524492
ACH-000926,-0.1712854763586171
ACH-000928,-0.09909663828007488
ACH-000929,-0.17499984085832485
ACH-000932,-0.03786492695085983
ACH-000935,-0.10672416887254464
ACH-000936,-0.2782833719156849
ACH-000937,-0.17602826598366164
ACH-000938,-0.27355283223823995
ACH-000939,-0.16533117040498338
ACH-000941,-0.040147574088057934
ACH-000943,-0.20203821087085191
ACH-000946,-0.4338509522979471
ACH-000947,-0.07810475663226041
ACH-000948,-0.3560504852033358
ACH-000950,-0.2784202442827533
ACH-000953,-0.14096923435231834
ACH-000954,0.03423261910693142
ACH-000957,-0.13691069280220816
ACH-000958,-0.009679104741990423
ACH-000960,-0.07911481976586134
ACH-000963,-0.10430622730087606
ACH-000968,-0.2067974314072004
ACH-000969,-0.3216685771074675
ACH-000972,-0.2443762533557868
ACH-000973,-0.14818084349339813
ACH-000974,-0.275402716573201
ACH-000978,-0.2464058433640719
ACH-000984,-0.2631880115735568
ACH-000986,-0.0036751035333461453
ACH-000988,-0.2917783982922648
ACH-000993,-0.05354002710000142
ACH-000994,-0.2803794378365625
ACH-000996,-0.2716742093695937
ACH-001001,-0.21493178564536167
ACH-001020,-0.04966688164244099
ACH-001028,-0.18641799042716625
ACH-001031,-0.022409920318142425
ACH-001038,-0.10987754580704996
ACH-001048,-0.12679956134848422
ACH-001050,-0.1765690429022818
ACH-001053,-0.03560925817768788
ACH-001054,-0.2641482681842421
ACH-001061,-0.02270037447693353
ACH-001067,-0.018510086372403957
ACH-001075,-0.28339675513601353
ACH-001096,-0.06165706395957106
ACH-001111,0.0812170188725869
ACH-001119,-0.052929992251242
ACH-001128,-0.07590117177234315
ACH-001134,-0.017642431591222238
ACH-001151,-0.13233364389301308
ACH-001163,-0.08472641891416678
ACH-001164,-0.2745815946712728
ACH-001183,-0.331898046128271
ACH-001192,-0.09714143180845984
ACH-001193,-0.09991792706666193
ACH-001196,-0.15803929135819142
ACH-001197,-0.2523556952041196
ACH-001205,-0.21886375890848506
ACH-001211,-0.14005799784607348
ACH-001212,-0.2960570052627697
ACH-001228,-0.28980415603137394
ACH-001232,-0.2291330736751501
ACH-001239,-0.3131130042693325
ACH-001270,-0.23345532378081102
ACH-001274,-0.2458055335467125
ACH-001275,0.010047983690891944
ACH-001277,-0.097518141562784
ACH-001278,-0.061246646017200014
ACH-001280,-0.09316854508521713
ACH-001283,0.006601544941850544
ACH-001289,-0.18454605206002853
ACH-001300,-0.16716202233587604
ACH-001301,-0.2461089727296024
ACH-001302,-0.14114324482620466
ACH-001306,-0.18692769012034455
ACH-001318,-0.20592110573927436
ACH-001322,0.1440467484179249
ACH-001328,-0.19785275548902234
ACH-001332,-0.050441218229282304
ACH-001336,-0.007713013190367702
ACH-001346,-0.15133681573985944
ACH-001353,-0.15054197184056028
ACH-001354,-0.25154274078953986
ACH-001367,-0.32241249841806524
ACH-001368,-0.1461305546828749
ACH-001374,0.10362157761480033
ACH-001377,-0.2929879446228743
ACH-001380,-0.1818367034137009
ACH-001391,-0.043930341140053
ACH-001408,-0.1800099884159796
ACH-001430,-0.2734292425457229
ACH-001431,-0.13422798228276425
ACH-001450,-0.016217607092194074
ACH-001496,-0.028241316612447245
ACH-001500,-0.1658793683931127
ACH-001523,-0.14505075602757234
ACH-001532,-0.25957893162331713
ACH-001550,-0.13793668267756745
ACH-001552,-0.12403342258258075
ACH-001554,-0.13152626102249546
ACH-001654,-0.1640330352563467
ACH-001735,-0.11992926754493495
ACH-001736,-0.16964486369296278
ACH-001737,-0.24247802205721164
ACH-001740,-0.05298155629234539
ACH-001745,0.0021837651245264485
ACH-001765,-0.3008547983735708
