,VN1R4 (317703)
ACH-000004,0.15586833801675773
ACH-000005,-0.19834236844647946
ACH-000007,0.043012715947361516
ACH-000009,-0.07863099804656819
ACH-000011,-0.07622769108428774
ACH-000012,-0.11206212458283812
ACH-000013,-0.06392237432679858
ACH-000014,-0.02263676415852733
ACH-000015,-0.11962684838240288
ACH-000017,-0.0002772056551770099
ACH-000018,-0.1674753754246996
ACH-000019,-0.08550765759299325
ACH-000021,-0.16820161740834308
ACH-000022,-0.15330969616837348
ACH-000025,0.02209656498159046
ACH-000028,-0.06077250829195606
ACH-000030,-0.2510999596973224
ACH-000035,-0.05129653431910382
ACH-000036,-0.04489081374132076
ACH-000037,-0.01645207254969853
ACH-000039,0.06584050587601796
ACH-000040,-0.022820448633244245
ACH-000041,-0.022033919999457658
ACH-000042,-0.04597586183092175
ACH-000045,-0.1304929085260054
ACH-000047,-0.05541071480126848
ACH-000052,-0.20629075555870702
ACH-000053,-0.12369411951255972
ACH-000054,-0.18405755167353724
ACH-000055,-0.08027721873876292
ACH-000060,-0.038495347268019765
ACH-000067,-0.1542675597064671
ACH-000070,-0.013074203943063795
ACH-000075,0.02098668381142828
ACH-000078,-0.0631615033357731
ACH-000082,-0.012018322888528195
ACH-000085,-0.1490444608829406
ACH-000086,-0.11917938732973625
ACH-000087,-0.11282112838771632
ACH-000092,-0.13137101503430032
ACH-000095,-0.13707568903278528
ACH-000097,-0.17351347987701668
ACH-000098,-0.16675105129793868
ACH-000099,-0.0405344205994599
ACH-000108,0.0167402784480955
ACH-000113,-0.15240460846493326
ACH-000116,-0.03612492390500389
ACH-000118,-0.03703770849047906
ACH-000120,-0.08395110885477604
ACH-000123,-0.07281449971216508
ACH-000127,-0.026756482154310646
ACH-000128,-0.043656959475106207
ACH-000132,0.0
ACH-000133,-0.04354017133779795
ACH-000137,0.009272722902933156
ACH-000138,-0.1705042652513623
ACH-000142,-0.09761080701056588
ACH-000143,-0.019751937475677626
ACH-000146,-0.17351198949969834
ACH-000148,-0.054758881751750484
ACH-000150,-0.1269913714141012
ACH-000152,-0.037799357977523394
ACH-000153,-0.03674698762755423
ACH-000159,-0.13220753772959798
ACH-000160,0.024661487415148373
ACH-000163,0.051323696031990114
ACH-000167,0.08514620531903518
ACH-000168,-0.1697794184320816
ACH-000169,-0.08330769179773892
ACH-000178,-0.058768983824958265
ACH-000183,-0.03630923819826692
ACH-000188,-0.028921833440967583
ACH-000189,-0.2073712705498237
ACH-000190,-0.3979298927377397
ACH-000198,-0.034980913711264515
ACH-000203,-0.5442481327120282
ACH-000204,-0.21854576336323
ACH-000206,-0.1116454957731025
ACH-000207,-0.07056484915621876
ACH-000208,-0.33165004865946546
ACH-000210,-0.11733435924751218
ACH-000211,-0.09027768870105342
ACH-000215,0.013337838955213557
ACH-000221,-0.20578720208860127
ACH-000222,-0.3266414932036258
ACH-000223,0.06364766776426274
ACH-000226,0.10603419321539627
ACH-000227,-0.01616984190665699
ACH-000228,0.01968463304949931
ACH-000231,0.0616287442533062
ACH-000232,-0.12404279609242926
ACH-000233,-0.09636961052599176
ACH-000234,-0.07454665824405314
ACH-000235,-0.056674903426363235
ACH-000237,-0.1637680730975541
ACH-000238,-0.06941747236827843
ACH-000242,-0.3404105834945565
ACH-000243,-0.1140564707801586
ACH-000244,-0.10423635639789218
ACH-000246,-0.08156066320997224
ACH-000248,0.07605285754994477
ACH-000250,-0.12193058020169538
ACH-000251,-0.325697410429065
ACH-000252,-0.1488740653843156
ACH-000253,-0.0939827645231933
ACH-000255,-0.08309165333018324
ACH-000256,-0.11879563473067037
ACH-000257,-0.15081656452519593
ACH-000258,0.14516804738712386
ACH-000259,0.012149616868109043
ACH-000260,-0.06501340462712499
ACH-000261,-0.056968641094913834
ACH-000262,-0.14681402521784992
ACH-000263,-0.12080556094081528
ACH-000264,-0.001867516766861685
ACH-000265,-0.1112440231181778
ACH-000266,-0.11403535628293418
ACH-000272,-0.08348108038549537
ACH-000274,-0.0657539555083227
ACH-000277,-0.02185414728202424
ACH-000278,-0.09284012386684136
ACH-000279,-0.18429863637329127
ACH-000280,-0.19877455084575504
ACH-000281,-0.049023975843451695
ACH-000288,0.07342494675997066
ACH-000291,-0.08302185105850805
ACH-000293,-0.09558023865942912
ACH-000294,-0.3261663281931995
ACH-000295,-0.1178415390989868
ACH-000296,0.0210675462893277
ACH-000302,-0.2698184866941438
ACH-000304,-0.18549085717204444
ACH-000307,-0.003314764739889491
ACH-000308,-0.1369478965032398
ACH-000310,-0.1349608130744279
ACH-000311,-0.10997868597288486
ACH-000312,-0.008913103952094353
ACH-000315,-0.23069330469577856
ACH-000316,0.024307341459917375
ACH-000317,0.03399585183357743
ACH-000318,-0.05041300467074004
ACH-000319,0.010999856489911357
ACH-000320,-0.046140054496900666
ACH-000322,0.1159377239236205
ACH-000323,-0.011090089719152613
ACH-000324,-0.09147479861806727
