,LITAF (9516)
ACH-000004,0.035151720002940916
ACH-000005,-0.059185567677706614
ACH-000007,-0.07944371408391293
ACH-000009,-0.07903186016718197
ACH-000011,0.04262308740786965
ACH-000012,-0.04557950101608934
ACH-000013,-0.10658765977862666
ACH-000014,-0.16256730286386908
ACH-000015,-0.17320260370637444
ACH-000017,-0.026535177270773883
ACH-000018,-0.08594746814457835
ACH-000019,-0.16294898586098866
ACH-000021,-0.19740817404606534
ACH-000022,-0.10080458707758123
ACH-000025,-0.10847787981747076
ACH-000028,-0.00679411992981821
ACH-000030,0.07891213152021488
ACH-000035,-0.19000990168013365
ACH-000036,-0.026747905968010847
ACH-000037,-0.10128238132852177
ACH-000039,-0.10584510833878444
ACH-000040,-0.02429256073401
ACH-000041,-0.05297509686360522
ACH-000042,0.03116098420517856
ACH-000045,0.013683806533417187
ACH-000047,-0.05964195755517369
ACH-000052,0.2890877011121342
ACH-000053,-0.0736499780200258
ACH-000054,0.015691870487692782
ACH-000055,0.07463212778357882
ACH-000060,0.14386231685930936
ACH-000067,-0.000965645780195658
ACH-000070,0.029408645173471762
ACH-000075,0.0017302895779683005
ACH-000078,-0.014870809050495013
ACH-000082,-0.16641502530906255
ACH-000085,0.13993534650010794
ACH-000086,-0.017289799287285513
ACH-000087,-0.12896549274825894
ACH-000092,-0.005436245165632903
ACH-000095,-0.1593802862475613
ACH-000097,-0.0674754878500937
ACH-000098,-0.2007909179772396
ACH-000099,-0.034536558550327286
ACH-000108,0.06416939151523939
ACH-000113,-0.1643268949117851
ACH-000116,-0.09247577691208528
ACH-000118,-0.028934472460217308
ACH-000120,-0.055367028805808884
ACH-000123,-0.05088511610732485
ACH-000127,-0.0671313661564626
ACH-000128,0.2572905138768236
ACH-000132,-0.04909887117063615
ACH-000133,0.032698568343993664
ACH-000137,0.028331895161080527
ACH-000138,-0.07019307324377985
ACH-000142,0.06665304050782968
ACH-000143,0.03376508179052602
ACH-000146,-0.1919248121876727
ACH-000148,-0.09818070886518418
ACH-000150,-0.1710747925986872
ACH-000152,-0.001979380065477905
ACH-000153,0.053663787654116
ACH-000159,-0.06668554231584976
ACH-000160,-0.06850224648182078
ACH-000163,0.059276717870060634
ACH-000167,-0.33200481477606764
ACH-000168,-0.0065186280752084465
ACH-000169,0.06405726836016626
ACH-000178,0.036961816706100235
ACH-000183,-0.2734876760163002
ACH-000188,0.007009595436168393
ACH-000189,0.10388143954604374
ACH-000190,0.1292231050496526
ACH-000198,-0.16245846916388204
ACH-000203,-0.25887217916514865
ACH-000204,-0.08704651576754786
ACH-000206,0.13851754957313575
ACH-000207,-0.01875666061844297
ACH-000208,-0.10628532438211546
ACH-000210,0.15280692545203742
ACH-000211,-0.05898983703830686
ACH-000215,0.0017556926978128302
ACH-000221,-0.13830037996552874
ACH-000222,-0.08302863163420762
ACH-000223,-0.003508680524739224
ACH-000226,0.03612397606974721
ACH-000227,-0.1832959917358698
ACH-000228,-0.026157233829346697
ACH-000231,-0.04622414672695141
ACH-000232,-0.03572748105271187
ACH-000233,-0.05973485787398236
ACH-000234,0.038576300538886936
ACH-000235,-0.05473468380074528
ACH-000237,-0.05683582606501651
ACH-000238,0.0033927943940007857
ACH-000242,-0.30052581523004257
ACH-000243,-0.06760445245419262
ACH-000244,0.07953988592344152
ACH-000246,0.027907513998760573
ACH-000248,0.03742754497245476
ACH-000250,-0.046313183256070166
ACH-000251,0.12812068830658155
ACH-000252,-0.2057107616489842
ACH-000253,0.07429820732249234
ACH-000255,-0.010142511637490848
ACH-000256,-0.04828718172557181
ACH-000257,-0.3032895626125991
ACH-000258,-0.1036265173278265
ACH-000259,0.017158417836593855
ACH-000260,-0.0544581747187475
ACH-000261,0.2583624262010086
ACH-000262,-0.02968238156857926
ACH-000263,-0.16365202707718354
ACH-000264,-0.12111041294560684
ACH-000265,-0.17237868792968264
ACH-000266,0.038470845263943836
ACH-000272,-0.003157050191095677
ACH-000274,-0.01973948107228133
ACH-000277,-0.08225082748463604
ACH-000278,-0.029299391934295833
ACH-000279,-0.08322653869589522
ACH-000280,-0.07774116947796023
ACH-000281,0.008953189904061586
ACH-000288,-0.049089895458897324
ACH-000291,-0.1207088337294332
ACH-000293,0.06639179516440401
ACH-000294,-0.15173163326915234
ACH-000295,-0.2158476862424729
ACH-000296,-0.04899266268777798
ACH-000302,0.013133248334971596
ACH-000304,-0.17245175678639035
ACH-000307,0.01811050849451936
ACH-000308,0.028183974966070613
ACH-000310,0.00888940437362864
ACH-000311,0.13173165545100016
ACH-000312,-0.01521939950556665
ACH-000315,-0.3156913408336638
ACH-000316,-0.20519790337198496
ACH-000317,-0.02158862895562716
ACH-000318,0.1460151958138419
ACH-000319,-0.16280846539427793
ACH-000320,0.044963915318753926
ACH-000322,0.1180994122964623
ACH-000323,-0.09732794223238096
ACH-000324,-0.04314535232018561
ACH-000329,-0.08430431248782126
ACH-000330,-0.09196297868902106
ACH-000331,-0.011158864455555912
ACH-000332,-0.043273580692159086
ACH-000334,-0.13620441743002493
ACH-000335,-0.03588883168976341
ACH-000336,-0.2428942452611023
ACH-000337,0.3190778541454829
ACH-000338,-0.059444568394419375
ACH-000339,-0.04821016407071655
ACH-000341,0.15946237033967606
ACH-000348,-0.16503221891606953
ACH-000350,-0.04960653355447822
ACH-000352,-0.08516413636020982
ACH-000356,-0.16422890057503264
ACH-000361,-0.015618580630720353
ACH-000362,-0.06611083011160662
ACH-000363,0.057644038946745725
ACH-000364,-0.11887524098025648
ACH-000365,-0.06486841082449653
ACH-000366,-0.09035173133167664
ACH-000368,0.006646192668595325
ACH-000374,-0.0301590236294591
ACH-000375,0.08133708962047273
ACH-000376,-0.02612420100979327
ACH-000381,-0.08248473810504935
ACH-000383,-0.058495920338609085
ACH-000387,-0.1271966728457304
ACH-000389,-0.07745494065837802
ACH-000390,-0.028395880211591836
ACH-000393,0.1584609696791054
ACH-000395,-0.07277073105432931
ACH-000396,0.08424430170497639
ACH-000397,-0.06532311501327265
ACH-000401,0.08519385797825943
ACH-000402,-0.2963632103738613
ACH-000403,-0.049090320405413
ACH-000404,-0.15571762083427532
ACH-000406,-0.1486114600283606
ACH-000407,-0.14994811428499524
ACH-000408,0.048583557143275
ACH-000410,0.09509814656603267
ACH-000411,0.1319504119518731
ACH-000414,0.0797013759680483
ACH-000415,-0.0963114711082302
ACH-000416,-0.05356928573830713
ACH-000420,0.06584855403396601
ACH-000421,-0.145669085747829
ACH-000424,-0.2845372444143552
ACH-000425,-0.2486193670202895
ACH-000426,-0.24933102810008476
ACH-000427,0.04429547549242955
ACH-000433,-0.15675086646012154
ACH-000435,0.2308282411790499
ACH-000436,-0.1849276874392387
ACH-000444,-0.16910009764022224
ACH-000445,-0.019463267737527296
ACH-000448,-0.023841681456926014
ACH-000450,-0.02209649713547749
ACH-000452,-0.07966260039946092
ACH-000454,0.08832876055355066
ACH-000458,0.11212133078818028
ACH-000459,0.0492180862239088
ACH-000460,0.010354452192014536
ACH-000461,-0.14814660266942714
ACH-000463,-0.11043224514921887
ACH-000464,0.06717554137426303
ACH-000466,0.024568604079534054
ACH-000467,-0.03978050592972342
ACH-000468,-0.017905100945326127
ACH-000469,-0.06561738969569905
ACH-000470,-0.05969263414686965
ACH-000471,-0.13626955999187912
ACH-000472,-0.03337368127603348
ACH-000473,-0.004469690960166411
ACH-000475,-0.04614006910718184
ACH-000476,0.0027992246076217237
ACH-000477,-0.042640080787638264
ACH-000479,-0.2256847894378401
ACH-000480,-0.046251041010084266
ACH-000481,-0.1134105626100073
ACH-000483,-0.30873679320079883
ACH-000484,-0.08779282272448746
ACH-000485,0.02582259729017447
ACH-000486,0.08586521231747236
ACH-000487,-0.08974739041846701
ACH-000488,0.004710204495831624
ACH-000490,0.11460628477896385
ACH-000491,-0.11705171059566233
ACH-000495,0.16582401439042466
ACH-000496,-0.11179787395724604
ACH-000499,-0.005111519906311353
ACH-000500,0.05084343501335068
ACH-000502,-0.036872754930901794
ACH-000503,0.3966692559417497
ACH-000505,-0.10967785993752983
ACH-000507,0.048011295663879835
ACH-000510,-0.10932532636974976
ACH-000511,-0.08481943180054527
ACH-000512,0.11085615834580602
ACH-000516,0.07141855885764525
ACH-000517,-0.03281195568495752
ACH-000518,-0.07139910388084443
ACH-000520,-0.2364296169287808
ACH-000521,-0.001974140380255346
ACH-000522,-0.09319290440642176
ACH-000524,-0.07303560864757161
ACH-000527,0.008549934960587985
ACH-000528,-0.07926952469057744
ACH-000537,0.01928297088553214
ACH-000541,0.18701017274327605
ACH-000542,-0.1084421083496116
ACH-000544,-0.136467333465806
ACH-000545,0.1650441022260156
ACH-000547,0.08032629268273596
ACH-000548,0.01871849372623042
ACH-000549,-0.024747688389740185
ACH-000550,-0.16123352582199024
ACH-000552,0.05829531877085116
ACH-000556,-0.09178076502733784
ACH-000557,0.001395945393661011
ACH-000569,-0.18016699421418444
ACH-000570,0.1807483318455843
ACH-000571,-0.0472214467410548
ACH-000573,-0.056557217945483865
ACH-000576,-0.11102269780770664
ACH-000579,0.1594580241961609
ACH-000580,-0.0935306681590571
ACH-000584,-0.045764006625383005
ACH-000585,-0.06773587004157572
ACH-000588,-0.05179491915554482
ACH-000589,-0.1690492363613999
ACH-000591,-0.11087778083856263
ACH-000593,-0.16885918184673696
ACH-000600,-0.06750904112048879
ACH-000601,-0.02649706565279624
ACH-000605,-0.1488584900344588
ACH-000606,0.08841815511746623
ACH-000608,-0.1315879437180519
ACH-000614,-0.1975697774872567
ACH-000616,-0.014972776082553532
ACH-000618,0.045817926408550334
ACH-000619,0.048586503714830136
ACH-000620,0.08214787787445271
ACH-000621,-0.149331032521082
ACH-000622,-0.14619041255548335
ACH-000623,-0.17097493990933793
