,UPK3BL (100134938)
ACH-000226,-0.2317578120038943
ACH-000227,0.035346032164449565
ACH-000228,-0.006659058436166871
ACH-000231,-0.13076785053052342
ACH-000232,-0.08336511692777142
ACH-000233,-0.2926501008392224
ACH-000234,-0.12363622858576745
ACH-000235,-0.05935774948990645
ACH-000237,-0.3432365478992158
ACH-000238,-0.2448891204912317
ACH-000242,0.11398519988090608
ACH-000243,-0.10846082164827414
ACH-000244,-0.061055366495381715
ACH-000246,-0.04631739372559728
ACH-000248,-0.0039049075452625343
ACH-000250,-0.2364406972671421
ACH-000251,0.049390536773009516
ACH-000252,-0.2829657865875627
ACH-000253,-0.10637945582188824
ACH-000255,-0.08469848083899938
ACH-000256,-0.21694665360067586
ACH-000257,-0.0012531223944831542
ACH-000258,-0.22112254663294306
ACH-000259,-0.1233708493475028
ACH-000260,-0.2182565287140389
ACH-000261,-0.07680711629938859
ACH-000262,-0.28243219295397826
ACH-000263,-0.19539092782761128
ACH-000264,-0.1610112223925495
ACH-000265,0.03018064911766988
ACH-000266,-0.22157103372405385
ACH-000272,-0.12039419424669298
ACH-000274,-0.0700823663080957
ACH-000277,-0.13363331054385638
ACH-000278,-0.2148850954265283
ACH-000279,-0.12628411439315984
ACH-000280,-0.2762048858652034
ACH-000281,-0.11526501036250934
ACH-000288,-0.29181655912135146
ACH-000291,-0.20724047340340027
ACH-000293,-0.22594809409090436
ACH-000294,-0.17496092593332724
ACH-000295,-0.07145880744608189
ACH-000296,0.018548348611346417
ACH-000302,-0.12118234123475273
ACH-000304,-0.2916595350991979
ACH-000307,-0.1915026775972484
ACH-000308,-0.049925964328872516
ACH-000310,0.11533421607579325
ACH-000311,-0.5160881031407529
ACH-000312,-0.005870711761241136
ACH-000315,-0.2543801003179019
ACH-000316,-0.17722185713661365
ACH-000317,-0.093678881110489
ACH-000318,0.07341651127010569
ACH-000319,-0.1482335396153327
ACH-000320,-0.03370008876390429
ACH-000322,-0.1846490456432467
ACH-000323,-0.05402986367955069
ACH-000324,-0.39179825653448935
ACH-000329,-0.07553227096314545
ACH-000330,-0.10233471177411398
ACH-000331,-0.14199181581304013
ACH-000332,-0.11288521787267065
ACH-000334,-0.06533733720603327
ACH-000335,-0.11931152725802947
ACH-000336,-0.2913635977671449
ACH-000337,-0.2870377227974068
ACH-000338,-0.1995283374424361
ACH-000339,-0.1839906761414538
ACH-000341,-0.13851313145694444
ACH-000348,-0.08055234074387121
ACH-000350,-0.2433032904601265
ACH-000352,-0.02358991001203542
ACH-000356,-0.16766472354231987
ACH-000361,-0.3472543418020316
ACH-000362,-0.3071862515201583
ACH-000363,-0.13381073799097948
ACH-000364,-0.2142959870617908
ACH-000365,-0.18728397972502486
ACH-000366,-0.1344423192310163
ACH-000368,0.038476114988597085
ACH-000374,-0.2296476849467101
ACH-000375,-0.1875088686918132
ACH-000376,-0.10354378986881603
ACH-000381,-0.2607412965564645
ACH-000383,-0.3078391413876644
ACH-000387,-0.134330871872319
ACH-000389,-0.21491186630560047
ACH-000390,-0.21949726015515486
ACH-000393,-0.2805213898489884
ACH-000395,-0.4543311679693265
ACH-000396,-0.18614643967633412
ACH-000397,-0.09601824169896066
ACH-000401,-0.0810935436889797
ACH-000402,-0.2543655967860497
ACH-000403,-0.07305630602079677
ACH-000404,-0.23928733721731485
ACH-000406,-0.1990888837140734
ACH-000407,-0.11078620558302747
ACH-000408,-0.1761078385182243
ACH-000410,-0.12510988478279614
ACH-000411,-0.19446643515043247
ACH-000414,-0.1025586455293558
ACH-000415,-0.09674979156244952
ACH-000416,0.05249474024979888
ACH-000420,-0.23064846797334734
ACH-000421,-0.07878874350769091
ACH-000424,-0.1440904364297113
ACH-000425,-0.2191523678051405
ACH-000426,-0.15409385178937368
ACH-000427,-0.39960545055003305
ACH-000433,-0.4484423025873003
ACH-000435,-0.1483442652589985
ACH-000436,-0.2176820488326311
ACH-000444,-0.030328088226642905
ACH-000445,-0.2762589650546338
ACH-000448,-0.1831499207433553
ACH-000450,-0.3299692789541502
ACH-000452,-0.350360247606664
ACH-000454,-0.06026213421875168
ACH-000458,-0.26773271168827256
ACH-000459,-0.2223526648612604
ACH-000460,-0.15543822459803502
ACH-000461,-0.030099200949295662
ACH-000463,-0.4542812241371082
ACH-000464,-0.29481482424713795
ACH-000466,-0.3257995163721759
ACH-000467,-0.02215287825706073
ACH-000468,-0.28981229792626195
ACH-000469,-0.34382820898719435
ACH-000470,-0.13152273479366464
ACH-000471,-0.16310229465770829
ACH-000472,-0.16090467506866246
ACH-000473,-0.1733108148857906
ACH-000475,-0.22362906509544087
ACH-000476,-0.3620022066791451
ACH-000477,-0.5170615936685662
ACH-000479,-0.2673125989998445
ACH-000480,-0.11452705831497613
ACH-000481,-0.25725012396424496
ACH-000483,-0.1600284612519376
ACH-000484,-0.11121535863728828
ACH-000485,-0.1224431619665615
ACH-000486,-0.2338274228559464
ACH-000487,0.0283148462913127
ACH-000488,-0.12995514590187635
ACH-000490,-0.08253025902681985
ACH-000491,-0.15479993485019514
ACH-000495,-0.3052656514280513
ACH-000496,-0.09248019075707507
ACH-000499,-0.1485632147170777
ACH-000500,-0.2577494319920393
ACH-000502,-0.2889385224477755
ACH-000503,-0.0629237024765837
ACH-000505,-0.20566982572655185
ACH-000507,-0.2449128609023003
ACH-000510,-0.2315412994743263
ACH-000511,-0.10400301208206472
ACH-000512,0.02676617321316337
ACH-000516,-0.16401618255064893
ACH-000517,-0.2038144017055898
ACH-000518,-0.24801950843411275
ACH-000520,-0.2854517963259354
ACH-000521,-0.15646629214252106
ACH-000522,-0.15325551204214952
ACH-000524,-0.20126972709290336
ACH-000527,-0.2596031740258177
ACH-000528,-0.17379730458020484
ACH-000537,-0.26517268889954776
ACH-000541,-0.3235417711323571
ACH-000542,-0.07337451150334277
ACH-000544,-0.3442332784491858
ACH-000545,-0.2412522664058423
ACH-000547,-0.2533327180854894
ACH-000548,-0.0887792706641734
ACH-000549,-0.17917583417066751
ACH-000550,-0.11255218624277648
ACH-000552,-0.053767403769181266
ACH-000556,-0.01083623125481304
ACH-000557,-0.10962471747898904
ACH-000569,-0.19706549111250424
ACH-000570,-0.27060815247859504
ACH-000571,-0.16676918396084808
ACH-000573,-0.2892419801987291
ACH-000576,-0.06555661926278791
ACH-000579,-0.26811026336337235
ACH-000580,-0.2284280779078406
ACH-000584,-0.0992014057387741
ACH-000585,-0.1731020144861801
ACH-000588,-0.17612718521523238
ACH-000589,-0.0561456796590153
ACH-000591,-0.011705533657770837
ACH-000593,-0.13810807597277175
ACH-000600,-0.13891408678247744
ACH-000601,-0.054884169673449085
ACH-000605,-0.10714123840621256
ACH-000606,-0.1876824755393631
ACH-000608,-0.17916857261466285
ACH-000614,-0.6156727604614287
ACH-000616,-0.2631834977675409
ACH-000618,0.020850088554226712
ACH-000619,-0.3287211257919748
ACH-000620,-0.20243422202525627
ACH-000621,-0.2389985134582645
ACH-000622,-0.08569734058051262
ACH-000623,-0.07219306293788533
ACH-000624,-0.2792185670487673
ACH-000627,-0.2520722248677415
ACH-000630,-0.186826038226095
ACH-000631,-0.04059847978378055
ACH-000632,-0.18010736056128618
ACH-000633,-0.11719841998701265
ACH-000637,-0.12737720918674028
ACH-000638,-0.1000182522230081
ACH-000646,-0.1871208905524184
ACH-000647,-0.04974491566679106
ACH-000648,-0.296488916208425
ACH-000649,-0.19104214014626755
ACH-000651,0.05932824159948761
ACH-000652,-0.0949776649911669
ACH-000653,0.018284649397776704
ACH-000657,-0.08418858288809097
ACH-000658,-0.12871054318098027
ACH-000661,-0.04041094503420239
ACH-000662,-0.10250211048333943
ACH-000663,-0.059903768964807765
ACH-000665,-0.09329929375106293
ACH-000671,-0.20466006444134624
ACH-000672,0.4685259420648342
ACH-000673,-0.29756237534852586
ACH-000676,-0.10245593540772714
ACH-000677,-0.1668434121203584
ACH-000681,-0.15462272898349533
ACH-000683,-0.14382725833692886
ACH-000684,-0.3184171295707681
ACH-000688,-0.11140649334794156
ACH-000693,-0.1174210445198824
ACH-000694,-0.2742658199973635
ACH-000695,-0.24040769435005555
ACH-000696,-0.032838022675336684
ACH-000697,-0.06188284609374065
ACH-000699,-0.2114066403339832
ACH-000701,-0.2863078569572958
ACH-000706,-0.011851442570182356
ACH-000711,-0.09704436124426574
ACH-000713,-0.3057032356911599
ACH-000714,-0.19729586585823827
ACH-000718,-0.1109369373530373
ACH-000720,-0.17169562912258227
ACH-000721,-0.16546925364874873
ACH-000724,-0.06809826553663997
ACH-000725,-0.03899425051195058
ACH-000732,-0.1171313679821954
ACH-000734,-0.2613543102585542
ACH-000735,-0.22182138490645145
ACH-000736,-0.27270091151682546
ACH-000738,-0.1328092653860556
ACH-000746,-0.1844691985055691
ACH-000747,-0.21857504627214766
ACH-000748,-0.05200047439839451
ACH-000753,-0.2592381993143569
ACH-000756,0.18534355141092648
ACH-000757,0.050932337624345264
ACH-000758,-0.22452631378518373
ACH-000760,-0.13732768881006538
ACH-000762,-0.2538084070748635
ACH-000763,-0.3657152546819815
ACH-000764,-0.2571363244736273
ACH-000765,-0.037688121336832456
ACH-000766,-0.21194976586289524
ACH-000767,0.07331161658540968
ACH-000768,0.016750486123786684
ACH-000769,-0.2653719094549889
ACH-000770,-0.3524977970448948
ACH-000771,-0.18143822124346076
ACH-000773,-0.28928766688370505
ACH-000776,-0.28133189529056
ACH-000777,-0.15461859162399313
ACH-000778,-0.09033280329695634
ACH-000781,-0.0497834883130616
ACH-000782,-0.10329054696493033
ACH-000783,-0.23758384605027186
ACH-000784,-0.07534797132681012
ACH-000785,-0.2535813200782272
ACH-000787,-0.19215295165753704
ACH-000788,-0.1662820194638642
ACH-000791,-0.09769502780322747
ACH-000792,-0.17510063025685116
ACH-000794,-0.04259863792342025
ACH-000796,-0.18051154323370056
ACH-000798,-0.2135393403581328
ACH-000799,-0.6159432779321595
ACH-000800,0.004100768122242466
ACH-000802,-0.020326056566948053
ACH-000804,-0.1912743915099762
ACH-000805,-0.11782246831383834
ACH-000809,-0.21256091551921333
ACH-000810,-0.3608454233658016
ACH-000811,-0.27313969044664205
ACH-000817,0.02284256545986201
ACH-000819,-0.0297201766403946
ACH-000820,-0.3933840473880597
ACH-000821,-0.114875746437982
ACH-000822,-0.041648905033320915
ACH-000823,-0.01519471487638645
ACH-000824,-0.21571853634791813
ACH-000827,-0.30552111688401296
ACH-000829,-0.19012025996228413
ACH-000831,-0.09151362039232257
ACH-000832,-0.21020528872238844
ACH-000833,-0.008144068171347238
ACH-000834,-0.3785129964981829
ACH-000835,-0.15518570013966185
ACH-000836,-0.23286286966849026
ACH-000837,-0.06893407098445352
ACH-000838,-0.2678927606417569
ACH-000839,-0.14460829467266725
ACH-000840,-0.3268437716755096
ACH-000841,-0.3153435004739193
ACH-000843,0.05899177145746939
ACH-000846,-0.01702562249928796
ACH-000847,-0.1786816617295513
ACH-000848,-0.27034820141735993
ACH-000849,-0.2536844293396871
ACH-000851,-0.16853894654465285
ACH-000855,0.07313931408715575
ACH-000856,0.04085510619094275
ACH-000858,-0.19474102581888308
ACH-000859,0.1830353991027185
ACH-000861,-0.04246011153904815
ACH-000862,-0.13317278438717145
ACH-000865,-0.1434349126053137
ACH-000866,0.004299768115936697
ACH-000867,-0.15591521497657854
ACH-000869,-0.3416131756420097
ACH-000872,0.02415215178052581
ACH-000873,-0.28869130795368003
ACH-000876,-0.18308833082639692
ACH-000878,-0.20954915043748068
ACH-000880,-0.1999367868212854
ACH-000881,-0.16444266756045142
ACH-000882,-0.18091601870812726
ACH-000884,-0.1608869351129484
ACH-000885,-0.10799517207803533
ACH-000887,-0.2090698569107537
ACH-000889,-0.4288095690896696
ACH-000896,-0.14517130083322435
ACH-000898,-0.17974705542820715
ACH-000900,-0.13835590147626192
ACH-000901,-0.2024430728908808
ACH-000905,-0.21526422879173826
ACH-000906,-0.07822550239386768
ACH-000907,-0.06532588930926551
ACH-000910,0.0118537885752822
ACH-000911,-0.15468060375579532
ACH-000912,-0.14833143294341594
ACH-000913,-0.04012971539425029
ACH-000915,-0.013654379025632223
ACH-000916,-0.13641972962802962
ACH-000917,-0.21472080101901864
ACH-000920,-0.1856372493849259
ACH-000921,-0.4039160762727017
ACH-000924,-0.17118005909863146
ACH-000926,-0.42557734112494267
ACH-000928,-0.3657132747759018
ACH-000929,0.01792254433881166
ACH-000932,-0.2632140992051246
ACH-000935,-0.3485031801444444
ACH-000936,-0.22065949908310148
ACH-000937,-0.10125318652689458
ACH-000938,-0.13499890840642273
ACH-000939,0.12207836504098557
ACH-000941,-0.13138020912178786
ACH-000943,-0.1568288359110689
ACH-000946,-0.28299135023531946
ACH-000947,-0.2293985840698693
ACH-000948,-0.2065768803776632
ACH-000950,-0.16422588803104987
ACH-000953,0.10987461460234704
ACH-000954,-0.2064364656090514
ACH-000957,-0.2919679959498626
ACH-000958,-0.10160847700915246
ACH-000960,-0.1153596421347262
ACH-000963,0.059514027200656634
ACH-000968,-0.24486828791933304
ACH-000969,-0.17989828496290422
ACH-000972,-0.16827407591087698
ACH-000973,-0.011233937663445392
ACH-000974,-0.1676273936534959
ACH-000978,-0.22042586971228126
ACH-000984,-0.21046031271742952
ACH-000986,-0.1280006679077282
ACH-000988,-0.13603543200008314
ACH-000993,-0.25933622445418736
ACH-000994,-0.23995627712674855
ACH-000996,-0.3518725535596867
ACH-001001,-0.05247343921914327
ACH-001020,-0.12696165952276536
ACH-001028,-0.09782786933465737
ACH-001031,-0.033064963469835666
ACH-001038,-0.19006595224984668
ACH-001048,-0.11414579914278553
ACH-001050,-0.1593689301861405
ACH-001053,0.0247845912471979
ACH-001054,-0.046410518739376884
ACH-001061,-0.1143141512929456
ACH-001067,-0.10834922989234384
ACH-001075,-0.1819997555241446
ACH-001096,0.039531626389158026
ACH-001111,-0.3620605665013146
ACH-001119,-0.27869103312715143
ACH-001128,-0.14076942164505452
ACH-001134,-0.016517407919288064
ACH-001151,-0.22844607702770586
ACH-001163,-0.27050039337293186
ACH-001164,-0.4262382061764291
ACH-001183,-0.10230565054104808
ACH-001192,-0.09190688440502268
ACH-001193,0.050519426951231336
ACH-001196,-0.1880489166727832
ACH-001197,-0.12324774362720027
ACH-001205,-0.14838285468211013
ACH-001211,-0.12766116633024646
ACH-001212,-0.4206638686068371
ACH-001228,-0.06597476039582906
ACH-001232,-0.07914201636449841
ACH-001239,-0.3110310124698924
ACH-001270,-0.2761046851501326
ACH-001274,-0.12860904645929305
ACH-001275,-0.04360965740752455
ACH-001277,-0.7446545169866603
ACH-001278,-0.2604237815782162
ACH-001280,-0.2173102707887772
ACH-001283,0.08405223485882007
ACH-001289,-0.03894445787749623
ACH-001300,0.1066528130776852
ACH-001301,-0.16431289091324994
ACH-001302,-0.002976785858366424
ACH-001306,-0.4641546537762287
ACH-001318,0.0368338832539148
ACH-001322,-0.2950764994382755
ACH-001328,-0.08675372827822694
ACH-001332,-0.32089568772956834
ACH-001336,-0.02321950066247868
ACH-001346,-0.14302713595884264
ACH-001353,-0.09623431286591673
ACH-001354,-0.015595088738837203
ACH-001367,-0.15032604528546492
ACH-001368,-0.1197896467754662
ACH-001374,-0.1312342388368592
ACH-001377,-0.1460206046385134
ACH-001380,-0.3268942964671511
ACH-001391,-0.2736343113820689
ACH-001408,-0.03622356036849605
ACH-001430,0.0237787630345851
ACH-001431,-0.08283429929301883
ACH-001450,0.07618976328934897
ACH-001496,-0.03251295496071818
ACH-001500,0.022503158697928387
ACH-001523,-0.09885507037865687
ACH-001532,-0.12123661736454848
ACH-001550,-0.1303960904784973
ACH-001552,0.011605669950517341
ACH-001554,-0.2698576884699495
ACH-001654,-0.13617874426581586
ACH-001735,-0.10903671100533448
ACH-001736,-0.22059981031828327
ACH-001737,0.1577487340022435
ACH-001740,0.004653843278921685
ACH-001745,-0.10696562159599314
ACH-001765,-0.1125443983100756
