,CHAF1A (10036)
ACH-000262,-0.8675637758445081
ACH-000263,-0.9461211603788194
ACH-000264,-1.1981973860514017
ACH-000265,-1.000370164676142
ACH-000266,-0.8674457530341898
ACH-000272,-0.7790326190780335
ACH-000274,-0.9055442445951212
ACH-000277,-0.9392389760406304
ACH-000278,-1.0922248136943622
ACH-000279,-0.6118660033503043
ACH-000280,-1.0791987807197116
ACH-000281,-0.8702160745264046
ACH-000288,-0.7211908591515079
ACH-000291,-0.923412771421291
ACH-000293,-1.1009535554942549
ACH-000294,-0.998601934117513
ACH-000295,-0.94007214559175
ACH-000296,-1.3770018574107006
ACH-000302,-1.0396302892945672
ACH-000304,-1.1569410232291055
ACH-000307,-0.952532160106486
ACH-000308,-1.0638216483001737
ACH-000310,-0.8939701641208234
ACH-000311,-0.8148582469943065
ACH-000312,-0.9342446406960724
ACH-000315,-1.076675744135399
ACH-000316,-0.9407458780500216
ACH-000317,-0.7096602117595385
ACH-000318,-0.9195573604351196
ACH-000319,-1.0967355874975095
ACH-000320,-0.9228775979444864
ACH-000322,-1.082627537126336
ACH-000323,-1.0163088581905326
ACH-000324,-1.0339902145235689
ACH-000329,-0.8758989513166503
ACH-000330,-0.9704983767891716
ACH-000331,-0.9362937452412964
ACH-000332,-1.0202252288009592
ACH-000334,-0.8574229964541423
ACH-000335,-0.6341411391602646
ACH-000336,-1.2096858037973637
ACH-000337,-0.7998771216148208
ACH-000338,-1.1196605886719488
ACH-000339,-0.9446226490963217
ACH-000341,-1.2460064207247636
ACH-000348,-1.028272215015465
ACH-000350,-0.9220132369282324
ACH-000352,-1.0539148916078958
ACH-000356,-0.8413477266961984
ACH-000361,-0.9293914616900184
ACH-000362,-0.9152817196639106
ACH-000363,-0.8649489288682729
ACH-000364,-1.2305185203368434
ACH-000365,-0.7005427003815462
ACH-000366,-1.0557317801577486
ACH-000368,-0.9186777460858148
ACH-000374,-0.9807787870814256
ACH-000375,-0.992644095982278
ACH-000376,-0.8918312887297944
ACH-000381,-1.0338196703670093
ACH-000383,-0.9924149887419368
ACH-000387,-1.3071059160235179
ACH-000389,-1.194797279006579
ACH-000390,-1.1342983860056617
ACH-000393,-1.1254315997355773
ACH-000395,-0.7944669597832779
ACH-000396,-0.9452996557253054
ACH-000397,-0.9156699393142028
ACH-000401,-1.0958839009159798
ACH-000402,-1.084821784385416
ACH-000403,-1.0331483745342491
ACH-000404,-0.8647459949708853
ACH-000406,-1.0204830668477405
ACH-000407,-1.020846454613287
ACH-000408,-0.9001675622260059
ACH-000410,-1.2941803318726761
ACH-000411,-0.9798824724084548
ACH-000414,-1.2805930108897796
ACH-000415,-0.9809435483438416
ACH-000416,-1.0231144235058536
ACH-000420,-1.013005309635045
ACH-000421,-1.028335969578665
ACH-000424,-1.0460734971723171
ACH-000425,-0.8911110303993154
ACH-000426,-1.2609820361363002
ACH-000427,-1.0638766651776588
ACH-000433,-1.1507929524493272
ACH-000435,-1.2292928851997529
ACH-000436,-0.989639295562544
ACH-000444,-1.1277467679722175
ACH-000445,-1.2434893698053942
ACH-000448,-0.8406668107530402
ACH-000450,-1.145251479940207
ACH-000452,-1.0168401382958705
ACH-000454,-0.9231314293718056
ACH-000458,-0.98548539437758
ACH-000459,-0.9923175824084912
ACH-000460,-1.0280221597286257
ACH-000461,-1.1890464018053648
ACH-000463,-0.9256729687558404
ACH-000464,-0.9183557811909672
ACH-000466,-0.8689562303381378
ACH-000467,-0.8484471337979156
ACH-000468,-0.9492728147851004
ACH-000469,-1.1907159498063218
ACH-000470,-0.8863582698621152
ACH-000471,-0.9160177534472426
ACH-000472,-0.8733462294737441
ACH-000473,-0.8364136618441729
ACH-000475,-0.8915577055846118
ACH-000476,-0.9598444281975256
ACH-000477,-1.0155633405557292
ACH-000479,-1.0076502315174087
ACH-000480,-0.6261372811499529
ACH-000481,-1.1142498051394176
ACH-000483,-1.0712714332808275
ACH-000484,-0.9420069341695784
ACH-000485,-0.8360335190316078
ACH-000486,-0.802050555419121
ACH-000487,-1.0480522297643893
ACH-000488,-0.9162513194220792
ACH-000490,-0.835985917083008
ACH-000491,-0.9709628474621784
ACH-000495,-0.8185828904109783
ACH-000496,-0.9871372178801164
ACH-000499,-0.8759786425193482
ACH-000500,-0.6377387080613249
ACH-000502,-0.9238272702585021
ACH-000503,-0.6384772637891443
ACH-000505,-1.0856679957360882
ACH-000507,-0.93028378570071
ACH-000510,-0.9238367928019228
ACH-000511,-1.0142429333834126
ACH-000512,-0.5775029376018489
ACH-000516,-1.1713496130868908
ACH-000517,-1.062465334805452
ACH-000518,-0.9728834227268148
ACH-000520,-0.7297232316561598
ACH-000521,-1.1370909281791883
ACH-000522,-1.1023530510798425
ACH-000524,-1.0836162209219544
ACH-000527,-0.9442586813792324
ACH-000528,-1.0052066717857056
ACH-000537,-0.755002067610819
ACH-000541,-1.0624395211509488
ACH-000542,-0.9230215326234787
ACH-000544,-0.9132543584655816
ACH-000545,-1.032026240346466
ACH-000547,-1.0527802698487438
ACH-000548,-1.0643060501975574
ACH-000549,-1.125058574698979
ACH-000550,-0.8697445851000056
ACH-000552,-1.038659261111342
ACH-000556,-1.0277632146431437
ACH-000557,-1.0981741320280043
ACH-000569,-1.1254278589124629
ACH-000570,-0.7876510784097056
ACH-000571,-1.021132421047997
ACH-000573,-1.1796273940124749
ACH-000576,-0.8290540782090402
ACH-000579,-0.817243086004962
ACH-000580,-1.0238318589150524
ACH-000584,-1.2433438303743436
ACH-000585,-1.1343495759433415
ACH-000588,-0.8094938702303958
ACH-000589,-0.90729411855252
ACH-000591,-1.0439339140341022
ACH-000593,-0.7671529723148542
ACH-000600,-0.8822553915938748
ACH-000601,-0.8865293832200729
ACH-000605,-1.160738506278398
ACH-000606,-0.8961482585939132
ACH-000608,-1.200145635264373
ACH-000614,-0.9663601867258176
ACH-000616,-0.7685804090951289
ACH-000618,-0.7581378241282737
ACH-000619,-1.091039657534441
ACH-000620,-1.066327983667588
ACH-000621,-1.0791452846839844
ACH-000622,-0.923226386923128
ACH-000623,-0.7985079907169151
ACH-000624,-1.0829071898988616
ACH-000627,-1.0294750009533824
ACH-000630,-0.8066071680485023
ACH-000631,-0.8358075974528205
ACH-000632,-1.0893416132684697
ACH-000633,-1.2341138888107983
ACH-000637,-0.9850012633085076
ACH-000638,-0.9841958147588412
ACH-000646,-0.9023989502846944
ACH-000647,-0.999705679492494
ACH-000648,-0.9133727252923218
ACH-000649,-0.6940250944103459
ACH-000651,-0.8606177200432239
ACH-000652,-0.9955062341398604
ACH-000653,-0.9024615931325748
ACH-000657,-0.9436833765706356
ACH-000658,-0.9952241461284459
ACH-000661,-0.993589053824662
ACH-000662,-1.3174214209317143
ACH-000663,-0.9013855764756872
ACH-000665,-0.8072904620925376
ACH-000671,-1.0291157947057437
ACH-000672,-0.8265166110507128
ACH-000673,-1.0084579032998282
ACH-000676,-1.0488183090697405
ACH-000677,-1.0574631204449672
ACH-000681,-0.9975176616600412
ACH-000683,-0.9639972210751602
ACH-000684,-1.0215196633165564
ACH-000688,-1.2384694695936362
ACH-000693,-0.8683401170090722
ACH-000694,-0.9285788411927072
ACH-000695,-1.11204564103349
ACH-000696,-1.0754764298428259
ACH-000697,-0.8790252669711358
ACH-000699,-1.2565137141586398
ACH-000701,-1.1773045255924597
ACH-000706,-1.0067126491265783
ACH-000711,-1.0100336813393829
ACH-000713,-1.1000178166438446
ACH-000714,-1.0703355001015558
ACH-000718,-0.9541104748549472
ACH-000720,-0.9352042288515277
ACH-000721,-0.9044361788232216
ACH-000724,-0.9948848291269424
ACH-000725,-1.20498152027877
ACH-000732,-0.8233056150032674
ACH-000734,-0.9164086144978946
ACH-000735,-0.9457813437102488
ACH-000736,-0.9017911236472252
ACH-000738,-0.914297561952122
ACH-000746,-1.2064691394575866
ACH-000747,-1.0835287946104464
ACH-000748,-1.0426407462431513
ACH-000753,-0.946699101019102
ACH-000756,-1.0310025417757702
ACH-000757,-1.0377002940093183
ACH-000758,-1.2988946929097835
ACH-000760,-0.8813126462734857
ACH-000762,-0.9784190913965172
ACH-000763,-0.8637355644498648
ACH-000764,-1.0298465285902847
ACH-000765,-0.9314947644466472
ACH-000766,-0.9313644795624598
ACH-000767,-1.218485052970599
ACH-000768,-0.9564526026292234
ACH-000769,-1.0843474787476843
ACH-000770,-0.9311255728799784
ACH-000771,-0.7094077695610129
ACH-000773,-0.5928662184737894
ACH-000776,-0.8474295229347215
ACH-000777,-0.8543030959431991
ACH-000778,-0.9273652549552022
ACH-000781,-1.0272122450858934
ACH-000782,-0.7601360482855897
ACH-000783,-1.0707398683166138
ACH-000784,-0.6889814711420003
ACH-000785,-1.172898363230937
ACH-000787,-0.8275660684681571
ACH-000788,-0.9690616519793208
ACH-000791,-0.8618267325777472
ACH-000792,-0.8969960373499041
ACH-000794,-1.00238318388724
ACH-000796,-0.9110224000988764
ACH-000798,-0.7065324933437639
ACH-000799,-1.035643739754589
ACH-000800,-0.8031270082801388
ACH-000802,-1.0337499750296149
ACH-000804,-1.0107770189863834
ACH-000805,-1.1106108889751465
ACH-000809,-0.9862237730295096
ACH-000810,-1.021864826807363
ACH-000811,-0.7843720429578209
ACH-000817,-0.7194374679284582
ACH-000819,-1.0694057377211532
ACH-000820,-1.0923183291651222
ACH-000821,-0.7069431818859122
ACH-000822,-0.9313449680356995
ACH-000823,-1.0545289019671034
ACH-000824,-0.923190572434806
ACH-000827,-0.972737463382999
ACH-000829,-0.9055256111463748
ACH-000831,-1.0455487002329875
ACH-000832,-0.92410726397505
ACH-000833,-1.047232946841162
ACH-000834,-0.8415670979315161
ACH-000835,-0.9426038981722024
ACH-000836,-0.8499029107249467
ACH-000837,-0.9162083466369152
ACH-000838,-1.0267375903313865
ACH-000839,-0.7328636289534991
ACH-000840,-0.8036897771535023
ACH-000841,-0.9807882563819174
ACH-000843,-0.9544674300018136
ACH-000846,-1.010441141263306
ACH-000847,-0.7908371227461161
ACH-000848,-0.8534252489186523
ACH-000849,-0.9461263399578675
ACH-000851,-0.9956670967637884
ACH-000855,-0.8990418478635734
ACH-000856,-0.9055405057685284
ACH-000858,-1.035367200724724
ACH-000859,-1.0589150515829888
ACH-000861,-1.1774179520373993
ACH-000862,-0.8167823847155011
ACH-000865,-1.0053666947810476
ACH-000866,-0.9589481050402964
ACH-000867,-1.0941110918673207
ACH-000869,-1.0097253852320534
ACH-000872,-1.0566814825924566
ACH-000873,-1.1090961169684188
ACH-000876,-1.2775145555786815
ACH-000878,-1.21907744860061
ACH-000880,-0.6939862958430549
ACH-000881,-0.9609625429787856
ACH-000882,-0.9226373014557157
ACH-000884,-0.6597817873656427
ACH-000885,-0.9685432994417059
ACH-000887,-0.9452539619289192
ACH-000889,-0.9946352258779936
ACH-000896,-0.843388824636894
ACH-000898,-0.7975956429039287
ACH-000900,-0.9660301633852171
ACH-000901,-1.045728674653264
ACH-000905,-0.993130561331118
ACH-000906,-0.908350330230722
ACH-000907,-0.9677837440662642
ACH-000910,-1.0929376825401325
ACH-000911,-0.8952286258153618
ACH-000912,-1.088619432139995
ACH-000913,-0.909290700455738
ACH-000915,-1.0883770698191393
ACH-000916,-1.1475625356988832
ACH-000917,-0.9024308544595808
ACH-000920,-0.9276179587990266
ACH-000921,-1.0025621960397573
ACH-000924,-1.049825358483154
ACH-000926,-0.8905661159402455
ACH-000928,-1.0854315742017646
ACH-000929,-0.7471485711540718
ACH-000932,-0.9230320263535712
ACH-000935,-1.2004517293280796
ACH-000936,-0.9701865469042548
ACH-000937,-0.9838672496612084
ACH-000938,-0.9385253763953642
ACH-000939,-0.8632192037669768
ACH-000941,-1.059660453281995
ACH-000943,-0.9298794157660496
ACH-000946,-0.912400607861903
ACH-000947,-0.8662940013654729
ACH-000948,-1.059312437950773
ACH-000950,-1.0125818590774194
ACH-000953,-0.8404473084047007
ACH-000954,-0.8630296104954915
ACH-000957,-0.8700506964351779
ACH-000958,-0.9684343174274748
ACH-000960,-1.0045600967973902
ACH-000963,-0.8986345986378103
ACH-000968,-1.2419447698017765
ACH-000969,-0.9198304097544172
ACH-000972,-1.0052268976513337
ACH-000973,-0.6808767502408356
ACH-000974,-0.8469583112222883
ACH-000978,-0.8297134810876298
ACH-000984,-1.0356226798918386
ACH-000986,-0.8983396177695203
ACH-000988,-0.9869545549884716
ACH-000993,-1.1344564268793984
ACH-000994,-1.0864482710757115
ACH-000996,-0.9476587137492508
ACH-001001,-1.0146546337023066
ACH-001020,-0.867738521671135
ACH-001028,-1.0787234599948476
ACH-001031,-1.1993927723481566
ACH-001038,-0.8930316825536071
ACH-001048,-0.9276717193254194
ACH-001050,-0.9612254213764364
ACH-001053,-0.9765973933749744
ACH-001054,-0.9722463984163496
ACH-001061,-0.8595114359929341
ACH-001067,-1.116657888064008
ACH-001075,-0.9031759750660188
ACH-001096,-1.08812712261814
ACH-001111,-1.0511057384567621
ACH-001119,-1.0905536712372053
ACH-001128,-0.4882790052542985
ACH-001134,-0.8951506502742232
ACH-001151,-0.903540657435332
ACH-001163,-0.9041853500954128
ACH-001164,-1.1262664098076802
ACH-001183,-0.8337761557500684
ACH-001192,-1.0041005405327743
ACH-001193,-0.9265728242376544
ACH-001196,-1.1034065963200446
ACH-001197,-1.0239617686643299
ACH-001205,-0.9506394212215856
ACH-001211,-1.0745218114507027
ACH-001212,-1.4942287880531722
ACH-001228,-1.0527830001141651
ACH-001232,-1.0713841673878215
ACH-001239,-1.1495569701689952
ACH-001270,-0.8438602126789716
ACH-001274,-1.088221837562206
ACH-001275,-1.056745943624054
ACH-001277,-0.9960449393471872
ACH-001278,-1.1406228972700678
ACH-001280,-1.1064985005343912
ACH-001283,-1.0221488923729036
ACH-001289,-0.9242470949961716
ACH-001300,-0.9045788067195945
ACH-001301,-0.9620630623455896
ACH-001302,-0.6854171163496299
ACH-001306,-0.9442268280510078
ACH-001318,-1.0506619870625065
ACH-001322,-1.0788634830493324
ACH-001328,-1.0737314231049309
ACH-001332,-1.118054438938365
ACH-001336,-1.0106453550444836
ACH-001346,-1.0464639179998796
ACH-001353,-0.9359664447168438
ACH-001354,-1.1464283148944023
ACH-001367,-1.0048406504127798
ACH-001368,-1.05181974995298
ACH-001374,-1.3861154974765175
ACH-001377,-0.8867774483475108
ACH-001380,-1.1452927310286127
ACH-001391,-1.0166891457892164
ACH-001408,-1.0331127256586838
ACH-001430,-0.771252899536387
ACH-001431,-0.9839885061856904
ACH-001450,-0.9263697970334692
ACH-001496,-0.9323188538873466
ACH-001500,-0.7678584851881743
ACH-001523,-0.9245186100874844
ACH-001532,-1.1302027468926716
ACH-001550,-0.8477316866023231
ACH-001552,-1.2840532540714542
ACH-001554,-1.0379727367501306
ACH-001654,-1.0427950953436924
ACH-001735,-1.0738456052406429
ACH-001736,-1.0372217109716475
ACH-001737,-1.0471335826552108
ACH-001740,-1.2561103413505832
ACH-001745,-1.2230721926008803
ACH-001765,-0.9076082496857782
