,MIPEP (4285)
ACH-000277,-0.37529936690131
ACH-000278,-0.13207724928520986
ACH-000279,-0.5549374400919873
ACH-000280,-0.4234324899180867
ACH-000281,-0.4477916574871639
ACH-000288,-0.5233022335676308
ACH-000291,-0.2526190768847081
ACH-000293,-0.5040906514008536
ACH-000294,-0.3821195147760848
ACH-000295,-0.4530729484030349
ACH-000296,-0.18942728785597926
ACH-000302,-0.4718591304900758
ACH-000304,-0.5088495689972156
ACH-000307,-0.4611083401153324
ACH-000308,-0.27137878069034616
ACH-000310,-0.2758680779046559
ACH-000311,-0.3156129291080121
ACH-000312,-0.4391255333719287
ACH-000315,-0.3025109980615017
ACH-000316,-0.7128549614525603
ACH-000317,-0.4884035229386425
ACH-000318,-0.3124856211946987
ACH-000319,-0.16996456596932552
ACH-000320,-0.5654955357727345
ACH-000322,-0.5058454156034908
ACH-000323,-0.648435673126175
ACH-000324,-0.0665098945736728
ACH-000329,-0.4098170079495577
ACH-000330,-0.2482058761502741
ACH-000331,-0.5007176290474541
ACH-000332,-0.1673249078323559
ACH-000334,-0.20357117267126407
ACH-000335,-0.5989109999805552
ACH-000336,-0.5835323971088767
ACH-000337,-0.07472452504232614
ACH-000338,-0.8332894994553848
ACH-000339,-0.4187097109464771
ACH-000341,-0.3067820591236707
ACH-000348,-0.48412416527323104
ACH-000350,-0.3316713639782746
ACH-000352,-0.3650744024385934
ACH-000356,-0.23785115230550602
ACH-000361,-0.32976353359188026
ACH-000362,-0.0005296088840914604
ACH-000363,-0.4665714419972871
ACH-000364,-0.6910201279937226
ACH-000365,-0.375247363986554
ACH-000366,-0.3891563791957877
ACH-000368,-0.3828873260721615
ACH-000374,-0.7476450381626475
ACH-000375,-0.270146094577328
ACH-000376,-0.621303807400561
ACH-000381,-0.590128265374217
ACH-000383,-0.3107831512609164
ACH-000387,-0.34596570723866177
ACH-000389,-0.04330976482068831
ACH-000390,-0.5173638737641423
ACH-000393,-0.1262159884675718
ACH-000395,-0.3486273552696448
ACH-000396,-0.6443859118864768
ACH-000397,-0.08246269741401406
ACH-000401,-0.7164466997673051
ACH-000402,-0.1939913826049844
ACH-000403,-0.3664552799987281
ACH-000404,-0.5882518284953003
ACH-000406,-0.5578737502670398
ACH-000407,-0.34813104495420816
ACH-000408,-0.727731754972508
ACH-000410,-0.7010686016212391
ACH-000411,-0.10718454332369304
ACH-000414,-0.2399174530534299
ACH-000415,-0.5716572331506289
ACH-000416,-0.10410763275647088
ACH-000420,-0.5054381106672999
ACH-000421,-0.22824719835162904
ACH-000424,-0.5821359385694407
ACH-000425,-0.532316594095014
ACH-000426,-0.3197390089270857
ACH-000427,-0.33797989819952723
ACH-000433,-0.22412955727245906
ACH-000435,-0.3367223885803237
ACH-000436,-0.03337376486995538
ACH-000444,-0.3962187385472113
ACH-000445,-0.4843558402002984
ACH-000448,-0.21468556696435734
ACH-000450,-0.8196394021551603
ACH-000452,-0.5796138599060158
ACH-000454,-0.6413481188113518
ACH-000458,-0.7607398537865577
ACH-000459,-1.1502828340126523
ACH-000460,-0.5684254768250954
ACH-000461,-0.7222212172665372
ACH-000463,-0.20256982930953088
ACH-000464,-0.17689299613965428
ACH-000466,-0.3451689583350118
ACH-000467,-0.6089860495768523
ACH-000468,-0.3378517295409549
ACH-000469,-0.5449024790230224
ACH-000470,-0.22837307572773285
ACH-000471,-0.19320652693966264
ACH-000472,-0.2680190963810368
ACH-000473,-0.2745118813922617
ACH-000475,-0.3701129039317034
ACH-000476,-0.5290951829448879
ACH-000477,-0.4704652270756155
ACH-000479,-0.33893758260921597
ACH-000480,-0.7491221930615823
ACH-000481,-0.2924067008253609
ACH-000483,-0.8099395487822859
ACH-000484,-0.4564918092890006
ACH-000485,-0.18810434637843895
ACH-000486,-0.415536948336824
ACH-000487,-0.6832691715960667
ACH-000488,-0.7387268471440157
ACH-000490,-0.4883398395274188
ACH-000491,-0.27145199964857003
ACH-000495,-0.21800371245258315
ACH-000496,-0.7588388349233837
ACH-000499,-0.6912476091253339
ACH-000500,-0.4283723872453853
ACH-000502,-0.27990435351135823
ACH-000503,-0.7340357646964017
ACH-000505,-0.297995337500825
ACH-000507,-0.35191442243275617
ACH-000510,-0.863318128859737
ACH-000511,-0.5492876189672694
ACH-000512,-0.1786567385618872
ACH-000516,-0.2888829710204642
ACH-000517,-0.26743902980572953
ACH-000518,-0.4178463119733056
ACH-000520,-0.09270733817445066
ACH-000521,-0.553779572615339
ACH-000522,-0.4542832136317205
ACH-000524,-0.2562342688763914
ACH-000527,-0.24327657806447725
ACH-000528,-0.7014580803085539
ACH-000537,-0.5549042573869801
ACH-000541,-0.5077017130964075
ACH-000542,-0.460890329829832
ACH-000544,-0.5459580938009801
ACH-000545,-0.6128553972142909
ACH-000547,-0.6919695637990145
ACH-000548,-0.2843918814049522
ACH-000549,-0.5919598570083537
ACH-000550,-0.2429213785938031
ACH-000552,-0.430988732482578
ACH-000556,-0.5452449868133565
ACH-000557,-0.3951743635246707
ACH-000569,-0.1599428067516329
ACH-000570,-0.5967390334362698
ACH-000571,-0.28541834951260425
ACH-000573,-0.4639674473498506
ACH-000576,-0.22997240017728424
ACH-000579,-0.3520157577387114
ACH-000580,-0.3463299520737761
ACH-000584,-0.3379918570602037
ACH-000585,-0.24660196781898264
ACH-000588,-0.5176618377552278
ACH-000589,-0.8628480017249138
ACH-000591,-0.4484911900884833
ACH-000593,-0.43643126406147176
ACH-000600,-0.42687744666985294
ACH-000601,-0.5106770513542238
ACH-000605,-0.3778464512803803
ACH-000606,-0.5265432720532185
ACH-000608,-0.3403302050159975
ACH-000614,-0.6698140162162144
ACH-000616,-0.5836186402816477
ACH-000618,-0.8657159382465244
ACH-000619,-0.2308244025597771
ACH-000620,-0.4627424107422649
ACH-000621,-0.3470336433685828
ACH-000622,-0.32270751422498634
ACH-000623,-0.4312699900126181
ACH-000624,-0.1826544202979501
ACH-000627,-0.5433183980180081
ACH-000630,-0.7390981690868073
ACH-000631,-0.24352823520839365
ACH-000632,-0.5689540626862418
ACH-000633,-0.7262886071432592
ACH-000637,-0.5274373855165951
ACH-000638,-0.5205951846673503
ACH-000646,-0.44104159641176943
ACH-000647,-0.5373157704399105
ACH-000648,-0.5283845996725101
ACH-000649,-0.4633206743409222
ACH-000651,-0.9220001784739196
ACH-000652,-0.4420626534310129
ACH-000653,-0.4305813042255816
ACH-000657,-0.33374588515980225
ACH-000658,-0.1839874124963576
ACH-000661,-0.6114191918706039
ACH-000662,-0.2723357996426427
ACH-000663,-0.7358643056505182
ACH-000665,-0.34325017867675184
ACH-000671,-0.7488015369773157
ACH-000672,-0.7029914439611971
ACH-000673,-0.07512433895128086
ACH-000676,-0.5451474238162735
ACH-000677,-0.9361579161033876
ACH-000681,-0.30326402813835124
ACH-000683,-0.2512323937405615
ACH-000684,-0.3992257593890924
ACH-000688,-0.3806294928316038
ACH-000693,-0.7275777269279468
ACH-000694,-0.6372530019455932
ACH-000695,-0.3832769034828544
ACH-000696,-0.6175693607373626
ACH-000697,-0.4224941827717161
ACH-000699,-0.18508259000698096
ACH-000701,-0.3518999335698079
ACH-000706,-0.8582659401190758
ACH-000711,-0.26257069827120993
ACH-000713,-0.3582843741434993
ACH-000714,-0.12145429410036998
ACH-000718,-0.30852893973281525
ACH-000720,-0.5520288439032317
ACH-000721,-0.3635026413908897
ACH-000724,-0.1556566727198368
ACH-000725,-0.259749898843514
ACH-000732,-0.7258492430847406
ACH-000734,-0.6719614636413141
ACH-000735,-0.20820228919553416
ACH-000736,-0.4393702383681593
ACH-000738,-0.9241262095408432
ACH-000746,-0.4803672790185139
ACH-000747,-0.7123334329884148
ACH-000748,-0.4452067165075964
ACH-000753,-0.6689292149845093
ACH-000756,-0.42170462335418296
ACH-000757,-0.3274127063301165
ACH-000758,-0.7990021112416615
ACH-000760,-0.3178497326592296
ACH-000762,-0.3892764461011145
ACH-000763,-0.4871579947535722
ACH-000764,-0.3507091813923391
ACH-000765,-0.4801415078523372
ACH-000766,-0.24012081556006715
ACH-000767,-0.4221250424162605
ACH-000768,-0.7572402822829494
ACH-000769,-0.6346761883916123
ACH-000770,-0.19953722985003255
ACH-000771,-0.536461922642409
ACH-000773,-0.13388116457760552
ACH-000776,-0.6193602952235825
ACH-000777,-0.6116163828470973
ACH-000778,-0.4205680837374083
ACH-000781,-0.3747649645646964
ACH-000782,-0.8031689817132459
ACH-000783,-0.02446374591140889
ACH-000784,-0.5913900444420229
ACH-000785,-0.265225213225807
ACH-000787,-0.7069291641765245
ACH-000788,-0.35504919366297977
ACH-000791,-0.4883657716262041
ACH-000792,-0.2879794036703243
ACH-000794,-0.5034454216251933
ACH-000796,-0.2126715979313973
ACH-000798,-0.3363450852225825
ACH-000799,-0.2615891769364362
ACH-000800,-0.8153512637713066
ACH-000802,-0.3943961095295576
ACH-000804,-0.5757020591747835
ACH-000805,-0.628186717489528
ACH-000809,-0.3272538062988713
ACH-000810,-0.34452562611438714
ACH-000811,-0.3202979107974777
ACH-000817,-0.5012249256561763
ACH-000819,-0.4786020656704655
ACH-000820,-0.5420130000796081
ACH-000821,-0.4240429702081691
ACH-000822,-0.3842011285662634
ACH-000823,-0.4362120855115861
ACH-000824,-0.11820713883432432
ACH-000827,-0.256198085288887
ACH-000829,-0.24027066886449466
ACH-000831,-0.759860793442791
ACH-000832,-0.6544567884491351
ACH-000833,-0.4305332908799322
ACH-000834,-0.5067839777998977
ACH-000835,-0.6274215345586335
ACH-000836,-0.342618331025044
ACH-000837,-0.7172817634975521
ACH-000838,-0.14332173690459832
ACH-000839,-0.3915712761807277
ACH-000840,-0.4394205648897071
ACH-000841,-0.09096328826959414
ACH-000843,-0.8494048653034765
ACH-000846,-0.32158340874152586
ACH-000847,-0.4736293280178929
ACH-000848,-0.6204285694594565
ACH-000849,-0.4998652826751547
ACH-000851,-0.6758758199236039
ACH-000855,-0.7767339483251293
ACH-000856,-0.5989460570661459
ACH-000858,-0.7787358650914163
ACH-000859,-0.6092868308522721
ACH-000861,-0.717167628608507
ACH-000862,-0.8305565567451437
ACH-000865,-0.4673407164075391
ACH-000866,-0.6472138050874318
ACH-000867,-0.4338480571677644
ACH-000869,-0.4635294092656128
ACH-000872,-0.6851275396622656
ACH-000873,-0.6382571373600693
ACH-000876,-0.7546062930976359
ACH-000878,-0.8150167864089886
ACH-000880,-0.10189639046531478
ACH-000881,-0.4762673018570401
ACH-000882,-0.6280882871631234
ACH-000884,-0.5596503436931187
ACH-000885,-0.7091177466902664
ACH-000887,-0.4673164999266056
ACH-000889,-0.5774800908129654
ACH-000896,-0.27069387138094425
ACH-000898,-0.23526920925012804
ACH-000900,-0.591564632345223
ACH-000901,-0.3541508061212896
ACH-000905,-0.5974113299383502
ACH-000906,-0.6034231839795713
ACH-000907,-0.6446558002108435
ACH-000910,-0.4597831812492888
ACH-000911,-0.6199176886915411
ACH-000912,-0.5784937727676177
ACH-000913,-0.4886068013497346
ACH-000915,-0.5876640193297665
ACH-000916,-0.6305413430222251
ACH-000917,-0.2835898487464309
ACH-000920,-0.4924825164914979
ACH-000921,-0.7653387369714034
ACH-000924,-0.6271247266362486
ACH-000926,-0.3430286835426952
ACH-000928,-0.6433502540760372
ACH-000929,-0.4573116031759341
ACH-000932,-0.43202267809769856
ACH-000935,-0.4286055884889132
ACH-000936,-0.6608884766797452
ACH-000937,-0.492368773148555
ACH-000938,-0.43011624474422144
ACH-000939,-0.891038432315777
ACH-000941,-0.33950741443397553
ACH-000943,-0.8265429239951769
ACH-000946,-0.4250068248753147
ACH-000947,-0.7311545082650809
ACH-000948,-0.5117229843763288
ACH-000950,-0.7286947647202741
ACH-000953,-0.14260451455026438
ACH-000954,-0.6192793853151447
ACH-000957,-0.4734951578596967
ACH-000958,-0.47698459275128796
ACH-000960,-0.3557239843129089
ACH-000963,-0.8730820801885768
ACH-000968,-0.7864113678292867
ACH-000969,-0.5450753936095176
ACH-000972,-0.6132049174704846
ACH-000973,-0.5476817271448626
ACH-000974,-0.5148599907210591
ACH-000978,-0.4629739474658407
ACH-000984,-0.4169214636718877
ACH-000986,-0.4774974511611267
ACH-000988,-0.3993767313281679
ACH-000993,-0.12201167474236785
ACH-000994,-0.7002194977651562
ACH-000996,-0.4296961104216065
ACH-001001,-0.7983976453265583
ACH-001020,-0.4129552293716263
ACH-001028,-0.4839421554196585
ACH-001031,-0.4174149267315169
ACH-001038,-0.25093216135529417
ACH-001048,-0.2519658211697713
ACH-001050,-0.2816584297375305
ACH-001053,-0.37540453400541984
ACH-001054,-0.4637516866622538
ACH-001061,-0.4085496888960151
ACH-001067,-0.37332978491857055
ACH-001075,-0.4867268484860005
ACH-001096,-0.6598987443205031
ACH-001111,-0.4204806932309924
ACH-001119,-0.5462676611024523
ACH-001128,-0.41022092359090734
ACH-001134,-0.24081367167469805
ACH-001151,-0.3500564963376805
ACH-001163,-0.5558328774037188
ACH-001164,-0.7912748350535816
ACH-001183,-0.3733639142953669
ACH-001192,-0.33687495120044963
ACH-001193,-0.3603269970488467
ACH-001196,-0.6656583234683691
ACH-001197,-0.07080287456015155
ACH-001205,-0.18580430072194865
ACH-001211,-0.4205957996452644
ACH-001212,-0.13916672801348492
ACH-001228,-0.2969976749721002
ACH-001232,-0.4862309826274234
ACH-001239,-0.3474873567098096
ACH-001270,-0.3783365310579975
ACH-001274,-0.2995734722073985
ACH-001275,-0.598198003475895
ACH-001277,-0.4015400706464127
ACH-001278,-0.8468250294561593
ACH-001280,-0.3914651666734997
ACH-001283,-0.41657466452099545
ACH-001289,-0.2669521312401941
ACH-001300,-0.4851447546432575
ACH-001301,-0.05151789952626833
ACH-001302,-0.26698834457370396
ACH-001306,-0.4290215217354985
ACH-001318,-0.682492791895452
ACH-001322,-0.7393971147514344
ACH-001328,-0.3973591535388837
ACH-001332,-0.5774041425123171
ACH-001336,-0.7373003631046439
ACH-001346,-0.458976424423865
ACH-001353,-0.08422242238595823
ACH-001354,-0.3180114438007429
ACH-001367,-0.7114031807817145
ACH-001368,-0.3975553584025865
ACH-001374,-0.1903719311014783
ACH-001377,-0.46797940331348903
ACH-001380,-0.741397860023261
ACH-001391,-0.2811621056698171
ACH-001408,-0.3257817250411428
ACH-001430,-0.17752314133852806
ACH-001431,-0.14616425166762162
ACH-001450,-0.6599317548505139
ACH-001496,-0.5535923708550002
ACH-001500,-0.5745247879808657
ACH-001523,-0.8474409349258891
ACH-001532,-0.4315846278344241
ACH-001550,-0.5023871376435685
ACH-001552,-0.331484087888236
ACH-001554,-0.464530596051409
ACH-001654,-0.4472192039039317
ACH-001735,-0.16544966898847546
ACH-001736,-0.4817106720992168
ACH-001737,-0.4018756636689219
ACH-001740,-0.3214129717249873
ACH-001745,-0.2751927893064437
ACH-001765,-0.24573354984856946
