,OMA1 (115209)
ACH-000215,-0.039977808944633465
ACH-000221,-0.062431335834510375
ACH-000222,0.013245151487008996
ACH-000223,-0.13896272385482045
ACH-000226,0.039172297735139305
ACH-000227,-0.19942328242567625
ACH-000228,0.04344546112069708
ACH-000231,-0.01591914426798495
ACH-000232,0.011668325218570516
ACH-000233,0.048816639932574055
ACH-000234,0.08189701239212051
ACH-000235,-0.058068874907364926
ACH-000237,-0.11736922281185047
ACH-000238,-0.20986808700899945
ACH-000242,0.049487624567908124
ACH-000243,0.010958345780079943
ACH-000244,-0.011343445286756432
ACH-000246,-0.3220948356091749
ACH-000248,0.04743364643311168
ACH-000250,-0.03573826027189283
ACH-000251,-0.026740168951588827
ACH-000252,-0.06318950487172971
ACH-000253,-0.04223664661965635
ACH-000255,-0.0647255063321312
ACH-000256,0.08697357842925517
ACH-000257,-0.06857201438945076
ACH-000258,-0.15321750208695278
ACH-000259,0.06912934953738542
ACH-000260,-0.05606640089122632
ACH-000261,-0.06509231579135534
ACH-000262,-0.11964921622327662
ACH-000263,-0.13139557252692308
ACH-000264,-0.09823151319999206
ACH-000265,0.03184204537340842
ACH-000266,0.02887598319262248
ACH-000272,-0.1773400053169372
ACH-000274,-0.11454473631461146
ACH-000277,-0.1104061737867627
ACH-000278,-0.09891133928475866
ACH-000279,-0.0499404376090197
ACH-000280,-0.2512511065463645
ACH-000281,0.14021044367359947
ACH-000288,0.03511899243891356
ACH-000291,0.021683173894577117
ACH-000293,0.016126900368467083
ACH-000294,-0.12221131911799996
ACH-000295,0.00993169885038008
ACH-000296,-0.08065415581814753
ACH-000302,-0.0142549497447716
ACH-000304,-0.04147177942026958
ACH-000307,0.03761207242462725
ACH-000308,0.05562248824890655
ACH-000310,-0.2590736399870196
ACH-000311,0.019821438960256475
ACH-000312,-0.047319338976798034
ACH-000315,-0.2476611037082172
ACH-000316,-0.04868820961889783
ACH-000317,-0.14201633163083913
ACH-000318,-0.04375280856468417
ACH-000319,-0.07882044509994207
ACH-000320,-0.07664274052056283
ACH-000322,0.04577701719024856
ACH-000323,-0.3152172486369214
ACH-000324,-0.03748181252126416
ACH-000329,-0.04873885532117104
ACH-000330,0.07493845132560674
ACH-000331,-0.030434217926032743
ACH-000332,0.04871617111694036
ACH-000334,-0.1043994671672631
ACH-000335,-0.1725941951963294
ACH-000336,-0.040588538446463485
ACH-000337,0.11086809155316704
ACH-000338,0.2653256414150577
ACH-000339,0.009549107121710998
ACH-000341,-0.07691264561565263
ACH-000348,-0.08508392781926376
ACH-000350,0.01262796146192878
ACH-000352,-0.05930767977798612
ACH-000356,-0.2299270995354481
ACH-000361,-0.0005073688088423164
ACH-000362,-0.013192738396390341
ACH-000363,-0.007292407278681531
ACH-000364,-0.006783806752326401
ACH-000365,0.029396420819387824
ACH-000366,-0.07201139958180452
ACH-000368,-0.09539244316258144
ACH-000374,0.2240674994998908
ACH-000375,-0.011283776735639637
ACH-000376,-0.05598893563475175
ACH-000381,-0.0038300214278705596
ACH-000383,-0.1152252302191905
ACH-000387,-0.22457754356621948
ACH-000389,0.020744027476582664
ACH-000390,-0.0706009576770856
ACH-000393,-0.06235720678291925
ACH-000395,0.06687085537166518
ACH-000396,-0.03906060301753832
ACH-000397,-0.055191613932036025
ACH-000401,-0.027847784870202324
ACH-000402,0.03478359416022748
ACH-000403,-0.02589545404068992
ACH-000404,-0.05784665810765295
ACH-000406,0.010408209919113441
ACH-000407,-0.04445103067000592
ACH-000408,0.007156023441072049
ACH-000410,-0.10191485916452624
ACH-000411,-0.04751475059602395
ACH-000414,0.08013807966520553
ACH-000415,-0.13782746281433014
ACH-000416,-0.02393701260549009
ACH-000420,0.02017891960311491
ACH-000421,0.09922803425521144
ACH-000424,-0.12173615140862774
ACH-000425,-0.0026777749584849186
ACH-000426,0.10165970312335623
ACH-000427,0.05660160526241979
ACH-000433,-0.04686247709608493
ACH-000435,0.06806494264941189
ACH-000436,0.006556153461061098
ACH-000444,-0.07135825838173585
ACH-000445,0.03156530158281577
ACH-000448,0.0038571514111721454
ACH-000450,0.003420022311589856
ACH-000452,-0.04639551740882801
ACH-000454,-0.08097205539774438
ACH-000458,-0.1714018031489352
ACH-000459,-0.21045183772294684
ACH-000460,-0.08952240576338075
ACH-000461,-0.1878093046052026
ACH-000463,-0.04458888146364247
ACH-000464,-0.19113518332388135
ACH-000466,-0.07206337155106858
ACH-000467,-0.13598247570759892
ACH-000468,-0.053454209829787776
ACH-000469,-0.05832624912231312
ACH-000470,0.03736413586178799
ACH-000471,-0.06831089414227526
ACH-000472,-0.05344561579246498
ACH-000473,0.033474006605061515
ACH-000475,-0.11457807448579348
ACH-000476,-0.0635505364753349
ACH-000477,-0.0058770074038202716
ACH-000479,-0.24591751878563176
ACH-000480,-0.060623614967030386
ACH-000481,-0.04349997049334919
ACH-000483,-0.05515663435800736
ACH-000484,-0.020192280485626258
ACH-000485,-0.12584616429822199
ACH-000486,-0.03242122939322983
ACH-000487,-0.008017000016542535
ACH-000488,-0.02154823708240104
ACH-000490,0.009666532903585415
ACH-000491,-0.018017579409950257
ACH-000495,-0.07747957384404289
ACH-000496,-0.06769476746739228
ACH-000499,-0.006713232633370392
ACH-000500,0.4874044692542801
ACH-000502,0.045113852686809466
ACH-000503,-0.09021910313351476
ACH-000505,-0.017037306823336342
ACH-000507,0.03283453540244214
ACH-000510,-0.052637483162299666
ACH-000511,0.019223036793444555
ACH-000512,-0.13343345074082547
ACH-000516,-0.05852402170733958
ACH-000517,-0.012177882495137671
ACH-000518,0.1703822690588469
ACH-000520,-0.06760486848503837
ACH-000521,-0.12125129189137218
ACH-000522,-0.2006047298752824
ACH-000524,-0.04943282097718902
ACH-000527,-0.05828355470684975
ACH-000528,-0.01803813416273457
ACH-000537,0.005418352566939726
ACH-000541,-0.15326562349339976
ACH-000542,-0.0899550389461156
ACH-000544,-0.15918456348927426
ACH-000545,0.03483194713567419
ACH-000547,-0.14385635654732845
ACH-000548,-0.05382056349373671
ACH-000549,-0.0398298801599879
ACH-000550,-0.21338523294116854
ACH-000552,-0.020421432042675755
ACH-000556,-0.07507659626101337
ACH-000557,-0.026260232279780082
ACH-000569,-0.4190680384124468
ACH-000570,-0.05173070007308106
ACH-000571,-0.05913574333082431
ACH-000573,0.042344735272623335
ACH-000576,0.0022510414233987922
ACH-000579,-0.22404432311312428
ACH-000580,-0.015404821620061716
ACH-000584,-0.06080526121398463
ACH-000585,-0.055636691757578405
ACH-000588,-0.009748603898360192
ACH-000589,-0.030784381684552938
ACH-000591,-0.08826447022926541
ACH-000593,-0.08533625416479157
ACH-000600,-0.17305134362538832
ACH-000601,0.0013500367324420731
ACH-000605,-0.04825579454931831
ACH-000606,-0.1292791459256998
ACH-000608,-0.07561383854354586
ACH-000614,-0.23747020888668385
ACH-000616,-0.047407302189654714
ACH-000618,-0.012394107750674364
ACH-000619,0.01509217544138676
ACH-000620,-0.14936688850230842
ACH-000621,-0.08670247781750297
ACH-000622,-0.10227949908348552
ACH-000623,-0.07906692026450615
ACH-000624,-0.014222127225739806
ACH-000627,-0.2009523813405677
ACH-000630,-0.11965433854981775
ACH-000631,-0.03603779759310853
ACH-000632,-0.07307209479265782
ACH-000633,-0.06352696764754133
ACH-000637,-0.012775125654174864
ACH-000638,-0.14894802439112267
ACH-000646,0.02195638618403578
ACH-000647,-0.010122530752354298
ACH-000648,-0.008058170288119889
ACH-000649,-0.039542761137681945
ACH-000651,-0.01849547855282632
ACH-000652,-0.12098184672876128
ACH-000653,0.0018821815952552645
ACH-000657,-0.06629443194176199
ACH-000658,-0.023792346868930298
ACH-000661,-0.10080199996983348
ACH-000662,0.11867794347010162
ACH-000663,0.10595283157061124
ACH-000665,-0.03532560932467619
ACH-000671,-0.06946314809404742
ACH-000672,-0.014150419843109429
ACH-000673,-0.14531470063782526
ACH-000676,-0.056317942921108075
ACH-000677,0.0057799849247083795
ACH-000681,0.25496365345762856
ACH-000683,-0.06415355900489626
ACH-000684,-0.14836188187951807
ACH-000688,-0.06733101312727416
ACH-000693,0.009726706569594968
ACH-000694,-0.543442875929305
ACH-000695,-0.14543238604973635
ACH-000696,-0.06739407399361147
ACH-000697,-0.23681694215591315
ACH-000699,0.03359268816125592
ACH-000701,-0.2092282771256935
ACH-000706,-0.12484511787034848
ACH-000711,0.018482922470929888
ACH-000713,-0.11424250642836666
ACH-000714,-0.1544895122499369
ACH-000718,-0.15393842300884372
ACH-000720,-0.08475863891697955
ACH-000721,-0.0825435666785357
ACH-000724,-0.08975015190343227
ACH-000725,0.09400484852251728
ACH-000732,0.00831998776166778
ACH-000734,-0.07178429726089851
ACH-000735,-0.06178798871526142
ACH-000736,-0.11837574539185725
ACH-000738,-0.002109590673161603
ACH-000746,-0.023020452704597148
ACH-000747,-0.5081745944051865
ACH-000748,0.003171459729272014
ACH-000753,0.030047123871518564
ACH-000756,-0.16101352300604374
ACH-000757,0.015716676270067682
ACH-000758,-0.015320145031442562
ACH-000760,-0.01637777856394908
ACH-000762,-0.1232511361539406
ACH-000763,-0.10593310756474696
ACH-000764,0.13316560474027286
ACH-000765,0.0034586050437821125
ACH-000766,-0.08362565386853407
ACH-000767,-0.11204276999221856
ACH-000768,-0.003895752587376544
ACH-000769,-0.07652186331123081
ACH-000770,-0.01779366258319909
ACH-000771,0.009448769043005291
ACH-000773,0.04635414860713703
ACH-000776,-0.09579888850607708
ACH-000777,-0.1015390062616492
ACH-000778,-0.11869094074725743
ACH-000781,-0.04011996670694159
ACH-000782,0.06260947312492326
ACH-000783,-0.02866923408234398
ACH-000784,-0.036708870825773454
ACH-000785,-0.14585859913549148
ACH-000787,0.04243532191406022
ACH-000788,-0.00898993181992468
ACH-000791,-0.11403923046911775
ACH-000792,-0.0560872034467324
ACH-000794,-0.18860943939502045
ACH-000796,-0.06613008324751538
ACH-000798,0.05545574524100225
ACH-000799,-0.0029615074215562443
ACH-000800,-0.03124261653283528
ACH-000802,-0.06855231037671496
ACH-000804,-0.1825584183021283
ACH-000805,-0.07952150473818555
ACH-000809,0.06677214432622998
ACH-000810,-0.16357395054376372
ACH-000811,-0.060727334280943575
ACH-000817,-0.0092638337934288
ACH-000819,0.014129747677604984
ACH-000820,-0.020314856715068996
ACH-000821,0.07300645820582978
ACH-000822,-0.006948903865849018
ACH-000823,0.06594819802352468
ACH-000824,-0.015506129275147953
ACH-000827,-0.047148182302738775
ACH-000829,0.06576778290829098
ACH-000831,0.08864567242528171
ACH-000832,-0.15083175774009805
ACH-000833,0.027004877104210574
ACH-000834,-0.03820845950673535
ACH-000835,0.054358119669716286
ACH-000836,-0.0542760781664512
ACH-000837,0.0025681725381434877
ACH-000838,0.0021219367649161426
ACH-000839,-0.10784725977760193
ACH-000840,-0.01401991686226246
ACH-000841,-0.03493974291291393
ACH-000843,-0.04494872481932664
ACH-000846,-0.16627794089475714
ACH-000847,-0.016153900206985268
ACH-000848,0.06995020799123312
ACH-000849,-0.08311807587081327
ACH-000851,-0.18992345176951525
ACH-000855,-0.07109327050416094
ACH-000856,-0.16929626551023375
ACH-000858,-0.12406482921044452
ACH-000859,-0.013415844494272964
ACH-000861,-0.15796911312106626
ACH-000862,0.0270174065869293
ACH-000865,-0.016512028094092485
ACH-000866,0.05053206942701968
ACH-000867,-0.03209505254042682
ACH-000869,-0.018945818568962474
ACH-000872,-0.19458329272287045
ACH-000873,-0.08683594754133557
ACH-000876,-0.17642999639360155
ACH-000878,0.0851618515739332
ACH-000880,-0.005535886987283685
ACH-000881,0.03678838501529922
ACH-000882,-0.08752811635447215
ACH-000884,0.005253623327068835
ACH-000885,-0.032363277614705595
ACH-000887,-0.14910216615914976
ACH-000889,-0.009023108023852885
ACH-000896,-0.002532074135670848
ACH-000898,0.03598120197566139
ACH-000900,-0.07803680217647692
ACH-000901,-0.12083920709031172
ACH-000905,-0.04972831863654652
ACH-000906,-0.08308548625495482
ACH-000907,-0.10365320649045637
ACH-000910,0.03566185369891929
ACH-000911,-0.054593784952777
ACH-000912,-0.0443666190143108
ACH-000913,-0.006638679376850684
ACH-000915,-0.016126196588560394
ACH-000916,0.1309587184150056
ACH-000917,0.0061759574566363435
ACH-000920,0.06100647288606646
ACH-000921,-0.12289935013339134
ACH-000924,-0.25385482767053746
ACH-000926,0.02681710139014909
ACH-000928,-0.046399082107776594
ACH-000929,-0.07718685588683129
ACH-000932,-0.03983641962800746
ACH-000935,-0.09781652687405107
ACH-000936,-0.18503867241082306
ACH-000937,0.046222959842096886
ACH-000938,-0.12561462708955073
ACH-000939,-0.07579364324437202
ACH-000941,-0.0041274789694543115
ACH-000943,-0.017171070268683943
ACH-000946,-0.015912602888754974
ACH-000947,-0.008911543249807448
ACH-000948,-0.07044069534640435
ACH-000950,0.10680464677636532
ACH-000953,-0.05891480067684525
ACH-000954,0.029358451720676918
ACH-000957,-0.08794705601747654
ACH-000958,-0.09666568658372816
ACH-000960,-0.0035966364952574647
ACH-000963,-0.18936547745232596
ACH-000968,0.01375003981787635
ACH-000969,-0.013480764267439615
ACH-000972,-0.03993179741769326
ACH-000973,-0.06100980897520456
ACH-000974,-0.09577003598723263
ACH-000978,0.10654890918381656
ACH-000984,0.019451544877373102
ACH-000986,-8.419887069681514e-05
ACH-000988,0.02546443549262615
ACH-000993,0.08374445683685988
ACH-000994,-0.20537977098692045
ACH-000996,0.002819437564537502
ACH-001001,-0.1199459660820492
ACH-001020,-0.07683550374533614
ACH-001028,-0.23037554987023826
ACH-001031,-0.057473173729608
ACH-001038,-0.1953121270906163
ACH-001048,-0.06714043636214119
ACH-001050,-0.1415915436062226
ACH-001053,-0.21935053232567925
ACH-001054,-0.0017846905744969626
ACH-001061,-0.0735521181970863
ACH-001067,-0.1358797431398374
ACH-001075,0.11890069135338545
ACH-001096,-0.12949615595595632
ACH-001111,0.11851485146188312
ACH-001119,-0.08531560993868705
ACH-001128,0.09902151232088824
ACH-001134,-0.061136966846335024
ACH-001151,-0.038329871175116714
ACH-001163,-0.20729193850913624
ACH-001164,-0.03465150074606152
ACH-001183,-0.07165644158012865
ACH-001192,0.04806235554997962
ACH-001193,0.012167217445431295
ACH-001196,-0.015190212503422196
ACH-001197,-0.06235450638655135
ACH-001205,-0.050956922483948036
ACH-001211,-0.10204409028396053
ACH-001212,0.1556549743737983
ACH-001228,-0.164599586978293
ACH-001232,-0.07495448225617997
ACH-001239,-0.05303054960802368
ACH-001270,-0.19212901480300734
ACH-001274,-0.022034810044754403
ACH-001275,0.0063393054920144725
ACH-001277,-0.19576875734165552
ACH-001278,0.08371863579976635
ACH-001280,0.002668584110676266
ACH-001283,-0.047101595414217004
ACH-001289,-0.2020201353818351
ACH-001300,-0.1126080913529129
ACH-001301,-0.08975333446402943
ACH-001302,-0.07652163760579819
ACH-001306,-0.11461194761350668
ACH-001318,-0.2116121096412712
ACH-001322,-0.08062620989521141
ACH-001328,-0.20477324768328545
ACH-001332,-0.08334632278265558
ACH-001336,-0.04112883390485536
ACH-001346,-0.10195261383127148
ACH-001353,-0.0363737134545385
ACH-001354,-0.3144918619624213
ACH-001367,-0.1409315494032279
ACH-001368,-0.10922577756279292
ACH-001374,0.020937512587167386
ACH-001377,0.08103766798726109
ACH-001380,-0.11168264730046568
ACH-001391,-0.07578100553316089
ACH-001408,-0.06854227427916515
ACH-001430,-0.062106889322246665
ACH-001431,-0.00012017425422076804
ACH-001450,0.0818565881243886
ACH-001496,-0.08097164302984004
ACH-001500,0.03389265225569432
ACH-001523,-0.02400992487806632
ACH-001532,-0.18739072527002631
ACH-001550,-0.1973658507273552
ACH-001552,0.11526161203784555
ACH-001554,0.00798580584951535
ACH-001654,0.04000628900888376
ACH-001735,-0.02731948732636029
ACH-001736,-0.02317044497204613
ACH-001737,-0.3735348101665941
ACH-001740,-0.0972077692852726
ACH-001745,0.03147897682596368
ACH-001765,-0.03451516277442145
