,MBD3L5 (284428)
ACH-000004,0.19278237729761996
ACH-000005,0.1472966232791057
ACH-000007,0.08750653530474096
ACH-000009,0.14726323700319585
ACH-000011,0.12691556194382098
ACH-000012,0.1305018302837058
ACH-000013,0.0219251383512392
ACH-000014,0.030360769598448644
ACH-000015,0.04121491556224415
ACH-000017,-0.030951070905771344
ACH-000018,0.1873367192941936
ACH-000019,0.03796114541544805
ACH-000021,0.07613583951552114
ACH-000022,-0.09363692686640787
ACH-000025,-0.002526801351838521
ACH-000028,0.1459722956478266
ACH-000030,0.054429709615025884
ACH-000035,0.10823911455608892
ACH-000036,0.14593203479184327
ACH-000037,0.14516176166457165
ACH-000039,0.07907252699429565
ACH-000040,0.18838902122817805
ACH-000041,0.19261427363611772
ACH-000042,0.17210256013825986
ACH-000045,0.11043974621033044
ACH-000047,0.15690873590359766
ACH-000052,0.11507408496623847
ACH-000053,0.12881536834621068
ACH-000054,0.08737212556280965
ACH-000055,0.14394900774224678
ACH-000060,0.17881916467558862
ACH-000067,0.11895428341390164
ACH-000070,-0.028648753763863787
ACH-000075,0.17512730354443135
ACH-000078,-0.056543069488635175
ACH-000082,0.04417934246324082
ACH-000085,0.03318187558765372
ACH-000086,0.17215821145257518
ACH-000087,0.016584973677191136
ACH-000092,0.08061462353642998
ACH-000095,-0.02232963182289456
ACH-000097,0.17642991758271145
ACH-000098,0.13127885190512892
ACH-000099,0.10500932993747797
ACH-000108,0.03923953921860585
ACH-000113,0.11478341609996046
ACH-000116,0.05352686057253502
ACH-000118,0.1844263198874368
ACH-000120,0.24816251765776876
ACH-000123,0.20340733078649395
ACH-000127,0.02684751948760201
ACH-000128,0.04182350142870373
ACH-000132,0.14631361410843688
ACH-000133,0.06413393156842083
ACH-000137,0.09014106864725896
ACH-000138,-0.02078398568100932
ACH-000142,0.13479724547564656
ACH-000143,0.0826484931704831
ACH-000146,0.5247295965758946
ACH-000148,0.12536987779957195
ACH-000150,0.16264796347447358
ACH-000152,0.16558496334069628
ACH-000153,-0.10749134758416563
ACH-000159,-0.08833083378551558
ACH-000160,0.03135692802708193
ACH-000163,0.002797354832316025
ACH-000167,-0.08089861694655777
ACH-000168,-0.02104480709367869
ACH-000169,0.13007103652542465
ACH-000178,0.013874232521080169
ACH-000183,0.20562285299946165
ACH-000188,-2.538242508681685e-05
ACH-000189,0.35392341114357434
ACH-000190,0.06205959838436755
ACH-000198,0.15248049244875966
ACH-000203,0.006372481399614936
ACH-000204,0.09395796603968072
ACH-000206,0.005987054148397513
ACH-000207,-0.011600171705769269
ACH-000208,0.15148118328510166
ACH-000210,0.12967950441458442
ACH-000211,0.016015280928544425
ACH-000215,0.14175996189701795
ACH-000221,0.1455089806990935
ACH-000222,0.10501649834977372
ACH-000223,0.1387393104868948
ACH-000226,0.15622567873977702
ACH-000227,0.08166009779149842
ACH-000228,0.10364350596078792
ACH-000231,0.14410535163289898
ACH-000232,0.1796169273880175
ACH-000233,0.062363552736470526
ACH-000234,0.07527704647525414
ACH-000235,0.056728214647469716
ACH-000237,0.09462357716020328
ACH-000238,0.136535195136914
ACH-000242,-0.0752410726029324
ACH-000243,-0.02207940146976331
ACH-000244,0.07010460172145587
ACH-000246,0.04617025914924759
ACH-000248,0.1364158884324843
ACH-000250,0.04480574033957347
ACH-000251,0.11040658785320086
ACH-000252,0.14392725177197252
ACH-000253,0.2204851446341501
ACH-000255,0.13215028780131186
ACH-000256,0.09093058764699873
ACH-000257,0.2334677949763611
ACH-000258,0.11154977032279936
ACH-000259,0.15462757967454402
ACH-000260,0.04966171680140062
ACH-000261,0.08576598525995538
ACH-000262,0.0126378442208951
ACH-000263,0.5094113299241692
ACH-000264,0.14729256701191945
ACH-000265,0.16590388711302506
ACH-000266,0.16626718011056188
ACH-000272,0.10975865465300412
ACH-000274,0.042562090666735934
ACH-000277,0.203411159181525
ACH-000278,0.12186203964879455
ACH-000279,0.18079571419494114
ACH-000280,0.1665799985979045
ACH-000281,0.036811083557185716
ACH-000288,0.24797904333427515
ACH-000291,-0.03739742978152536
ACH-000293,0.18268961272474432
ACH-000294,-0.12297933152876192
ACH-000295,0.035359671033993165
ACH-000296,0.020706442878861017
ACH-000302,0.006582957533934363
ACH-000304,0.2656282080618318
ACH-000307,0.022017437449983274
ACH-000308,0.1712640871560214
ACH-000310,0.17297526809985134
ACH-000311,0.1281585103143676
ACH-000312,0.17983713170145108
ACH-000315,0.3300426892629578
ACH-000316,0.22443009568647915
ACH-000317,0.11582611114698395
ACH-000318,0.11073001396255193
ACH-000319,0.044937947639525695
ACH-000320,0.1110032874966526
ACH-000322,0.155362535865587
ACH-000323,0.043982302552860925
ACH-000324,0.06337871427294793
ACH-000329,0.2350748127174879
ACH-000330,0.051457291853799686
ACH-000331,0.12261996867851332
ACH-000332,0.15076003762710571
ACH-000334,0.3256782576663897
ACH-000335,0.12973454107603294
ACH-000336,0.11372961511952988
ACH-000337,0.026514535079538312
ACH-000338,-0.1746276180876819
ACH-000339,0.0992663892711982
ACH-000341,-0.15584402688678645
ACH-000348,0.04396312900552573
ACH-000350,0.18127171727248825
ACH-000352,0.11065618759796768
ACH-000356,0.34393208540360065
ACH-000361,0.1815842709027618
ACH-000362,-0.05665282263007749
ACH-000363,0.09865142204229294
ACH-000364,0.018213317541058982
ACH-000365,0.25081214270111296
ACH-000366,0.06001628511853855
ACH-000368,0.014783401748211982
