,SNCA (6622)
ACH-000004,-0.10990813911988824
ACH-000005,0.002102171244478686
ACH-000007,0.020043207943653
ACH-000009,0.05363460353643799
ACH-000011,0.0703306996615911
ACH-000012,0.059512445759270775
ACH-000013,0.07025712391094796
ACH-000014,-0.13171834826904175
ACH-000015,0.0674669102978738
ACH-000017,0.013498677312298271
ACH-000018,0.14006068050199702
ACH-000019,-0.07703572032436852
ACH-000021,0.008521186657965306
ACH-000022,-0.04223146865255785
ACH-000025,0.06689439579979432
ACH-000028,0.07199771645635752
ACH-000030,0.042617594933220405
ACH-000035,-0.12664555134673033
ACH-000036,0.15105935707401846
ACH-000037,0.055658244567505885
ACH-000039,0.036070225865502965
ACH-000040,0.053323417732542316
ACH-000041,-0.07826940415861465
ACH-000042,0.035131661219570204
ACH-000045,-0.025272917158606904
ACH-000047,0.099172951032378
ACH-000052,0.10584826087846386
ACH-000053,0.08147380589941935
ACH-000054,0.033364994744894516
ACH-000055,-0.005426657205490847
ACH-000060,-0.01899803596595832
ACH-000067,0.10057080732147604
ACH-000070,0.08417595967964404
ACH-000075,0.04757901809931223
ACH-000078,0.029953442932211437
ACH-000082,0.07328919935595915
ACH-000085,0.035129086398645266
ACH-000086,-0.013471502826215995
ACH-000087,-0.014769389107012672
ACH-000092,0.05075571664640122
ACH-000095,0.02556456274523441
ACH-000097,0.049723922511178784
ACH-000098,-0.07193288006152959
ACH-000099,0.06733665934959226
ACH-000108,-0.02934768039440729
ACH-000113,-0.137378442391704
ACH-000116,-0.05393610816760323
ACH-000118,0.1001730241657194
ACH-000120,0.18094010467837987
ACH-000123,-0.07387825669952756
ACH-000127,-0.040124993412679985
ACH-000128,-0.0652458447445336
ACH-000132,0.15306852218431174
ACH-000133,-0.021701631652009758
ACH-000137,-0.020532075877074733
ACH-000138,0.10794004954765622
ACH-000142,0.06381706288668257
ACH-000143,0.014727305145672675
ACH-000146,0.08335136832008115
ACH-000148,0.04313870670583779
ACH-000150,-0.02350341278663584
ACH-000152,-0.006391272932971124
ACH-000153,0.1748581814966283
ACH-000159,0.03290100740397365
ACH-000160,0.23795071105563104
ACH-000163,0.08531564848480021
ACH-000167,0.5178757526046592
ACH-000168,-0.0414368240179398
ACH-000169,0.1168625713033934
ACH-000178,0.20305864259812045
ACH-000183,0.1160663816785293
ACH-000188,-0.01585821600560635
ACH-000189,0.13451535399201744
ACH-000190,0.1840037679271116
ACH-000198,-0.016131616080467967
ACH-000203,0.2365607823799511
ACH-000204,0.13882900198029022
ACH-000206,0.15589820856929312
ACH-000207,0.12874725603561812
ACH-000208,0.04369620678563002
ACH-000210,-0.04936473524091228
ACH-000211,-0.031071435309366263
ACH-000215,0.08852426299313801
ACH-000221,-0.027928964099772483
ACH-000222,0.15330406460302742
ACH-000223,0.04212489311112684
ACH-000226,0.004170482871977746
ACH-000227,-0.0797126154318014
ACH-000228,0.020072380945386603
ACH-000231,-0.03852130465343324
ACH-000232,0.05485982168917488
ACH-000233,0.03924772020188626
ACH-000234,-0.09968657309580532
ACH-000235,0.051398966988012135
ACH-000237,0.0842188087982715
ACH-000238,0.16825764955074898
ACH-000242,-0.3874906705311656
ACH-000243,0.07557399152006458
ACH-000244,0.03622718749993984
ACH-000246,0.036764056262657566
ACH-000248,0.07191798863616003
ACH-000250,0.029921441947212437
ACH-000251,0.04643732333472849
ACH-000252,0.07385575378483769
ACH-000253,0.11647339811151748
ACH-000255,0.051998022930891834
ACH-000256,-0.013406500872569262
ACH-000257,-0.03205477318615451
ACH-000258,-0.00826081751000907
ACH-000259,0.024884061123202017
ACH-000260,0.01552119536957752
ACH-000261,0.010264471386270927
ACH-000262,-0.08234160460365546
ACH-000263,-0.06390746415104988
ACH-000264,0.026771863321472127
ACH-000265,-0.0040677099327559715
ACH-000266,0.13072116134753675
ACH-000272,-0.03553335786937662
ACH-000274,0.13038274187443558
ACH-000277,0.08072926640660172
ACH-000278,0.02454203594683904
ACH-000279,0.03394904330022214
ACH-000280,0.05919776374277114
ACH-000281,0.03903627778637528
ACH-000288,0.08143128576279629
ACH-000291,0.19570889481786566
ACH-000293,-0.05495504885232521
ACH-000294,-0.03247586788622316
ACH-000295,0.10939340757343087
ACH-000296,-0.005631900420225194
ACH-000302,-0.019355722555030045
ACH-000304,-0.07648390704263064
ACH-000307,-0.14013535948601832
ACH-000308,0.0144611582585105
ACH-000310,-0.07902166203279838
ACH-000311,0.16725690711680927
ACH-000312,0.07435724264917637
ACH-000315,0.08344434840261128
ACH-000316,-0.04202331966955989
ACH-000317,-0.09596686691883152
ACH-000318,-0.10340854499535942
ACH-000319,0.005217897022376177
ACH-000320,0.0919212588960079
ACH-000322,0.0913982536854762
ACH-000323,-0.028589980435688087
ACH-000324,-0.07077956889829289
ACH-000329,-0.07151050923869967
ACH-000330,-0.03247648546091439
ACH-000331,0.011555384312947916
ACH-000332,0.101357974615375
ACH-000334,-0.007226160832215243
ACH-000335,-0.01883102762437584
ACH-000336,-0.11309464889521625
ACH-000337,-0.13798842018719432
ACH-000338,0.4009288521400272
ACH-000339,0.10609920196858018
ACH-000341,0.10098489361973854
ACH-000348,-0.03115113336217836
ACH-000350,-0.042459781351425946
ACH-000352,-0.12123616741351555
ACH-000356,-0.04591802303606304
ACH-000361,-0.04311547766290087
ACH-000362,0.027639388311090942
ACH-000363,0.08808109096225758
ACH-000364,0.15402691307820904
ACH-000365,-0.08781038023321898
ACH-000366,0.05231532945469408
ACH-000368,0.08705895795837564
ACH-000374,0.16223635511810802
ACH-000375,-0.07567417443556526
ACH-000376,0.027947893701049227
ACH-000381,-0.0002793489204714645
ACH-000383,-0.00687784962136967
ACH-000387,0.013903006558752831
ACH-000389,0.1034926874202798
ACH-000390,0.0053042218026135395
ACH-000393,-0.050969819160635664
ACH-000395,0.1884240659910938
ACH-000396,-0.04115836121346153
ACH-000397,0.10717908023833016
ACH-000401,0.1120381569807623
ACH-000402,-0.08274959604618487
ACH-000403,0.04679049371841385
ACH-000404,0.06140856441364969
ACH-000406,0.07845887295089585
ACH-000407,0.018347459409127825
ACH-000408,-0.011835420532051676
ACH-000410,0.05396111370065132
ACH-000411,0.09270581651849967
ACH-000414,0.08998726866453438
ACH-000415,0.035770527401639336
ACH-000416,-0.004669305460201122
ACH-000420,0.007888676158066184
ACH-000421,-0.0277120713576186
ACH-000424,0.09146281259344843
ACH-000425,-0.04046171289062337
ACH-000426,0.19925623190819425
ACH-000427,0.24403292748364164
ACH-000433,0.006337408271153342
ACH-000435,-0.05236783820954253
ACH-000436,-0.04465730706245143
ACH-000444,-0.007043441329804566
ACH-000445,-0.04111005522167074
ACH-000448,-0.05388619439466339
ACH-000450,0.03508986540420945
ACH-000452,0.0825822271887069
ACH-000454,0.08209759171486658
ACH-000458,0.04815049353120017
ACH-000459,0.10562650125926523
ACH-000460,0.07424104538792442
ACH-000461,0.02435576087699793
ACH-000463,-0.06758578283750866
ACH-000464,-0.02115248094781793
ACH-000466,-0.054200866694914834
ACH-000467,0.06824928221524201
ACH-000468,-0.11953030637363725
ACH-000469,-0.01481565070486145
ACH-000470,-0.07359500666586892
ACH-000471,-0.04238223379784438
ACH-000472,0.07625448798774574
ACH-000473,0.05347328123839695
ACH-000475,0.005459846487703008
ACH-000476,0.07811456568254388
ACH-000477,0.034849947087321864
ACH-000479,0.36649926986384496
ACH-000480,0.047876180375063616
ACH-000481,-0.002313387956679573
ACH-000483,0.14204553155599542
ACH-000484,0.13315274029321614
ACH-000485,0.06350375159035362
ACH-000486,0.08350480900352639
ACH-000487,0.012445461717418402
ACH-000488,0.04551277352505702
ACH-000490,0.01983577720032021
ACH-000491,-0.02780446068743835
ACH-000495,0.2334761102390211
ACH-000496,-0.03657621031207641
ACH-000499,0.029736826610353925
ACH-000500,-0.1571911510335046
ACH-000502,0.08297590810727537
ACH-000503,-0.024677822587276025
ACH-000505,-0.02775924159245555
ACH-000507,-0.020353100372446423
ACH-000510,-0.054366517798279695
ACH-000511,0.0903848673465396
ACH-000512,0.025712028371104544
ACH-000516,0.11707308479812115
ACH-000517,0.08757686709270741
ACH-000518,-0.08403456002399476
ACH-000520,0.10869222070420964
ACH-000521,0.1733344174163485
ACH-000522,-0.061947542524310235
ACH-000524,0.10143031455743456
ACH-000527,0.01635238527628151
ACH-000528,0.017212210020277008
ACH-000537,0.032701192377537894
ACH-000541,0.010524403045119654
ACH-000542,0.01026116278743661
ACH-000544,-0.04522041469269395
ACH-000545,0.01581995967458727
ACH-000547,-0.04974701653119575
ACH-000548,0.09219567999138284
ACH-000549,-0.012369552036360469
ACH-000550,0.0038292553222783353
ACH-000552,-0.07589645362131331
ACH-000556,-0.07628170387580879
