,HSP90AB1 (3326)
ACH-000207,-0.1410552755207317
ACH-000208,-0.05453102085444905
ACH-000210,-0.4722083558869674
ACH-000211,-0.35250719613774395
ACH-000215,-0.5019211602240632
ACH-000221,-0.2701404135025007
ACH-000222,-0.28829170197478393
ACH-000223,-0.3601599800815295
ACH-000226,-0.16510312425853332
ACH-000227,-0.2909233392640411
ACH-000228,-0.5161314537845199
ACH-000231,-0.2882065103694917
ACH-000232,-0.1674038320265247
ACH-000233,-0.2459062293751326
ACH-000234,-0.3304616210956542
ACH-000235,-0.15283326821192464
ACH-000237,-0.18709196229863384
ACH-000238,-0.3176955933487715
ACH-000242,-0.004371640993570296
ACH-000243,-0.6411210620803663
ACH-000244,-0.14909728050062498
ACH-000246,-0.20008716318055766
ACH-000248,-0.11952174623403228
ACH-000250,-0.5707755663343236
ACH-000251,-0.03359404165140014
ACH-000252,0.005225111763154884
ACH-000253,-0.004682656744023601
ACH-000255,-0.26630409912948816
ACH-000256,-0.2599381347018052
ACH-000257,-0.3638066527810733
ACH-000258,-0.06928963122725047
ACH-000259,-0.2701327540634158
ACH-000260,-0.17415556774012506
ACH-000261,-0.28801294522449594
ACH-000262,-0.29490391577294944
ACH-000263,-0.2723175882318673
ACH-000264,-0.26859609737140794
ACH-000265,-0.3958640180069663
ACH-000266,-0.15330788612055266
ACH-000272,-0.29198871910678426
ACH-000274,-0.30125222070642804
ACH-000277,-0.13208927485991204
ACH-000278,-0.17212614314475372
ACH-000279,-0.16453616447539132
ACH-000280,-0.14314606125150248
ACH-000281,-0.4711404940719199
ACH-000288,-0.2563401407951671
ACH-000291,-0.07933958712195491
ACH-000293,-0.2327406870084273
ACH-000294,-0.1360915598197156
ACH-000295,-0.4356659115957008
ACH-000296,-0.29214617450961305
ACH-000302,-0.20348553390450955
ACH-000304,-0.30087044113515315
ACH-000307,-0.18556835606612565
ACH-000308,-0.2380967202876091
ACH-000310,-0.2569544554953726
ACH-000311,-0.11763043234189535
ACH-000312,-0.2987652308226062
ACH-000315,-0.2502699603991793
ACH-000316,-0.29717003721640595
ACH-000317,-0.4109610288545379
ACH-000318,-0.2579006832653652
ACH-000319,-0.05793881466049752
ACH-000320,-0.24754119605412184
ACH-000322,-0.46000795829162394
ACH-000323,-0.15886834725630816
ACH-000324,-0.33945929392851004
ACH-000329,-0.26846790401577064
ACH-000330,-0.5023980146583577
ACH-000331,-0.3631516034259437
ACH-000332,-0.21650161689056466
ACH-000334,-0.08050038709537269
ACH-000335,-0.3357600768564265
ACH-000336,-0.3848508449168699
ACH-000337,-0.21114791104765016
ACH-000338,-0.5656589337019087
ACH-000339,-0.239394058524071
ACH-000341,-0.13224674563949895
ACH-000348,-0.31677806150942484
ACH-000350,-0.12809019580620296
ACH-000352,-0.2426761251465967
ACH-000356,-0.3055697374437521
ACH-000361,-0.03244487665524992
ACH-000362,-0.3345098521995641
ACH-000363,-0.2344806236481789
ACH-000364,-0.28346618683111263
ACH-000365,-0.22992590910331226
ACH-000366,-0.3640830761089471
ACH-000368,-0.3057928200763412
ACH-000374,-0.5470353083899573
ACH-000375,-0.2932206068980866
ACH-000376,-0.2060719223011672
ACH-000381,-0.07538893370429915
ACH-000383,-0.2833034100931062
ACH-000387,-0.1666089979219703
ACH-000389,0.03526269051659493
ACH-000390,-0.2844783380396935
ACH-000393,-0.5107469760483467
ACH-000395,-0.02595540181075241
ACH-000396,-0.17593996311651314
ACH-000397,-0.4018728477848082
ACH-000401,-0.559637692271057
ACH-000402,-0.2614369913697546
ACH-000403,-0.18940316953603256
ACH-000404,0.10095484341660442
ACH-000406,-0.3661110413954965
ACH-000407,-0.16865156795972713
ACH-000408,-0.2961654416701987
ACH-000410,-0.3433977175964126
ACH-000411,-0.3392825055379773
ACH-000414,-0.34290440491854624
ACH-000415,-0.3826146990275911
ACH-000416,-0.2890233324580356
ACH-000420,-0.1591173061437057
ACH-000421,-0.22549065678863456
ACH-000424,-0.2317978195145558
ACH-000425,-0.21006234756254055
ACH-000426,-0.11976863772573933
ACH-000427,-0.5206403965590223
ACH-000433,-0.17866648456807813
ACH-000435,-0.018846166606054524
ACH-000436,-0.3776602456757884
ACH-000444,-0.025614454754067602
ACH-000445,-0.3300549976741914
ACH-000448,-0.19694142427555986
ACH-000450,-0.2595243011652287
ACH-000452,-0.08531142651942268
ACH-000454,-0.4157047610722627
ACH-000458,-0.16283952466133794
ACH-000459,-0.20629300044709795
ACH-000460,-0.2460185464784521
ACH-000461,-0.44273074204937785
ACH-000463,-0.12384475231407968
ACH-000464,-0.15379926429254978
ACH-000466,-0.03831501048077885
ACH-000467,-0.21838017387603892
ACH-000468,-0.2865109477396109
ACH-000469,-0.2427846300982013
ACH-000470,-0.295741415901089
ACH-000471,-0.2039961611306
ACH-000472,-0.27386525025364605
ACH-000473,-0.32879239691131656
ACH-000475,-0.5345923200236755
ACH-000476,-0.14652588397796212
ACH-000477,-0.10694558880612087
ACH-000479,-0.10791841597718813
ACH-000480,-0.2651181282779922
ACH-000481,-0.4656029303358782
ACH-000483,-0.14990906495878015
ACH-000484,-0.17260794162592605
ACH-000485,-0.11723754490616707
ACH-000486,-0.13455371157639884
ACH-000487,-0.5222724527653492
ACH-000488,-0.2986328569898689
ACH-000490,-0.15663152007636608
ACH-000491,-0.4084977349442758
ACH-000495,-0.5124058826511544
ACH-000496,-0.2037076217968047
ACH-000499,-0.3781923142510498
ACH-000500,-0.3678479614553217
ACH-000502,-0.06789028804438389
ACH-000503,-0.19514245399188584
ACH-000505,-0.10636453796879307
ACH-000507,-0.2917162968554016
ACH-000510,-0.06469181602080264
ACH-000511,-0.18360380882033395
ACH-000512,-0.2580318331430706
ACH-000516,-0.42540877907709423
ACH-000517,-0.2161831222916024
ACH-000518,-0.3683543343966451
ACH-000520,-0.3373893454269503
ACH-000521,-0.34063618984744515
ACH-000522,-0.1461131929401332
ACH-000524,-0.290818503565676
ACH-000527,-0.16484104759888452
ACH-000528,-0.2256529930175037
ACH-000537,-0.4377959462315661
ACH-000541,-0.598535665886729
ACH-000542,-0.09534339627043543
ACH-000544,-0.01873665867848678
ACH-000545,-0.1431518900682994
ACH-000547,-0.3019003993704449
ACH-000548,-0.14629089561659922
ACH-000549,-0.1696478722205531
ACH-000550,-0.21559972184164494
ACH-000552,-0.3073264260710301
ACH-000556,-0.22173150067945613
ACH-000557,-0.22147214471998497
ACH-000569,-0.3563262936098999
ACH-000570,-0.321959102408616
ACH-000571,-0.09547599321392633
ACH-000573,-0.4325814847223931
ACH-000576,-0.3959105051438504
ACH-000579,-0.3943138363620869
ACH-000580,-0.3638600009183885
ACH-000584,-0.4668410082471237
ACH-000585,-0.3306913763732617
ACH-000588,-0.11773769734820948
ACH-000589,-0.13195595504701546
ACH-000591,-0.20584344050551864
ACH-000593,-0.28158548389103266
ACH-000600,-0.1662056443832101
ACH-000601,-0.2606050815561777
ACH-000605,-0.3004601969938373
ACH-000606,-0.2282326162335491
ACH-000608,-0.2500813624505554
ACH-000614,-0.0411284708383749
ACH-000616,-0.1524909511627258
ACH-000618,-0.24874999048898835
ACH-000619,-0.2426050652489034
ACH-000620,-0.17713640996401792
ACH-000621,-0.30109418912023883
ACH-000622,-0.5026852889596901
ACH-000623,-0.2710817024041952
ACH-000624,-0.34217371541111474
ACH-000627,-0.1740869639147085
ACH-000630,-0.2712100656701912
ACH-000631,-0.2757879709652321
ACH-000632,-0.27543248191970177
ACH-000633,-0.07134886417552679
ACH-000637,-0.19713907207422707
ACH-000638,-0.23130806430058265
ACH-000646,0.017379714078170187
ACH-000647,-0.31922428623969923
ACH-000648,-0.10980812817440484
ACH-000649,-0.2779532972852679
ACH-000651,-0.20162690451595466
ACH-000652,-0.13035006383450862
ACH-000653,-0.3292510908709114
ACH-000657,-0.33998820648306466
ACH-000658,-0.5773872104555463
ACH-000661,-0.3336952265788809
ACH-000662,-0.2184672230706588
ACH-000663,-0.02381825091223499
ACH-000665,-0.3859233291285548
ACH-000671,-0.2235650186499975
ACH-000672,-0.34472106704288874
ACH-000673,-0.3445637055477177
ACH-000676,-0.3184464536826519
ACH-000677,-0.5019020675355375
ACH-000681,-0.13956169043303934
ACH-000683,-0.27599780637188304
ACH-000684,-0.08498699064578223
ACH-000688,0.07466430193278804
ACH-000693,-0.16729234460460066
ACH-000694,-0.2038784632411972
ACH-000695,-0.2974251752154746
ACH-000696,-0.2315621711257533
ACH-000697,-0.18104107119997145
ACH-000699,-0.30924755438278545
ACH-000701,-0.09042745873024996
ACH-000706,-0.18752854322283116
ACH-000711,-0.6238855015223262
ACH-000713,-0.3815395730183761
ACH-000714,-0.2431832569675537
ACH-000718,-0.2324798441592407
ACH-000720,-0.4517898207170468
ACH-000721,-0.32165569894120555
ACH-000724,-0.18696536002609151
ACH-000725,-0.4163441998933797
ACH-000732,-0.1904869621871338
ACH-000734,-0.3958410156351071
ACH-000735,-0.31690869924002263
ACH-000736,-0.3917538872857067
ACH-000738,-0.2551827338368575
ACH-000746,-0.5115505650229951
ACH-000747,-0.4493952091839028
ACH-000748,-0.2349645536177937
ACH-000753,-0.3063814511750892
ACH-000756,-0.19222403359239845
ACH-000757,-0.3647048444495927
ACH-000758,-0.2994999345645649
ACH-000760,-0.2887335505716377
ACH-000762,-0.0821079993534063
ACH-000763,-0.5945087665003718
ACH-000764,-0.5378053768038399
ACH-000765,-0.5051902626365317
ACH-000766,-0.3319446158524895
ACH-000767,-0.36901864645753774
ACH-000768,-0.19406507362803105
ACH-000769,-0.3267737636247343
ACH-000770,-0.2666790624698914
ACH-000771,-0.11165671693248497
ACH-000773,-0.3242017868043883
ACH-000776,-0.156048721170431
ACH-000777,-0.31904790535009525
ACH-000778,-0.3331692776154945
ACH-000781,-0.3156159285153269
ACH-000782,-0.4087188619013372
ACH-000783,-0.2648486740635185
ACH-000784,-0.13069049648180886
ACH-000785,-0.16767451146017864
ACH-000787,-0.3941484581685756
ACH-000788,-0.2702449326232536
ACH-000791,-0.481460528168756
ACH-000792,-0.15616513248459296
ACH-000794,-0.25526719209741605
ACH-000796,-0.07471310763685747
ACH-000798,-0.26560354185808865
ACH-000799,-0.4049518182938033
ACH-000800,-0.28314611220617797
ACH-000802,-0.1195492226098859
ACH-000804,-0.09207698188650693
ACH-000805,-0.24975898344709135
ACH-000809,-0.20289043736640947
ACH-000810,-0.12736566253148948
ACH-000811,-0.2695464169229908
ACH-000817,-0.03430822975393905
ACH-000819,-0.1064828140661314
ACH-000820,-0.4788679964871461
ACH-000821,-0.3955553201342067
ACH-000822,-0.4347423622593857
ACH-000823,-0.14167664177383812
ACH-000824,-0.12132912534798893
ACH-000827,-0.30217297085575096
ACH-000829,-0.3891124966381526
ACH-000831,-0.3761458290541551
ACH-000832,-0.2797653246288233
ACH-000833,-0.22695665705950524
ACH-000834,-0.3354010489168535
ACH-000835,-0.002503889727191232
ACH-000836,-0.09397563222520214
ACH-000837,-0.30433556657644856
ACH-000838,-0.5035621438199269
ACH-000839,-0.3100539171937814
ACH-000840,-0.3185784578581725
ACH-000841,-0.3161486457366404
ACH-000843,-0.11006549895610827
ACH-000846,-0.2900549877473789
ACH-000847,-0.3499372627845239
ACH-000848,-0.4408039403598878
ACH-000849,-0.2710708385942265
ACH-000851,-0.17867438100308686
ACH-000855,-0.4961741877477699
ACH-000856,-0.07452568227793442
ACH-000858,-0.3315954411511168
ACH-000859,-0.39087339625895945
ACH-000861,-0.08211643999888299
ACH-000862,-0.2293564106720952
ACH-000865,-0.3782507049983043
ACH-000866,-0.39413762703264055
ACH-000867,-0.2299157931255744
ACH-000869,-0.20116495088402594
ACH-000872,-0.17217780033998292
ACH-000873,-0.007018367265255926
ACH-000876,-0.4616492058349933
ACH-000878,-0.2931749361983459
ACH-000880,-0.054633611934300996
ACH-000881,-0.23610087931750776
ACH-000882,-0.1849747369343421
ACH-000884,-0.096739265383673
ACH-000885,-0.3229047547485942
ACH-000887,-0.31113378550808635
ACH-000889,-0.19488214873862675
ACH-000896,-0.2546571007584909
ACH-000898,-0.31248535467083755
ACH-000900,-0.5241921935141153
ACH-000901,-0.18790593271746506
ACH-000905,-0.285027621001774
ACH-000906,-0.2457997135123013
ACH-000907,-0.16745388490518168
ACH-000910,-0.18495796100468406
ACH-000911,-0.2399172544350509
ACH-000912,-0.3639824730075802
ACH-000913,-0.26674996678456386
ACH-000915,-0.2084496369386799
ACH-000916,-0.6012143150904179
ACH-000917,-0.17032564255935356
ACH-000920,-0.442683527536824
ACH-000921,-0.15441301541980315
ACH-000924,-0.24963714924360306
ACH-000926,-0.3490399522735094
ACH-000928,0.020335254957539173
ACH-000929,-0.3365873081058034
ACH-000932,-0.22204995613108305
ACH-000935,-0.17838967003713335
ACH-000936,-0.31517509464422794
ACH-000937,-0.2453567027661643
ACH-000938,-0.26612440066085585
ACH-000939,-0.1619634982883199
ACH-000941,-0.4584640503283941
ACH-000943,-0.2529605878105422
ACH-000946,-0.305767494826362
ACH-000947,-0.317591361646079
ACH-000948,-0.154323480638594
ACH-000950,-0.3207446796978918
ACH-000953,-0.1074413689576388
ACH-000954,-0.1895479391187594
ACH-000957,-0.06564380903065715
ACH-000958,-0.2721617878161482
ACH-000960,-0.3915584539239663
ACH-000963,-0.5133199589820925
ACH-000968,-0.082897524414699
ACH-000969,-0.08866218679002731
ACH-000972,-0.26038082603550794
ACH-000973,-0.27628847809232804
ACH-000974,-0.2559616062707763
ACH-000978,-0.12131768992798166
ACH-000984,-0.4878507930086887
ACH-000986,-0.4291754333791542
ACH-000988,-0.06581952599333732
ACH-000993,-0.2258435182565473
ACH-000994,-0.2340556452963801
ACH-000996,-0.35531567719954416
ACH-001001,-0.2532236031525985
ACH-001020,-0.21239566544526345
ACH-001028,-0.341369542735118
ACH-001031,-0.022170086915012592
ACH-001038,-0.2195367648758957
ACH-001048,-0.15858780778365533
ACH-001050,-0.35218952331911435
ACH-001053,-0.3105073533415185
ACH-001054,-0.4376963223097014
ACH-001061,-0.3853561855089732
ACH-001067,-0.5109396695397393
ACH-001075,-0.24455956920765906
ACH-001096,-0.2549024917201146
ACH-001111,-0.06854424135554994
ACH-001119,-0.19217659891863093
ACH-001128,-0.3940314005501776
ACH-001134,-0.1302735404838863
ACH-001151,-0.26973858744633183
ACH-001163,-0.16018905227348162
ACH-001164,-0.11441131657544655
ACH-001183,-0.12543039110144685
ACH-001192,-0.424562182223962
ACH-001193,-0.053476930875765404
ACH-001196,-0.6106725455176666
ACH-001197,0.12549844861834672
ACH-001205,-0.18878660435214126
ACH-001211,-0.17827281358144928
ACH-001212,0.11509034071287047
ACH-001228,-0.23752497238858056
ACH-001232,-0.2382410671648071
ACH-001239,-0.2653331303601301
ACH-001270,-0.15021894176507938
ACH-001274,-0.3522596576631139
ACH-001275,0.1803243522385393
ACH-001277,-0.2676812918602759
ACH-001278,-0.3454075608803113
ACH-001280,-0.3135166476166133
ACH-001283,-0.2289544133819545
ACH-001289,-0.4044870080129204
ACH-001300,-0.06331725997516854
ACH-001301,-0.11966370656728804
ACH-001302,-0.09887441795640284
ACH-001306,-0.06834335335909679
ACH-001318,-0.13181514584724704
ACH-001322,-0.4606522782940018
ACH-001328,-0.4760457922931625
ACH-001332,-0.1618743028855222
ACH-001336,-0.15371116787882735
ACH-001346,-0.2054535901695586
ACH-001353,-0.2683714829737464
ACH-001354,-0.520384375979723
ACH-001367,-0.4657322352914751
ACH-001368,-0.3321175362697384
ACH-001374,-0.3092901557664885
ACH-001377,-0.1405496705600076
ACH-001380,-0.06690418568554704
ACH-001391,-0.2606481274789826
ACH-001408,-0.2333775042874825
ACH-001430,-0.15153647892590572
ACH-001431,-0.13691780846705548
ACH-001450,-0.2324177794409936
ACH-001496,-0.33028604303283793
ACH-001500,-0.3515200553294947
ACH-001523,-0.5656935786464772
ACH-001532,-0.4058888174144362
ACH-001550,-0.19091292176909305
ACH-001552,-0.22004820747307569
ACH-001554,-0.2875157474288963
ACH-001654,-0.2247140363343201
ACH-001735,-0.2802725126573929
ACH-001736,-0.4374463648918092
ACH-001737,-0.4469615158298857
ACH-001740,-0.17585847508036265
ACH-001745,-0.2286947215986513
ACH-001765,-0.6480071425822672
