,FAM161B (145483)
ACH-000004,-0.3164165788797253
ACH-000005,-0.11077857687935576
ACH-000007,0.04324461397590383
ACH-000009,-0.29958757054976737
ACH-000011,-0.12285613951999767
ACH-000012,-0.10651433037479936
ACH-000013,-0.1882330248643473
ACH-000014,-0.17265124568482748
ACH-000015,-0.16821245769952373
ACH-000017,-0.4062722720649831
ACH-000018,-0.20927614234569933
ACH-000019,-0.25089729662239124
ACH-000021,-0.13841373488315695
ACH-000022,-0.35400226378459226
ACH-000025,-0.20838747555747567
ACH-000028,-0.2707078390687565
ACH-000030,-0.2251662218817203
ACH-000035,-0.13925636577521455
ACH-000036,-0.2553685131442959
ACH-000037,-0.23241990070836455
ACH-000039,-0.1966788940339987
ACH-000040,-0.3353977155321206
ACH-000041,-0.2976466121604619
ACH-000042,-0.2978665806775021
ACH-000045,-0.21132193355188195
ACH-000047,-0.15928857528720325
ACH-000052,-0.3504393671838392
ACH-000053,-0.16661118415485374
ACH-000054,-0.3426832607301954
ACH-000055,-0.24056108685116795
ACH-000060,-0.30975352684851004
ACH-000067,-0.3377918531384633
ACH-000070,-0.1348886177815839
ACH-000075,-0.15961374102132286
ACH-000078,-0.174094399543865
ACH-000082,-0.2661643313153368
ACH-000085,-0.25910828856803875
ACH-000086,-0.17043743477617773
ACH-000087,-0.0274328423683136
ACH-000092,-0.2493615287890644
ACH-000095,-0.3122226808150705
ACH-000097,-0.1652724428791342
ACH-000098,-0.2086005846959111
ACH-000099,-0.22142724706186626
ACH-000108,-0.059194420911720176
ACH-000113,-0.15000067056023084
ACH-000116,-0.1729520348818224
ACH-000118,-0.09538451397988976
ACH-000120,-0.10141251121740187
ACH-000123,-0.2972506815005469
ACH-000127,-0.16993159157845195
ACH-000128,-0.3378384508706547
ACH-000132,-0.24696585716295014
ACH-000133,-0.2523321038608339
ACH-000137,-0.14297302492615405
ACH-000138,-0.2253196542722463
ACH-000142,-0.33956293441687485
ACH-000143,-0.29450838543330443
ACH-000146,-0.182485507219992
ACH-000148,-0.2867054518431708
ACH-000150,-0.0970124913883088
ACH-000152,-0.15244548088402918
ACH-000153,-0.14552856623331778
ACH-000159,-0.16455701848182014
ACH-000160,-0.2400905894858356
ACH-000163,-0.16602432929935082
ACH-000167,-0.6847837470479261
ACH-000168,-0.3204941850675653
ACH-000169,-0.24641143777072114
ACH-000178,-0.11193779339461896
ACH-000183,-0.2631543138280515
ACH-000188,-0.18099483000177746
ACH-000189,-0.3941291622985458
ACH-000190,-0.193755490184598
ACH-000198,-0.33227954529052245
ACH-000203,-0.01747131499664311
ACH-000204,-0.24873426295334314
ACH-000206,-0.3602377556942313
ACH-000207,-0.11900464315303573
ACH-000208,0.07043311357870335
ACH-000210,-0.2502229005602393
ACH-000211,-0.3178827067435094
ACH-000215,-0.30831653209801124
ACH-000221,-0.07029039651630997
ACH-000222,-0.4195971585336396
ACH-000223,-0.2380765447466668
ACH-000226,-0.1063512409642424
ACH-000227,-0.2705555537603048
ACH-000228,-0.20941821423881601
ACH-000231,-0.2897978632183419
ACH-000232,-0.389929960158406
ACH-000233,-0.2925610411455655
ACH-000234,-0.26508472167243896
ACH-000235,-0.2404124098419649
ACH-000237,-0.16615247819871976
ACH-000238,-0.3646563606857048
ACH-000242,-0.1801663391800538
ACH-000243,-0.22139851187734266
ACH-000244,-0.3377487814062485
ACH-000246,-0.27450717042114914
ACH-000248,-0.2536962328530115
ACH-000250,-0.28408483221100794
ACH-000251,-0.2607636035703847
ACH-000252,-0.4929230710560924
ACH-000253,-0.09257829741189733
ACH-000255,-0.2635313679344889
ACH-000256,-0.3248517587419099
ACH-000257,-0.10841586113149396
ACH-000258,-0.09475080432501384
ACH-000259,-0.18605902054436985
ACH-000260,-0.19533572556819565
ACH-000261,-0.2969439409246757
ACH-000262,-0.2728622314749906
ACH-000263,-0.2300496932774685
ACH-000264,-0.2864475211553696
ACH-000265,-0.2478198431105377
ACH-000266,-0.2772910100171845
ACH-000272,-0.2007723693779252
ACH-000274,-0.2246015015319027
ACH-000277,-0.2477474048783093
ACH-000278,-0.2875943169741697
ACH-000279,-0.30570313811788696
ACH-000280,-0.3565167491934103
ACH-000281,-0.25255236405562675
ACH-000288,-0.2936635736598549
ACH-000291,-0.1868778263825441
ACH-000293,-0.06897640793450999
ACH-000294,-0.0752725185560305
ACH-000295,-0.13710147909433487
ACH-000296,-0.21637272930457174
ACH-000302,-0.03851366073604636
ACH-000304,-0.2522963451158842
ACH-000307,-0.18683650952144135
ACH-000308,-0.2380158663331986
ACH-000310,-0.2085894520711873
ACH-000311,-0.3066920112403373
ACH-000312,-0.17398330828440794
ACH-000315,-0.21719551874815546
ACH-000316,-0.2931019336372364
ACH-000317,-0.2905911585576736
ACH-000318,-0.0942413224587199
ACH-000319,-0.1881497690099964
ACH-000320,-0.3846791174162967
ACH-000322,-0.255215333530718
ACH-000323,-0.4077972659311476
ACH-000324,-0.1601156495319898
ACH-000329,-0.3238654345649266
ACH-000330,-0.2573316324858145
ACH-000331,-0.07028624031496236
ACH-000332,-0.2957512732396472
ACH-000334,-0.5248673277630154
ACH-000335,-0.2623441766061598
ACH-000336,-0.2408622312211362
ACH-000337,-0.07614458398149028
ACH-000338,-0.5975423922058316
ACH-000339,-0.16834594952656934
ACH-000341,-0.22723647004532185
ACH-000348,-0.2837795785740507
ACH-000350,-0.21045457781782093
ACH-000352,-0.4343907244361017
ACH-000356,-0.0453518785250828
ACH-000361,-0.4317313283326048
ACH-000362,-0.28993154653715064
ACH-000363,-0.28529192124374536
ACH-000364,-0.22611760808251485
ACH-000365,-0.1961067374860401
ACH-000366,-0.23917229058574144
ACH-000368,-0.16729235087588967
ACH-000374,-0.10771920251528412
ACH-000375,-0.2263999887525119
ACH-000376,-0.3378055659113107
ACH-000381,-0.28665772545450063
ACH-000383,-0.23643256716637634
ACH-000387,-0.27312555866600224
ACH-000389,-0.17283081539292594
ACH-000390,-0.21186273945982856
ACH-000393,-0.28118966612629104
ACH-000395,-0.5168964751514808
ACH-000396,-0.2322009040734441
ACH-000397,-0.16714241316810394
ACH-000401,-0.100294908708515
ACH-000402,-0.2230164664033258
ACH-000403,-0.33127075588971744
ACH-000404,0.02729787037080945
ACH-000406,-0.1886898477051257
ACH-000407,-0.30839550095684937
ACH-000408,-0.19171093373417974
ACH-000410,-0.2327578469830003
ACH-000411,-0.1030617823397204
ACH-000414,-0.22198544272568507
ACH-000415,-0.16469349664228095
ACH-000416,-0.2262380480738276
ACH-000420,-0.3096165011529101
ACH-000421,-0.1528611896860814
ACH-000424,-0.0947221976024861
ACH-000425,-0.2541235636154888
ACH-000426,-0.3645378587042809
ACH-000427,-0.22031909771919495
ACH-000433,-0.2040740965793016
ACH-000435,0.06267759185322984
ACH-000436,-0.33004535045430555
ACH-000444,-0.039441333497768565
ACH-000445,-0.208387856577475
ACH-000448,-0.21381716919008692
ACH-000450,-0.2872353305822499
ACH-000452,-0.20492269688366468
ACH-000454,-0.09200897280407642
ACH-000458,-0.217648171826378
ACH-000459,-0.06650749233270811
ACH-000460,-0.18808652998860867
ACH-000461,-0.20259601627540927
ACH-000463,-0.3121617625609547
ACH-000464,-0.2427551240210228
ACH-000466,-0.3666319370977349
ACH-000467,-0.2064618280846671
ACH-000468,-0.111218155405276
ACH-000469,-0.3316461840655746
ACH-000470,-0.4512445816364158
ACH-000471,-0.3018779874734695
ACH-000472,-0.22189054416799506
ACH-000473,-0.10866029028779067
ACH-000475,-0.2710931453101786
ACH-000476,-0.32920197697950915
ACH-000477,-0.3113309645046345
ACH-000479,-0.19965921853365
ACH-000480,-0.22251415855014892
ACH-000481,-0.4464066611171167
ACH-000483,-0.3253658630229159
ACH-000484,-0.4510570214264226
ACH-000485,-0.2935680363571878
ACH-000486,-0.24763058744838504
ACH-000487,-0.14335828906939066
ACH-000488,-0.15227446590092714
ACH-000490,-0.20392551023267755
ACH-000491,-0.21368244745195844
ACH-000495,-0.41400581635957695
ACH-000496,-0.33581585101514844
ACH-000499,-0.1106768476555956
ACH-000500,-0.17506834860576825
ACH-000502,-0.2298928362645895
ACH-000503,-0.2600265798484485
ACH-000505,-0.19380110126190966
ACH-000507,-0.13963652963479226
ACH-000510,-0.13073616040053276
ACH-000511,-0.21922364470169914
ACH-000512,-0.1118399106136543
ACH-000516,-0.2465767109207669
ACH-000517,-0.3046778254859786
ACH-000518,-0.2999201849385825
ACH-000520,-0.4519704316212842
ACH-000521,-0.2715982939412168
ACH-000522,-0.3271444074152317
ACH-000524,-0.31451766319436064
ACH-000527,-0.14139700032163025
ACH-000528,-0.2947660621541282
ACH-000537,-0.1149497779326408
ACH-000541,-0.08390347453415363
ACH-000542,-0.15756489794307604
ACH-000544,-0.2347786211559837
ACH-000545,-0.2718080757495176
ACH-000547,-0.1503423982679089
ACH-000548,-0.2991101544155009
ACH-000549,-0.32373047971462743
ACH-000550,-0.23277617210293344
ACH-000552,-0.17601063740345724
ACH-000556,-0.2737834934547315
ACH-000557,-0.3073797279829879
ACH-000569,-0.13688274951952684
ACH-000570,-0.22109196516305152
ACH-000571,-0.3067070523490581
