,SPTAN1 (6709)
ACH-000480,-0.4339902301340479
ACH-000481,-0.22844237514954915
ACH-000483,-0.12797591956381835
ACH-000484,-0.28419223668007343
ACH-000485,-0.10056951876118857
ACH-000486,-0.020585798737175347
ACH-000487,-0.33775000264716803
ACH-000488,-0.3790543065807948
ACH-000490,-0.4033138541924914
ACH-000491,0.04387257038179187
ACH-000495,-0.2345324512654051
ACH-000496,-0.20168787533789545
ACH-000499,-0.004413727467357256
ACH-000500,-0.6954144618536562
ACH-000502,-0.12738790247433193
ACH-000503,-0.34076334695453697
ACH-000505,-0.2652332031875141
ACH-000507,-0.3037808500188021
ACH-000510,-0.20649453438191964
ACH-000511,-0.1867876519132749
ACH-000512,-0.052434965189175016
ACH-000516,-0.17102998938189592
ACH-000517,-0.14563035341779598
ACH-000518,-0.09078658568675127
ACH-000520,-0.27057945419617746
ACH-000521,-0.23149597273511696
ACH-000522,-0.03144830951704758
ACH-000524,-0.14708740936629164
ACH-000527,-0.28058299618649274
ACH-000528,-0.10153588930453357
ACH-000537,0.019601244050021338
ACH-000541,-0.224994918066453
ACH-000542,-0.1676510440725129
ACH-000544,-0.2323861798618023
ACH-000545,-0.08717407400959573
ACH-000547,-0.2473658824606779
ACH-000548,-0.2438743916541465
ACH-000549,-0.2019319675217516
ACH-000550,-0.2327187766021176
ACH-000552,-0.3715030420683219
ACH-000556,-0.22750419522615534
ACH-000557,-0.149145230896045
ACH-000569,-0.39846232816633703
ACH-000570,-0.11588480856924373
ACH-000571,-0.14000395213495898
ACH-000573,-0.15747012893440046
ACH-000576,-0.24799547769231556
ACH-000579,-0.2261265814253732
ACH-000580,-0.1839611982332776
ACH-000584,-0.2557649106009802
ACH-000585,-0.2591699217736966
ACH-000588,-0.004961535682874672
ACH-000589,-0.02928374338665725
ACH-000591,-0.2724510723013032
ACH-000593,-0.3539548312518028
ACH-000600,-0.1533353309477776
ACH-000601,-0.3015081809084058
ACH-000605,-0.1170103289176758
ACH-000606,-0.27967353151785435
ACH-000608,-0.21033534523215813
ACH-000614,-0.13674518260377705
ACH-000616,0.0006085950916901537
ACH-000618,-0.2017401357850669
ACH-000619,-0.21057513557864904
ACH-000620,-0.061315151051848676
ACH-000621,-0.13213456599461404
ACH-000622,-0.22376965666890145
ACH-000623,-0.3167564683185329
ACH-000624,-0.11172126475985923
ACH-000627,-0.2615106070753821
ACH-000630,-0.21285176667890374
ACH-000631,-0.23315091926568626
ACH-000632,0.06359386178471077
ACH-000633,-0.1855793499093812
ACH-000637,-0.2337299478571588
ACH-000638,-0.2524104323648366
ACH-000646,-0.20884871870901156
ACH-000647,-0.11307024033342107
ACH-000648,-0.3099910137320315
ACH-000649,-0.23929669545678864
ACH-000651,-0.2385833084484172
ACH-000652,-0.2803957418745409
ACH-000653,-0.04893236141089809
ACH-000657,-0.2554337959396055
ACH-000658,-0.2352206967352008
ACH-000661,-0.0624794915990432
ACH-000662,-0.1186641950873914
ACH-000663,-0.2108926783372576
ACH-000665,-0.2085183578136556
ACH-000671,0.12157383432266795
ACH-000672,0.08789413396387225
ACH-000673,-0.15195922826007538
ACH-000676,-0.22719344003204714
ACH-000677,-0.2361493249789764
ACH-000681,-0.08756726876258053
ACH-000683,-0.11806683499132638
ACH-000684,0.043155183956816716
ACH-000688,-0.14633601854206282
ACH-000693,-0.2509016061611972
ACH-000694,-0.2338145718389035
ACH-000695,-0.33845797161691565
ACH-000696,-0.16725872639191858
ACH-000697,-0.042989253758634965
ACH-000699,-0.1231008614935599
ACH-000701,-0.4575512973983541
ACH-000706,-0.15458876199894425
ACH-000711,-0.17639411435427355
ACH-000713,-0.2407286798808315
ACH-000714,-0.15130289156915958
ACH-000718,-0.4217919405326304
ACH-000720,-0.14049557836393778
ACH-000721,-0.3598801652937591
ACH-000724,-0.3844761868959553
ACH-000725,-0.3092370023383596
ACH-000732,-0.22675138969927625
ACH-000734,-0.2152586067430748
ACH-000735,-0.1584638285123751
ACH-000736,-0.23179476437487995
ACH-000738,-0.208988796933449
ACH-000746,-0.18027863510617148
ACH-000747,-0.20606352574831865
ACH-000748,-0.06642193916672068
ACH-000753,-0.2188540139387533
ACH-000756,-0.2056148013719293
ACH-000757,-0.3354325511614216
ACH-000758,-0.14905319683108334
ACH-000760,-0.18112704619948672
ACH-000762,-0.1393399596878123
ACH-000763,-0.12378094315221196
ACH-000764,-0.14441070332145026
ACH-000765,-0.1482708618745253
ACH-000766,0.04107980966288485
ACH-000767,-0.3292322808316729
ACH-000768,-0.05906991400273229
ACH-000769,-0.23155136131047555
ACH-000770,-0.29444191031266365
ACH-000771,-0.13870742953842854
ACH-000773,-0.06755121548367952
ACH-000776,-0.3740523304944056
ACH-000777,-0.32370345341624684
ACH-000778,-0.005451368101843063
ACH-000781,-0.3272806349131874
ACH-000782,-0.11974235710110492
ACH-000783,-0.3565223093270395
ACH-000784,-0.15227601136844673
ACH-000785,-0.3097611466455893
ACH-000787,-0.309860811660592
ACH-000788,-0.018665966661688814
ACH-000791,-0.2739756465818122
ACH-000792,-0.1307313055492146
ACH-000794,-0.11588826600091402
ACH-000796,-0.18431736796729895
ACH-000798,-0.15997564957821614
ACH-000799,-0.06949585534755541
ACH-000800,-0.3747996444260793
ACH-000802,-0.07817618876983486
ACH-000804,-0.13023915422409252
ACH-000805,-0.1812798739064377
ACH-000809,-0.2414137135114159
ACH-000810,-0.26032605256868896
ACH-000811,-0.2735930755487361
ACH-000817,0.03942793343461242
ACH-000819,-0.24289156393943345
ACH-000820,-0.00486688114366985
ACH-000821,-0.3679675160266419
ACH-000822,-0.1878872238262957
ACH-000823,-0.3573577032259046
ACH-000824,-0.17087216964499768
ACH-000827,-0.2668359407932985
ACH-000829,-0.23370381760239164
ACH-000831,-0.11136577769383982
ACH-000832,-0.2942002480392752
ACH-000833,-0.22641154408813854
ACH-000834,-0.2448840366916669
ACH-000835,-0.21528188529489786
ACH-000836,-0.1269969380199949
ACH-000837,-0.2510996170816306
ACH-000838,-0.20651836737868887
ACH-000839,-0.266296274391786
ACH-000840,-0.3380672445843064
ACH-000841,-0.09798315795920036
ACH-000843,-0.21455913146262307
ACH-000846,-0.2233411959520758
ACH-000847,-0.31183121673678804
ACH-000848,-0.16371416936003036
ACH-000849,-0.0996135122511717
ACH-000851,-0.12960111445992625
ACH-000855,-0.14882164217834942
ACH-000856,-0.2205478772251239
ACH-000858,-0.2845941422846398
ACH-000859,-0.17509040126354486
ACH-000861,-0.22787468563744
ACH-000862,-0.25496997542436645
ACH-000865,-0.33750826611802354
ACH-000866,-0.0885441764442149
ACH-000867,-0.1578615962784701
ACH-000869,-0.13641005937125802
ACH-000872,-0.21658095683849413
ACH-000873,-0.3634647385960568
ACH-000876,-0.05908106075460578
ACH-000878,-0.18936766989882586
ACH-000880,-0.3436249286195403
ACH-000881,-0.1775948348435912
ACH-000882,-0.3312278804524684
ACH-000884,-0.09906598517388376
ACH-000885,0.0016502939247911169
ACH-000887,-0.3650095992924304
ACH-000889,-0.2152978131872741
ACH-000896,-0.18286263286266616
ACH-000898,-0.09766383394476473
ACH-000900,-0.2812755679679573
ACH-000901,-0.15338917787645234
ACH-000905,-0.1532974611137103
ACH-000906,-0.1484195845918029
ACH-000907,-0.36218945210484793
ACH-000910,-0.22777922345586954
ACH-000911,-0.2884180764198162
ACH-000912,-0.17210351574645003
ACH-000913,-0.16705825123073387
ACH-000915,-0.19266266420583827
ACH-000916,-0.6215183291647188
ACH-000917,-0.06793129648432993
ACH-000920,-0.32330319026133736
ACH-000921,-0.17134359543690442
ACH-000924,-0.12858329012955708
ACH-000926,-0.3839651592155329
ACH-000928,-0.29052469460017033
ACH-000929,-0.0355164361681253
ACH-000932,-0.19230688550881733
ACH-000935,-0.2226608059098352
ACH-000936,-0.15590347302388624
ACH-000937,-0.07553047949077303
ACH-000938,-0.14829558199250245
ACH-000939,0.039648777596845736
ACH-000941,-0.21632091661988334
ACH-000943,-0.14833224303111028
ACH-000946,-0.1979481966061299
ACH-000947,-0.17332413634191882
ACH-000948,-0.04410183091310155
ACH-000950,-0.15336423366311125
ACH-000953,-0.08962912605939358
ACH-000954,-0.5485386267104357
ACH-000957,0.05391960047402923
ACH-000958,-0.06732461076383896
ACH-000960,-0.1451856012004887
ACH-000963,-0.12542646710262567
ACH-000968,-0.1126211520138772
ACH-000969,-0.21696367450283505
ACH-000972,-0.2770748647198493
ACH-000973,-0.1287569858554368
ACH-000974,-0.19035356124863334
ACH-000978,-0.13179561090379247
ACH-000984,-0.27749626445337594
ACH-000986,-0.1746073991054203
ACH-000988,-0.08110255121031454
ACH-000993,-0.3425979077344045
ACH-000994,-0.26024579003688303
ACH-000996,-0.2782335485707708
ACH-001001,-0.2314836668827237
ACH-001020,-0.16975365733459788
ACH-001028,-0.26758756099503944
ACH-001031,-0.2365256036399465
ACH-001038,-0.16339607980689105
ACH-001048,-0.13124363690650567
ACH-001050,0.05675210116329179
ACH-001053,-0.3539742534132116
ACH-001054,-0.40935047356808296
ACH-001061,-0.12957688177235305
ACH-001067,-0.11695901596381247
ACH-001075,-0.20593495847334625
ACH-001096,-0.4113483571117202
ACH-001111,0.07571572568738823
ACH-001119,-0.1218981298485918
ACH-001128,-0.5050302311361328
ACH-001134,-0.2899746586190621
ACH-001151,-0.14524028417882534
ACH-001163,-0.2603027266081369
ACH-001164,-0.33128397350551825
ACH-001183,-0.26378131902809066
ACH-001192,-0.24572449273644906
ACH-001193,-0.2768520198091472
ACH-001196,-0.14756915469937873
ACH-001197,-0.358254036118864
ACH-001205,-0.04324985875980275
ACH-001211,-0.16439251723746715
ACH-001212,-0.06254853560343906
ACH-001228,-0.2992348909712089
ACH-001232,-0.22509985954941328
ACH-001239,-0.23876711810412116
ACH-001270,-0.4435797096315762
ACH-001274,-0.16077808299657162
ACH-001275,-0.15267636143143468
ACH-001277,-0.12825044391328932
ACH-001278,-0.2885351952937473
ACH-001280,-0.27348167381105754
ACH-001283,-0.2551997593270578
ACH-001289,-0.206020958408524
ACH-001300,-0.07999826472851282
ACH-001301,0.004904471516768284
ACH-001302,-0.5219325772522736
ACH-001306,-0.250922955939154
ACH-001318,-0.24545641470035226
ACH-001322,-0.5362291147559635
ACH-001328,-0.16770274161558113
ACH-001332,-0.226638745827044
ACH-001336,-0.3627963511358895
ACH-001346,-0.17122888122019145
ACH-001353,-0.1763387269699553
ACH-001354,-0.20673880180315368
ACH-001367,-0.3462757224116437
ACH-001368,-0.16493534788208572
ACH-001374,-0.05618466457268815
ACH-001377,-0.053602086913820825
ACH-001380,-0.29384217236918897
ACH-001391,-0.3055193287608903
ACH-001408,-0.3255526952740551
ACH-001430,0.02115785063728395
ACH-001431,-0.032185855051898686
ACH-001450,-0.0988991849179229
ACH-001496,-0.16069867068215174
ACH-001500,-0.13258408023109644
ACH-001523,-0.23552665425807925
ACH-001532,-0.22141808611101144
ACH-001550,-0.18989089179697974
ACH-001552,-0.01945255228820089
ACH-001554,-0.1447593270895444
ACH-001654,-0.21740223759203475
ACH-001735,-0.10609369002793267
ACH-001736,-0.16979107093160095
ACH-001737,-0.2288731563750782
ACH-001740,-0.3506291037258432
ACH-001745,-0.2045656089929798
ACH-001765,-0.0862116442696067
