,MANSC1 (54682)
ACH-000798,-0.5828103111610371
ACH-000799,-0.3344720703527885
ACH-000800,-0.004094479364643975
ACH-000802,-0.21977794384145485
ACH-000804,-0.1378217669402989
ACH-000805,-0.134719677506795
ACH-000809,-0.2723456225791876
ACH-000810,-0.35034993240861545
ACH-000811,-0.225973045299499
ACH-000817,-0.17070419904084197
ACH-000819,-0.2435258706129736
ACH-000820,-0.3429848537546066
ACH-000821,-0.2431027447573613
ACH-000822,-0.18461268040057607
ACH-000823,-0.2754892517091984
ACH-000824,-0.183739948731092
ACH-000827,-0.148095648073319
ACH-000829,-0.20479157546656507
ACH-000831,-0.18933722147029886
ACH-000832,-0.17254650997340665
ACH-000833,-0.2031972400933051
ACH-000834,-0.15586746377482685
ACH-000835,-0.0972818698330938
ACH-000836,-0.30579505082785136
ACH-000837,-0.1578670225142162
ACH-000838,-0.14708766325109898
ACH-000839,-0.17388704289651194
ACH-000840,0.01868563639930385
ACH-000841,-0.16294086348100634
ACH-000843,-0.056145882504206615
ACH-000846,-0.06306284380172571
ACH-000847,-0.20641393524121696
ACH-000848,-0.15971199612898532
ACH-000849,-0.18841601020685003
ACH-000851,-0.17654670932889635
ACH-000855,-0.03577537873002147
ACH-000856,-0.23719250830115746
ACH-000858,-0.19995080100634152
ACH-000859,-0.10858097382683284
ACH-000861,-0.1233788505703732
ACH-000862,-0.21532178962267745
ACH-000865,-0.14269087779336054
ACH-000866,-0.27509178036512016
ACH-000867,-0.18765392846472784
ACH-000869,-0.2249024662589056
ACH-000872,-0.06591357592047987
ACH-000873,-0.22721845762902715
ACH-000876,-0.17170085178210062
ACH-000878,-0.2923606244093257
ACH-000880,-0.14379744871790193
ACH-000881,-0.1639207890226762
ACH-000882,-0.18054759685679425
ACH-000884,-0.10054298452713784
ACH-000885,-0.34001667259683777
ACH-000887,-0.27960993686020963
ACH-000889,-0.17219502939176587
ACH-000896,-0.15338834059964646
ACH-000898,-0.07914809544878762
ACH-000900,-0.11787691774350274
ACH-000901,-0.22183883302533647
ACH-000905,-0.2358482175101339
ACH-000906,-0.23846217773322095
ACH-000907,-0.11071263526368813
ACH-000910,-0.13408202062590135
ACH-000911,-0.2573058146070683
ACH-000912,-0.2928842055106485
ACH-000913,-0.08500572456809154
ACH-000915,-0.24751679168501745
ACH-000916,-0.19744016688177685
ACH-000917,-0.2597569759305169
ACH-000920,-0.12731663484905
ACH-000921,-0.09028289149853516
ACH-000924,-0.20111489056118464
ACH-000926,-0.10479832495735536
ACH-000928,-0.3768169489600859
ACH-000929,-0.00913036276904768
ACH-000932,-0.35167813986240354
ACH-000935,-0.2377709943509463
ACH-000936,-0.25120190534552417
ACH-000937,-0.14348399822709987
ACH-000938,-0.24887880347150376
ACH-000939,-0.2428799967146633
ACH-000941,-0.09868274918723574
ACH-000943,-0.09615132249535198
ACH-000946,-0.2056152274137808
ACH-000947,-0.21331265591895773
ACH-000948,-0.15564903927558568
ACH-000950,-0.34332241204485353
ACH-000953,-0.3131386379718385
ACH-000954,0.016347925142082147
ACH-000957,-0.14616598509786202
ACH-000958,-0.3762459592469541
ACH-000960,-0.10558758046383417
ACH-000963,-0.23391795862758544
ACH-000968,-0.18623568742138105
ACH-000969,-0.3079243037327553
ACH-000972,-0.4470701375154618
ACH-000973,-0.3564999159040958
ACH-000974,-0.3438779370723134
ACH-000978,-0.2597457779872156
ACH-000984,-0.14373829953684206
ACH-000986,-0.2322708791396065
ACH-000988,-0.1865268633300603
ACH-000993,-0.284202405304599
ACH-000994,-0.2534641577717072
ACH-000996,-0.2497476192635316
ACH-001001,-0.2758169197442297
ACH-001020,-0.3136941930985581
ACH-001028,-0.21801236908007066
ACH-001031,-0.1026585949692818
ACH-001038,-0.1851147182389669
ACH-001048,-0.16157852653844354
ACH-001050,-0.2279314541764917
ACH-001053,-0.22038649392786688
ACH-001054,-0.1957124786152991
ACH-001061,-0.19827594528401465
ACH-001067,-0.17399621278539842
ACH-001075,-0.008196463246916256
ACH-001096,-0.19982141795339114
ACH-001111,-0.4012854956508167
ACH-001119,-0.15556515536745907
ACH-001128,-0.1408981327698754
ACH-001134,-0.2620991068500175
ACH-001151,-0.2189359541925628
ACH-001163,-0.17004563777291692
ACH-001164,-0.15249017768086545
ACH-001183,-0.3164316095496077
ACH-001192,-0.20400103378915632
ACH-001193,-0.3203197644263645
ACH-001196,-0.3100422032589546
ACH-001197,-0.2664646798233981
ACH-001205,-0.2381268020018547
ACH-001211,-0.1824215899673855
ACH-001212,-0.2943443968539673
ACH-001228,-0.27742151976975943
ACH-001232,-0.2671999133376147
ACH-001239,-0.11094878295704716
ACH-001270,-0.00039471562114667453
ACH-001274,-0.41539301686819735
ACH-001275,-0.19993797217389012
ACH-001277,-0.30543271563594593
ACH-001278,-0.16059949252443134
ACH-001280,-0.07802496513144927
ACH-001283,-0.049481740971229635
ACH-001289,-0.367107360832581
ACH-001300,-0.11860898007581278
ACH-001301,-0.1640648603161309
ACH-001302,-0.07052305472908289
ACH-001306,-0.14561330758846408
ACH-001318,-0.10372247444557436
ACH-001322,-0.3256112233314801
ACH-001328,-0.20688832323551268
ACH-001332,-0.07271936346008051
ACH-001336,-0.15139118532704432
ACH-001346,-0.25241148732608376
ACH-001353,-0.2528743513354325
ACH-001354,-0.19856060897034303
ACH-001367,-0.2107501932055049
ACH-001368,-0.2322088841842125
ACH-001374,-0.1491745912901517
ACH-001377,-0.2323517607408364
ACH-001380,-0.14541675134054602
ACH-001391,-0.40728652523089454
ACH-001408,-0.12673602627045605
ACH-001430,-0.3661534163355644
ACH-001431,-0.09250094231474001
ACH-001450,-0.2923311895039366
ACH-001496,-0.2856151235976352
ACH-001500,-0.1853232642732044
ACH-001523,-0.2649813777850672
ACH-001532,-0.18223381170560804
ACH-001550,-0.17567179044346692
ACH-001552,-0.1878898091489271
ACH-001554,-0.1815501287955147
ACH-001654,-0.13411684419678546
ACH-001735,-0.1977893707874468
ACH-001736,-0.16351473084618248
ACH-001737,-0.053679691667494665
ACH-001740,-0.2763123863915349
ACH-001745,-0.09846251207465136
ACH-001765,-0.15965161023086102
