,ADAL (161823)
ACH-000004,-0.1350172551490232
ACH-000005,-0.08665307801330784
ACH-000007,0.004922010466648065
ACH-000009,-0.12974621274518575
ACH-000011,0.04876149929773694
ACH-000012,-0.11086204504302573
ACH-000013,-0.01055370077296939
ACH-000014,-0.10616615704374456
ACH-000015,0.04651083601155701
ACH-000017,0.059449242260043375
ACH-000018,0.13519711611817065
ACH-000019,0.04128420340089629
ACH-000021,0.08472173633069165
ACH-000022,0.037027622885809436
ACH-000025,0.002959478612217525
ACH-000028,0.2525003959161916
ACH-000030,-0.05009932790276882
ACH-000035,-0.0556313218133648
ACH-000036,0.17547466640461054
ACH-000037,0.04358640474060537
ACH-000039,0.024468217192426492
ACH-000040,0.07756928698270281
ACH-000041,0.11815078869097212
ACH-000042,0.02372539660752586
ACH-000045,0.032582604936813635
ACH-000047,-0.057748953758277974
ACH-000052,-0.04153623154964756
ACH-000053,-0.10255791207150708
ACH-000054,0.0769476373874627
ACH-000055,0.006017315578644181
ACH-000060,0.09584503203077073
ACH-000067,-0.024449942573068685
ACH-000070,0.12650699255523687
ACH-000075,0.1118538719728182
ACH-000078,-0.026026576822649243
ACH-000082,-0.06785941631655149
ACH-000085,0.161491265966156
ACH-000086,0.0035884797767665173
ACH-000087,0.09066038610841554
ACH-000092,-0.022519916175361983
ACH-000095,0.045256181932839167
ACH-000097,-0.08149499790465271
ACH-000098,0.09489568849767986
ACH-000099,0.030830430404102695
ACH-000108,0.014988475194512463
ACH-000113,0.08052038714900847
ACH-000116,0.07690711994017657
ACH-000118,0.0183014685016706
ACH-000120,0.14532620310921135
ACH-000123,0.0635330804524072
ACH-000127,0.04073701256783111
ACH-000128,-0.0014800707516249975
ACH-000132,0.016469186981116362
ACH-000133,-0.02219329355218569
ACH-000137,-0.011509632365307856
ACH-000138,0.05749888746367868
ACH-000142,0.021298050344333543
ACH-000143,0.007089702780644015
ACH-000146,-0.010874907278948008
ACH-000148,-0.025056819088593585
ACH-000150,0.013294853640403424
ACH-000152,0.03620195593921289
ACH-000153,0.023306105572865467
ACH-000159,0.07011010658986344
ACH-000160,-0.0976357456874957
ACH-000163,-0.09960723258138997
ACH-000167,-0.3422831161484055
ACH-000168,-0.046806807706458314
ACH-000169,-0.08209809293702107
ACH-000178,0.07436613587635803
ACH-000183,-0.06934209185622278
ACH-000188,-0.027773522132170023
ACH-000189,-0.11287275335281577
ACH-000190,0.0037062249036875507
ACH-000198,0.08392036292267578
ACH-000203,-0.15588086400211076
ACH-000204,-0.07183999421946027
ACH-000206,-0.18222131697004992
ACH-000207,-0.06689368879087415
ACH-000208,-0.042809426877324884
ACH-000210,0.1494517167085729
ACH-000211,0.044846510339279805
ACH-000215,0.06111839598955589
ACH-000221,0.02629293698622588
ACH-000222,0.05929591893518181
ACH-000223,-0.04255593555159453
ACH-000226,-0.015367065512483062
ACH-000227,-0.12898919713963836
ACH-000228,-0.006027428340650775
ACH-000231,0.005939610813746361
ACH-000232,0.03802421072527536
ACH-000233,-0.07336910342548165
ACH-000234,-0.032643035495769884
ACH-000235,-0.05669075799906536
ACH-000237,-0.011024809981569595
ACH-000238,-0.08383683345908102
ACH-000242,0.1406533544707738
ACH-000243,-0.08775073554739883
ACH-000244,-0.014708141679450348
ACH-000246,0.11257838126342658
ACH-000248,0.04192745724473633
ACH-000250,0.007313588057068752
ACH-000251,0.032465014107446684
ACH-000252,0.02254526914822109
ACH-000253,-0.05089706343782375
ACH-000255,0.006074502219854096
ACH-000256,-0.04367699744224788
ACH-000257,0.02456282847036961
ACH-000258,0.09248014863012297
ACH-000259,-0.05296745636622143
ACH-000260,0.026707711998013386
ACH-000261,-0.00828442832320318
ACH-000262,0.1832370201691756
ACH-000263,-0.07089183371832368
ACH-000264,-0.05048702798772664
ACH-000265,0.003868321946012008
ACH-000266,-0.06441569412317412
ACH-000272,0.04068568964604263
ACH-000274,-0.11645374499188928
ACH-000277,0.04766538699312434
ACH-000278,-0.04395923209905922
ACH-000279,0.018998864498685087
ACH-000280,0.05899864752070744
ACH-000281,0.10791270941011574
ACH-000288,-0.013555204147397788
ACH-000291,0.06832975189638793
ACH-000293,0.013044549045699344
ACH-000294,-0.08667445493179493
ACH-000295,0.03606203410200879
ACH-000296,0.07444023995603541
ACH-000302,0.0049639431768350025
ACH-000304,0.20243528149561552
ACH-000307,-0.04868520357961397
ACH-000308,0.03528335465395931
ACH-000310,0.03534076274702196
ACH-000311,-0.11275805106456452
ACH-000312,0.010522573916771
ACH-000315,0.0910477535590914
ACH-000316,-0.0039569691731056456
ACH-000317,0.0947179516252601
ACH-000318,0.06492655072136867
ACH-000319,-0.061574223721686284
ACH-000320,-0.002866963936434221
ACH-000322,0.1306492654563774
ACH-000323,0.1987117192241845
ACH-000324,-0.028558784790190875
ACH-000329,0.06618828040955575
ACH-000330,-0.05931351824277789
ACH-000331,0.028277787129427613
ACH-000332,0.03620238055165073
ACH-000334,-0.07505852880669593
ACH-000335,0.024974949030900282
ACH-000336,0.05135389570473186
ACH-000337,0.08241547599434784
ACH-000338,-0.08241804871927806
ACH-000339,-0.009611891095429944
ACH-000341,-0.13846199027183068
ACH-000348,-0.08003052228201674
ACH-000350,-0.029421163423957994
ACH-000352,0.016745022487516924
ACH-000356,-0.04404956478497755
ACH-000361,0.0574586789162695
ACH-000362,-0.0243987481356737
ACH-000363,-0.08239109715639284
ACH-000364,0.05553958757324322
ACH-000365,-0.0020520285311034173
ACH-000366,0.05316058383152872
ACH-000368,-0.010312171748264464
ACH-000374,-0.00044370894605562177
ACH-000375,-0.06891304266020161
ACH-000376,0.07081431169858488
ACH-000381,-0.0354478284009796
ACH-000383,-0.04759036132792978
ACH-000387,0.025554552760005747
ACH-000389,0.1248008451695682
ACH-000390,-0.0809189689021532
ACH-000393,0.09183975179061543
ACH-000395,-0.12722996402218947
ACH-000396,-0.12642957850394218
ACH-000397,0.028917339075058338
ACH-000401,-0.03755480308626962
ACH-000402,0.12573745918641108
ACH-000403,-0.06181018912153224
ACH-000404,-0.04271923553803318
ACH-000406,-0.006644240197585825
ACH-000407,-0.15776253602705076
ACH-000408,0.08898843842972573
ACH-000410,0.026546476904680826
ACH-000411,0.07787137588362777
ACH-000414,-0.07568192966567652
ACH-000415,-0.02601402851708306
ACH-000416,0.06923449899266547
ACH-000420,0.12755996093345298
ACH-000421,0.022759126977531068
ACH-000424,0.020933978122639342
ACH-000425,-0.046511031210629064
ACH-000426,-0.15385206163280407
ACH-000427,-0.027649125822193532
ACH-000433,0.08768397366676292
ACH-000435,0.15442324243474967
ACH-000436,0.07047977291755524
ACH-000444,0.07942968718822283
ACH-000445,-0.1367284562965497
ACH-000448,-0.010477091920671163
ACH-000450,0.0964430290507262
ACH-000452,0.003813492919457829
ACH-000454,0.01917154959831575
ACH-000458,-0.03429398385887394
ACH-000459,-0.08420721101440136
ACH-000460,-0.006986374542326031
ACH-000461,-0.02348665931535544
ACH-000463,0.03464698863271699
ACH-000464,-0.019751467504677395
ACH-000466,-0.02052168711435218
ACH-000467,-0.013571991935430485
ACH-000468,-0.0052654876069422344
ACH-000469,-0.0016398675731615349
ACH-000470,-0.1202626082028084
ACH-000471,0.15091356143059628
ACH-000472,-0.0012375421376793845
ACH-000473,-0.1944234100012598
ACH-000475,0.050463593635755366
ACH-000476,0.11847134629952415
ACH-000477,-0.08985808024786439
ACH-000479,0.001787569506472071
ACH-000480,-0.012818677019550187
ACH-000481,-0.05637985002194349
ACH-000483,-0.1418262892152387
ACH-000484,-0.020887131595625445
ACH-000485,0.0041573372579355545
ACH-000486,0.0099038046515637
ACH-000487,0.032206701140531716
ACH-000488,-0.0703988463606629
ACH-000490,-0.056649754733230674
ACH-000491,-0.07332050834578181
ACH-000495,-0.1437147182787893
ACH-000496,-0.02309812435382756
ACH-000499,0.019575839801454904
ACH-000500,-0.03184750465513734
ACH-000502,-0.0005893886473914843
ACH-000503,0.18327398900130004
ACH-000505,-0.004838768943217447
ACH-000507,0.021230124961848174
ACH-000510,0.011064377676977712
ACH-000511,-0.026486736082305826
ACH-000512,-0.13096551386045596
ACH-000516,0.008152791820071599
ACH-000517,-0.0648979499403362
ACH-000518,-0.008247470541557243
ACH-000520,-0.014423836992884841
ACH-000521,0.010707845251771394
ACH-000522,-0.06562327874109053
ACH-000524,-0.0267099123554607
ACH-000527,-0.0486999573120467
ACH-000528,-0.031161424744604007
ACH-000537,0.10346833424792312
ACH-000541,0.026450898897456825
ACH-000542,-0.024387588631028183
ACH-000544,-0.11266697455804407
ACH-000545,0.0010637763863837557
ACH-000547,0.003422093552268618
ACH-000548,-0.007838908562910595
ACH-000549,0.10720445593671976
ACH-000550,0.15270380273305428
ACH-000552,0.01339590054760603
ACH-000556,-0.04746462256727246
ACH-000557,-0.02386519721592365
ACH-000569,0.14251961479442796
ACH-000570,0.08334605800100507
ACH-000571,-0.045244799091999605
ACH-000573,0.01120906831294368
ACH-000576,-0.026634551378571084
ACH-000579,0.06647196441582134
ACH-000580,-0.025313531059238826
ACH-000584,0.068264743005304
ACH-000585,-0.1296795765137365
ACH-000588,0.07207147734525689
ACH-000589,0.062256395147967415
ACH-000591,-0.15650022381058684
ACH-000593,-0.030126178498702836
ACH-000600,-0.03620350015211751
ACH-000601,-0.06570938428782308
ACH-000605,0.08406363938579679
ACH-000606,-0.005689293143147315
ACH-000608,-0.08567729900871685
ACH-000614,0.04089512639531754
ACH-000616,-0.02584887501664593
ACH-000618,0.007244505843619469
ACH-000619,-0.14757161249188422
ACH-000620,-0.026678614909292672
ACH-000621,0.015971295649686676
ACH-000622,-0.03777193581739799
ACH-000623,-0.1513232522747874
ACH-000624,0.01952778998810847
ACH-000627,0.058050501076771364
ACH-000630,0.08129681964629637
ACH-000631,-0.017258343490022206
ACH-000632,0.03024862685239662
ACH-000633,0.004119051506007105
ACH-000637,0.0929253500812686
ACH-000638,-0.0930297202160232
ACH-000646,0.0434205549702364
ACH-000647,-0.04272640616606736
ACH-000648,0.12986848890877245
ACH-000649,-0.017089600297654984
ACH-000651,-0.02297823701051255
ACH-000652,-0.11716331696072982
ACH-000653,-0.1122117279473816
ACH-000657,0.022649093758252557
ACH-000658,0.031138206677301564
ACH-000661,-0.015699315175643113
ACH-000662,0.0618746651706053
ACH-000663,-0.03388413684707293
ACH-000665,-0.059606379389241085
ACH-000671,0.03924932758974753
ACH-000672,-0.19151304730257832
ACH-000673,-0.019885167454206515
ACH-000676,0.05443852112645765
ACH-000677,0.08096856651862737
ACH-000681,-0.005921974868386643
ACH-000683,-0.028574687372166688
ACH-000684,-0.004667005512158249
ACH-000688,0.10977904705632753
ACH-000693,-0.12246196863512845
ACH-000694,-0.07690832175654265
ACH-000695,-0.012919650079571651
ACH-000696,-0.03800773263028925
ACH-000697,0.0902954063516118
ACH-000699,-0.020490082553786784
ACH-000701,0.09610032222553384
ACH-000706,-0.028163112282760968
ACH-000711,-0.05160755751945236
ACH-000713,-0.010177493408964795
ACH-000714,-0.16698470282225672
ACH-000718,0.025385859866998286
ACH-000720,0.06052719598920076
ACH-000721,-0.02655240385696696
ACH-000724,0.00853693020575195
ACH-000725,0.005567149232142678
ACH-000732,-0.04014040011165388
ACH-000734,-0.04631679309381175
ACH-000735,-0.050835149352307166
ACH-000736,-0.10752649057519326
ACH-000738,-0.07416762958806923
ACH-000746,0.0017078419412480295
ACH-000747,0.13819470717605228
ACH-000748,-0.008658213776185603
ACH-000753,-0.09167390480288648
ACH-000756,-0.10952071609690624
ACH-000757,-0.20728026112500952
ACH-000758,0.009007163853691283
ACH-000760,0.041794923439410284
ACH-000762,-0.1074944312330246
ACH-000763,-0.04939465266377591
ACH-000764,-0.08449722100874534
ACH-000765,0.05877933301197837
ACH-000766,-0.040915299365448944
ACH-000767,-0.016761307428107837
ACH-000768,-0.01883868185315865
ACH-000769,-0.04021126412439517
ACH-000770,-0.08461221727781844
ACH-000771,-0.035438445326141974
ACH-000773,-0.10504211328961233
ACH-000776,-0.07720077923294259
ACH-000777,-0.11794394636505395
ACH-000778,-0.041683220213015626
ACH-000781,-0.08103030313589725
ACH-000782,-0.1486181345839744
ACH-000783,-0.09053046559010378
ACH-000784,-0.013066334066926564
ACH-000785,-0.04155978631244353
ACH-000787,0.050969727255835484
ACH-000788,0.028098143090968718
ACH-000791,-0.1643454045000805
ACH-000792,0.00418988165414118
ACH-000794,-0.1160111632070874
ACH-000796,-0.031483466439255134
ACH-000798,-0.024146258758979446
ACH-000799,-0.05741137023502167
ACH-000800,-0.04554231847112995
ACH-000802,-0.08618265112315475
ACH-000804,-0.12484154334618128
ACH-000805,0.0159094594843153
ACH-000809,-0.03235745435011466
ACH-000810,-0.1200479219366726
ACH-000811,-0.16042407994231092
ACH-000817,-0.181241531659094
ACH-000819,0.13799908299617653
ACH-000820,-0.052377083312376255
ACH-000821,-0.08703699515510292
ACH-000822,0.058980111490670825
ACH-000823,0.060671327856355664
ACH-000824,-0.017617948901034516
ACH-000827,0.01588359285758964
ACH-000829,-0.05820415133310785
ACH-000831,-0.06701070951601615
ACH-000832,-0.060278940615284625
ACH-000833,0.03411414585071368
ACH-000834,-0.02484711218035889
ACH-000835,0.03788731656226326
ACH-000836,0.016821982337028
ACH-000837,-0.03988775135507062
ACH-000838,-0.007074117645852862
ACH-000839,-0.09857198669154643
ACH-000840,-0.0699839154748519
ACH-000841,-0.14749986318168426
ACH-000843,0.13876249664712606
ACH-000846,0.041421212748670264
ACH-000847,-0.031886660766300805
ACH-000848,0.07254965721013938
ACH-000849,-0.016804490297091523
ACH-000851,-0.003577676613620038
ACH-000855,-0.024283405041572715
ACH-000856,0.035063450183145904
ACH-000858,-0.02181505734066956
ACH-000859,0.057723422610440826
ACH-000861,-0.010194397341351505
ACH-000862,0.035851246929639695
ACH-000865,-0.02669925836869818
ACH-000866,-0.05759944296464223
ACH-000867,-0.07688614361321354
ACH-000869,-0.04362540948446288
ACH-000872,0.07740989927920668
ACH-000873,0.05670773835629918
ACH-000876,-0.07127168938170042
ACH-000878,0.2434461033556986
ACH-000880,-0.0005876359511901747
ACH-000881,-0.0235352065902488
ACH-000882,0.07380583642239671
ACH-000884,-0.024965574906813816
ACH-000885,0.017651199658464418
ACH-000887,0.03208601866699648
ACH-000889,0.044841402312175566
ACH-000896,-0.061952639868689326
ACH-000898,0.013763554258383536
ACH-000900,-0.10979782881857117
ACH-000901,-0.06040083998916869
ACH-000905,1.6755858984721587e-05
ACH-000906,0.03493742995859122
ACH-000907,-0.04660370413892294
ACH-000910,-0.0837547138733832
ACH-000911,-0.08926968419749164
ACH-000912,-0.09177985673475188
ACH-000913,0.018441339111175282
ACH-000915,-0.03506801084634723
ACH-000916,-0.19499782356207968
ACH-000917,-0.05852404395516698
ACH-000920,-0.009261864747845044
ACH-000921,0.07945096815396774
ACH-000924,0.09384185251139923
ACH-000926,0.03676027548489747
ACH-000928,-0.054336227916271775
ACH-000929,0.020878186219893333
ACH-000932,0.09279442726230047
ACH-000935,-0.04943359285990073
ACH-000936,0.027231640094768226
ACH-000937,0.04495280293393925
ACH-000938,0.07030825751785526
ACH-000939,-0.15602713561481654
ACH-000941,0.11308208037435186
ACH-000943,0.03203819900020025
ACH-000946,0.02582880662512758
ACH-000947,-0.032173006594485715
ACH-000948,-0.026005067167540957
ACH-000950,0.11696703310652147
ACH-000953,-0.01995154408045232
ACH-000954,0.12098015760266605
ACH-000957,0.06568127629958735
ACH-000958,-0.04729661873316966
ACH-000960,0.024029125271193386
ACH-000963,0.09800413341584044
ACH-000968,0.060531443157508164
ACH-000969,-0.07541296750329454
ACH-000972,0.07142135419537557
ACH-000973,-0.053132440294029804
ACH-000974,-0.028245101308596463
ACH-000978,0.024879319480636403
ACH-000984,-0.004603744284655354
ACH-000986,0.01753901493360008
ACH-000988,-0.0318503698249459
ACH-000993,-0.008158567028128252
ACH-000994,0.023955195532108182
ACH-000996,-0.03291437098729818
ACH-001001,-0.0695649467498316
ACH-001020,0.2015042740744364
ACH-001028,0.010456031706427808
ACH-001031,-0.07720341847286252
ACH-001038,-0.018224958761432014
ACH-001048,0.05921894688748273
ACH-001050,-0.11080212447486984
ACH-001053,0.05180498608374151
ACH-001054,0.05825970286891414
ACH-001061,0.00224692643470055
ACH-001067,0.04705268096698488
ACH-001075,-0.1429198843725098
ACH-001096,0.1089110394847122
ACH-001111,0.04320738165470273
ACH-001119,-0.10929028769554072
ACH-001128,-0.0324481776899102
ACH-001134,0.05784475908863947
ACH-001151,0.034731891094133466
ACH-001163,-0.19633095023505615
ACH-001164,-0.08979473429179355
