,MPG (4350)
ACH-000374,0.010298889360378748
ACH-000375,-0.07616772361763542
ACH-000376,0.03247060988336426
ACH-000381,-0.02997985183057285
ACH-000383,-0.1095136803915808
ACH-000387,-0.027241837829386408
ACH-000389,-0.03739220635448329
ACH-000390,-0.09321288147631072
ACH-000393,-0.12356879184881815
ACH-000395,0.08017206082915268
ACH-000396,-0.18253439624755954
ACH-000397,-0.09326736918274013
ACH-000401,-0.2119434352085311
ACH-000402,-0.1295087259205093
ACH-000403,-0.056021035491020665
ACH-000404,0.003254894838856017
ACH-000406,-0.023549282671471067
ACH-000407,-0.02881962938580525
ACH-000408,-0.08906758760085508
ACH-000410,-0.012151968977873451
ACH-000411,-0.018219899496657647
ACH-000414,-0.14658718823277675
ACH-000415,0.024486778942576903
ACH-000416,-0.054543359962076585
ACH-000420,0.05677799294767509
ACH-000421,-0.02677150421078687
ACH-000424,0.05225816298660944
ACH-000425,-0.06437543939094507
ACH-000426,0.07538324574187802
ACH-000427,-0.07269754557310096
ACH-000433,-0.10268868255122128
ACH-000435,0.39486679085983817
ACH-000436,0.024408011912950816
ACH-000444,0.07963584833810412
ACH-000445,-0.2277792498475468
ACH-000448,-0.23340283166877246
ACH-000450,-0.1214780214819308
ACH-000452,-0.04652467819016543
ACH-000454,0.08164143456591483
ACH-000458,-0.042550900163353285
ACH-000459,-0.10155029089408868
ACH-000460,-0.07017857309507733
ACH-000461,-0.08499549086556986
ACH-000463,-0.07816396681792273
ACH-000464,-0.17814080701508825
ACH-000466,-0.08917230777497308
ACH-000467,-0.027268236429500117
ACH-000468,0.029116788678165556
ACH-000469,-0.058417187968223275
ACH-000470,-0.09671913672824713
ACH-000471,-0.09037418489179652
ACH-000472,-0.06273110027231392
ACH-000473,-0.08482507067824607
ACH-000475,-0.10012514605642894
ACH-000476,-0.06089921774531881
ACH-000477,-0.0645274808448079
ACH-000479,-0.08535568988849901
ACH-000480,0.006159485829714902
ACH-000481,-0.1650383225842868
ACH-000483,0.0005790225064271537
ACH-000484,-0.1331312192281255
ACH-000485,-0.11372875479358364
ACH-000486,-0.06885688876762626
ACH-000487,0.01795929778570873
ACH-000488,-0.1402170189824074
ACH-000490,-0.1481326163146368
ACH-000491,-0.07593901113854902
ACH-000495,-0.18718173198909785
ACH-000496,-0.18108356660959374
ACH-000499,-0.06640582394776122
ACH-000500,-0.16970974351106338
ACH-000502,-0.14510469227403344
ACH-000503,-0.015234678965179488
ACH-000505,-0.04877086266170785
ACH-000507,0.01624593594908446
ACH-000510,-0.06007847644972807
ACH-000511,-0.015744816352615938
ACH-000512,-0.13144829679915904
ACH-000516,-0.1367983350114434
ACH-000517,-0.07414268276113957
ACH-000518,-0.04792805740743518
ACH-000520,-0.0990799989630817
ACH-000521,-0.13046339548561145
ACH-000522,0.0141592336436202
ACH-000524,-0.031361960262181895
ACH-000527,-0.1002004388503848
ACH-000528,-0.027116122617011747
ACH-000537,-0.08325440883260288
ACH-000541,-0.10189196984935478
ACH-000542,-0.046951167553820665
ACH-000544,0.08680648432888205
ACH-000545,-0.10254100879364447
ACH-000547,-0.08030223815877723
ACH-000548,-0.1465610859603907
ACH-000549,-0.05790233100529048
ACH-000550,-0.08125832523870784
ACH-000552,0.030139456782066282
ACH-000556,-0.2476309229653175
ACH-000557,-0.2258257813023663
ACH-000569,-0.003667715321873915
ACH-000570,0.06439683396717626
ACH-000571,-0.06544677215236844
ACH-000573,0.030534388263750625
ACH-000576,0.03654045564849735
ACH-000579,-0.03373272121537541
ACH-000580,-0.0827125473759475
ACH-000584,-0.03029139101865538
ACH-000585,-0.1513424795406696
ACH-000588,0.08567106732688565
ACH-000589,-0.0015762283544511356
ACH-000591,0.04709776174809841
ACH-000593,-0.10858558342673097
ACH-000600,-0.2564652090745437
ACH-000601,-0.18891446864862949
ACH-000605,-0.195495541403456
ACH-000606,0.010990377805784391
ACH-000608,-0.16865250406968324
ACH-000614,-0.08632899564061533
ACH-000616,-0.0629125497865246
ACH-000618,-0.030627621881580008
ACH-000619,-0.1690630597591084
ACH-000620,-0.07695310757183353
ACH-000621,0.01564514589219115
ACH-000622,-0.17345283781558465
ACH-000623,-0.03312690197364922
ACH-000624,-0.034883078493788515
ACH-000627,0.08321298543991013
ACH-000630,-0.15119517083452533
ACH-000631,0.2761459806102741
ACH-000632,-0.022260827491181315
ACH-000633,-0.05854421805212469
ACH-000637,-0.07152447461586885
ACH-000638,-0.06287360556325794
ACH-000646,-0.08186061340288321
ACH-000647,-0.056431633730816125
ACH-000648,-0.10384791141904083
ACH-000649,-0.15256384873196746
ACH-000651,-0.03933912246545916
ACH-000652,-0.05109818777264655
ACH-000653,-0.2054669028236792
ACH-000657,-0.1827437381022284
ACH-000658,-0.09992053867513108
ACH-000661,-0.04454179981665304
ACH-000662,0.1559238384067778
ACH-000663,-0.02319769620604293
ACH-000665,-0.0778243853088932
ACH-000671,0.10901863516997527
ACH-000672,-0.3887300731605579
ACH-000673,-0.1196103619081576
ACH-000676,-0.0657352188934399
ACH-000677,-0.030922065134889955
ACH-000681,-0.13006529206673606
ACH-000683,-0.059707520180825965
ACH-000684,-0.16558455533055072
ACH-000688,0.010281227712463177
ACH-000693,-0.005924021888402797
ACH-000694,0.019930632698213338
ACH-000695,-0.0737326694370597
ACH-000696,-0.05841566356788914
ACH-000697,0.032292675706362975
ACH-000699,-0.06527161843718106
ACH-000701,-0.1264881719525566
ACH-000706,-0.030554242024522643
ACH-000711,-0.04024097115233069
ACH-000713,-0.06027609035655316
ACH-000714,-0.3502304289049933
ACH-000718,-0.1139403086811513
ACH-000720,-0.026409440922597456
ACH-000721,0.018052263117733384
ACH-000724,-0.1887265312958317
ACH-000725,-0.13653089136227925
ACH-000732,-0.1494021832675113
ACH-000734,-0.0024569415641973818
ACH-000735,0.1488476051185436
ACH-000736,0.0843150495813882
ACH-000738,-0.008619905545635676
ACH-000746,0.03316216318817135
ACH-000747,0.0247306538331565
ACH-000748,-0.0404286669589916
ACH-000753,-0.07855256500157437
ACH-000756,-0.09872257801278013
ACH-000757,-0.09600763271499912
ACH-000758,-0.18063830711285705
ACH-000760,-0.1957888080325996
ACH-000762,-0.12635641696764258
ACH-000763,0.14166659240386098
ACH-000764,-0.04149329421749764
ACH-000765,-0.1052156083395921
ACH-000766,-0.07502085953290061
ACH-000767,-0.05701053280174759
ACH-000768,-0.07502163275422166
ACH-000769,-0.1500630117487856
ACH-000770,-0.14738857472026018
ACH-000771,-0.10207081358761813
ACH-000773,-0.07701699744228371
ACH-000776,-0.13504238024108062
ACH-000777,-0.09455808983346424
ACH-000778,-0.012050317593770244
ACH-000781,-0.12167115987842594
ACH-000782,-0.05960326464273776
ACH-000783,-0.22068532945454533
ACH-000784,-0.08936512030628048
ACH-000785,-0.16175378939415908
ACH-000787,0.0009698760837870667
ACH-000788,-0.05328398419904775
ACH-000791,-0.09612453551243433
ACH-000792,-0.01141465700236507
ACH-000794,-0.043967515024118636
ACH-000796,-0.10140967795111873
ACH-000798,0.19205705518255534
ACH-000799,-0.049076792080616785
ACH-000800,0.006339158130037266
ACH-000802,-0.1361628407054266
ACH-000804,-0.15974458687697538
ACH-000805,0.0006756468561189996
ACH-000809,-0.17248247139983353
ACH-000810,-0.2740577907136592
ACH-000811,-0.0326137336351098
ACH-000817,-0.15031767852899652
ACH-000819,0.05220767132075985
ACH-000820,0.0805491228404498
ACH-000821,-0.023806761830828617
ACH-000822,-0.0662855839499903
ACH-000823,-0.030609963731134986
ACH-000824,-0.13117450152274168
ACH-000827,-0.023127644993411668
ACH-000829,-0.04951170954371869
ACH-000831,-0.0574268093129067
ACH-000832,-0.06792288288244343
ACH-000833,-0.08329058325622186
ACH-000834,-0.0496087035506346
ACH-000835,0.020443120263539463
ACH-000836,-0.10666843255737457
ACH-000837,-0.03955578847489518
ACH-000838,0.032785964715615776
ACH-000839,-0.011248393337378338
ACH-000840,-0.17884174939320724
ACH-000841,-0.08415533785952334
ACH-000843,-0.1258191841034266
ACH-000846,-0.27609261129435075
ACH-000847,-0.044748572126181135
ACH-000848,-0.04250605045406989
ACH-000849,-0.09016152286176664
ACH-000851,0.06486326276805719
ACH-000855,-0.025651669095004215
ACH-000856,-0.17416289302550536
ACH-000858,0.04056399038772877
ACH-000859,-0.02775171490136219
ACH-000861,0.010679781970065545
ACH-000862,-0.10777341272876584
ACH-000865,0.049944562661843495
ACH-000866,-0.05120566757021626
ACH-000867,-0.039148059606234416
ACH-000869,0.011406698500207632
ACH-000872,-0.16166983310225824
ACH-000873,0.2162828377562704
ACH-000876,-0.08664977195745906
ACH-000878,-0.1284170474934779
ACH-000880,-0.1730242627671468
ACH-000881,-0.06474795164847529
ACH-000882,-0.07676840547043366
ACH-000884,0.024074117836347463
ACH-000885,-0.003222726486004121
ACH-000887,-0.08810059176191774
ACH-000889,-0.11280522414526617
ACH-000896,0.034899568000814785
ACH-000898,-0.07802594494826287
ACH-000900,-0.17395148498216687
ACH-000901,-0.07912222889229245
ACH-000905,-0.1648030518333429
ACH-000906,-0.05414451024644861
ACH-000907,-0.09664454257984192
ACH-000910,-0.16460980021123944
ACH-000911,-0.033876309929596345
ACH-000912,-0.07454645350524129
ACH-000913,0.02184962908226785
ACH-000915,-0.1374379818865689
ACH-000916,-0.4579410600654386
ACH-000917,-0.04814759389642627
ACH-000920,0.033316623003269104
ACH-000921,-0.07727801333725304
ACH-000924,0.018634510824397085
ACH-000926,-0.04917831609230403
ACH-000928,-0.224703209570064
ACH-000929,-0.034138342137825975
ACH-000932,-0.08569803066862455
ACH-000935,-0.037863579742444406
ACH-000936,-0.12130041421928395
ACH-000937,-0.10455131721836296
ACH-000938,-0.24164034668264475
ACH-000939,-0.10476496388335026
ACH-000941,-0.0314404551898645
ACH-000943,-0.047143978465803635
ACH-000946,0.00839921012644898
ACH-000947,-0.07160628382517466
ACH-000948,-0.15423213636215444
ACH-000950,-0.1294725340971088
ACH-000953,-0.06578766376814138
ACH-000954,0.002362499771329677
ACH-000957,-0.12405034563066497
ACH-000958,0.002411815195092947
ACH-000960,-0.017000710553567385
ACH-000963,-0.09478395549586667
ACH-000968,-0.03287935059290575
ACH-000969,0.110895623277629
ACH-000972,0.05949299090690315
ACH-000973,-0.08092086904061857
ACH-000974,-0.16461508424938973
ACH-000978,0.033106873962404394
ACH-000984,-0.06548016321818005
ACH-000986,0.03098263293827899
ACH-000988,0.0398562456020641
ACH-000993,-0.11298391824292107
ACH-000994,-0.2196513244285848
ACH-000996,-0.14071371224898727
ACH-001001,-0.04140658188062173
ACH-001020,-0.2885191190392853
ACH-001028,-0.08422862351468045
ACH-001031,-0.20388760044651769
ACH-001038,-0.11798891781679086
ACH-001048,0.038059101386772716
ACH-001050,0.027268890943908646
ACH-001053,-0.07876246311251266
ACH-001054,0.18927415372451145
ACH-001061,0.08699386443459539
ACH-001067,-0.2681716547594177
ACH-001075,-0.09031822117534816
ACH-001096,-0.21738895920385573
ACH-001111,-0.21759149102343844
ACH-001119,-0.3258898762666602
ACH-001128,0.0147277275412797
ACH-001134,-0.040983364424249616
ACH-001151,-0.0991958924199166
ACH-001163,-0.08261752066192861
ACH-001164,0.14348638651617718
ACH-001183,-0.016260763946234588
ACH-001192,-0.2661160376499984
ACH-001193,-0.14187674721050686
ACH-001196,-0.02562651519322744
ACH-001197,-0.10604251352369994
ACH-001205,-0.23185500464727354
ACH-001211,0.007912189212004019
ACH-001212,-0.13427126076922755
ACH-001228,-0.20810523162459355
ACH-001232,-0.04552306925154263
ACH-001239,0.01811985233924636
ACH-001270,-0.02973709839214048
ACH-001274,0.03691543396608928
ACH-001275,-0.11360834046424988
ACH-001277,0.0682430022839183
ACH-001278,-0.06198562974747391
ACH-001280,-0.3102048322666587
ACH-001283,-0.04855750640489279
ACH-001289,-0.1785433688057069
ACH-001300,-0.051261555374128034
ACH-001301,-0.2423325966749988
ACH-001302,0.08272065229144722
ACH-001306,0.045263669549238224
ACH-001318,-0.1532291803964254
ACH-001322,-0.03392452138867262
ACH-001328,-0.06665980272899243
ACH-001332,0.11405639559850808
ACH-001336,-0.016840936960820882
ACH-001346,0.012585363671878643
ACH-001353,-0.06135938246365996
ACH-001354,-0.051866577581786234
ACH-001367,0.034066162458472764
ACH-001368,-0.07545037297439558
ACH-001374,-0.018626813147570084
ACH-001377,-0.09033570687559207
ACH-001380,-0.06721259845635022
ACH-001391,-0.0067604979098568035
ACH-001408,-0.3432693254414688
ACH-001430,-0.16651936065543635
ACH-001431,-0.2224853457679699
ACH-001450,0.02493725674632997
ACH-001496,-0.11656380821362344
ACH-001500,-0.14997855439430516
ACH-001523,-0.15972200402335668
ACH-001532,-0.18152345986102064
ACH-001550,-0.029823016595511464
ACH-001552,-0.01524317557886281
ACH-001554,-0.08523571535204083
ACH-001654,-0.26325336973384633
ACH-001735,-0.16882394267892614
ACH-001736,-0.0550607755315728
ACH-001737,-0.2882783933528873
ACH-001740,-0.007631797432550063
ACH-001745,-0.10114348267292254
ACH-001765,-0.07148957341698474
