,NAA20 (51126)
ACH-000004,-0.6766034875593725
ACH-000005,-0.603103081497163
ACH-000007,-0.6191385675669006
ACH-000009,-0.780713349401423
ACH-000011,-0.5135349933130919
ACH-000012,-0.7620815318063873
ACH-000013,-0.59701548591799
ACH-000014,-0.6643536477087877
ACH-000015,-0.32058738456163266
ACH-000017,-0.5334894201789263
ACH-000018,-0.6589862750716523
ACH-000019,-0.6859979036024356
ACH-000021,-0.7569656098140546
ACH-000022,-0.5776239686818249
ACH-000025,-0.5422479358210562
ACH-000028,-0.7696168670346547
ACH-000030,-0.751003230544201
ACH-000035,-0.7016502167024329
ACH-000036,-0.7101460117077834
ACH-000037,-0.29916536026510465
ACH-000039,-0.6068663343862329
ACH-000040,-0.6173823264551884
ACH-000041,-0.20003442945513814
ACH-000042,-0.6509647538495194
ACH-000045,-0.378117524511854
ACH-000047,-0.5494189752225217
ACH-000052,-0.5704870748761738
ACH-000053,-0.6205573192869608
ACH-000054,-0.7244509940341013
ACH-000055,-0.552028942663214
ACH-000060,-0.4101777838095056
ACH-000067,-0.8450694723740784
ACH-000070,-0.7411780212364399
ACH-000075,-0.7271562159461801
ACH-000078,-0.5246460271880131
ACH-000082,-0.480753620576545
ACH-000085,-1.0842640353022373
ACH-000086,-0.7508311843171179
ACH-000087,-0.5816000786996639
ACH-000092,-0.5215313651876412
ACH-000095,-0.541390779814459
ACH-000097,-0.5838933536717011
ACH-000098,-0.5610619389292667
ACH-000099,-0.5380661358898786
ACH-000108,-0.7410468208512079
ACH-000113,-0.2312376195352267
ACH-000116,-0.6901198210450661
ACH-000118,-0.7049705523835295
ACH-000120,-0.6079183674160614
ACH-000123,-0.3842237632899533
ACH-000127,-0.7172840461256709
ACH-000128,-0.6858159101685063
ACH-000132,-0.8451208865514168
ACH-000133,-0.6290487862627706
ACH-000137,-0.6335619222137366
ACH-000138,-0.5524628208722929
ACH-000142,-0.8110218096842459
ACH-000143,-0.53805682878048
ACH-000146,-0.6665842677787153
ACH-000148,-0.6980979732448863
ACH-000150,-0.4801554815990799
ACH-000152,-0.5293876148899883
ACH-000153,-0.6805043222982796
ACH-000159,-0.43311681448783096
ACH-000160,-0.7131348405668165
ACH-000163,-0.6214395887274483
ACH-000167,-0.9371412207174079
ACH-000168,-0.5150662701296433
ACH-000169,-0.7192195631163795
ACH-000178,-0.3805621041423398
ACH-000183,-0.4701527465281858
ACH-000188,-0.6583006682856035
ACH-000189,-0.9203913757856474
ACH-000190,-0.9324918519435191
ACH-000198,-0.5947992180996517
ACH-000203,-0.10573999466458812
ACH-000204,-0.6321684359679072
ACH-000206,-0.3523772853699972
ACH-000207,-0.6653812074400229
ACH-000208,-0.8582930571454489
ACH-000210,-0.4493013915618429
ACH-000211,-0.6206454049871999
ACH-000215,-0.6396955423407098
ACH-000221,-0.34385230313375176
ACH-000222,-0.5194729335201961
ACH-000223,-0.6367549236215647
ACH-000226,-0.4698524947287125
ACH-000227,-0.5151702462237719
ACH-000228,-0.43153742571936105
ACH-000231,-0.7142490138728569
ACH-000232,-0.6205749044335633
ACH-000233,-0.3730090550941783
ACH-000234,-0.6948788619889705
ACH-000235,-0.4763191160645671
ACH-000237,-0.7046571585907521
ACH-000238,-0.7317377726192006
ACH-000242,-0.6289642989955873
ACH-000243,-0.7012488274027111
ACH-000244,-0.6866605008153683
ACH-000246,-0.6353433155623277
ACH-000248,-0.6190622312338065
ACH-000250,-0.4499567087835293
ACH-000251,-0.9522244132116852
ACH-000252,-0.9096821239554278
ACH-000253,-0.4777333402392753
ACH-000255,-0.683805286897275
ACH-000256,-0.5558713003881247
ACH-000257,-0.3902183073414162
ACH-000258,-0.5862188441430463
ACH-000259,-0.4933899286873573
ACH-000260,-0.7604900660491469
ACH-000261,-0.5174898857818732
ACH-000262,-0.5421148514434592
ACH-000263,-0.4788174784799945
ACH-000264,-0.5279444637349747
ACH-000265,-0.5553334922726778
ACH-000266,-0.6848133860574122
ACH-000272,-0.6708941047321703
ACH-000274,-0.296299871159045
ACH-000277,-0.7558120793587648
ACH-000278,-0.7161639340117056
ACH-000279,-0.5022168612662209
ACH-000280,-0.4519641133435115
ACH-000281,-0.4445545462512076
ACH-000288,-0.20756040708989826
ACH-000291,-0.7033051255271161
ACH-000293,-0.4775105660593042
ACH-000294,-0.7861758871175949
ACH-000295,-0.5937096287537258
ACH-000296,-0.3168944791280645
ACH-000302,-0.4808710299219934
ACH-000304,-0.6224958967280777
ACH-000307,-0.568629303048864
ACH-000308,-0.8743484145666097
ACH-000310,-0.33628537265797265
ACH-000311,-0.4920349106768442
ACH-000312,-0.7237145975154101
ACH-000315,-0.5313326509893541
ACH-000316,-0.3258311248762889
ACH-000317,-0.5679495580917158
ACH-000318,-0.7305544545992977
ACH-000319,-0.6983718240863066
ACH-000320,-0.4991701498293855
ACH-000322,-0.4099538368554526
ACH-000323,-0.5980172299868517
ACH-000324,-0.616079476131292
ACH-000329,-0.5721228517949687
ACH-000330,-0.6728794779534117
ACH-000331,-0.6404888184450306
ACH-000332,-0.8172237257119341
ACH-000334,-0.6181211393960837
ACH-000335,-0.4707305640365605
ACH-000336,-0.2819834756948592
ACH-000337,-0.6145053435125107
ACH-000338,-0.7177936558121921
ACH-000339,-0.633663784558044
ACH-000341,-0.6926548379356121
ACH-000348,-0.5417271955300293
ACH-000350,-0.3124037382798754
ACH-000352,-0.7533458915950556
ACH-000356,-0.7626594223864428
ACH-000361,-0.7031879433902941
ACH-000362,-0.3031008034296149
ACH-000363,-0.4876637566346223
ACH-000364,-0.6538102039413177
ACH-000365,-0.7811287050931428
ACH-000366,-0.3131003729921181
ACH-000368,-0.6872512579542726
ACH-000374,-0.5955294215046391
ACH-000375,-0.5572777930841061
ACH-000376,-0.7280010501980663
ACH-000381,-0.5165668673808014
ACH-000383,-0.3461472617559849
ACH-000387,-0.8085550247724679
ACH-000389,-0.5980008823251222
ACH-000390,-0.4151206374396243
ACH-000393,-0.3354892178076975
ACH-000395,-0.759857340218858
ACH-000396,-0.5514833302453805
ACH-000397,-0.4404649437406202
ACH-000401,-0.4724158599067712
ACH-000402,-0.3771766281543753
ACH-000403,-0.612165958918487
ACH-000404,-0.6576284824240944
ACH-000406,-0.3784335907173556
ACH-000407,-0.7176724887614109
ACH-000408,-0.4249998438471956
ACH-000410,-0.7292573551201879
ACH-000411,-0.4762170440201771
ACH-000414,-0.4677286785841442
ACH-000415,-0.6862638949236576
ACH-000416,-0.5409986818740399
ACH-000420,-0.3630538301984049
ACH-000421,-0.7820372715264586
ACH-000424,-0.704117358077992
ACH-000425,-0.4710013044346772
ACH-000426,-0.6448997095875305
ACH-000427,-0.5790243769740899
ACH-000433,-0.6017055069962653
ACH-000435,-0.5998655293086129
ACH-000436,-0.5354615338308162
ACH-000444,-0.5630126552632113
ACH-000445,-0.8119796934906467
ACH-000448,-0.6020693052612696
ACH-000450,-0.22113444189944487
ACH-000452,-0.6996432315494127
ACH-000454,-0.6805073501763862
ACH-000458,-0.6857086789210652
ACH-000459,-0.37440037024263545
ACH-000460,-0.64421079373514
ACH-000461,-0.31295469875432114
ACH-000463,-0.20789274710962374
ACH-000464,-0.5257450101418552
ACH-000466,-0.6862222198985347
ACH-000467,-0.6774331457582049
ACH-000468,-0.5586751991404483
ACH-000469,-0.5694290927635415
ACH-000470,-0.6591829542348099
ACH-000471,-0.6909814188661131
ACH-000472,-0.5487375861852899
ACH-000473,-0.6161603547905167
ACH-000475,-0.7196691058030001
ACH-000476,-0.10294097282718663
ACH-000477,-0.462319532409392
ACH-000479,-0.2610104150327354
ACH-000480,-0.5945016492661365
ACH-000481,-0.5315641911063617
ACH-000483,-0.633892931627583
ACH-000484,-0.6621883227489332
ACH-000485,-0.5231539447720802
ACH-000486,-0.6606319338530381
ACH-000487,-0.4492783384050517
ACH-000488,-0.5696671546113498
ACH-000490,-0.6423962042211563
