,RSPO1 (284654)
ACH-000004,0.07149893368206597
ACH-000005,-0.08000069891435363
ACH-000007,0.06806943178882763
ACH-000009,0.005001094521412147
ACH-000011,0.1328626112309111
ACH-000012,-0.008525613923512233
ACH-000013,-0.10153702395964813
ACH-000014,-0.046375542454657616
ACH-000015,-0.07775074447639163
ACH-000017,0.09018615397440334
ACH-000018,0.23136226338677374
ACH-000019,0.04688178970383455
ACH-000021,0.09758780802667613
ACH-000022,0.050406259656283606
ACH-000025,0.04756877099812151
ACH-000028,-0.005014365974720366
ACH-000030,0.014744588555164454
ACH-000035,-0.1932220942366661
ACH-000036,-0.0017908430035170784
ACH-000037,0.10243453555555268
ACH-000039,-0.08392539213843836
ACH-000040,0.14136298937447106
ACH-000041,0.18115581434436476
ACH-000042,0.09080838457930614
ACH-000045,-0.09208729310226534
ACH-000047,0.08189734116682752
ACH-000052,-0.07108238416850117
ACH-000053,0.0003803412133721453
ACH-000054,0.033259977254058035
ACH-000055,0.014040284976310748
ACH-000060,-0.12906017592090555
ACH-000067,0.057686492325378626
ACH-000070,-0.09499628674150128
ACH-000075,0.12678276039626826
ACH-000078,0.01108234410485488
ACH-000082,0.0910650568023864
ACH-000085,-0.12094666968213362
ACH-000086,0.12910902340806082
ACH-000087,0.06101194417396238
ACH-000092,-0.061828128629454665
ACH-000095,0.02884790446955922
ACH-000097,0.0479770216608589
ACH-000098,0.01808431289130619
ACH-000099,0.019276266827825597
ACH-000108,0.002115358311415611
ACH-000113,0.1079118764000942
ACH-000116,0.09721917798776546
ACH-000118,-0.006966779020067772
ACH-000120,0.04606172460918679
ACH-000123,0.1157330590802097
ACH-000127,0.030919900105370924
ACH-000128,0.023971283346093282
ACH-000132,-0.02349085877804688
ACH-000133,-0.034769564757626
ACH-000137,0.02970875425251268
ACH-000138,-0.0036266729336079735
ACH-000142,0.012175700163505087
ACH-000143,0.07049080188451895
ACH-000146,-0.019605366570394817
ACH-000148,0.004390776256224853
ACH-000150,-0.3538526144441121
ACH-000152,0.011334505232899191
ACH-000153,-0.08590466163737627
ACH-000159,-0.01159517869108926
ACH-000160,0.016968414525015397
ACH-000163,0.035813721332461496
ACH-000167,0.11181909439210506
ACH-000168,0.1380850065947275
ACH-000169,0.10665979635081094
ACH-000178,0.12603408579825648
ACH-000183,-0.1457023750794366
ACH-000188,0.06274514822100899
ACH-000189,0.2542090203468459
ACH-000190,0.051787636373191226
ACH-000198,-0.011297883185657463
ACH-000203,0.6582388271936301
ACH-000204,-0.04446371536409377
ACH-000206,-0.18088251110383755
ACH-000207,0.07560482875716773
ACH-000208,0.36660269848582855
ACH-000210,-0.02877309264483059
ACH-000211,0.22096762338302792
ACH-000215,0.07028391864751725
ACH-000221,0.02132907467320994
ACH-000222,0.00971363720490547
ACH-000223,0.10175147223982893
ACH-000226,0.014665891415421003
ACH-000227,0.11650586901832245
ACH-000228,-0.15891110450379375
ACH-000231,0.002801011281719377
ACH-000232,0.07263776687002457
ACH-000233,0.15468543720149766
ACH-000234,0.1728059563951983
ACH-000235,0.058191124200619275
ACH-000237,-0.0018727628662707093
ACH-000238,0.14810836497528604
ACH-000242,-0.1725540853496207
ACH-000243,0.0992554840990163
ACH-000244,0.4402139823820256
ACH-000246,0.03020666814786147
ACH-000248,-0.09571961676274136
ACH-000250,0.06535921590063913
ACH-000251,-0.06395731910891002
ACH-000252,0.2519856983129281
ACH-000253,0.0932041576163862
ACH-000255,0.02664837818413623
ACH-000256,0.145367181024914
ACH-000257,0.22596663691408636
ACH-000258,0.05813961848428875
ACH-000259,0.10244643795869103
ACH-000260,-0.058397960974992585
ACH-000261,0.070801576227682
ACH-000262,0.03608410168182557
ACH-000263,-0.11717411235683856
ACH-000264,0.16713364108832818
ACH-000265,0.10202036809094392
ACH-000266,0.13449759772519707
ACH-000272,-0.01078677630580408
ACH-000274,0.0398509230144397
ACH-000277,0.20783440831208475
ACH-000278,0.032472612907737675
ACH-000279,0.07624001820387588
ACH-000280,-0.024474340309367976
ACH-000281,0.26047100870104184
ACH-000288,-0.05989220761258648
ACH-000291,0.029652718948102993
ACH-000293,0.051476775074794666
ACH-000294,0.03337944083711361
ACH-000295,0.09182065055731893
ACH-000296,0.14976830382436074
ACH-000302,-0.028183590501692907
ACH-000304,0.05337438035407331
ACH-000307,-0.058187529993891714
ACH-000308,0.0962759179526508
ACH-000310,0.011495527158050243
ACH-000311,0.29528895384204584
ACH-000312,0.0019649606081149863
ACH-000315,0.03810026278670172
ACH-000316,0.10138175517249726
ACH-000317,-0.13894874412461325
ACH-000318,-0.0300522353076872
ACH-000319,-0.07226628484229619
ACH-000320,0.0749782201853394
ACH-000322,0.15958710453641095
ACH-000323,0.02577953523603149
ACH-000324,0.09702128604764668
ACH-000329,0.014340045911612916
ACH-000330,-0.08673661822865521
ACH-000331,0.01916322217618253
ACH-000332,0.015218788974867413
ACH-000334,0.06799537633636671
ACH-000335,0.11536999170802595
ACH-000336,-0.16146764213220793
ACH-000337,-0.09831960951045067
ACH-000338,0.08881777053697777
ACH-000339,0.07106620290509302
ACH-000341,-0.04171049039192421
ACH-000348,0.04106878641923335
ACH-000350,-0.06050459935954108
ACH-000352,-0.033434146694068426
ACH-000356,0.0053909547884075405
ACH-000361,0.10519401240312988
ACH-000362,-0.028499243382251693
ACH-000363,0.06060280234243201
ACH-000364,-0.027146119612753452
ACH-000365,-0.033848290535189667
ACH-000366,0.0943260076913044
ACH-000368,-0.02224568557475972
ACH-000374,-0.030678950204915574
ACH-000375,0.0548277891187306
ACH-000376,0.1299937504905653
ACH-000381,-0.21555107224795766
ACH-000383,0.02087816978710151
ACH-000387,0.06583836873192389
ACH-000389,0.24776642679669905
ACH-000390,-0.035193959343874294
ACH-000393,0.13618357055346922
ACH-000395,0.07296026836019202
ACH-000396,-0.09481435768526232
ACH-000397,0.09976180346353908
ACH-000401,0.012375564495406648
ACH-000402,0.035857309606102464
ACH-000403,-0.05695781653125768
ACH-000404,0.032676294305476014
ACH-000406,-0.007459491215778958
ACH-000407,-0.010570835779059666
ACH-000408,0.05308293611610492
ACH-000410,0.026615353959816696
ACH-000411,0.1404841241454539
ACH-000414,0.06173979281210979
ACH-000415,0.04086399265081196
ACH-000416,0.10436383600684386
ACH-000420,0.057095923421070775
ACH-000421,0.047025440658673284
ACH-000424,-0.066901314928022
ACH-000425,0.01438337191002051
ACH-000426,-0.07024891941290817
ACH-000427,-0.03809128050728648
ACH-000433,0.18383376418494027
ACH-000435,0.27451838918431665
ACH-000436,0.006777748898963687
ACH-000444,0.0855144842339253
