,SPTLC1 (10558)
ACH-000215,-0.3748180492053552
ACH-000221,-0.3764235697461718
ACH-000222,-0.4615456847511818
ACH-000223,-0.5162883932996063
ACH-000226,-0.5515537444028656
ACH-000227,-0.5267182898030496
ACH-000228,-0.6315020524267938
ACH-000231,-0.4601707691109162
ACH-000232,-0.3174949589199902
ACH-000233,-0.4422129960979244
ACH-000234,-0.5169719715010839
ACH-000235,-0.5556659909341028
ACH-000237,-0.6846217187372415
ACH-000238,-0.6252490713250536
ACH-000242,-0.5272286419175423
ACH-000243,-0.4009162802461885
ACH-000244,-0.8864317369035021
ACH-000246,-0.6009195835874613
ACH-000248,-0.6435110756823836
ACH-000250,-0.5306426955781607
ACH-000251,-0.244679062992883
ACH-000252,-0.6198968867059919
ACH-000253,-0.35355806987954297
ACH-000255,-0.6493886712445621
ACH-000256,-0.37153186821786177
ACH-000257,-0.5343389894037046
ACH-000258,-0.2801540426497815
ACH-000259,-0.41739941731482777
ACH-000260,-0.34606692601692746
ACH-000261,-0.5675938911722683
ACH-000262,-0.4942091590647654
ACH-000263,-0.3806683956692298
ACH-000264,-0.37821504546899604
ACH-000265,-0.5729399864056256
ACH-000266,-0.5694894715062346
ACH-000272,-0.6777185478155663
ACH-000274,-0.37614412249565005
ACH-000277,-0.44542545928918187
ACH-000278,-0.4991777756220552
ACH-000279,-0.4970491999293931
ACH-000280,-0.3576122075614505
ACH-000281,-0.6290117576051114
ACH-000288,-0.5576782780015757
ACH-000291,-0.622502349501779
ACH-000293,-0.5219861587970114
ACH-000294,-0.5192138080107306
ACH-000295,-0.5317562260740223
ACH-000296,-0.823640810319787
ACH-000302,-0.4348746213477292
ACH-000304,-0.4038387683571236
ACH-000307,-0.5278550128906148
ACH-000308,-0.4508217230106269
ACH-000310,-0.4578985019015117
ACH-000311,-0.4325738478450453
ACH-000312,-0.5395142545492421
ACH-000315,-0.9511525937090568
ACH-000316,-0.6685976813637083
ACH-000317,-0.5605337145863675
ACH-000318,-0.43912501901860296
ACH-000319,-0.5845898047704661
ACH-000320,-0.6570936389491802
ACH-000322,-0.6682401943055469
ACH-000323,-0.4597773514447286
ACH-000324,-0.5422844188721969
ACH-000329,-0.5429439980150798
ACH-000330,-0.7517208644140141
ACH-000331,-0.4782918675188568
ACH-000332,-0.3487420729897079
ACH-000334,-0.5584356058376123
ACH-000335,-0.6239617704943428
ACH-000336,-0.8570833707905386
ACH-000337,-0.4121273397492853
ACH-000338,-1.0018899867253641
ACH-000339,-0.5734379126970339
ACH-000341,-0.2999362581416417
ACH-000348,-0.5909947392670071
ACH-000350,-0.4377995427170591
ACH-000352,-0.5258098641909769
ACH-000356,-0.3185966010321001
ACH-000361,-0.6361124220411991
ACH-000362,-0.43413819785019697
ACH-000363,-0.6172510505336348
ACH-000364,-0.7263436217150019
ACH-000365,-0.40492413223964707
ACH-000366,-0.4728980806727202
ACH-000368,-0.5456561807933672
ACH-000374,-0.5843356814088613
ACH-000375,-0.3434171957239149
ACH-000376,-0.2301047550258709
ACH-000381,-0.4713693822088665
ACH-000383,-0.4710995561052053
ACH-000387,-0.5194575104130921
ACH-000389,-0.5177955508211132
ACH-000390,-0.4145460128986946
ACH-000393,-0.4290207481981066
ACH-000395,-0.4727221437738892
ACH-000396,-0.8839652115924018
ACH-000397,-0.7091642858508329
ACH-000401,-0.5149702566893749
ACH-000402,-0.5250721057186869
ACH-000403,-0.5402028522947278
ACH-000404,-0.4388344018754236
ACH-000406,-0.3673580957848672
ACH-000407,-0.7977191373519265
ACH-000408,-0.6738793450445215
ACH-000410,-0.5755143710166691
ACH-000411,-0.7043610753061178
ACH-000414,-0.4601385070072281
ACH-000415,-0.4034444412981031
ACH-000416,-0.4908323763956297
ACH-000420,-0.5578753595451617
ACH-000421,-0.3225809206266483
ACH-000424,-0.35876012812460706
ACH-000425,-0.36093041589773306
ACH-000426,-0.4168762815212017
ACH-000427,-0.6105508611211137
ACH-000433,-0.5817611514004161
ACH-000435,-0.19504839839875102
ACH-000436,-0.455416325640985
ACH-000444,-0.5537344377473323
ACH-000445,-0.5039464587060042
ACH-000448,-0.6335472199965859
ACH-000450,-0.7310986093815393
ACH-000452,-0.425016401526068
ACH-000454,-0.5271629927554138
ACH-000458,-0.4737718511601599
ACH-000459,-0.17618418142363254
ACH-000460,-0.6843726088908787
ACH-000461,-0.36750680225600735
ACH-000463,-0.4440635350360881
ACH-000464,-0.6345307043507279
ACH-000466,-0.484247405633111
ACH-000467,-0.4349462025869019
ACH-000468,-0.5081670084443664
ACH-000469,-0.6911337680180677
ACH-000470,-0.4848114994412019
ACH-000471,-0.6343482273136178
ACH-000472,-0.3600311354830763
ACH-000473,-0.5509055015795534
ACH-000475,-0.6146710176638273
ACH-000476,-0.4853841483225935
ACH-000477,-0.4133502091673492
ACH-000479,-0.8425064752702703
ACH-000480,-0.5021176539871743
ACH-000481,-0.3818408411501659
ACH-000483,-0.5013115482037657
ACH-000484,-0.6123815738668531
ACH-000485,-0.4027283720913589
ACH-000486,-0.465234082661433
ACH-000487,-0.4078435738590278
ACH-000488,-0.4081563434315261
ACH-000490,-0.6684237661159128
ACH-000491,-0.5024487064473822
ACH-000495,-0.3560324229272915
ACH-000496,-0.5538173204348801
ACH-000499,-0.38954546886081376
ACH-000500,-0.4805170730818489
ACH-000502,-0.3629228874994628
ACH-000503,-0.6670708861654311
ACH-000505,-0.4343973790571175
ACH-000507,-0.7111666087367241
ACH-000510,-0.3102198339063057
ACH-000511,-0.7546917207932189
ACH-000512,-0.5991845939771114
ACH-000516,-0.6181563631734849
ACH-000517,-0.4972896107416657
ACH-000518,-0.377427829796784
ACH-000520,-0.4639726473324512
ACH-000521,-0.9340729161603804
ACH-000522,-0.49322184702672295
ACH-000524,-0.5762633472659865
ACH-000527,-0.4610274122368807
ACH-000528,-0.6174490418544198
ACH-000537,-0.4966464850713859
ACH-000541,-0.5594959970794793
ACH-000542,-0.578423979609161
ACH-000544,-0.6308337255650558
ACH-000545,-0.448144248568497
ACH-000547,-0.520525304606199
ACH-000548,-0.6201877927114506
ACH-000549,-0.5968041557439094
ACH-000550,-0.3184367489222664
ACH-000552,-0.3760629036247836
ACH-000556,-0.5562394685336319
ACH-000557,-0.5954264405719335
ACH-000569,-0.35501829233413723
ACH-000570,-0.2792340700332621
ACH-000571,-0.6784947752041779
ACH-000573,-0.5168228982880241
ACH-000576,-0.4037893315769002
ACH-000579,-0.6121889013451539
ACH-000580,-0.6597428131584964
ACH-000584,-0.6469327948044012
ACH-000585,-0.3725244788701168
ACH-000588,-0.3799994896602846
ACH-000589,-0.5644695721056598
ACH-000591,-0.592850633263286
ACH-000593,-0.4071185228791693
ACH-000600,-0.5030105028589117
ACH-000601,-0.4509935768050848
ACH-000605,-0.7602840903591037
ACH-000606,-0.5876508342979339
ACH-000608,-0.6101506205314321
ACH-000614,-0.5354304135625214
ACH-000616,-0.43529763161434576
ACH-000618,-0.3496890109573324
ACH-000619,-0.5189683292267916
ACH-000620,-0.5217685328876186
ACH-000621,-0.4086294011715081
ACH-000622,-0.4831924391581677
ACH-000623,-0.4934913464100909
ACH-000624,-0.43558995653587057
ACH-000627,-0.8205792302783619
ACH-000630,-0.4981917496738746
ACH-000631,-0.7868638306623036
ACH-000632,-0.13219740961077986
ACH-000633,-0.7464100571921127
ACH-000637,-0.31772967773808464
ACH-000638,-0.5587308466673488
ACH-000646,-0.6338570294436194
ACH-000647,-0.4568120528406681
ACH-000648,-0.4158764379118424
ACH-000649,-0.6115109759483333
ACH-000651,-0.446191488159008
ACH-000652,-0.21314453082187207
ACH-000653,-0.7411117487928841
ACH-000657,-0.3048335632571296
ACH-000658,-0.5668195060589338
ACH-000661,-0.3223624616821254
ACH-000662,-0.7477928657035967
ACH-000663,-0.5619225994730459
ACH-000665,-0.4410875197444249
ACH-000671,-0.7275255281677844
ACH-000672,-0.13742606483700506
ACH-000673,-0.4010628918707508
ACH-000676,-0.4919785142240777
ACH-000677,-0.32607549556228144
ACH-000681,-0.2953916212481811
ACH-000683,-0.5480779422170113
ACH-000684,-0.6265617153531652
ACH-000688,-0.8348421991886753
ACH-000693,-0.402623546807452
ACH-000694,-0.472221858440396
ACH-000695,-0.07641964126078969
ACH-000696,-0.7392379911304434
ACH-000697,-0.7780793838798571
ACH-000699,-0.512655885198684
ACH-000701,-0.5088534505873125
ACH-000706,-0.4429162617615605
ACH-000711,-0.5003317388200157
ACH-000713,-0.4118701839998676
ACH-000714,-0.46791737814733
ACH-000718,-0.5281136914797094
ACH-000720,-0.3898202847743973
ACH-000721,-0.2025211590716689
ACH-000724,-0.3958104602191324
ACH-000725,-0.5795870806738326
ACH-000732,-0.46899291507296703
ACH-000734,-0.4754253826574708
ACH-000735,-0.5169891925975502
ACH-000736,-0.3645759280463773
ACH-000738,-0.6560163881337986
ACH-000746,-0.41960597330299537
ACH-000747,-0.5267505345125556
ACH-000748,-0.5202288522413603
ACH-000753,-0.491456818012596
ACH-000756,-0.4768329373787956
ACH-000757,-0.4778753730736777
ACH-000758,-0.4702940236349582
ACH-000760,-0.5617899975066825
ACH-000762,-0.3811437927987765
ACH-000763,-0.420194256808822
ACH-000764,-0.41118669297209504
ACH-000765,-0.5851375412307814
ACH-000766,-0.607784855009918
ACH-000767,-0.5815283986604732
ACH-000768,-0.43547836103744014
ACH-000769,-0.4365765424540393
ACH-000770,-0.5692537441624337
ACH-000771,-0.6995075509485899
ACH-000773,-0.5383289208569647
ACH-000776,-0.3264528060286422
ACH-000777,-0.515855076329996
ACH-000778,-0.27780083381823345
ACH-000781,-0.4270740999376181
ACH-000782,-0.5149367549909094
ACH-000783,-0.4713757172145562
ACH-000784,-0.43753177131524734
ACH-000785,-0.5279439223060446
ACH-000787,-0.4980584601064656
ACH-000788,-0.41344960075729575
ACH-000791,-0.4519178009878977
ACH-000792,-0.4802245000776272
ACH-000794,-0.600353963351146
ACH-000796,-0.5013722462429546
ACH-000798,-0.6344760910009111
ACH-000799,-0.6622265912467823
ACH-000800,-0.3291457365071189
ACH-000802,-0.512415958001502
ACH-000804,-0.2931559476917963
ACH-000805,-0.4526742632008992
ACH-000809,-0.4599780654051784
ACH-000810,-0.7454542653300814
ACH-000811,-0.410072980321315
ACH-000817,-0.7598188210847842
ACH-000819,-0.3639411701876137
ACH-000820,-0.6249450035837115
ACH-000821,-0.529567507492305
ACH-000822,-0.5353438830292662
ACH-000823,-0.34976640964733585
ACH-000824,-0.29104391479650144
ACH-000827,-0.5121139646996099
ACH-000829,-0.812671395207772
ACH-000831,-0.4683645840164595
ACH-000832,-0.4908241291370477
ACH-000833,-0.3176858558803927
ACH-000834,-0.5259757462089607
ACH-000835,-0.4911091404285802
ACH-000836,-0.4274772226148831
ACH-000837,-0.5779523137758455
ACH-000838,-0.2742145374938505
ACH-000839,-0.6104362154373214
ACH-000840,-0.7572738007673258
ACH-000841,-0.2581917648282286
ACH-000843,-0.533276004709017
ACH-000846,-0.6141341144158511
ACH-000847,-0.3229689737802517
ACH-000848,-0.3190713087197555
ACH-000849,-0.501778834046973
ACH-000851,-0.5818369368372742
ACH-000855,-0.8744365815605841
ACH-000856,-0.7498449829937601
ACH-000858,-0.7708874898780174
ACH-000859,-0.5520440054560355
ACH-000861,-0.4760191534710792
ACH-000862,-0.41355147431203815
ACH-000865,-0.3523834998229133
ACH-000866,-0.3447303673284706
ACH-000867,-0.49966724145479
ACH-000869,-0.4648158284190094
ACH-000872,-0.4971455500826577
ACH-000873,-0.4134971046872992
ACH-000876,-0.44582955727830864
ACH-000878,-0.3143884320398151
ACH-000880,-0.334451229966807
ACH-000881,-0.4733313905754825
ACH-000882,-0.5823947185023991
ACH-000884,-0.338713418561344
ACH-000885,-0.6435048568465702
ACH-000887,-0.4579693637231208
ACH-000889,-0.3237229677800985
ACH-000896,-0.4453521930565703
ACH-000898,-0.44143725700739744
ACH-000900,-0.40288152276047773
ACH-000901,-0.3505957337783169
ACH-000905,-0.4570487069184824
ACH-000906,-0.4088777729936101
ACH-000907,-0.8042134312579264
ACH-000910,-0.4768956853288266
ACH-000911,-0.4610148352767466
ACH-000912,-0.6359533343989761
ACH-000913,-0.3924479307434764
ACH-000915,-0.5582667998804431
ACH-000916,-0.4774984796970242
ACH-000917,-0.39714230160509867
ACH-000920,-0.5427073856590316
ACH-000921,-0.6637894324910694
ACH-000924,-0.5958111656745787
ACH-000926,-0.5756766624210296
ACH-000928,-0.6791690012113061
ACH-000929,-0.530021771542558
ACH-000932,-0.5232311283952129
ACH-000935,-0.7039970561631093
ACH-000936,-0.4688987999930936
ACH-000937,-0.3227061779528201
ACH-000938,-0.6442254249460586
ACH-000939,-0.467496524587579
ACH-000941,-0.4625730287734334
ACH-000943,-0.3827387717765431
ACH-000946,-0.5079750497392431
ACH-000947,-0.4111766088541665
ACH-000948,-0.5815015493480241
ACH-000950,-0.5683936999101584
ACH-000953,-0.3561207827270112
ACH-000954,-0.6607136246509963
ACH-000957,-0.5427328319790247
ACH-000958,-0.6978364546901303
ACH-000960,-0.3204714797222434
ACH-000963,-0.3039275890312749
ACH-000968,-0.3612650348597996
ACH-000969,-0.4101787058553848
ACH-000972,-0.6147752464568964
ACH-000973,-0.34623000624431594
ACH-000974,-0.4550005219851536
ACH-000978,-0.3361047678998835
ACH-000984,-0.5536826777131576
ACH-000986,-0.3723507536692105
ACH-000988,-0.5759044444504332
ACH-000993,-0.5412114045671894
ACH-000994,-0.4480517288251867
ACH-000996,-0.669266813387229
ACH-001001,-0.481406765380449
ACH-001020,-0.15934417390989308
ACH-001028,-0.3459317237387559
ACH-001031,-0.41734613157992295
ACH-001038,-0.584636053108048
ACH-001048,-0.4549635349837917
ACH-001050,-0.4455933731125184
ACH-001053,-0.5178359177133849
ACH-001054,-0.5904153901102671
ACH-001061,-0.5938116715988896
ACH-001067,-0.6847382122649553
ACH-001075,-0.4385609584730517
ACH-001096,-0.5504546356618412
ACH-001111,-0.4548837305244046
ACH-001119,-0.6375561076406161
ACH-001128,-0.7104747665634976
ACH-001134,-0.6463123245043947
ACH-001151,-0.6072001958746717
ACH-001163,-0.531663359452435
ACH-001164,-0.857279413176489
ACH-001183,-0.5554077410930853
ACH-001192,-0.25129619425370875
ACH-001193,-0.4718442410060502
ACH-001196,-0.5599376971630725
ACH-001197,-0.20389870506566554
ACH-001205,-0.6148668187378449
ACH-001211,-0.6398050740409089
ACH-001212,-0.5089589660748912
ACH-001228,-0.4976667788884458
ACH-001232,-0.6299618650619777
ACH-001239,-0.4438717780535364
ACH-001270,-0.2646856405927357
ACH-001274,-0.522492855021241
ACH-001275,-0.4705980258111614
ACH-001277,-0.4197440229594335
ACH-001278,-0.3710694171697606
ACH-001280,-0.2845616261294808
ACH-001283,-0.4850156981218838
ACH-001289,-0.44667407226958655
ACH-001300,-0.2531655831403755
ACH-001301,-0.3210584203412969
ACH-001302,-0.6005758959767264
ACH-001306,-0.4487707156359185
ACH-001318,-0.3892208604554198
ACH-001322,-0.33601230396805204
ACH-001328,-0.3828652450345269
ACH-001332,-0.4227748452267824
ACH-001336,-0.4027944240845188
ACH-001346,-0.4385913673573676
ACH-001353,-0.5141981906444775
ACH-001354,-0.513357664853744
ACH-001367,-0.8271821657012544
ACH-001368,-0.4242965934039449
ACH-001374,-0.8051525736558872
ACH-001377,-0.3397146785924474
ACH-001380,-0.4895093327131397
ACH-001391,-0.6491694810135598
ACH-001408,-0.4123696986239701
ACH-001430,-0.587541144117327
ACH-001431,-0.3264628875964999
ACH-001450,-0.3724142092237209
ACH-001496,-0.4026080650474777
ACH-001500,-0.4461948176045011
ACH-001523,-0.6227526903706236
ACH-001532,-0.4059960129727117
ACH-001550,-0.4058382587326096
ACH-001552,-0.7890309203633538
ACH-001554,-0.4781006679553699
ACH-001654,-0.4247429513211723
ACH-001735,-0.5024403000489307
ACH-001736,-0.5822117297124739
ACH-001737,-0.7308891172932371
ACH-001740,-0.28585273347596185
ACH-001745,-0.3830305151017889
ACH-001765,-0.4271822343074057
