,COX6A2 (1339)
ACH-000004,0.004157064630725054
ACH-000005,-0.04601660642931818
ACH-000007,-0.3410495187929593
ACH-000009,-0.05922312423524791
ACH-000011,-0.068007995729312
ACH-000012,-0.1940921114985891
ACH-000013,-0.24723046287947306
ACH-000014,-0.05681843827665254
ACH-000015,-0.1765953621345747
ACH-000017,-0.1528749163468389
ACH-000018,-0.1360278993412469
ACH-000019,-0.13266807497162592
ACH-000021,-0.13272422438841147
ACH-000022,-0.20026737929005595
ACH-000025,-0.3170784954072059
ACH-000028,-0.14520388022001812
ACH-000030,-0.057914352692642286
ACH-000035,-0.15908011698967753
ACH-000036,-0.15606487017278636
ACH-000037,-0.3773335773190878
ACH-000039,-0.3303860950995658
ACH-000040,-0.16840039583535693
ACH-000041,0.02452237294483915
ACH-000042,-0.11855657970107893
ACH-000045,-0.0363968227956486
ACH-000047,-0.008763804017225436
ACH-000052,-0.08940395045736235
ACH-000053,-0.05347495786674653
ACH-000054,-0.1047592410170724
ACH-000055,-0.1487190801385631
ACH-000060,-0.08881973328834916
ACH-000067,0.09420209175832882
ACH-000070,-0.14849994556311802
ACH-000075,-0.19685498064920445
ACH-000078,-0.040861603413914455
ACH-000082,-0.2492307642412603
ACH-000085,-0.15032351347918396
ACH-000086,0.059152027593790575
ACH-000087,0.006638868478192026
ACH-000092,-0.26546904719930925
ACH-000095,-0.20283401832867934
ACH-000097,-0.12846545847990956
ACH-000098,-0.19831645692055588
ACH-000099,-0.19483567801202945
ACH-000108,-0.08559234637067123
ACH-000113,-0.006452191009559823
ACH-000116,-0.15248012404432867
ACH-000118,-0.2595060086340266
ACH-000120,-0.3027626155478221
ACH-000123,-0.12371354712263735
ACH-000127,-0.15494352475747486
ACH-000128,-0.3914646553180999
ACH-000132,-0.16979376103335206
ACH-000133,-0.07493977916931681
ACH-000137,-0.13706663755932916
ACH-000138,-0.12017625774127345
ACH-000142,-0.1810331207729545
ACH-000143,-0.3577679917991152
ACH-000146,-0.15410659826177595
ACH-000148,-0.21647163379490267
ACH-000150,-0.14251753824524568
ACH-000152,-0.11595390009902105
ACH-000153,-0.2201582382273178
ACH-000159,-0.12751127535192766
ACH-000160,-0.07544954158061007
ACH-000163,0.015291985244609322
ACH-000167,-0.1744395956506568
ACH-000168,-0.18446983178323012
ACH-000169,-0.09502963755822333
ACH-000178,-0.1832218346469208
ACH-000183,-0.2387116978454112
ACH-000188,-0.029387080016562636
ACH-000189,0.0494065045785492
ACH-000190,-0.2784853825563283
ACH-000198,-0.17200136722768042
ACH-000203,0.13815710219918767
ACH-000204,-0.1809433494831331
ACH-000206,-0.3400409315500956
ACH-000207,-0.23265849170261796
ACH-000208,-0.05052055917098862
ACH-000210,0.12171495051850545
ACH-000211,-0.20584106373350608
ACH-000215,-0.2425924905205311
ACH-000221,-0.33194852132244057
ACH-000222,-0.3542215502024558
ACH-000223,-0.14245837731034752
ACH-000226,-0.2463365309460493
ACH-000227,-0.2680467243836649
ACH-000228,-0.20748990442684226
ACH-000231,-0.2598554986085813
ACH-000232,-0.1809972610728706
ACH-000233,-0.11118451774612044
ACH-000234,-0.16712261285333452
ACH-000235,-0.1528289334523892
ACH-000237,-0.15401606140659949
ACH-000238,-0.008434877891962247
ACH-000242,-0.18470827164241369
ACH-000243,-0.284888095943204
ACH-000244,-0.1122813761379395
ACH-000246,-0.11907481293985825
ACH-000248,-0.1555186543155397
ACH-000250,-0.16326296060333206
ACH-000251,-0.06566583450928902
ACH-000252,-0.408984450812872
ACH-000253,-0.134900245730955
ACH-000255,-0.3162113548700005
ACH-000256,-0.02261055825898208
ACH-000257,-0.2754719916969509
ACH-000258,-0.10374748777166093
ACH-000259,-0.19240164966727166
ACH-000260,-0.15235096126574102
ACH-000261,-0.1943874703529619
ACH-000262,-0.08620757336920963
ACH-000263,-0.20523888805113796
ACH-000264,-0.11170438875423457
ACH-000265,-0.3056405327483633
ACH-000266,-0.19153407314724424
ACH-000272,-0.052056515432663306
ACH-000274,-0.15610113729464584
ACH-000277,-0.11464991354884176
ACH-000278,-0.1534029538304064
ACH-000279,-0.1929525499152452
ACH-000280,-0.11635032115360926
ACH-000281,-0.036755651379832124
ACH-000288,-0.13418769885081305
ACH-000291,-0.1060923642866302
ACH-000293,-0.15491681255638814
ACH-000294,-0.0399660958995274
ACH-000295,-0.19729003162879472
ACH-000296,-0.08926106560387115
ACH-000302,-0.16581614284195575
ACH-000304,-0.5242445609889733
ACH-000307,-0.15720042832890807
ACH-000308,-0.10563996164086256
ACH-000310,-0.15668924063385864
ACH-000311,-0.31858795016845004
ACH-000312,-0.12511186200051413
ACH-000315,-0.1923529520488915
ACH-000316,-0.21874386279081687
ACH-000317,-0.21918567870550174
ACH-000318,-0.13477349523573398
ACH-000319,-0.2475402770084945
ACH-000320,-0.06621791583433112
ACH-000322,-0.32144518038483405
ACH-000323,-0.20753069798164225
ACH-000324,-0.09232639623053124
ACH-000329,-0.11382881829163087
ACH-000330,-0.0038998161843705366
ACH-000331,-0.22174537616812295
ACH-000332,-0.15387851778049624
ACH-000334,0.04292920754373895
ACH-000335,0.2370522429828379
ACH-000336,-0.3866997718177025
ACH-000337,-0.11901200080657118
ACH-000338,-0.542795301152821
ACH-000339,-0.1698692579272125
ACH-000341,-0.2268969285119333
ACH-000348,-0.12230683714378834
ACH-000350,-0.15628846542942368
ACH-000352,-0.11927833336846198
ACH-000356,-0.08506931560328722
ACH-000361,-0.2294875514244797
ACH-000362,-0.17388884864440762
ACH-000363,-0.3708806485728047
ACH-000364,-0.07835304273659699
ACH-000365,-0.2304960254849302
ACH-000366,-0.09325983163866372
ACH-000368,-0.40887787718354346
ACH-000374,-0.10931788134806952
ACH-000375,0.0440914833536215
ACH-000376,-0.011502797582691186
ACH-000381,-0.11657156673909347
ACH-000383,-0.10688199765370313
ACH-000387,-0.2674948474080652
ACH-000389,-0.14270915266358428
ACH-000390,-0.21813366532885067
ACH-000393,-0.13769288076790218
ACH-000395,-0.010511240997622805
ACH-000396,0.014483035247598287
ACH-000397,-0.21806962649242134
ACH-000401,0.04212705987995221
ACH-000402,-0.16157681975697588
ACH-000403,-0.0813497578923109
ACH-000404,-0.2431128029795246
ACH-000406,-0.13385914780849645
ACH-000407,-0.25285951484302593
ACH-000408,-0.015083131782672718
ACH-000410,-0.18605100160518995
ACH-000411,-0.20976840566297356
ACH-000414,-0.14235855696687846
ACH-000415,-0.2241493586355752
ACH-000416,-0.13177135343007446
ACH-000420,-0.3344059704369615
ACH-000421,-0.17877467738665107
ACH-000424,-0.2557682880619897
ACH-000425,-0.11778224382162088
ACH-000426,-0.24201892061628885
ACH-000427,-0.21965661728762326
ACH-000433,-0.17244860497477146
ACH-000435,-0.13872510640470645
ACH-000436,-0.16420182597257935
ACH-000444,-0.17018688944271074
ACH-000445,-0.2425179083045272
ACH-000448,-0.14048237578982256
ACH-000450,-0.21807365532608589
ACH-000452,-0.1555652942994842
ACH-000454,-0.14971235697315727
ACH-000458,-0.14120294396977287
ACH-000459,0.2685474581283241
ACH-000460,-0.07750679850029839
ACH-000461,-0.1818229294407508
ACH-000463,-0.1621485340802896
ACH-000464,-0.052558281719600836
ACH-000466,-0.21307970822859174
ACH-000467,-0.2644898587593253
ACH-000468,-0.08764537661611163
ACH-000469,-0.12642137758039562
ACH-000470,0.03850363662481408
ACH-000471,-0.21376534303894607
ACH-000472,-0.20723908898005589
ACH-000473,-0.13577132375386528
ACH-000475,-0.1676905371318783
ACH-000476,-0.2280203928821755
ACH-000477,-0.4605801502014896
ACH-000479,-0.1636773748813871
ACH-000480,-0.10704867882551264
ACH-000481,-0.12481511858830245
ACH-000483,-0.4434785397083026
ACH-000484,-0.2315668660882552
ACH-000485,-0.4388122859431101
ACH-000486,-0.29291267770133883
ACH-000487,-0.1682840851032623
ACH-000488,-0.14512742039623006
ACH-000490,-0.2275437537497008
ACH-000491,-0.2335019385441327
ACH-000495,-0.28906365328986
ACH-000496,-0.3247438808309071
ACH-000499,-0.3257321377948367
ACH-000500,0.023972982941979252
ACH-000502,-0.1749096118945463
ACH-000503,-0.2504897239990862
ACH-000505,-0.3367770094774392
ACH-000507,-0.27456181237568905
ACH-000510,-0.2495554346524008
ACH-000511,-0.001362392789888617
ACH-000512,-0.4179039981608607
ACH-000516,-0.08270975995068028
ACH-000517,-0.17809463011926158
ACH-000518,-0.03552592796354175
ACH-000520,-0.2311695831481392
ACH-000521,-0.29821547938809645
ACH-000522,-0.2840505285562688
ACH-000524,-0.0913990115652933
ACH-000527,-0.15022061946329374
ACH-000528,-0.18723866611596268
ACH-000537,-0.17622582712785875
ACH-000541,-0.4336440781552085
ACH-000542,-0.1797310014795081
ACH-000544,-0.08502892706995162
ACH-000545,-0.06708092174297753
ACH-000547,-0.28470280580366125
ACH-000548,-0.2376652383877279
ACH-000549,-0.2803112731407154
ACH-000550,-0.012384434629223198
ACH-000552,-0.13230912934689482
ACH-000556,-0.17475652424414498
ACH-000557,-0.2974221823868432
ACH-000569,-0.18465074035213885
ACH-000570,-0.18236648334240665
ACH-000571,-0.15298712237827825
ACH-000573,-0.15652714721955233
ACH-000576,-0.3825510424783137
ACH-000579,-0.07522493597488564
ACH-000580,-0.187867028846704
ACH-000584,-0.12753222173885465
ACH-000585,-0.1817453636638232
ACH-000588,-0.3929889839749981
ACH-000589,-0.40204311340012894
ACH-000591,-0.3707294484158821
ACH-000593,-0.008922296464655772
ACH-000600,0.04859204130108854
ACH-000601,-0.1877023709499024
ACH-000605,-0.15817941883940653
ACH-000606,-0.014802955442902378
ACH-000608,-0.12453575734797342
ACH-000614,-0.20364470941913712
ACH-000616,-0.1607374559470091
ACH-000618,-0.10278629915479408
ACH-000619,-0.15886799099812926
ACH-000620,-0.1881118311882186
ACH-000621,-0.15484622263015355
ACH-000622,-0.1492464576878715
ACH-000623,-0.15646509985924026
ACH-000624,-0.21111856659801675
ACH-000627,-0.07620545893355099
ACH-000630,-0.06831216913135127
ACH-000631,-0.6142701164624581
ACH-000632,-0.19806801861366036
ACH-000633,-0.1515477455814151
ACH-000637,-0.4857201663388395
ACH-000638,-0.11203519884164363
ACH-000646,-0.18148846775049496
ACH-000647,-0.15467856386574705
ACH-000648,-0.12761055573992747
ACH-000649,-0.1492016611987567
ACH-000651,-0.1299061452610453
ACH-000652,-0.1244815638163526
ACH-000653,-0.17746678295730994
ACH-000657,-0.1768421294740315
ACH-000658,-0.32362650117425057
ACH-000661,-0.1369533903252094
ACH-000662,-0.07662052119272979
ACH-000663,-0.031012915364281687
ACH-000665,-0.15571003228436078
ACH-000671,-0.3613295854088615
ACH-000672,-0.4715467936098788
ACH-000673,-0.2189666216372087
ACH-000676,-0.09310010213162948
ACH-000677,-0.13736457607828806
ACH-000681,-0.20839233102431226
ACH-000683,-0.33362280766264546
ACH-000684,-0.030067434881915395
ACH-000688,-0.2577010780515583
ACH-000693,-0.00037280765746447935
ACH-000694,-0.1327467762209409
ACH-000695,-0.11259434708074513
ACH-000696,-0.18123353530092665
ACH-000697,-0.17024952064262105
ACH-000699,-0.1180942810232812
ACH-000701,-0.012788657156158092
ACH-000706,-0.24431840312737946
ACH-000711,-0.09995672583598154
ACH-000713,-0.32408020107101265
ACH-000714,-0.3596736497313186
ACH-000718,-0.1768975422685904
ACH-000720,-0.14840895612413402
ACH-000721,-0.14057763814744104
ACH-000724,-0.4458419823605326
ACH-000725,-0.2894245947797289
ACH-000732,-0.16298249571412293
ACH-000734,-0.07019082084118151
ACH-000735,-0.028262883252146983
ACH-000736,-0.11938084780928705
ACH-000738,-0.24877834692800715
ACH-000746,-0.06744942339275928
ACH-000747,-0.19076542022999132
ACH-000748,-0.2026759152752728
ACH-000753,-0.248825127191429
ACH-000756,-0.20187266551348534
ACH-000757,-0.2745206556213014
ACH-000758,-0.2263265980216493
ACH-000760,-0.225259747233771
ACH-000762,-0.009124708959476141
ACH-000763,-0.08251015729600121
ACH-000764,-0.2998987130059514
ACH-000765,-0.17954262569520738
ACH-000766,-0.2508380429286005
ACH-000767,-0.24072617387560655
ACH-000768,-0.14032624403057048
ACH-000769,-0.13463902876843467
ACH-000770,-0.20667898705564092
ACH-000771,-0.2361817055051917
ACH-000773,-0.09735473570054627
ACH-000776,-0.1512936222112229
ACH-000777,0.08612183546110319
ACH-000778,-0.2847919134221193
ACH-000781,-0.1393698976164817
ACH-000782,-0.2987683894850671
ACH-000783,-0.13606249558787326
ACH-000784,-0.13133075397030636
ACH-000785,-0.28632073902231703
ACH-000787,-0.15118719178669826
ACH-000788,-0.20467983149246627
ACH-000791,-0.10034567819546453
ACH-000792,-0.2467761898007235
ACH-000794,-0.17221955872772576
ACH-000796,-0.07423663459395237
ACH-000798,-0.1388610285575249
ACH-000799,-0.36758425939574657
ACH-000800,-0.21686062088365246
ACH-000802,-0.02511736164759358
ACH-000804,-0.14612385585775736
ACH-000805,-0.1387498239223653
ACH-000809,-0.2484275868491065
ACH-000810,-0.1865369191419951
ACH-000811,-0.2272241585207805
ACH-000817,-0.3427903842151087
ACH-000819,-0.1932084102500122
ACH-000820,-0.21478618198666605
ACH-000821,-0.2278519371004449
ACH-000822,-0.14580063924256814
ACH-000823,-0.1967211041431761
ACH-000824,-0.09501292619087566
ACH-000827,-0.2713526089946212
ACH-000829,0.038243872130066414
ACH-000831,-0.15934753431119886
ACH-000832,-0.10705893052752306
ACH-000833,-0.44703829234554404
ACH-000834,0.0028824349227057826
ACH-000835,-0.1082597682376346
ACH-000836,-0.14321454322286153
ACH-000837,-0.08393340752788911
ACH-000838,-0.2849095007719798
ACH-000839,-0.07279744820528862
ACH-000840,-0.4854738431376042
ACH-000841,-0.1440471293083805
ACH-000843,-0.14620489240663795
ACH-000846,-0.1099370019466576
ACH-000847,0.06396253124821638
ACH-000848,-0.18083805175242296
ACH-000849,-0.250746284693442
ACH-000851,-0.23187151276738366
ACH-000855,-0.2609673500720099
ACH-000856,-0.2786629842784277
ACH-000858,-0.017755484388713497
ACH-000859,-0.13603628441721596
ACH-000861,-0.27862633207802145
ACH-000862,-0.1926969411823743
ACH-000865,-0.11613285236296285
ACH-000866,-0.09029243855008136
ACH-000867,-0.12499264599704088
ACH-000869,-0.2002732314373629
ACH-000872,-0.12160859589077308
ACH-000873,-0.3210995110710006
ACH-000876,-0.10285282811267002
ACH-000878,0.0031242187353027204
ACH-000880,-0.16479570716850692
ACH-000881,-0.03748550169442412
ACH-000882,-0.1913848794698285
ACH-000884,-0.2664235045092031
ACH-000885,-0.09057595092600433
ACH-000887,-0.1356908872740131
ACH-000889,-0.09343955757255036
ACH-000896,-0.2461251173351167
ACH-000898,-0.025534962122291567
ACH-000900,-0.3481260065565616
ACH-000901,-0.3099919756620904
ACH-000905,-0.12661961121537302
ACH-000906,-0.18999233815189467
ACH-000907,-0.1507409633291902
ACH-000910,-0.19551917976939232
ACH-000911,-0.1381807182033239
ACH-000912,-0.1638065805868228
ACH-000913,-0.16147295546375462
ACH-000915,-0.17545205800352998
ACH-000916,-0.4637939010820101
ACH-000917,-0.3690775361685261
ACH-000920,-0.276398692064291
ACH-000921,0.017803126766938324
ACH-000924,-0.09169789180621483
ACH-000926,-0.27197986599457
ACH-000928,-0.17579988285555193
ACH-000929,-0.3214875887558081
ACH-000932,-0.08093623812437646
ACH-000935,-0.3162917978762445
ACH-000936,-0.17779015509156815
ACH-000937,-0.2555501334232396
ACH-000938,-0.14756981686365175
ACH-000939,-0.1481666543715536
ACH-000941,-0.2146075438406055
ACH-000943,-0.11256556424679784
ACH-000946,-0.20100751356088567
ACH-000947,-0.136348419443496
ACH-000948,-0.1121902417700641
ACH-000950,-0.2434649563372072
ACH-000953,-0.3377331942757344
ACH-000954,-0.09817040120834347
ACH-000957,-0.2300064639087929
ACH-000958,-0.3633790885818461
ACH-000960,-0.2030683299692924
ACH-000963,-0.14272514893137034
ACH-000968,-0.18061815936256911
ACH-000969,-0.18395357415226696
ACH-000972,-0.1125344098580711
ACH-000973,-0.05569708119846109
ACH-000974,-0.1210184960489324
ACH-000978,-0.10683759674341996
ACH-000984,-0.30968639231006073
ACH-000986,-0.13854116634556726
ACH-000988,-0.09164707159278193
ACH-000993,-0.08358019717534197
ACH-000994,-0.10116331428331377
ACH-000996,-0.23577774588060305
ACH-001001,-0.18565298845741787
ACH-001020,-0.14355846647205353
ACH-001028,-0.1030038773009731
ACH-001031,-0.14197900390886986
ACH-001038,-0.14688513937458916
ACH-001048,-0.05086614684205766
ACH-001050,-0.1131653470668005
ACH-001053,-0.12885628656247594
ACH-001054,-0.14430141019443024
ACH-001061,-0.17981501145463294
ACH-001067,-0.07783529563010448
ACH-001075,-0.10013757949063362
ACH-001096,-0.22722614753551446
ACH-001111,-0.4016036448743345
ACH-001119,-0.1562887255535657
ACH-001128,0.06237025071340329
ACH-001134,-0.20811927904693964
ACH-001151,-0.15236726484678095
ACH-001163,-0.04864538203130708
ACH-001164,-0.28111754360185753
ACH-001183,-0.058018193266209876
ACH-001192,-0.08048169040680178
ACH-001193,-0.2340128286134029
ACH-001196,-0.05944567712949075
ACH-001197,-0.28828791681656546
ACH-001205,0.12956440601613478
ACH-001211,-0.0008126508588736982
ACH-001212,0.05155357640352885
ACH-001228,-0.26757741181689976
ACH-001232,-0.05958481094186317
ACH-001239,-0.3188775119989571
ACH-001270,-0.08686752070923638
ACH-001274,0.005688408268140312
ACH-001275,-0.04950487825244105
ACH-001277,0.007718158247720051
ACH-001278,-0.10838125003491783
ACH-001280,-0.04649335550093939
ACH-001283,-0.19171762961857647
ACH-001289,-0.3149777588371372
ACH-001300,0.025763160610496414
ACH-001301,-0.07120496049898686
ACH-001302,0.024122096355905127
ACH-001306,-0.1917475037461961
ACH-001318,-0.2345341938659604
ACH-001322,-0.02943827282763057
ACH-001328,-0.12074151045658113
ACH-001332,-0.1441744481133549
ACH-001336,-0.06985291336002686
ACH-001346,-0.23714931693944816
ACH-001353,-0.1199634645601178
ACH-001354,-0.5142247724804935
ACH-001367,-0.044941262547084304
ACH-001368,-0.29520524782826923
ACH-001374,0.0007260521139813111
ACH-001377,-0.2319579248262903
ACH-001380,-0.05320858048644005
ACH-001391,-0.2038377887214162
ACH-001408,-0.14956049410274672
ACH-001430,-0.1193571437773606
ACH-001431,-0.09931258396225501
ACH-001450,-0.3137052623258849
ACH-001496,-0.1651225516521199
ACH-001500,0.06723673510566593
ACH-001523,-0.04534286244069552
ACH-001532,-0.09841613522143816
ACH-001550,-0.11299952141183495
ACH-001552,-0.029887186302552913
ACH-001554,-0.2362375875077816
ACH-001654,-0.26953780732766
ACH-001735,-0.10224690397989844
ACH-001736,-0.20573938718491944
ACH-001737,-0.2344513854963903
ACH-001740,-0.24598924873478006
ACH-001745,-0.19524207701676555
ACH-001765,-0.16545744382158414
