,EIF4A3 (9775)
ACH-000308,-1.1922352276792514
ACH-000310,-0.9682258362958752
ACH-000311,-0.8317774395037685
ACH-000312,-1.1202168577149454
ACH-000315,-0.6347455038747546
ACH-000316,-0.8987667295599102
ACH-000317,-1.1296934769984799
ACH-000318,-0.7515565522240422
ACH-000319,-0.9837732702506984
ACH-000320,-0.9855341679512242
ACH-000322,-0.8170796129886075
ACH-000323,-0.9634675460205568
ACH-000324,-1.0494307380008896
ACH-000329,-1.0757682091571272
ACH-000330,-0.8403198137545209
ACH-000331,-0.8547013778173029
ACH-000332,-1.0032875343308607
ACH-000334,-1.4581239309057938
ACH-000335,-0.7931322556660998
ACH-000336,-1.2087169352219664
ACH-000337,-0.9884466136696494
ACH-000338,-0.6184088104325628
ACH-000339,-1.0296641362315215
ACH-000341,-1.2184302205238364
ACH-000348,-1.311150469042916
ACH-000350,-0.978794718902744
ACH-000352,-1.0306601517792058
ACH-000356,-1.0785476364167417
ACH-000361,-0.9967123808400042
ACH-000362,-1.2127755761566494
ACH-000363,-1.0469562727559256
ACH-000364,-1.1292340420148337
ACH-000365,-1.2473595025125102
ACH-000366,-1.0134896005992498
ACH-000368,-0.9340965230701884
ACH-000374,-1.0095796861604418
ACH-000375,-1.171005151659121
ACH-000376,-1.046189252025751
ACH-000381,-1.1163179337936258
ACH-000383,-0.955880503181522
ACH-000387,-1.1154083469070115
ACH-000389,-0.9942186084197172
ACH-000390,-1.1164265238298734
ACH-000393,-1.0179117556179935
ACH-000395,-1.0459577930434214
ACH-000396,-0.6378404890736207
ACH-000397,-0.9260314245292544
ACH-000401,-0.6553107353017417
ACH-000402,-1.0488370890422491
ACH-000403,-1.1714627122593662
ACH-000404,-0.8340633154951506
ACH-000406,-1.252730012820896
ACH-000407,-0.9516521156747588
ACH-000408,-1.0819514801826855
ACH-000410,-0.8522962583686643
ACH-000411,-0.9681459297438808
ACH-000414,-1.2661124906648875
ACH-000415,-1.0595132398925096
ACH-000416,-1.022541519137813
ACH-000420,-0.9467622253625356
ACH-000421,-0.9666723348809138
ACH-000424,-1.0503580684791776
ACH-000425,-0.927867144176378
ACH-000426,-1.0310750553098542
ACH-000427,-1.1858044013769542
ACH-000433,-1.0969821641146271
ACH-000435,-0.7337792994650404
ACH-000436,-0.860880483373004
ACH-000444,-0.8040019319182657
ACH-000445,-1.0826744043672822
ACH-000448,-0.8022362517606298
ACH-000450,-0.6917557224213456
ACH-000452,-1.1687556707463491
ACH-000454,-0.8542470874470632
ACH-000458,-1.0128328442544543
ACH-000459,-1.370129289975509
ACH-000460,-1.1084168661129068
ACH-000461,-0.9591837067940346
ACH-000463,-0.7539601480742786
ACH-000464,-0.8535506143267674
ACH-000466,-1.136142414439003
ACH-000467,-0.9924320812159296
ACH-000468,-1.2807580996742014
ACH-000469,-1.1351294309476772
ACH-000470,-1.1348699887093563
ACH-000471,-1.0159319023141944
ACH-000472,-1.054626358200525
ACH-000473,-0.997821562463481
ACH-000475,-1.0056931090263383
ACH-000476,-0.9663917107782968
ACH-000477,-0.8258084375052109
ACH-000479,-0.7716618011168951
ACH-000480,-0.8042417316330559
ACH-000481,-0.953599813452688
ACH-000483,-1.3702558473727084
ACH-000484,-1.0550728057837453
ACH-000485,-0.923780939521152
ACH-000486,-1.1688519780230444
ACH-000487,-1.1183329384505143
ACH-000488,-0.8503257222871173
ACH-000490,-0.7339892334009203
ACH-000491,-1.1781562907764251
ACH-000495,-1.00524152999783
ACH-000496,-0.7809120247956797
ACH-000499,-1.1215605110743567
ACH-000500,-1.1561589061786774
ACH-000502,-0.8961863506050091
ACH-000503,-0.6682610721702179
ACH-000505,-1.0127559410147613
ACH-000507,-1.0655989489053874
ACH-000510,-1.0841835073373405
ACH-000511,-0.9694028802976752
ACH-000512,-1.0082187511991365
ACH-000516,-0.9694025635726458
ACH-000517,-0.9921184537385472
ACH-000518,-1.1856341588299126
ACH-000520,-0.9049564697624995
ACH-000521,-1.0177056345188693
ACH-000522,-1.037221128996045
ACH-000524,-1.122470474008202
ACH-000527,-0.9986777132311764
ACH-000528,-1.0635257184366478
ACH-000537,-0.9704922218177392
ACH-000541,-1.1195206727167593
ACH-000542,-0.999381947056516
ACH-000544,-1.0614365681384617
ACH-000545,-1.0546201952888106
ACH-000547,-1.161791874361064
ACH-000548,-1.0224147472946992
ACH-000549,-0.8051459068047668
ACH-000550,-1.032539825575936
ACH-000552,-0.9813485748034632
ACH-000556,-0.9791064636267388
ACH-000557,-1.1307244112849828
ACH-000569,-0.8467041705492914
ACH-000570,-1.04180715157545
ACH-000571,-1.1259232587345498
ACH-000573,-1.1307556920677038
ACH-000576,-0.977102938272784
ACH-000579,-0.9568196352731336
ACH-000580,-0.8025953856445244
ACH-000584,-0.8844226505682572
ACH-000585,-1.1154312472857255
ACH-000588,-0.8378020808648275
ACH-000589,-0.8208481056190327
ACH-000591,-0.9733625767753952
ACH-000593,-0.9067037964177901
ACH-000600,-1.0378728423148935
ACH-000601,-0.9985764174559044
ACH-000605,-0.869421343189492
ACH-000606,-0.8221517289118991
ACH-000608,-0.9867138967037984
ACH-000614,-0.8024007962712757
ACH-000616,-0.8805731228290558
ACH-000618,-0.8540351429523739
ACH-000619,-0.9338045255780948
ACH-000620,-1.089336848125834
ACH-000621,-0.956491246159167
ACH-000622,-1.1372932325051175
ACH-000623,-0.9544736379438976
ACH-000624,-0.9694650683753498
ACH-000627,-0.8775444921624521
ACH-000630,-0.938201233668036
ACH-000631,-0.8457169380700307
ACH-000632,-1.1507927221425474
ACH-000633,-0.9824520948716012
ACH-000637,-1.3021509034312293
ACH-000638,-0.8787038807089345
ACH-000646,-1.1692156889105654
ACH-000647,-0.8613786828198744
ACH-000648,-1.0300380718688202
ACH-000649,-1.1327009125466718
ACH-000651,-1.0720879707448718
ACH-000652,-1.2639114944450112
ACH-000653,-1.0281195121455569
ACH-000657,-1.1682751108054152
ACH-000658,-1.156887120229096
ACH-000661,-1.0889833080979356
ACH-000662,-0.8455534444104694
ACH-000663,-0.8197800815928434
ACH-000665,-0.8046954119000894
ACH-000671,-1.1908537629416065
ACH-000672,-1.2743362493682688
ACH-000673,-0.9963835713002952
ACH-000676,-0.9685502150942356
ACH-000677,-1.2541154837314028
ACH-000681,-1.0368312827345536
ACH-000683,-0.9699680458504879
ACH-000684,-0.8480812646469568
ACH-000688,-1.3492252873278223
ACH-000693,-0.8833216932962862
ACH-000694,-1.011968884812824
ACH-000695,-1.073663128187378
ACH-000696,-0.8925356544711616
ACH-000697,-0.9829751545769526
ACH-000699,-1.0845401357633349
ACH-000701,-1.4070968556432002
ACH-000706,-0.9728209484842836
ACH-000711,-1.0999209235574678
ACH-000713,-0.8902722524762471
ACH-000714,-1.162968886563727
ACH-000718,-0.9618210052042468
ACH-000720,-0.6843656272533649
ACH-000721,-0.9584337651265992
ACH-000724,-1.0979398634317121
ACH-000725,-1.155949983075493
ACH-000732,-0.7658351804596059
ACH-000734,-0.9937693131926146
ACH-000735,-1.0074216523989286
ACH-000736,-0.9915525868536466
ACH-000738,-1.045261910690496
ACH-000746,-1.1822247624784328
ACH-000747,-1.0409014322926773
ACH-000748,-0.7907180426075169
ACH-000753,-1.0579912630428254
ACH-000756,-1.0305377754472764
ACH-000757,-1.0157416279922915
ACH-000758,-0.8647872679785337
ACH-000760,-0.9207407955050584
ACH-000762,-0.6590334471346126
ACH-000763,-0.9621234691758878
ACH-000764,-0.8757089450519658
ACH-000765,-0.9455436548156376
ACH-000766,-1.0149245784758798
ACH-000767,-1.2392684174587096
ACH-000768,-0.9751462318822862
ACH-000769,-0.9368773992955609
ACH-000770,-1.1164575313780072
ACH-000771,-0.8555717235627466
ACH-000773,-1.0772088030403402
ACH-000776,-0.9695865192865304
ACH-000777,-0.9425202018963452
ACH-000778,-1.2567781411202992
ACH-000781,-1.0942710411690626
ACH-000782,-1.013312592145122
ACH-000783,-1.1292183720166682
ACH-000784,-1.156155028233291
ACH-000785,-1.3702567193191222
ACH-000787,-0.9194138548056682
ACH-000788,-1.0369606904297608
ACH-000791,-1.1217792325038043
ACH-000792,-0.9968266739314487
ACH-000794,-0.9512019290918082
ACH-000796,-1.1569412740650311
ACH-000798,-0.499884172922485
ACH-000799,-0.9410182878697041
ACH-000800,-1.2325966451286567
ACH-000802,-1.1268823130355028
ACH-000804,-0.9453414958913499
ACH-000805,-0.8700489844757527
ACH-000809,-1.1339379950617603
ACH-000810,-1.0563076931937467
ACH-000811,-1.169229212847011
ACH-000817,-0.9784206352622816
ACH-000819,-0.9878470774380996
ACH-000820,-0.7365003485506932
ACH-000821,-0.8190895689737532
ACH-000822,-1.1003074386298657
ACH-000823,-1.1651313923282007
ACH-000824,-1.2503211471813058
ACH-000827,-1.0458232909204397
ACH-000829,-0.9768966200190036
ACH-000831,-1.011767558050667
ACH-000832,-0.9042124011500626
ACH-000833,-0.7882435103397006
ACH-000834,-1.095402914767438
ACH-000835,-0.9717111387304844
ACH-000836,-1.0603733222162006
ACH-000837,-1.2412874449369178
ACH-000838,-1.1282761864068458
ACH-000839,-0.7505695298037911
ACH-000840,-0.9076794657700468
ACH-000841,-1.0385531490812396
ACH-000843,-0.9785156422902578
ACH-000846,-0.7316603772691676
ACH-000847,-1.0319749274632777
ACH-000848,-0.9127551710064862
ACH-000849,-0.9523458954743069
ACH-000851,-1.1288986600934008
ACH-000855,-1.1486743361622858
ACH-000856,-1.0226759391885858
ACH-000858,-0.9525730194725937
ACH-000859,-0.7639167163492456
ACH-000861,-0.9733389676658492
ACH-000862,-1.0469732620215986
ACH-000865,-0.9906127417289312
ACH-000866,-1.2185114291782455
ACH-000867,-1.0899786117311083
ACH-000869,-1.364709416399687
ACH-000872,-1.1992492915628286
ACH-000873,-0.9254034331402884
ACH-000876,-1.2749655785247171
ACH-000878,-0.7852071319862833
ACH-000880,-1.0137870583758737
ACH-000881,-1.1571897626111989
ACH-000882,-1.0257099325699428
ACH-000884,-0.9962107825475915
ACH-000885,-1.0302301211075588
ACH-000887,-0.9552905902552518
ACH-000889,-1.0652161998871563
ACH-000896,-1.0714548672979314
ACH-000898,-1.0763372116430674
ACH-000900,-1.0215904617373184
ACH-000901,-1.074655714159056
ACH-000905,-0.978527206275694
ACH-000906,-0.8761105750308275
ACH-000907,-0.8813137337053728
ACH-000910,-0.982716058309023
ACH-000911,-1.1103647117074402
ACH-000912,-0.8285768766629907
ACH-000913,-1.1171121994825384
ACH-000915,-0.9882905385698262
ACH-000916,-0.7449471845436123
ACH-000917,-1.195623569911255
ACH-000920,-0.9483927981968904
ACH-000921,-1.1122165580555072
ACH-000924,-1.1491956897031066
ACH-000926,-1.1921843131680363
ACH-000928,-0.9867679049364289
ACH-000929,-1.146202484662785
ACH-000932,-1.0538365967479322
ACH-000935,-0.9941561802678331
ACH-000936,-0.9432431742363316
ACH-000937,-1.2855938574978059
ACH-000938,-0.9890220590108652
ACH-000939,-1.0360528019780804
ACH-000941,-1.1571947905750464
ACH-000943,-1.0078978158866367
ACH-000946,-1.107556219743328
ACH-000947,-1.0561257843677434
ACH-000948,-0.7657599512829677
ACH-000950,-0.9700387775026652
ACH-000953,-1.1208055044488778
ACH-000954,-0.510894720313889
ACH-000957,-0.7333668867339336
ACH-000958,-1.1263118083508583
ACH-000960,-1.4146810755614077
ACH-000963,-1.2669681430311208
ACH-000968,-1.0125537702641745
ACH-000969,-0.9929765845530264
ACH-000972,-0.8723759530793556
ACH-000973,-1.0568390095329587
ACH-000974,-1.0791136723439374
ACH-000978,-0.9766409838679584
ACH-000984,-1.1726195298699609
ACH-000986,-1.0227407077025132
ACH-000988,-1.0110158932341573
ACH-000993,-1.073443067281754
ACH-000994,-1.0554247661964993
ACH-000996,-0.8385116823652107
ACH-001001,-1.1430311957223798
ACH-001020,-1.0669343524089523
ACH-001028,-1.119283620210792
ACH-001031,-1.1830753031510672
ACH-001038,-1.091515918975133
ACH-001048,-0.9070975503793584
ACH-001050,-1.0939356256686907
ACH-001053,-0.7548094857698157
ACH-001054,-1.0270536558438648
ACH-001061,-1.0642266615597162
ACH-001067,-1.0732085354865049
ACH-001075,-1.2170176836348279
ACH-001096,-1.1683461674815925
ACH-001111,-1.1004647620596983
ACH-001119,-0.919447955728792
ACH-001128,-1.1295455528163236
ACH-001134,-0.9877707868523165
ACH-001151,-1.1189614539772377
ACH-001163,-1.161397788346815
ACH-001164,-0.9259515885535312
ACH-001183,-1.0434267993389572
ACH-001192,-1.183740320010005
ACH-001193,-0.9957942158705488
ACH-001196,-1.1315947200923566
ACH-001197,-0.9854707430086184
ACH-001205,-1.262670545290164
ACH-001211,-0.9281746594956892
ACH-001212,-1.2544541305072137
ACH-001228,-1.1554648786266473
ACH-001232,-0.8228677201484038
ACH-001239,-0.9535174530410369
ACH-001270,-1.0211318982830864
ACH-001274,-0.9708045775444756
ACH-001275,-1.1331462576080658
ACH-001277,-1.0827360454419983
ACH-001278,-0.96516671202487
ACH-001280,-1.211211791997582
ACH-001283,-0.8724944341506188
ACH-001289,-1.1344461261931729
ACH-001300,-1.000035283304994
ACH-001301,-1.0655335508209909
ACH-001302,-1.0345734869755188
ACH-001306,-0.8374706879805399
ACH-001318,-1.0045194543129945
ACH-001322,-1.083510232275143
ACH-001328,-0.9870422730790538
ACH-001332,-0.7418044703619711
ACH-001336,-1.078086927075499
ACH-001346,-1.018314841233264
ACH-001353,-1.0227190629130372
ACH-001354,-1.1555125493855738
ACH-001367,-0.6801767583894003
ACH-001368,-1.0193194029324284
ACH-001374,-1.2421956143798838
ACH-001377,-1.1224559966011944
ACH-001380,-0.9559382127788081
ACH-001391,-1.1714617868212769
ACH-001408,-0.9511212706362908
ACH-001430,-1.3822909014704527
ACH-001431,-0.8534923254246601
ACH-001450,-0.9466034405884686
ACH-001496,-0.9945605977568149
ACH-001500,-1.094975086879049
ACH-001523,-1.262672681086325
ACH-001532,-1.2272359097893772
ACH-001550,-1.0978535886158352
ACH-001552,-1.1565535269794038
ACH-001554,-0.8466950953006134
ACH-001654,-1.068470654229702
ACH-001735,-1.3639691754008805
ACH-001736,-1.3091072711424716
ACH-001737,-1.1805976388768578
ACH-001740,-1.215737355541054
ACH-001745,-1.1645943724766126
ACH-001765,-1.258419168130305
