,NAT8L (339983)
ACH-000485,-0.07523369109465376
ACH-000486,0.023110865461418568
ACH-000487,-0.024498629785219914
ACH-000488,-0.017835540853226202
ACH-000490,0.12091766873985853
ACH-000491,0.07660873093555498
ACH-000495,0.09991943170606116
ACH-000496,-0.1250056383897293
ACH-000499,0.0110864828314507
ACH-000500,0.212866847574812
ACH-000502,-0.13521742673290812
ACH-000503,0.3201191269500364
ACH-000505,0.0677055463531639
ACH-000507,-0.06148237892637067
ACH-000510,0.06399969382273275
ACH-000511,0.03575067978322433
ACH-000512,-0.19923366322692412
ACH-000516,-0.02063543252201727
ACH-000517,-0.018228500181079098
ACH-000518,0.1309221796324408
ACH-000520,0.0967228350693858
ACH-000521,-0.07032772518857694
ACH-000522,0.06512249897338443
ACH-000524,-0.05283953867949805
ACH-000527,-0.058856631462152365
ACH-000528,-0.004501686689172045
ACH-000537,-0.16144610437191445
ACH-000541,0.10621136819199108
ACH-000542,-0.02414690740147089
ACH-000544,0.045615980520855866
ACH-000545,-0.004348673029451545
ACH-000547,-0.003107392938349371
ACH-000548,-0.18957613183993025
ACH-000549,3.455550656802768e-05
ACH-000550,-0.03369701817793901
ACH-000552,0.1021848098317594
ACH-000556,-0.0039047388197399635
ACH-000557,-0.018916156463682842
ACH-000569,-0.011669336880842198
ACH-000570,-0.12429695005898155
ACH-000571,0.022350683208717
ACH-000573,0.1436952307584793
ACH-000576,-0.11079872037138612
ACH-000579,0.023376780153085308
ACH-000580,-0.02773174385895313
ACH-000584,0.013947455212641402
ACH-000585,-0.04013974666309262
ACH-000588,-0.19643350296969855
ACH-000589,-0.04608120366790422
ACH-000591,-0.044534394506157086
ACH-000593,-0.00625315752164193
ACH-000600,0.0002908642530341083
ACH-000601,-0.04045562630333902
ACH-000605,0.0016681308623946595
ACH-000606,0.06960622685239462
ACH-000608,-0.08973832292133535
ACH-000614,-0.08720898739334647
ACH-000616,0.008919249784858122
ACH-000618,0.0527031078244271
ACH-000619,-0.16840394255200705
ACH-000620,-0.054532845348313416
ACH-000621,-0.015276703703611668
ACH-000622,-0.17102892078046966
ACH-000623,-0.058892597360246775
ACH-000624,-0.14584240413721436
ACH-000627,-0.05621853651991613
ACH-000630,0.02048643550226791
ACH-000631,-0.2018590461993365
ACH-000632,0.040126879708906736
ACH-000633,-0.035659085619617684
ACH-000637,0.06868055430462765
ACH-000638,-0.1962357202500669
ACH-000646,-0.08378450221960047
ACH-000647,-0.004907350847928938
ACH-000648,0.2377198196372033
ACH-000649,0.037830953892012714
ACH-000651,-0.00881287527478548
ACH-000652,0.02969281454363153
ACH-000653,-0.030035891121460326
ACH-000657,0.027815893647218582
ACH-000658,-0.04981688907779284
ACH-000661,0.11385520445496265
ACH-000662,-0.19938178678980628
ACH-000663,-0.035036548341097755
ACH-000665,0.0055968781773134925
ACH-000671,-0.06456194208428016
ACH-000672,0.08188434974295998
ACH-000673,-0.11366318629919984
ACH-000676,0.029231114544975286
ACH-000677,0.02941599727537036
ACH-000681,-0.04106453055207542
ACH-000683,-0.02889862003249005
ACH-000684,0.24320300684837984
ACH-000688,0.053706420897233584
ACH-000693,-0.06696629087849727
ACH-000694,0.025784198128668192
ACH-000695,0.09430261678716688
ACH-000696,-0.02577274237530557
ACH-000697,-0.08092396626768078
ACH-000699,-0.08568120661878495
ACH-000701,-0.21846311012801972
ACH-000706,0.0072165037604435215
ACH-000711,-0.005383273033015922
ACH-000713,-0.1632280079306799
ACH-000714,-0.0636521691763917
ACH-000718,-0.03465161440188996
ACH-000720,-0.09707106373145498
ACH-000721,-0.029601330695826256
ACH-000724,0.10151329780378676
ACH-000725,-0.024915159711099318
ACH-000732,0.13743754536154165
ACH-000734,-0.005353345041946334
ACH-000735,-0.06569626552950955
ACH-000736,0.032172119662567666
ACH-000738,-0.09603587225860692
ACH-000746,0.006661618521190173
ACH-000747,0.023047752454980797
ACH-000748,-0.034871175862637875
ACH-000753,0.06090460785741105
ACH-000756,-0.10849498087133967
ACH-000757,0.1202429851041936
ACH-000758,-0.0388712499655665
ACH-000760,-0.04919838601005873
ACH-000762,-0.08759556301555446
ACH-000763,-0.09795218806376084
ACH-000764,0.08627337898950098
ACH-000765,-0.019545449892852118
ACH-000766,0.0012974005411979213
ACH-000767,0.04688234744342983
ACH-000768,-0.12938429449067368
ACH-000769,0.038024609565868346
ACH-000770,0.00869465021925868
ACH-000771,0.06780377036797297
ACH-000773,-0.0603405153988016
ACH-000776,-0.013846513993494982
ACH-000777,-0.03747456224120838
ACH-000778,0.06603467852778143
ACH-000781,-0.035795437187687885
ACH-000782,-0.0905145992069771
ACH-000783,-0.10285563263025614
ACH-000784,0.017711693895175212
ACH-000785,0.004279198942424068
ACH-000787,-0.0279767705844656
ACH-000788,0.01634663159622879
ACH-000791,-0.22355010747146836
ACH-000792,0.061547696353812874
ACH-000794,-0.10444437809449536
ACH-000796,-0.0007767676413282374
ACH-000798,0.21823661916939088
ACH-000799,-0.06791651082631887
ACH-000800,0.2631625654841715
ACH-000802,0.08321632589541576
ACH-000804,0.053544988773074086
ACH-000805,0.13693985516540585
ACH-000809,-0.02797792346742231
ACH-000810,0.04832102321552826
ACH-000811,0.03380545482851093
ACH-000817,0.1471578386961462
ACH-000819,-0.012572871850298395
ACH-000820,-0.22056161491030327
ACH-000821,-0.07570568240471345
ACH-000822,0.08436252997425309
ACH-000823,-0.07064953384984828
ACH-000824,-0.04005504967366925
ACH-000827,-0.12665705313730893
ACH-000829,0.1255359599543861
ACH-000831,-0.16220450447522308
ACH-000832,0.11601077918559573
ACH-000833,0.11463031421776007
ACH-000834,-0.07179123026728335
ACH-000835,0.10741704505584136
ACH-000836,-0.005124179791014122
ACH-000837,0.04114510869633243
ACH-000838,-0.14714873342985407
ACH-000839,-0.10121460770722772
ACH-000840,-0.051411005888919184
ACH-000841,-0.128848972187295
ACH-000843,-0.045502546487706214
ACH-000846,0.02020193082197561
ACH-000847,-0.1331948056370923
ACH-000848,-0.0036379493812601187
ACH-000849,-0.03440428268481874
ACH-000851,0.08222053952803197
ACH-000855,0.2475204636440331
ACH-000856,-0.033339831495918765
ACH-000858,0.022490131747657738
ACH-000859,0.08674722265420176
ACH-000861,0.0273953559878679
ACH-000862,-0.041567805609199815
ACH-000865,0.06465470683843752
ACH-000866,-0.045351282731413436
ACH-000867,-0.0018205665031075613
ACH-000869,0.13421944457172222
ACH-000872,0.12540304755412005
ACH-000873,0.14224958733092366
ACH-000876,-0.02638853667440649
ACH-000878,-0.07794993394742378
ACH-000880,-0.07410695646317307
ACH-000881,0.1002149062694509
ACH-000882,0.0014741387081105288
ACH-000884,0.006727408179302672
ACH-000885,-0.058627974139814326
ACH-000887,-0.034395564010306086
ACH-000889,0.09015113296050274
ACH-000896,-0.07682524218033772
ACH-000898,0.22113425336696527
ACH-000900,-0.04991396890135197
ACH-000901,0.04381019671478939
ACH-000905,-0.02734143324794273
ACH-000906,-0.18117982241763644
ACH-000907,-0.04174198103844133
ACH-000910,0.0419647316186478
ACH-000911,-0.053244712778963865
ACH-000912,0.03182431727748543
ACH-000913,0.15437067070717012
ACH-000915,0.2579658434724655
ACH-000916,-0.2590864254121296
ACH-000917,0.07791540114872203
ACH-000920,-0.4767768881379582
ACH-000921,0.09105864296442837
ACH-000924,-0.002714758434982022
ACH-000926,0.010271947008551396
ACH-000928,-0.1486982390128202
ACH-000929,0.20269399973328425
ACH-000932,0.07938005797371947
ACH-000935,0.07811240686504739
ACH-000936,0.017760119147286087
ACH-000937,-0.0728995686842917
ACH-000938,0.0061558728646087
ACH-000939,-0.18872062520318905
ACH-000941,0.055256589106936864
ACH-000943,0.10727792338146597
ACH-000946,0.11250991851649804
ACH-000947,-0.003862664200619833
ACH-000948,0.11044017685091748
ACH-000950,0.19440951965153525
ACH-000953,-0.09309868922757064
ACH-000954,0.1354583362617015
ACH-000957,-0.07338479010106523
ACH-000958,0.009880917401144487
ACH-000960,0.009403078327722407
ACH-000963,0.18637263493924686
ACH-000968,0.07118597266303002
ACH-000969,-0.047623178564753565
ACH-000972,0.01698616075377806
ACH-000973,-0.031199034585462387
ACH-000974,-0.0929409124637768
ACH-000978,-0.2840560995470618
ACH-000984,-0.15588884017411764
ACH-000986,-0.012968903366822746
ACH-000988,-0.07237746744277126
ACH-000993,-0.11936175863102988
ACH-000994,-0.25714501252067024
ACH-000996,-0.09043238857359603
ACH-001001,-0.04804627382840153
ACH-001020,-0.032494260372064245
ACH-001028,0.05860315154362164
ACH-001031,-0.06978560101032814
ACH-001038,0.0060999407401852845
ACH-001048,-0.04109841995261724
ACH-001050,0.018459970419410682
ACH-001053,0.16384879346812392
ACH-001054,0.09975986407586007
ACH-001061,0.01778704050624319
ACH-001067,-0.039291889067857834
ACH-001075,0.006447413137344195
ACH-001096,-0.04906096249868844
ACH-001111,0.07331728747913117
ACH-001119,0.035186602948215566
ACH-001128,0.10539637839174401
ACH-001134,-0.0741952586862654
ACH-001151,-0.004358910203333784
ACH-001163,0.052136028961423914
ACH-001164,-0.09484950060160743
ACH-001183,0.041467363001040834
ACH-001192,-0.02554843902796417
ACH-001193,0.2057813832828848
ACH-001196,-0.22922049353573395
ACH-001197,-0.05739810997916514
ACH-001205,0.25969204195420315
ACH-001211,0.13945849392539722
ACH-001212,-0.12558414494677125
ACH-001228,0.057450743206131125
ACH-001232,0.07174982248044726
ACH-001239,0.03895137052789677
ACH-001270,0.20838710508145933
ACH-001274,-0.1125896011379074
ACH-001275,-0.045824158198206316
ACH-001277,-0.403004413518133
ACH-001278,0.039445971010152715
ACH-001280,-0.10732379047821172
ACH-001283,-0.0628674828864195
ACH-001289,-0.11871541018202958
ACH-001300,-0.19222134580838032
ACH-001301,-0.23376564072625056
ACH-001302,-0.1608284706101591
ACH-001306,0.016941985136729884
ACH-001318,0.011620463388959166
ACH-001322,-0.01372578196680613
ACH-001328,0.037453170676552086
ACH-001332,-0.07312491743712743
ACH-001336,0.021689959671144142
ACH-001346,0.06495942125433454
ACH-001353,0.06303731964580417
ACH-001354,0.1117490197291862
ACH-001367,-0.04394833085844056
ACH-001368,0.11411922999292685
ACH-001374,-0.2645257696565133
ACH-001377,-0.16833615122499268
ACH-001380,-0.06503241369040175
ACH-001391,0.1096328547899534
ACH-001408,-0.014080163748315102
ACH-001430,0.03891801957285497
ACH-001431,-0.2031891923210322
ACH-001450,-0.16482589430426425
ACH-001496,0.06970312682222257
ACH-001500,0.0009932038268898938
ACH-001523,0.14066068178883132
ACH-001532,-0.0932051306249254
ACH-001550,-0.010256963227659451
ACH-001552,-0.1257647795005316
ACH-001554,-9.886142544125924e-05
ACH-001654,-0.095073112021904
ACH-001735,-0.0016335762386299984
ACH-001736,-0.08458783748201631
ACH-001737,-0.0052290889114122545
ACH-001740,0.0340732760816159
ACH-001745,-0.04722471037395296
ACH-001765,-0.045027706560629134
