,ASPHD2 (57168)
ACH-000004,-0.12144022436601486
ACH-000005,0.04041581739194181
ACH-000007,0.09761093532830624
ACH-000009,-0.10545504931357427
ACH-000011,0.16193651838764986
ACH-000012,-0.27394443311756683
ACH-000013,-0.09080336785698354
ACH-000014,-0.17186890787830186
ACH-000015,-0.11215647069092813
ACH-000017,-0.06236668735256076
ACH-000018,-0.1452445237009833
ACH-000019,-0.06881041981631665
ACH-000021,-0.07487152017428997
ACH-000022,-0.20250533942658386
ACH-000025,-0.19368605450646847
ACH-000028,-0.1233861102198206
ACH-000030,-0.1140689848618075
ACH-000035,-0.1604331958485487
ACH-000036,-0.12077315388202882
ACH-000037,-0.021335319575981743
ACH-000039,-0.1424005669220932
ACH-000040,-0.032509408657584685
ACH-000041,-0.35939466936202863
ACH-000042,-0.2467396616146555
ACH-000045,-0.048737098706035764
ACH-000047,-0.11806000540854485
ACH-000052,-0.0967963736105077
ACH-000053,-0.030679559978582658
ACH-000054,-0.022359407648245518
ACH-000055,0.026878400569064587
ACH-000060,-0.17581229724965425
ACH-000067,-0.06168069249063132
ACH-000070,-0.058948954545752164
ACH-000075,0.18474965208011368
ACH-000078,-0.16463686236959146
ACH-000082,-0.0023447729678345336
ACH-000085,-0.3513214684768363
ACH-000086,0.028674441077290527
ACH-000087,-0.2731855134940381
ACH-000092,-0.0036791063700752297
ACH-000095,-0.12589828245768306
ACH-000097,-0.11992065134896675
ACH-000098,-0.14838540419214585
ACH-000099,-0.09339331481185102
ACH-000108,-0.10445973620871646
ACH-000113,-0.09946587859009856
ACH-000116,-0.11907243587547722
ACH-000118,-0.1226868862443935
ACH-000120,-0.09453059580697927
ACH-000123,-0.08808839881823402
ACH-000127,-0.052177354114222016
ACH-000128,-0.07287291820452411
ACH-000132,-0.07168973136325632
ACH-000133,-0.04438826034854408
ACH-000137,-0.14232734471735056
ACH-000138,0.050640032862493536
ACH-000142,0.047966944235983536
ACH-000143,0.033968791322787115
ACH-000146,-0.08574353752061588
ACH-000148,-0.030094009473515686
ACH-000150,-0.051888443716312085
ACH-000152,0.033606795596732464
ACH-000153,0.13874702652977575
ACH-000159,0.016189898239578525
ACH-000160,0.2063925074419499
ACH-000163,-0.0879111952599975
ACH-000167,0.6019485146585881
ACH-000168,-0.1044280500301668
ACH-000169,-0.0812844674608126
ACH-000178,-0.09428060776165932
ACH-000183,-0.04908634424203872
ACH-000188,-0.2234473362881589
ACH-000189,-0.033253982028045914
ACH-000190,0.22561851481732656
ACH-000198,-0.13145616775719673
ACH-000203,-0.2490832871090612
ACH-000204,-0.15825431461090486
ACH-000206,0.033989072080805684
ACH-000207,-0.2305305586576249
ACH-000208,0.11842736095446645
ACH-000210,-0.08109264824756864
ACH-000211,-0.1971072283028713
ACH-000215,-0.15307541135967387
ACH-000221,-0.2278607595066697
ACH-000222,-0.1218034420687822
ACH-000223,-0.2067675931379733
ACH-000226,-0.0290637521750355
ACH-000227,-0.055451180339079316
ACH-000228,0.0661553563927151
ACH-000231,-0.1994211363972872
ACH-000232,-0.18179042064992024
ACH-000233,-0.1293864310476099
ACH-000234,-0.0769663597363237
ACH-000235,0.06377709661843177
ACH-000237,-0.09663232767086052
ACH-000238,-0.04507158988485338
ACH-000242,-0.2652137229837878
ACH-000243,-0.070084722247197
ACH-000244,0.1518839638461474
ACH-000246,0.07050714170415813
ACH-000248,0.040332940883519186
ACH-000250,0.06853355753664173
ACH-000251,-0.1275732411793173
ACH-000252,-0.13049258015783174
ACH-000253,-0.0484994281745128
ACH-000255,-0.17839877016080105
ACH-000256,-0.21858789629194086
ACH-000257,-0.19631708963686287
ACH-000258,-0.16009543775773194
ACH-000259,-0.037803414050946116
ACH-000260,-0.03208777132503382
ACH-000261,-0.1287900112571602
ACH-000262,-0.16029029204250614
ACH-000263,-0.08699972440578599
ACH-000264,-0.12056438509982945
ACH-000265,-0.1739610769669198
ACH-000266,0.012931342585591256
ACH-000272,-0.0390819361361064
ACH-000274,-0.09809352616127852
ACH-000277,0.019421453726137537
ACH-000278,-0.12412129574735885
ACH-000279,-0.20901941162798224
ACH-000280,-0.09329833960532403
ACH-000281,0.09949564551752277
ACH-000288,0.0325721877418498
ACH-000291,-0.16569964518079414
ACH-000293,-0.05594344279008158
ACH-000294,-0.09932265920483042
ACH-000295,-0.034599790905868434
ACH-000296,-0.090660290265692
ACH-000302,-0.15541003038029416
ACH-000304,-0.16340817928444046
ACH-000307,-0.05375232495824291
ACH-000308,-0.1089578465421386
ACH-000310,-0.0474912577750042
ACH-000311,-0.1012907961561435
ACH-000312,-0.1171352977789444
ACH-000315,-0.3322321582358922
ACH-000316,-0.1535196288218481
