,URB2 (9816)
ACH-000252,-0.8392354540171277
ACH-000253,-0.4839654113877702
ACH-000255,-0.6710261135729569
ACH-000256,-0.4715362795747596
ACH-000257,-0.5793461734907509
ACH-000258,-0.4380045386055873
ACH-000259,-0.4800414036935796
ACH-000260,-0.4795560893783184
ACH-000261,-0.4998845924944936
ACH-000262,-0.35414966189622943
ACH-000263,-0.3143952387298702
ACH-000264,-0.5570318610047411
ACH-000265,-0.5297251761499836
ACH-000266,-0.6866012175116428
ACH-000272,-0.508873815378525
ACH-000274,-0.4491878301407667
ACH-000277,-0.4613368734337996
ACH-000278,-0.5818754797245943
ACH-000279,-0.4642988844835777
ACH-000280,-0.7413785545896954
ACH-000281,-0.724275951225428
ACH-000288,-0.5673702582586134
ACH-000291,-0.4695768556107862
ACH-000293,-0.3775615464000837
ACH-000294,-0.2588647794252708
ACH-000295,-0.9344042374083495
ACH-000296,-0.6035655991213958
ACH-000302,-0.5259893218746933
ACH-000304,-0.5923737262198329
ACH-000307,-0.5393339862594819
ACH-000308,-0.4797299459855713
ACH-000310,-0.4755381482201108
ACH-000311,-0.5618560177380642
ACH-000312,-0.4877049901301282
ACH-000315,-0.5507698605543279
ACH-000316,-0.6066885568945729
ACH-000317,-0.4909840751129348
ACH-000318,-0.538631484786798
ACH-000319,-0.6392797842130672
ACH-000320,-0.7153360325113735
ACH-000322,-0.6736539056437374
ACH-000323,-0.6790348357923609
ACH-000324,-0.4877615266661064
ACH-000329,-0.5241892936194605
ACH-000330,-0.3874869478020979
ACH-000331,-0.5327653105142607
ACH-000332,-0.616582099903151
ACH-000334,-0.3163687894419169
ACH-000335,-0.5950397008522282
ACH-000336,-0.533276842516358
ACH-000337,-0.7300810987687538
ACH-000338,-0.8425863657490396
ACH-000339,-0.5058481909854753
ACH-000341,-0.5009778914907536
ACH-000348,-0.5330473583794856
ACH-000350,-0.3782585841482105
ACH-000352,-0.51304288250157
ACH-000356,-0.9654832803229072
ACH-000361,-0.8625297798945168
ACH-000362,-0.4085163214499796
ACH-000363,-0.4356297214108205
ACH-000364,-0.7687061368357903
ACH-000365,-0.6339603819432281
ACH-000366,-0.5970031983937677
ACH-000368,-0.6240224193925993
ACH-000374,-0.23657904627625664
ACH-000375,-0.5929450590608821
ACH-000376,-0.5546314921959494
ACH-000381,-0.6381724005967275
ACH-000383,-0.5255575820331989
ACH-000387,-0.6062588842937651
ACH-000389,-0.7634186418053639
ACH-000390,-0.4680720992342235
ACH-000393,-0.5729335963439776
ACH-000395,-0.4214228193263948
ACH-000396,-0.7505769531554327
ACH-000397,-0.6666336428631989
ACH-000401,-0.3198518672453304
ACH-000402,-0.4245228044093886
ACH-000403,-0.4931350545919066
ACH-000404,-0.7048114961339266
ACH-000406,-0.6333443930655894
ACH-000407,-0.37231136184817054
ACH-000408,-0.4560646212390354
ACH-000410,-0.8399701514670789
ACH-000411,-0.4902301143334418
ACH-000414,-0.4580150106983126
ACH-000415,-0.5290726091845743
ACH-000416,-0.6803201587156745
ACH-000420,-0.6607019734986441
ACH-000421,-0.6295440358896428
ACH-000424,-0.4789292089382783
ACH-000425,-0.6783880520592502
ACH-000426,-0.3739221625904401
ACH-000427,-0.42298655720154976
ACH-000433,-0.4452074425286506
ACH-000435,-0.4315398190309118
ACH-000436,-0.5240507250139922
ACH-000444,-0.5122796928368446
ACH-000445,-0.6782736271106895
ACH-000448,-0.4856446262753705
ACH-000450,-0.6691524798843276
ACH-000452,-0.5920611235068657
ACH-000454,-0.6088517793069901
ACH-000458,-0.6221725985282559
ACH-000459,-0.4131910856526592
ACH-000460,-0.6587964325571263
ACH-000461,-0.7728193666883838
ACH-000463,-0.400210878783878
ACH-000464,-0.574052028315141
ACH-000466,-0.42713943770978907
ACH-000467,-0.6306189180499112
ACH-000468,-0.8707315689298332
ACH-000469,-0.5075584364215272
ACH-000470,-0.61471306925405
ACH-000471,-0.7750661158752643
ACH-000472,-0.500000986996879
ACH-000473,-0.6840726342536725
ACH-000475,-0.42619488688988577
ACH-000476,-0.3332991399320905
ACH-000477,-0.4200789231233787
ACH-000479,-0.5745681916224639
ACH-000480,-0.7603345070456379
ACH-000481,-0.6235390677662889
ACH-000483,-0.4582634724023824
ACH-000484,-0.6453596193475664
ACH-000485,-0.5553654452395888
ACH-000486,-0.5483355685643786
ACH-000487,-0.5098696184403524
ACH-000488,-0.5096047843224006
ACH-000490,-0.6751153843599188
ACH-000491,-0.479147179579941
ACH-000495,-0.6685309412148743
ACH-000496,-0.7844430728086282
ACH-000499,-0.8288257425272285
ACH-000500,-0.5527227164394499
ACH-000502,-0.5503754178496689
ACH-000503,-0.711819878995507
ACH-000505,-0.7259999425877499
ACH-000507,-0.6540503232530753
ACH-000510,-0.7835006740102948
ACH-000511,-0.6280054946436054
ACH-000512,-0.4830257202830886
ACH-000516,-0.6400975989905298
ACH-000517,-0.3457417929113367
ACH-000518,-0.7523406190769812
ACH-000520,-0.5684461236707637
ACH-000521,-0.6207800728963504
ACH-000522,-0.5098682059821805
ACH-000524,-0.3673978288388588
ACH-000527,-0.7142209631538892
ACH-000528,-0.4803039602207577
ACH-000537,-0.6839999047322249
ACH-000541,-0.2238592123200336
ACH-000542,-0.7432758019339627
ACH-000544,-0.5593733169791356
ACH-000545,-0.4896814885786479
ACH-000547,-0.6977536391814367
ACH-000548,-0.6108742430048052
ACH-000549,-0.6228109277363405
ACH-000550,-0.7358628107468747
ACH-000552,-0.4354065866336914
ACH-000556,-0.4602951665092456
ACH-000557,-0.4203334182522137
ACH-000569,-0.822158256050661
ACH-000570,-0.7297975360459782
ACH-000571,-0.5707655358898633
ACH-000573,-0.492044647949242
ACH-000576,-0.4304527015328257
ACH-000579,-0.5827036712767139
ACH-000580,-0.8234865876150901
ACH-000584,-0.6576955399961176
ACH-000585,-0.573423422930182
ACH-000588,-0.6324981484382315
ACH-000589,-0.7179508311397441
ACH-000591,-0.5388536305822106
ACH-000593,-0.5200600824316243
ACH-000600,-0.4620439532864192
ACH-000601,-0.5269990028725098
ACH-000605,-0.4943834164238971
ACH-000606,-0.6084413769906435
ACH-000608,-0.4059895750918151
ACH-000614,-0.7459868860487446
ACH-000616,-0.7556869538189471
ACH-000618,-0.6611977486501244
ACH-000619,-0.44585464000044206
ACH-000620,-0.4716232566952904
ACH-000621,-0.4797059053574168
ACH-000622,-0.26867141861616284
ACH-000623,-0.5009848405979205
ACH-000624,-0.4490161777305682
ACH-000627,-0.7628961298378341
ACH-000630,-0.6348134648916303
ACH-000631,-0.7563856790647575
ACH-000632,-0.5171047799738238
ACH-000633,-0.5596558889585344
ACH-000637,-0.6728429771383165
ACH-000638,-0.3206580036031804
ACH-000646,-0.5953021392068104
ACH-000647,-0.5221735178011786
ACH-000648,-0.3521041732465208
ACH-000649,-0.6058564557761239
ACH-000651,-0.6862160116371023
ACH-000652,-0.6405574819336068
ACH-000653,-0.6972443804310916
ACH-000657,-0.6137897569736421
ACH-000658,-0.4739813961963892
ACH-000661,-0.5598601989487914
ACH-000662,-0.3074301706386807
ACH-000663,-0.6612706918798796
ACH-000665,-0.5504375315269097
ACH-000671,-0.4739995934553842
ACH-000672,-0.4798876668942582
ACH-000673,-0.8115753048938842
ACH-000676,-0.8817257820583271
ACH-000677,-0.4762645992528973
ACH-000681,-0.3999184949882261
ACH-000683,-0.5484047719341885
ACH-000684,-0.4252571755551626
ACH-000688,-0.3911127693214724
ACH-000693,-0.44271272446321697
ACH-000694,-0.5549984526631222
ACH-000695,-0.6300743449917923
ACH-000696,-0.496660697293753
ACH-000697,-0.6415071445244009
ACH-000699,-0.3629009493654973
ACH-000701,-0.31044941509173124
ACH-000706,-0.5234007402940657
ACH-000711,-0.4364375498299085
ACH-000713,-0.5886482937613674
ACH-000714,-0.4596695331780902
ACH-000718,-0.2909818582821025
ACH-000720,-0.5005640922526687
ACH-000721,-0.6507727046652759
ACH-000724,-0.4385689102922219
ACH-000725,-0.2881263647692304
ACH-000732,-0.8394761414626389
ACH-000734,-0.4604332644035426
ACH-000735,-0.743596515107878
ACH-000736,-0.43076847746641816
ACH-000738,-0.46626315585010497
ACH-000746,-0.47663204072227
ACH-000747,-0.6455603122325855
ACH-000748,-0.6983644902636987
ACH-000753,-0.6499179737734351
ACH-000756,-0.38494609370545335
ACH-000757,-0.6978834158734467
ACH-000758,-0.6444263167313573
ACH-000760,-0.9114081763826356
ACH-000762,-0.6444719898996479
ACH-000763,-0.3706277662984916
ACH-000764,-0.6539110312297463
ACH-000765,-0.7316324566360982
ACH-000766,-0.4916708776253696
ACH-000767,-0.7345247223083413
ACH-000768,-0.5733085858160716
ACH-000769,-0.4952069442068157
ACH-000770,-0.5743573355561528
ACH-000771,-0.9007905402893172
ACH-000773,-0.4840115220434503
ACH-000776,-0.5053306104078539
ACH-000777,-0.6913575819354397
ACH-000778,-0.409736330703748
ACH-000781,-0.6369668245847381
ACH-000782,-0.4875925878021847
ACH-000783,-0.4359101808748624
ACH-000784,-0.5762183432388045
ACH-000785,-0.453185719166894
ACH-000787,-0.5785296803557813
ACH-000788,-0.40695088954715625
ACH-000791,-0.5914415731729531
ACH-000792,-0.5961501844689537
ACH-000794,-0.4382846304559314
ACH-000796,-0.4105284695434792
ACH-000798,-0.9108761741128484
ACH-000799,-0.5083615722764908
ACH-000800,-0.3857240337060207
ACH-000802,-0.6418561227671923
ACH-000804,-0.3621771047798594
ACH-000805,-0.5819492903174809
ACH-000809,-0.7971663996667722
ACH-000810,-0.5539540715635436
ACH-000811,-0.6033423046925798
ACH-000817,-0.5626403967280172
ACH-000819,-0.6381147382233635
ACH-000820,-0.8612721917739089
ACH-000821,-0.676200830936978
ACH-000822,-0.6266959223903263
ACH-000823,-0.5003696774873995
ACH-000824,-0.4809992338512834
ACH-000827,-0.4614873214808447
ACH-000829,-0.4479359653323623
ACH-000831,-0.4849900482966707
ACH-000832,-0.6324759539286132
ACH-000833,-0.42961844072266775
ACH-000834,-0.6983374100233122
ACH-000835,-0.8904197337684396
ACH-000836,-0.583328827281303
ACH-000837,-0.6143701102533854
ACH-000838,-0.6856773094180263
ACH-000839,-0.3793827807220132
ACH-000840,-0.3908879183359229
ACH-000841,-0.5216659337681856
ACH-000843,-0.5436059874648943
ACH-000846,-0.458408981160521
ACH-000847,-0.3822433727489592
ACH-000848,-0.6766986792725339
ACH-000849,-0.4649407628344901
ACH-000851,-0.5955658533043405
ACH-000855,-0.9492458521615704
ACH-000856,-0.7013330041069471
ACH-000858,-0.6617326858392787
ACH-000859,-0.5670249157256952
ACH-000861,-0.5026348658402799
ACH-000862,-0.5705226270980087
ACH-000865,-0.6562619408880841
ACH-000866,-0.5008946325383709
ACH-000867,-0.6382879363383711
ACH-000869,-0.6828250168371623
ACH-000872,-0.5288805101644056
ACH-000873,-0.7571657424521674
ACH-000876,-0.4874633537062885
ACH-000878,-0.5967665932990642
ACH-000880,-0.4299653413735401
ACH-000881,-0.4667541937789865
ACH-000882,-0.5962647613346405
ACH-000884,-0.7604251442699489
ACH-000885,-0.6478472770486762
ACH-000887,-0.5479257939681103
ACH-000889,-0.7007336341988327
ACH-000896,-0.5569177333072407
ACH-000898,-0.6021341058805822
ACH-000900,-0.6505867643724261
ACH-000901,-0.4793781923369192
ACH-000905,-0.5052403824965224
ACH-000906,-0.6032974221444155
ACH-000907,-0.6387063761493248
ACH-000910,-0.5408781715095657
ACH-000911,-0.4502072281383554
ACH-000912,-0.6394666719836087
ACH-000913,-0.8094143796971378
ACH-000915,-0.7080387373274243
ACH-000916,-0.4300898356812201
ACH-000917,-0.551934283653813
ACH-000920,-0.7164587754762212
ACH-000921,-0.779248083341226
ACH-000924,-0.5033366962993133
ACH-000926,-0.5378685536048688
ACH-000928,-0.5151379208761899
ACH-000929,-0.5205151175241989
ACH-000932,-0.5077178555423196
ACH-000935,-0.597042391651971
ACH-000936,-0.5803345254013884
ACH-000937,-0.4702800960667201
ACH-000938,-0.5724064073650131
ACH-000939,-0.3864331204873668
ACH-000941,-0.4785842576887581
ACH-000943,-0.5862376858571899
ACH-000946,-0.5860393528700257
ACH-000947,-0.5057717520842883
ACH-000948,-0.5145447455915829
ACH-000950,-0.7704130463612505
ACH-000953,-0.3615083499597621
ACH-000954,-0.6434073025905311
ACH-000957,-0.7701341477480881
ACH-000958,-0.6082043273548555
ACH-000960,-0.6505023388350376
ACH-000963,-0.5389614018064336
ACH-000968,-0.6269711837220262
ACH-000969,-0.4851328846635072
ACH-000972,-0.8392977122222621
ACH-000973,-0.6642376506707286
ACH-000974,-0.6501942505089958
ACH-000978,-0.5389765975037836
ACH-000984,-0.5369347481939076
ACH-000986,-0.6342808147369905
ACH-000988,-0.4975622804662741
ACH-000993,-0.4536973393296891
ACH-000994,-0.5166812531352082
ACH-000996,-0.5351084203562808
ACH-001001,-0.4979463936898526
ACH-001020,-0.7275211465931759
ACH-001028,-0.520314470164588
ACH-001031,-0.5754792110189971
ACH-001038,-0.5575647857127869
ACH-001048,-0.5593521150710461
ACH-001050,-0.7162791968239175
ACH-001053,-0.5410875262297073
ACH-001054,-0.5789257902391746
ACH-001061,-0.7595728443004767
ACH-001067,-0.5381504149551625
ACH-001075,-0.6293252708655745
ACH-001096,-0.5830900679795217
ACH-001111,-0.4383695992770645
ACH-001119,-0.5965091739918895
ACH-001128,-0.6854219576100511
ACH-001134,-0.585765692290514
ACH-001151,-0.7469202757336187
ACH-001163,-0.5701426001952381
ACH-001164,-0.5925190208002435
ACH-001183,-0.7631721552593329
ACH-001192,-0.5689595020137236
ACH-001193,-0.4605493828200417
ACH-001196,-0.4403716036803873
ACH-001197,-0.5922294161557761
ACH-001205,-0.4417043927133371
ACH-001211,-0.6474564066347629
ACH-001212,-0.7452828242770817
ACH-001228,-0.396941590362052
ACH-001232,-0.6499050666650077
ACH-001239,-0.5929579588872258
ACH-001270,-0.4482165935194808
ACH-001274,-0.568788960563814
ACH-001275,-0.6434792088127356
ACH-001277,-0.7628086976439857
ACH-001278,-0.5288945935569438
ACH-001280,-0.29697838362552825
ACH-001283,-0.5670800399488475
ACH-001289,-0.5046346673555634
ACH-001300,-0.4856126030133229
ACH-001301,-0.4664451583583273
ACH-001302,-0.7718850531958762
ACH-001306,-0.8463337338834094
ACH-001318,-0.6565024717086703
ACH-001322,-0.4720104626523925
ACH-001328,-0.45405451355925897
ACH-001332,-0.6505755496319786
ACH-001336,-0.6372463455288128
ACH-001346,-0.6067339825361344
ACH-001353,-0.6322698766394338
ACH-001354,-0.2529629626083914
ACH-001367,-0.8092206207956024
ACH-001368,-0.4850075229288242
ACH-001374,-0.8575457150847092
ACH-001377,-0.5284076460177526
ACH-001380,-0.44219326242776985
ACH-001391,-0.4481567540703098
ACH-001408,-0.5049210169371585
ACH-001430,-0.54971919934006
ACH-001431,-0.5684126137486729
ACH-001450,-0.6033973791141354
ACH-001496,-0.4906482112832682
ACH-001500,-0.5599651731034803
ACH-001523,-0.5748216917376489
ACH-001532,-0.5577076844005903
ACH-001550,-0.6033097883312722
ACH-001552,-0.5255932773716675
ACH-001554,-0.4093892927482533
ACH-001654,-0.4988187939383917
ACH-001735,-0.5355026022423647
ACH-001736,-0.5510138777674654
ACH-001737,-0.04463824023876238
ACH-001740,-0.4317980466343924
ACH-001745,-0.5251829803976941
ACH-001765,-0.5461554088141299
