,PRPF38A (84950)
ACH-000231,-1.0995876129915496
ACH-000232,-1.2818930080812985
ACH-000233,-1.323031295849178
ACH-000234,-0.9880100938755378
ACH-000235,-1.073057902455522
ACH-000237,-1.113129636303706
ACH-000238,-1.3395033745359544
ACH-000242,-0.9340991582969158
ACH-000243,-1.2399668698310928
ACH-000244,-1.2789702353254155
ACH-000246,-1.010853324262953
ACH-000248,-0.9876115430313755
ACH-000250,-1.1284581529629134
ACH-000251,-1.2590752809976882
ACH-000252,-0.9197397318824798
ACH-000253,-1.073579549394884
ACH-000255,-1.0089713968230576
ACH-000256,-0.9143377114763964
ACH-000257,-0.8853162603904728
ACH-000258,-1.3245420119205
ACH-000259,-1.1194400910054445
ACH-000260,-1.0943480772689227
ACH-000261,-1.215626475046968
ACH-000262,-1.1821585921602331
ACH-000263,-1.3950027331698829
ACH-000264,-1.254049342688691
ACH-000265,-1.016956676095787
ACH-000266,-1.0423898806541894
ACH-000272,-1.028916669723142
ACH-000274,-1.2178743292008551
ACH-000277,-0.9431893885687204
ACH-000278,-1.1342708443872411
ACH-000279,-1.2807154849744482
ACH-000280,-1.238706540680414
ACH-000281,-1.0506941351788484
ACH-000288,-1.1627953255328094
ACH-000291,-1.0704972087610691
ACH-000293,-1.5250851857725405
ACH-000294,-1.5803461942213601
ACH-000295,-1.2295112846100962
ACH-000296,-1.0507960031626895
ACH-000302,-1.2628642597941582
ACH-000304,-0.9310943341079392
ACH-000307,-0.941002944610694
ACH-000308,-1.2353633027494282
ACH-000310,-1.2218786524552872
ACH-000311,-1.3329565030227573
ACH-000312,-1.113662942394107
ACH-000315,-1.3299458145915677
ACH-000316,-1.1657848098411034
ACH-000317,-1.3211314027179293
ACH-000318,-1.470507532412213
ACH-000319,-1.0948965593144755
ACH-000320,-1.0376159511849194
ACH-000322,-0.9930479411551274
ACH-000323,-0.9833779982561098
ACH-000324,-1.1024369449694529
ACH-000329,-1.1239075463356785
ACH-000330,-1.2018789865913204
ACH-000331,-1.0743869201120508
ACH-000332,-1.1301675496234385
ACH-000334,-1.5257597996166268
ACH-000335,-1.0928698327127655
ACH-000336,-0.7688037776700474
ACH-000337,-1.0336374013375749
ACH-000338,-0.9709322238248562
ACH-000339,-1.1187289057973275
ACH-000341,-0.9907162276919336
ACH-000348,-1.224912827727083
ACH-000350,-1.1288880955496652
ACH-000352,-1.2993508678248062
ACH-000356,-1.0473319011483635
ACH-000361,-1.2893043265591722
ACH-000362,-1.130545085780985
ACH-000363,-1.2219796244801764
ACH-000364,-0.9802747695524155
ACH-000365,-1.0896992583562146
ACH-000366,-1.1837290779184595
ACH-000368,-1.0691469390834718
ACH-000374,-1.2172335539059242
ACH-000375,-0.9661740335550382
ACH-000376,-1.1334999814280995
ACH-000381,-0.9880152013814734
ACH-000383,-1.2258342638036197
ACH-000387,-1.1259565199386503
ACH-000389,-1.3453075757525703
ACH-000390,-1.3512759645940104
ACH-000393,-1.1210384546475085
ACH-000395,-1.2508316569688571
ACH-000396,-1.1989539944853906
ACH-000397,-1.0359811566052286
ACH-000401,-0.9613985584772686
ACH-000402,-1.0816512845267756
ACH-000403,-1.1868222427722008
ACH-000404,-1.2464129781799425
ACH-000406,-1.2096300455679738
ACH-000407,-1.0869587323114394
ACH-000408,-1.1657574573650202
ACH-000410,-1.1064736542943179
ACH-000411,-1.141128715098097
ACH-000414,-1.2327263246884723
ACH-000415,-1.4070687097253072
ACH-000416,-1.120891727507893
ACH-000420,-0.9717108435457024
ACH-000421,-1.127182160732026
ACH-000424,-1.3200183943028188
ACH-000425,-0.9240418929121532
ACH-000426,-1.527799330395309
ACH-000427,-1.1714210344259508
ACH-000433,-1.0221705102695469
ACH-000435,-1.06721424294443
ACH-000436,-0.9216066412154248
ACH-000444,-1.0466279693647478
ACH-000445,-1.0694401240947664
ACH-000448,-1.0505600903133665
ACH-000450,-1.2241353718660546
ACH-000452,-1.38492947800861
ACH-000454,-1.0797121068746582
ACH-000458,-1.0514264295967028
ACH-000459,-1.0640423987976322
ACH-000460,-1.09105055278302
ACH-000461,-1.1531805719816215
ACH-000463,-1.1421493478617286
ACH-000464,-1.0255456532802636
ACH-000466,-1.3390694002535166
ACH-000467,-1.1153840495408702
ACH-000468,-1.3735734772703638
ACH-000469,-1.140599834501957
ACH-000470,-1.3122320586264309
ACH-000471,-1.1760527619243568
ACH-000472,-1.2945944193701404
ACH-000473,-1.1567724287943155
ACH-000475,-1.1747085717379109
ACH-000476,-1.0838414446329447
ACH-000477,-1.01745040561627
ACH-000479,-1.0548139603540494
ACH-000480,-1.090855073599556
ACH-000481,-1.3426731915068528
ACH-000483,-1.3284446943132406
ACH-000484,-1.5343518971051708
ACH-000485,-1.1149514978719433
ACH-000486,-0.9892541511047662
ACH-000487,-1.097367281828858
ACH-000488,-1.2309513637739242
ACH-000490,-1.1223971888553983
ACH-000491,-1.1050158125750391
ACH-000495,-1.1273964787411497
ACH-000496,-1.1895415106522738
ACH-000499,-1.0658971851097896
ACH-000500,-0.9839494925902318
ACH-000502,-1.1164038608475335
ACH-000503,-0.8486458917742092
ACH-000505,-1.1708804213876218
ACH-000507,-1.0576400755801616
ACH-000510,-1.3353504383748052
ACH-000511,-0.969175756625392
ACH-000512,-1.166597546399914
ACH-000516,-1.1967567993907786
ACH-000517,-1.2125714563743202
ACH-000518,-1.324679778575956
ACH-000520,-1.0079998046648977
ACH-000521,-1.1018392859323982
ACH-000522,-1.1181444125349924
ACH-000524,-1.1054066397356068
ACH-000527,-0.9858018580664344
ACH-000528,-1.1185858920877547
ACH-000537,-1.2190123584951555
ACH-000541,-0.7963994751090198
ACH-000542,-1.0634917371813208
ACH-000544,-1.0965254263493776
ACH-000545,-1.0619353284885036
ACH-000547,-1.1795286939174134
ACH-000548,-1.155598957210752
ACH-000549,-1.1265597893642854
ACH-000550,-1.1718425636426706
ACH-000552,-0.9951216640047876
ACH-000556,-1.0397541705125857
ACH-000557,-1.3097146589954725
ACH-000569,-1.0391870525857838
ACH-000570,-1.2026604585912275
ACH-000571,-1.1291063402918595
ACH-000573,-1.122137586940949
ACH-000576,-1.1554086173863751
ACH-000579,-1.2534403359036472
ACH-000580,-1.2431675016516648
ACH-000584,-1.2471297449221348
ACH-000585,-1.1285113121173154
ACH-000588,-1.1107188588494217
ACH-000589,-1.2141192806222425
ACH-000591,-1.1155045266953123
ACH-000593,-0.9943752504921716
ACH-000600,-1.0848660594359405
ACH-000601,-1.0056566365058075
ACH-000605,-1.2911294685852663
ACH-000606,-1.1086837071277122
ACH-000608,-1.3172593951821685
ACH-000614,-1.225245328650728
ACH-000616,-1.1017918546252181
ACH-000618,-1.0573721786480643
ACH-000619,-1.262810772928258
ACH-000620,-1.1073003409603792
ACH-000621,-1.2088791085003483
ACH-000622,-1.1963322854391951
ACH-000623,-1.2074618998773647
ACH-000624,-1.0036197188509863
ACH-000627,-0.9171345016233156
ACH-000630,-0.8932349037805568
ACH-000631,-1.0040556226397903
ACH-000632,-1.2737243799673397
ACH-000633,-1.3698736796311728
ACH-000637,-1.2532379966243077
ACH-000638,-1.0175025720876814
ACH-000646,-1.1618291842340478
ACH-000647,-1.1927311266153389
ACH-000648,-1.1006084968414225
ACH-000649,-1.0733208487282109
ACH-000651,-1.2876617612613237
ACH-000652,-1.1959469858970808
ACH-000653,-1.0638701732127571
ACH-000657,-1.1573363344875882
ACH-000658,-1.2297991827802093
ACH-000661,-1.3873923623569084
ACH-000662,-0.8974501343839244
ACH-000663,-1.0680120587610886
ACH-000665,-1.2556169599612403
ACH-000671,-1.1942837128575694
ACH-000672,-1.365440380811871
ACH-000673,-1.18003554637042
ACH-000676,-1.0594948561756443
ACH-000677,-1.3070215921854318
ACH-000681,-1.1590635552434994
ACH-000683,-1.3406660877882546
ACH-000684,-1.1221695010869095
ACH-000688,-1.3250611883939452
ACH-000693,-1.0986050403498269
ACH-000694,-1.0648824702125907
ACH-000695,-1.1452444757046474
ACH-000696,-1.0818097673607665
ACH-000697,-0.8342261987176807
ACH-000699,-1.4544659565132938
ACH-000701,-1.1203549800046613
ACH-000706,-1.0712281612568046
ACH-000711,-1.1726771073237527
ACH-000713,-1.0875491201439478
ACH-000714,-0.9037741986196579
ACH-000718,-1.1934841985616766
ACH-000720,-1.1306804443269567
ACH-000721,-1.0803633347008958
ACH-000724,-0.6847340442066083
ACH-000725,-1.2550733445091655
ACH-000732,-1.0527359893228951
ACH-000734,-1.0771067064531887
ACH-000735,-1.0592519468381214
ACH-000736,-1.156362264495851
ACH-000738,-1.0961474750508111
ACH-000746,-1.1991175589761431
ACH-000747,-1.2659861756132489
ACH-000748,-1.1005196369971704
ACH-000753,-1.188167370349066
ACH-000756,-1.1304200553107384
ACH-000757,-1.2600201515484333
ACH-000758,-1.1682959272391054
ACH-000760,-1.1219662596782491
ACH-000762,-1.1402139077978863
ACH-000763,-1.2212629627998457
ACH-000764,-1.0634379675208898
ACH-000765,-1.1379440381108759
ACH-000766,-1.0220514745893734
ACH-000767,-1.1525494308989612
ACH-000768,-1.0987023699194252
ACH-000769,-1.09190271200386
ACH-000770,-1.0920235639250273
ACH-000771,-1.0690441830944604
ACH-000773,-1.1005285952837258
ACH-000776,-0.9044225914280642
ACH-000777,-0.9505756784486448
ACH-000778,-1.4380876648107108
ACH-000781,-1.144914114382506
ACH-000782,-0.9895431595088544
ACH-000783,-1.2390126164918052
ACH-000784,-1.2395634778970606
ACH-000785,-1.1847039310391791
ACH-000787,-1.121076015468213
ACH-000788,-1.2601959281743258
ACH-000791,-1.1532612497967727
ACH-000792,-1.2480179065152104
ACH-000794,-0.9811979939617088
ACH-000796,-1.1566130800690602
ACH-000798,-0.8985906260323966
ACH-000799,-0.9853835448700652
ACH-000800,-0.9981621511207542
ACH-000802,-1.3222749874083402
ACH-000804,-1.5812223587975536
ACH-000805,-1.164175114456261
ACH-000809,-1.047815919516462
ACH-000810,-0.9905727396747264
ACH-000811,-1.0572527270127186
ACH-000817,-0.929534853757083
ACH-000819,-1.1669041106240563
ACH-000820,-0.9879954468893828
ACH-000821,-1.230523923236455
ACH-000822,-1.1146499915525463
ACH-000823,-1.2047004081477657
ACH-000824,-1.297577655348528
ACH-000827,-1.0341436735442486
ACH-000829,-1.2743696839368723
ACH-000831,-1.1334218585985487
ACH-000832,-1.0820472908332914
ACH-000833,-1.0802955186624836
ACH-000834,-1.1814246210171455
ACH-000835,-1.0511833123426475
ACH-000836,-1.1691699253817964
ACH-000837,-1.2193346291287392
ACH-000838,-1.130739967781028
ACH-000839,-1.148688760904511
ACH-000840,-0.9610839548981104
ACH-000841,-1.1545430903676803
ACH-000843,-1.1120182579328626
ACH-000846,-0.8554567963110973
ACH-000847,-1.3115116010466286
ACH-000848,-0.9497014317861544
ACH-000849,-1.2986890891533716
ACH-000851,-1.061402763636766
ACH-000855,-1.132625475561428
ACH-000856,-1.1625833871122482
ACH-000858,-1.1147183324682133
ACH-000859,-1.2983926560188608
ACH-000861,-1.0338120774642592
ACH-000862,-1.1390813104580968
ACH-000865,-1.1447477100840533
ACH-000866,-1.2680638664524682
ACH-000867,-1.3114768836295063
ACH-000869,-0.9594169089589044
ACH-000872,-1.0081055451741552
ACH-000873,-0.9996290890625802
ACH-000876,-1.1588483454237006
ACH-000878,-1.0525867885685776
ACH-000880,-1.0829452025494586
ACH-000881,-1.2281051343180795
ACH-000882,-0.9133645906581241
ACH-000884,-0.8845291179260233
ACH-000885,-1.0533795661886602
ACH-000887,-1.1319397611033062
ACH-000889,-1.2714853992242792
ACH-000896,-1.1453142110064154
ACH-000898,-1.0567410939609905
ACH-000900,-1.0557887507545332
ACH-000901,-1.2914479754287285
ACH-000905,-1.2436423135808663
ACH-000906,-1.042094582231583
ACH-000907,-1.0890165633057365
ACH-000910,-1.2526221793373595
ACH-000911,-1.1651043844710844
ACH-000912,-1.2252499871561986
ACH-000913,-1.0633482284399234
ACH-000915,-1.1264716060743474
ACH-000916,-1.074285553717789
ACH-000917,-1.1713842727864103
ACH-000920,-1.3309875952353087
ACH-000921,-1.136627888272608
ACH-000924,-1.1003782287689794
ACH-000926,-1.171398003530663
ACH-000928,-0.8578233012759832
ACH-000929,-1.0656163225982171
ACH-000932,-1.0944895510424741
ACH-000935,-0.9801225179953024
ACH-000936,-1.2267908560176544
ACH-000937,-1.2442742784355336
ACH-000938,-1.3277095533017602
ACH-000939,-1.1385577167964476
ACH-000941,-1.1767188608243089
ACH-000943,-1.2031646218826353
ACH-000946,-1.0590046374571305
ACH-000947,-1.1420398610826636
ACH-000948,-0.974334305238739
ACH-000950,-1.1248496549947529
ACH-000953,-1.240747971802877
ACH-000954,-0.8413439331796425
ACH-000957,-0.9316979261051443
ACH-000958,-0.9478827319972264
ACH-000960,-1.2777254069096495
ACH-000963,-0.9990022346567564
ACH-000968,-1.0289422653306008
ACH-000969,-1.1659137955055223
ACH-000972,-1.2792723672729631
ACH-000973,-1.253830116303168
ACH-000974,-1.0981675282902983
ACH-000978,-1.0482395098350794
ACH-000984,-1.136327099028272
ACH-000986,-0.9939495727374196
ACH-000988,-1.0898463909055376
ACH-000993,-0.8137560201200458
ACH-000994,-1.0803864022154468
ACH-000996,-1.1001582807019892
ACH-001001,-1.0928239227661274
ACH-001020,-1.020763886258324
ACH-001028,-1.2007098533417762
ACH-001031,-1.3211673682555338
ACH-001038,-1.1091096389061323
ACH-001048,-1.230654931589612
ACH-001050,-1.0057197423206
ACH-001053,-1.0960935706400354
ACH-001054,-1.319821221495964
ACH-001061,-1.0568282045480202
ACH-001067,-1.0878023361293538
ACH-001075,-1.3385604286101709
ACH-001096,-1.2230052195178551
ACH-001111,-1.2438418601290209
ACH-001119,-1.0812074514866978
ACH-001128,-0.7926021178294486
ACH-001134,-1.0566707739614034
ACH-001151,-1.1621594882951427
ACH-001163,-1.2681996984538444
ACH-001164,-0.8353454619413481
ACH-001183,-1.086024301506104
ACH-001192,-1.280314813393275
ACH-001193,-0.7582856986053729
ACH-001196,-1.0772471972634083
ACH-001197,-1.2072708300959762
ACH-001205,-1.243251852668643
ACH-001211,-0.9968883551835024
ACH-001212,-1.0502831681651537
ACH-001228,-1.0698578966273364
ACH-001232,-1.163670341778169
ACH-001239,-1.1491747683862064
ACH-001270,-0.9895467986399326
ACH-001274,-1.2425958411364082
ACH-001275,-1.3006655915212406
ACH-001277,-1.0677994737468623
ACH-001278,-1.0592436942025685
ACH-001280,-1.017373539253773
ACH-001283,-1.0524636245360226
ACH-001289,-1.0827528490300318
ACH-001300,-1.1546334609085689
ACH-001301,-0.9317556786799758
ACH-001302,-1.1541553707240413
ACH-001306,-1.0935824714251476
ACH-001318,-1.2397908745858846
ACH-001322,-1.0804920294828129
ACH-001328,-1.0127782494720663
ACH-001332,-1.0091400631101826
ACH-001336,-0.8830355954509469
ACH-001346,-0.9995357055178522
ACH-001353,-1.0013775651015684
ACH-001354,-1.1731717355318731
ACH-001367,-1.183256907987593
ACH-001368,-1.049902332768064
ACH-001374,-1.292011691867067
ACH-001377,-1.2504361510791115
ACH-001380,-1.0110813856420422
ACH-001391,-1.0171655095935594
ACH-001408,-1.5507304709087362
ACH-001430,-1.4844801226762896
ACH-001431,-1.2737336105662531
ACH-001450,-1.2043022468156466
ACH-001496,-1.0087325100378066
ACH-001500,-1.356924079701172
ACH-001523,-1.2248561137857576
ACH-001532,-1.1313656429221155
ACH-001550,-1.2305901843712377
ACH-001552,-0.9519795858669132
ACH-001554,-1.1757454142992123
ACH-001654,-1.263438521108745
ACH-001735,-1.269385507435853
ACH-001736,-1.4373062730003183
ACH-001737,-1.4683704962660244
ACH-001740,-1.2660724961040373
ACH-001745,-1.2168112846448051
ACH-001765,-1.0193465454276809
