,RBM19 (9904)
ACH-000004,-0.7994723629970906
ACH-000005,-0.8683418497810261
ACH-000007,-0.8926468319994719
ACH-000009,-0.7211639171733227
ACH-000011,-0.7713608018726331
ACH-000012,-0.8745404411240416
ACH-000013,-0.8341862451186751
ACH-000014,-0.7658663964324268
ACH-000015,-0.7748306559548478
ACH-000017,-0.8488558846357647
ACH-000018,-0.8153087948227431
ACH-000019,-0.7678163691208678
ACH-000021,-0.8811480046856089
ACH-000022,-0.8673009419714677
ACH-000025,-0.7347117481864923
ACH-000028,-0.8653694651112933
ACH-000030,-0.8245199984669418
ACH-000035,-0.9012652382662868
ACH-000036,-0.9014069252495052
ACH-000037,-0.8696187108200641
ACH-000039,-0.8480274397402748
ACH-000040,-0.8975814205749251
ACH-000041,-0.8310886933472782
ACH-000042,-0.8613545710813618
ACH-000045,-0.6583950540842995
ACH-000047,-0.7942631571059592
ACH-000052,-0.6329246836552123
ACH-000053,-0.6667858916560971
ACH-000054,-0.828582113351334
ACH-000055,-0.8098852436138074
ACH-000060,-0.8553388594596616
ACH-000067,-0.9365318590454048
ACH-000070,-0.8510638568374536
ACH-000075,-0.8863844447396749
ACH-000078,-0.7792216009660864
ACH-000082,-0.8200239238813203
ACH-000085,-0.7366632233647528
ACH-000086,-1.0407531112263784
ACH-000087,-0.875479466068771
ACH-000092,-0.824588602083217
ACH-000095,-0.8668564952946543
ACH-000097,-0.9453374913757024
ACH-000098,-0.7668844555329436
ACH-000099,-0.7649248832592381
ACH-000108,-0.7726229773701279
ACH-000113,-0.6771189101909123
ACH-000116,-0.9650864940575102
ACH-000118,-0.7946766374463665
ACH-000120,-0.8223306205216628
ACH-000123,-0.7866724339783125
ACH-000127,-0.6903313096743935
ACH-000128,-0.7614889471455673
ACH-000132,-1.127090359273645
ACH-000133,-0.8113841237902112
ACH-000137,-0.734596489853366
ACH-000138,-0.6974705791400476
ACH-000142,-0.7187125573617045
ACH-000143,-0.8384121823046272
ACH-000146,-0.8546967214694923
ACH-000148,-0.7448420452690884
ACH-000150,-0.8528769496886689
ACH-000152,-1.0438315995116114
ACH-000153,-0.890852489338602
ACH-000159,-0.6894875025267378
ACH-000160,-0.9980173104410134
ACH-000163,-0.7539347128578233
ACH-000167,-0.5114413825564049
ACH-000168,-0.7813492543503701
ACH-000169,-0.7939274381069692
ACH-000178,-0.9174073412466596
ACH-000183,-0.8870868634121443
ACH-000188,-0.6789289917828405
ACH-000189,-0.6283108739270099
ACH-000190,-0.7634399675275274
ACH-000198,-0.6756413494972144
ACH-000203,-0.9393724863486176
ACH-000204,-0.6912922859224487
ACH-000206,-0.6980565099125549
ACH-000207,-0.6980387852419123
ACH-000208,-0.7518386217177979
ACH-000210,-0.786046906101072
ACH-000211,-0.7174970015644214
ACH-000215,-0.8670078692322856
ACH-000221,-0.8979931059021364
ACH-000222,-0.8654774754526177
ACH-000223,-0.9428286708275848
ACH-000226,-0.8900525953475502
ACH-000227,-0.7517136608056401
ACH-000228,-0.7329011905964579
ACH-000231,-0.8700022132861915
ACH-000232,-0.8786661050162072
ACH-000233,-0.7377213017244905
ACH-000234,-0.7995247587931809
ACH-000235,-0.8102301151435677
ACH-000237,-0.6912593360839522
ACH-000238,-1.0997569315778497
ACH-000242,-0.9068303728280254
ACH-000243,-0.7348781366071745
ACH-000244,-0.9115791703805888
ACH-000246,-0.7835854766207722
ACH-000248,-0.7788499346414228
ACH-000250,-0.7336376524519108
ACH-000251,-0.9708493706927852
ACH-000252,-0.9047298791933284
ACH-000253,-0.8622984056717498
ACH-000255,-0.8554930813963321
ACH-000256,-0.8746211682004836
ACH-000257,-0.94964445078253
ACH-000258,-0.9760679783093064
ACH-000259,-0.804755345352557
ACH-000260,-0.8186043549699243
ACH-000261,-0.7728808745727308
ACH-000262,-0.8016480968770222
ACH-000263,-0.685107000605171
ACH-000264,-0.7291296743899877
ACH-000265,-0.8848370031669855
ACH-000266,-0.8960800390817442
ACH-000272,-0.6607902701138
ACH-000274,-0.7908141087451417
ACH-000277,-0.6810241594491463
ACH-000278,-0.8347032979918237
ACH-000279,-0.8735417448006054
ACH-000280,-0.8420430159661161
ACH-000281,-0.8736492601151882
ACH-000288,-0.7191280897357963
ACH-000291,-0.7650939438352141
ACH-000293,-0.7017215886863364
ACH-000294,-0.8696180604787375
ACH-000295,-0.7802878804038905
ACH-000296,-0.875290779919122
ACH-000302,-0.7341392915273789
ACH-000304,-0.7718540485982405
ACH-000307,-0.6517472412312955
ACH-000308,-1.0407259696962758
ACH-000310,-0.8526007915722876
ACH-000311,-0.8243583755974138
ACH-000312,-0.713462287309619
ACH-000315,-0.90903459652227
ACH-000316,-0.585042281610364
ACH-000317,-0.9193258947084516
ACH-000318,-0.9431517845186492
ACH-000319,-0.8124247062338621
ACH-000320,-0.8010227499744209
ACH-000322,-0.9362948028413326
ACH-000323,-0.8159768271887772
ACH-000324,-0.8155109977130842
ACH-000329,-0.7618048972919684
ACH-000330,-0.7753240112737356
ACH-000331,-0.9302949023415724
ACH-000332,-0.8272618173077404
ACH-000334,-1.009801404339833
ACH-000335,-0.7621124399636352
ACH-000336,-0.7973662891209867
ACH-000337,-0.5031102655656904
ACH-000338,-1.1094509598228437
ACH-000339,-0.9435139854548804
ACH-000341,-0.7155447062710484
ACH-000348,-0.7638431139094731
ACH-000350,-0.7066189745573298
ACH-000352,-1.2941008369102354
ACH-000356,-1.0598714201931865
ACH-000361,-0.907297975838416
ACH-000362,-0.8255965635167681
ACH-000363,-0.8802570114892447
ACH-000364,-0.7357087073820276
ACH-000365,-0.8941626533397221
ACH-000366,-0.7430279914374608
ACH-000368,-0.994819839451624
ACH-000374,-0.9380726818552688
ACH-000375,-0.9110507790424216
ACH-000376,-0.8050624352732095
ACH-000381,-0.8334997211006894
