,NAALADL2 (254827)
ACH-000004,0.07534497147514692
ACH-000005,0.38414461551060064
ACH-000007,0.17241708488928414
ACH-000009,0.17533855330430873
ACH-000011,0.10564598943689714
ACH-000012,0.2052581590104264
ACH-000013,0.23011131482736746
ACH-000014,0.244932533779798
ACH-000015,0.2549029675155445
ACH-000017,0.2059719862043861
ACH-000018,0.3460543553584054
ACH-000019,0.11820934658063327
ACH-000021,0.2747245673619442
ACH-000022,0.2692780876709473
ACH-000025,0.25605831545882923
ACH-000028,0.23232351418244898
ACH-000030,0.2604330176153081
ACH-000035,0.1747977816055964
ACH-000036,0.17878752100005113
ACH-000037,0.33571251833483123
ACH-000039,0.3145922832391189
ACH-000040,0.007612753476944434
ACH-000041,0.18793595650422365
ACH-000042,0.22140436177018885
ACH-000045,0.4100902876908039
ACH-000047,0.2457219604639213
ACH-000052,0.3257422034462354
ACH-000053,0.31031031349994304
ACH-000054,0.04006829384580881
ACH-000055,0.302874766976933
ACH-000060,0.22119339622800546
ACH-000067,0.16955794823297213
ACH-000070,0.20814704403066028
ACH-000075,0.14110386163735267
ACH-000078,0.37203713462978005
ACH-000082,0.2036673674886157
ACH-000085,0.2883996684894882
ACH-000086,0.28900055177527284
ACH-000087,0.28236677391660514
ACH-000092,0.2308144564818553
ACH-000095,0.16917174416190234
ACH-000097,0.3243852001960568
ACH-000098,0.19709165023402048
ACH-000099,0.21263406739488244
ACH-000108,0.23945171061086254
ACH-000113,0.2778891666533597
ACH-000116,0.2043806607325588
ACH-000118,0.1665641042704392
ACH-000120,0.3089582485144892
ACH-000123,0.2821785682482512
ACH-000127,0.2371042186993114
ACH-000128,0.2343065744558479
ACH-000132,0.1815055584660552
ACH-000133,0.11036706060851277
ACH-000137,0.22228904032242167
ACH-000138,0.31659948803304944
ACH-000142,0.3149620182624309
ACH-000143,0.15468859109239544
ACH-000146,0.2899601205995454
ACH-000148,0.19956086680718688
ACH-000150,0.2889433655149258
ACH-000152,0.2555666799710128
ACH-000153,0.42300272917324017
ACH-000159,0.32366909195213683
ACH-000160,0.23926298732398585
ACH-000163,0.2532653504932509
ACH-000167,0.2456707066430973
ACH-000168,0.1828457256431812
ACH-000169,0.3614235980021384
ACH-000178,0.33593476618136964
ACH-000183,0.2886529267677821
ACH-000188,0.3366225582414032
ACH-000189,0.3519817455792634
ACH-000190,0.1827857267345766
ACH-000198,0.20730994440039285
ACH-000203,0.2877109165219746
ACH-000204,0.2943444333362453
ACH-000206,0.3524252608765511
ACH-000207,0.3740053886998972
ACH-000208,-0.016590887553102066
ACH-000210,0.5565501179073356
ACH-000211,0.2815369109516899
ACH-000215,0.15795595427454856
ACH-000221,0.3100372139086678
ACH-000222,0.25161785506016976
ACH-000223,0.17668405694580516
ACH-000226,0.2080287353781821
ACH-000227,0.10586147680429447
ACH-000228,0.2431393601093584
ACH-000231,0.32761428865339043
ACH-000232,0.22255092599918344
ACH-000233,0.2175753182454372
ACH-000234,0.15385865949824012
ACH-000235,0.2590675221434229
ACH-000237,0.21834089622365946
ACH-000238,0.2936376180351293
ACH-000242,0.7634246021371016
ACH-000243,0.3107909694948061
ACH-000244,0.12223409778535325
ACH-000246,0.28091881415475145
ACH-000248,0.2301949322479856
ACH-000250,0.2934735846893951
ACH-000251,-0.06988531385763712
ACH-000252,0.3636200736817838
ACH-000253,0.2080494157302714
ACH-000255,0.2880679821738807
ACH-000256,0.12269176175376015
ACH-000257,0.23858722585751596
ACH-000258,0.22848472281272286
ACH-000259,0.2474929047776252
ACH-000260,0.21475346628760694
ACH-000261,0.2386723441270047
ACH-000262,0.06992005042746073
ACH-000263,0.1568485664913436
ACH-000264,0.1948458278010209
ACH-000265,0.26692736010858337
ACH-000266,0.15249061444294013
ACH-000272,0.14366414643374276
ACH-000274,0.2067375258656875
ACH-000277,0.2854768059052114
ACH-000278,0.2612313167658977
ACH-000279,0.020119057495267063
ACH-000280,0.2616570199924771
ACH-000281,0.24425838628304286
ACH-000288,0.22126394534280086
ACH-000291,0.17997496968490434
ACH-000293,0.32543903432530297
ACH-000294,0.2824248894737931
ACH-000295,0.13264777046899906
ACH-000296,0.1751952241856915
ACH-000302,0.2463456857912449
ACH-000304,0.13540210630367436
ACH-000307,0.1810582199777592
ACH-000308,0.3253997261455617
ACH-000310,0.26020900463390695
ACH-000311,0.22777827058379524
ACH-000312,0.26265473682087664
ACH-000315,0.28890258674688324
ACH-000316,0.3031712546338749
ACH-000317,0.2297594884542108
ACH-000318,0.425671663697673
ACH-000319,0.2742275835502133
ACH-000320,0.2744981282519048
ACH-000322,0.3115484081334372
ACH-000323,0.18181454749838252
ACH-000324,0.25717646094676383
ACH-000329,0.20290676739148464
ACH-000330,0.29675067176321884
ACH-000331,0.20096442162986144
ACH-000332,0.3337169581275301
ACH-000334,0.3547525540933093
ACH-000335,0.4462486596328318
ACH-000336,0.2560427182837974
ACH-000337,0.27237245676714955
ACH-000338,0.7302961229366259
ACH-000339,0.1986576404706079
ACH-000341,0.2688924698374013
ACH-000348,0.20691293915308215
ACH-000350,0.37868710499299657
ACH-000352,0.35954523085142004
ACH-000356,0.33336948999015786
ACH-000361,0.1820848919420837
ACH-000362,0.3051903699079123
ACH-000363,0.28317910160185683
ACH-000364,0.2699384906128979
ACH-000365,0.321702139533535
ACH-000366,0.22348228547084006
ACH-000368,0.10284312159438873
ACH-000374,0.2222140821887401
ACH-000375,0.21110970453838346
ACH-000376,0.20727456332366195
ACH-000381,0.13272073810390753
ACH-000383,0.2645080040600127
ACH-000387,0.2658313931119359
ACH-000389,0.17458916332070926
ACH-000390,0.2768880948019365
ACH-000393,0.21004546531889426
ACH-000395,0.4705936148072037
ACH-000396,0.4295142712314016
ACH-000397,0.1786402347695548
ACH-000401,0.21580624512732302
ACH-000402,0.12103637802101105
ACH-000403,0.28091199158478003
ACH-000404,0.0977157375399822
ACH-000406,0.26659706265997035
ACH-000407,0.3371149425591981
ACH-000408,0.34528646973586474
ACH-000410,0.035146884381739775
ACH-000411,0.3063468059231643
ACH-000414,0.1913515016749076
ACH-000415,0.2580465256217455
ACH-000416,0.3290148278300276
ACH-000420,0.3830820403729268
ACH-000421,0.2479059492854868
ACH-000424,0.2746651790766559
ACH-000425,0.21405923444182756
ACH-000426,0.2965648752242647
ACH-000427,0.3337051810345437
ACH-000433,0.2585343599791521
ACH-000435,0.18469593817906307
ACH-000436,0.21442314735368934
ACH-000444,0.2455287589450152
ACH-000445,0.17528447185997922
ACH-000448,0.3134129449212635
ACH-000450,0.2492828618125041
ACH-000452,0.23384890451911336
ACH-000454,0.14645271669209262
ACH-000458,0.18786003001521906
ACH-000459,0.16760149897418988
ACH-000460,0.22110792105368726
ACH-000461,0.3908885877221073
ACH-000463,0.20768580752877486
ACH-000464,0.08837616996066873
ACH-000466,0.31185322563948864
ACH-000467,0.3837344097052495
ACH-000468,0.2912295187555593
ACH-000469,0.3076818813009421
ACH-000470,0.17083935985770285
ACH-000471,0.21149286714621868
ACH-000472,0.2252495801419672
ACH-000473,0.3955735666338053
ACH-000475,0.1936282915833645
ACH-000476,0.40527147610004177
ACH-000477,0.17240236516854202
ACH-000479,0.04402616186778939
ACH-000480,0.35305950187232504
ACH-000481,0.12511900675969148
ACH-000483,0.2583958392313326
ACH-000484,0.18354619466147426
ACH-000485,0.1864750074105073
ACH-000486,0.21351418412446496
ACH-000487,0.41398667311477416
ACH-000488,0.25667569854682143
ACH-000490,0.22603820011165135
ACH-000491,0.2367817575236928
ACH-000495,0.19988417915452691
ACH-000496,0.1366401440377824
ACH-000499,0.380493239003894
ACH-000500,-0.06953676628406764
ACH-000502,0.1693248752847397
ACH-000503,0.38011404908108254
ACH-000505,0.18857390954387696
ACH-000507,0.2283445662596955
ACH-000510,0.23367865235749635
ACH-000511,0.18255047080321915
ACH-000512,0.08780296097101774
ACH-000516,0.2654970794984647
ACH-000517,0.2442278497346824
ACH-000518,0.3152308705561693
ACH-000520,0.2776276996688105
ACH-000521,0.19036332371246267
ACH-000522,0.17932467570283073
ACH-000524,0.20681271354702133
ACH-000527,0.2449073188541272
ACH-000528,0.21151322367386666
ACH-000537,0.15607498403400194
ACH-000541,0.3663590121119486
ACH-000542,0.20378680444773747
ACH-000544,0.1832764935651892
ACH-000545,0.3612378876960673
ACH-000547,0.2958415034085261
ACH-000548,0.203286534768198
ACH-000549,0.4469368114320329
ACH-000550,0.2033605442570647
ACH-000552,0.19566351403805413
ACH-000556,0.22405225995244932
ACH-000557,0.2474846077186303
ACH-000569,0.4339389278190682
ACH-000570,0.18966832544985732
ACH-000571,0.2233096414191425
ACH-000573,0.22702919615644954
ACH-000576,0.25783079604328313
ACH-000579,0.3241390602686696
ACH-000580,0.14556073461509825
ACH-000584,0.2494743755292924
ACH-000585,0.2571285220668805
ACH-000588,0.2244858157299072
