,TTI1 (9675)
ACH-000233,-0.6535784807854887
ACH-000234,-0.5400566473960187
ACH-000235,-0.7154904707274854
ACH-000237,-0.8330464591326713
ACH-000238,-0.591760077633347
ACH-000242,-0.4925513835329514
ACH-000243,-0.8325867873655278
ACH-000244,-0.8000877978374527
ACH-000246,-0.6729196413420298
ACH-000248,-0.6710231255530174
ACH-000250,-0.6741361387844633
ACH-000251,-0.8428197313231428
ACH-000252,-1.20577823961705
ACH-000253,-0.7766009485197979
ACH-000255,-0.9143850655160592
ACH-000256,-0.6375954639411778
ACH-000257,-0.9520955738757249
ACH-000258,-0.5045898359300194
ACH-000259,-0.8728882577402418
ACH-000260,-0.8977688564453693
ACH-000261,-0.9041944507585784
ACH-000262,-0.8439642023374561
ACH-000263,-0.4775803130545622
ACH-000264,-0.9092303847768524
ACH-000265,-0.8851608854031421
ACH-000266,-0.8051775229052415
ACH-000272,-0.8215107171835954
ACH-000274,-0.7412143518109342
ACH-000277,-0.9297768513375972
ACH-000278,-0.8900005095221631
ACH-000279,-1.0030902635376209
ACH-000280,-0.9398483554027752
ACH-000281,-0.8561957644242152
ACH-000288,-0.6830323886789065
ACH-000291,-0.8218593197929033
ACH-000293,-0.5421553174179665
ACH-000294,-0.9470374775646953
ACH-000295,-0.7076111053771329
ACH-000296,-0.9927126948469979
ACH-000302,-0.626182603182603
ACH-000304,-0.9337620703427086
ACH-000307,-0.8167404192007484
ACH-000308,-0.7263076386879322
ACH-000310,-0.4207995253941693
ACH-000311,-0.4431320275643797
ACH-000312,-0.9070293557996022
ACH-000315,-0.8518654341452094
ACH-000316,-1.181853838081925
ACH-000317,-0.9677073701931248
ACH-000318,-0.6970266930939074
ACH-000319,-1.0563872962489451
ACH-000320,-0.8762369587466521
ACH-000322,-0.8907955598610402
ACH-000323,-0.6987007219840116
ACH-000324,-0.6478979699600352
ACH-000329,-0.7345050469228994
ACH-000330,-0.918354446627336
ACH-000331,-0.8318878575554228
ACH-000332,-0.7338056010318595
ACH-000334,-0.3272809833624869
ACH-000335,-0.986225265941202
ACH-000336,-0.6242377891684516
ACH-000337,-0.7728907489376036
ACH-000338,-1.0567565117185682
ACH-000339,-0.6953603325736842
ACH-000341,-0.6403527098475569
ACH-000348,-0.8607405611771046
ACH-000350,-0.5833058112020539
ACH-000352,-1.0299951838433987
ACH-000356,-0.738794221885663
ACH-000361,-1.1693559979214196
ACH-000362,-0.642509614678658
ACH-000363,-0.9198642504876028
ACH-000364,-0.7870911871900238
ACH-000365,-0.8530923651117377
ACH-000366,-0.9402884231329984
ACH-000368,-1.0393919615947624
ACH-000374,-0.6944109213335251
ACH-000375,-0.9181489939050792
ACH-000376,-0.973594892325716
ACH-000381,-0.9125214405050328
ACH-000383,-0.5289602104373315
ACH-000387,-0.9333616018052896
ACH-000389,-0.7605310028328075
ACH-000390,-0.5870784308817065
ACH-000393,-0.6218086109770405
ACH-000395,-0.9491375790212055
ACH-000396,-1.0324679769608136
ACH-000397,-0.7133146113834208
ACH-000401,-1.101997911923159
ACH-000402,-0.6439955515441385
ACH-000403,-0.6975560349020092
ACH-000404,-0.8843073625320625
ACH-000406,-0.9412455017705341
ACH-000407,-0.8127286384673574
ACH-000408,-0.9789735463121344
ACH-000410,-1.1441496595348055
ACH-000411,-0.559889907387963
ACH-000414,-0.7284112631318651
ACH-000415,-0.92129538227583
ACH-000416,-0.7788976958963292
ACH-000420,-1.007405182177413
ACH-000421,-0.8627700385765902
ACH-000424,-0.9893618719571374
ACH-000425,-0.7701073758099721
ACH-000426,-0.7667662662133309
ACH-000427,-0.8117279740338997
ACH-000433,-0.5826868234901397
ACH-000435,-0.8553266562258349
ACH-000436,-0.4927792315075651
ACH-000444,-0.7022294444035871
ACH-000445,-0.897805820431505
ACH-000448,-0.6375819135321876
ACH-000450,-0.5760864155000158
ACH-000452,-0.6894324921658663
ACH-000454,-0.6327038209527149
ACH-000458,-0.9452436311702574
ACH-000459,-0.7245242835874203
ACH-000460,-0.8007954429129642
ACH-000461,-0.653530569159314
ACH-000463,-0.7377666528256098
ACH-000464,-0.7137719108002832
ACH-000466,-0.8054236775970132
ACH-000467,-0.8214929983735998
ACH-000468,-0.6486490788599588
ACH-000469,-0.8850994566322554
ACH-000470,-0.8401390835437647
ACH-000471,-0.8169071157981441
ACH-000472,-0.7466318904236285
ACH-000473,-0.8189416040771251
ACH-000475,-0.7540176010315609
ACH-000476,-0.4792455531413936
ACH-000477,-0.5775921543924238
ACH-000479,-0.7747367816336103
ACH-000480,-0.9142656367557436
ACH-000481,-0.6776817026625307
ACH-000483,-0.9017951601753658
ACH-000484,-0.6710134953681951
ACH-000485,-0.8350959235303972
ACH-000486,-0.6560985937041384
ACH-000487,-0.8278488600250457
ACH-000488,-0.7080017279788536
ACH-000490,-0.7953244130855143
ACH-000491,-0.7265308727105799
ACH-000495,-0.8231126711236397
ACH-000496,-0.8361134759792112
ACH-000499,-0.8928565222055035
ACH-000500,-0.24351620824586515
ACH-000502,-0.7571953015679712
ACH-000503,-0.8216126580868778
ACH-000505,-0.7507651071507986
ACH-000507,-0.6805889420907241
ACH-000510,-0.8006003897189009
ACH-000511,-0.6333947721590755
ACH-000512,-0.6180722449992747
ACH-000516,-1.0604038566531522
ACH-000517,-0.6560749460058883
ACH-000518,-0.8625864760321764
ACH-000520,-0.8313191139699265
ACH-000521,-0.7391181912115041
ACH-000522,-0.7812724432540001
ACH-000524,-0.7343621760694614
ACH-000527,-0.9420120428748652
ACH-000528,-0.9638351324558638
ACH-000537,-1.015796610650156
ACH-000541,-0.54721116721439
ACH-000542,-0.8124782853625977
ACH-000544,-0.6360528386939034
ACH-000545,-0.7909545922135774
ACH-000547,-0.9758474141674709
ACH-000548,-0.6413412606156679
ACH-000549,-0.6559399325947705
ACH-000550,-0.7835225332277036
ACH-000552,-0.653802194609045
ACH-000556,-0.5831924391931739
ACH-000557,-0.4316588628204161
ACH-000569,-0.6242368212663035
ACH-000570,-1.049854019181457
ACH-000571,-0.5943469794093196
ACH-000573,-0.9410681273085346
ACH-000576,-0.8983049358206143
ACH-000579,-0.6349259086347855
ACH-000580,-0.6203936801324514
ACH-000584,-0.8076005731742374
ACH-000585,-0.9515395051965312
ACH-000588,-1.1388198414517294
ACH-000589,-0.8257472074465585
ACH-000591,-0.7247984144945779
ACH-000593,-0.8118835566133284
ACH-000600,-0.5364612882208454
ACH-000601,-0.8110902511116352
ACH-000605,-1.0737308457222496
ACH-000606,-0.6636471108022529
ACH-000608,-0.4961793224548447
ACH-000614,-0.49532368751791
ACH-000616,-0.7286076443346435
ACH-000618,-0.5857405464270884
ACH-000619,-0.9035496556952272
ACH-000620,-0.7620930077452649
ACH-000621,-0.7683883695879565
ACH-000622,-0.9159628775818645
ACH-000623,-0.6658927288524161
ACH-000624,-0.6583945687948295
ACH-000627,-0.7853292828560727
ACH-000630,-0.7114133116892366
ACH-000631,-0.7109407955978387
ACH-000632,-0.8064332086847299
ACH-000633,-0.3570444678933415
ACH-000637,-0.7656481198385573
ACH-000638,-0.929153750670848
ACH-000646,-0.7376007633811721
ACH-000647,-0.7228139126228197
ACH-000648,-0.5336715560513936
ACH-000649,-0.89138163246978
ACH-000651,-0.7830505676475461
ACH-000652,-0.9431521936276682
ACH-000653,-0.6798119302159089
ACH-000657,-0.8782440436851959
ACH-000658,-0.8259328519688547
ACH-000661,-0.8236172741541041
ACH-000662,-0.8339966342366362
ACH-000663,-0.7214086987401573
ACH-000665,-0.8195915789871575
ACH-000671,-0.9993404729995412
ACH-000672,-1.1443464377238075
ACH-000673,-0.8754521578303337
ACH-000676,-0.7082231520080213
ACH-000677,-0.5935015493908936
ACH-000681,-0.8488888361099095
ACH-000683,-0.755759373639371
ACH-000684,-0.8413618201679568
ACH-000688,-0.6677576036757819
ACH-000693,-0.9495594302709436
ACH-000694,-0.92200935916079
ACH-000695,-0.3010887734945703
ACH-000696,-0.8934193094691917
ACH-000697,-0.6323484379985864
ACH-000699,-0.7406942473349759
ACH-000701,-0.6851733051527531
ACH-000706,-1.0396078615250963
ACH-000711,-0.6101043141611335
ACH-000713,-1.189236903043435
ACH-000714,-0.7905129280622416
ACH-000718,-0.7778815052146746
ACH-000720,-0.8997771137258154
ACH-000721,-0.924132863762527
ACH-000724,-0.5899874697233591
ACH-000725,-0.9728210967728104
ACH-000732,-0.7141007646843617
ACH-000734,-0.7882505898227371
ACH-000735,-0.7348816248877811
ACH-000736,-0.8011152619360873
ACH-000738,-0.8145028272908199
ACH-000746,-0.7899437568032933
ACH-000747,-0.8471110893815028
ACH-000748,-0.9546891465963804
ACH-000753,-0.8898592564445268
ACH-000756,-0.7256143198224578
ACH-000757,-0.6213690057471135
ACH-000758,-0.7677259055431542
ACH-000760,-1.0566919893262472
ACH-000762,-0.7272914633389115
ACH-000763,-0.7321754368847216
ACH-000764,-0.8903521818303983
ACH-000765,-0.7201396853645509
ACH-000766,-0.6329614168955311
ACH-000767,-0.5765390119643284
ACH-000768,-0.7432394874596183
ACH-000769,-1.0895497277995418
ACH-000770,-0.788417166059092
ACH-000771,-0.756367141447573
ACH-000773,-0.6546860764822191
ACH-000776,-0.6244431919174473
ACH-000777,-0.8866444869742822
ACH-000778,-0.7703505043845479
ACH-000781,-0.9229400297887476
ACH-000782,-0.7496689718892594
ACH-000783,-0.7342873764317941
ACH-000784,-0.8402904208454426
ACH-000785,-0.5063329544158545
ACH-000787,-0.9386571979764724
ACH-000788,-0.9246338415919786
ACH-000791,-0.7171739165256161
ACH-000792,-0.8713522777635989
ACH-000794,-0.8001459568916858
ACH-000796,-0.9363580971874008
ACH-000798,-0.9113116125659684
ACH-000799,-0.6174176301523812
ACH-000800,-0.6981281262059854
ACH-000802,-0.7386420828989714
ACH-000804,-0.6885976120754493
ACH-000805,-0.6716435461336473
ACH-000809,-0.6876054844115618
ACH-000810,-1.2051172177186908
ACH-000811,-0.7924548152915413
ACH-000817,-0.8520360076514191
ACH-000819,-0.836497995970059
ACH-000820,-0.5754841862085727
ACH-000821,-0.8673932488975962
ACH-000822,-0.5739874141731311
ACH-000823,-0.9361297614793204
ACH-000824,-0.6344310151523781
ACH-000827,-0.7291721168228787
ACH-000829,-0.7558143264264517
ACH-000831,-0.6979666350145718
ACH-000832,-0.5843237557282741
ACH-000833,-0.7596379946916583
ACH-000834,-0.7821803231249017
ACH-000835,-0.8108483802942472
ACH-000836,-0.878676629509412
ACH-000837,-0.6897922031943573
ACH-000838,-0.9122395227955964
ACH-000839,-0.7634330608838602
ACH-000840,-0.6181201303250243
ACH-000841,-0.7062628397288468
ACH-000843,-0.8044837656261251
ACH-000846,-0.7937280527530057
ACH-000847,-0.7152124487321928
ACH-000848,-0.7863670082603303
ACH-000849,-0.6384136613553232
ACH-000851,-0.8176597090557046
ACH-000855,-0.6420619198625523
ACH-000856,-0.879887006087707
ACH-000858,-0.8442300989355197
ACH-000859,-1.0070659031149425
ACH-000861,-0.7858174615925595
ACH-000862,-0.9083428309137238
ACH-000865,-0.9471403703479224
ACH-000866,-0.843480518159312
ACH-000867,-0.5960627857600482
ACH-000869,-0.9512771354196008
ACH-000872,-0.8314570052685627
ACH-000873,-1.0687298326733354
ACH-000876,-0.7663548247857515
ACH-000878,-1.033212390781295
ACH-000880,-0.605642812994395
ACH-000881,-0.7847974201789459
ACH-000882,-0.9082341621286376
ACH-000884,-0.6280047981995815
ACH-000885,-0.7642445141544687
ACH-000887,-0.7729757839042581
ACH-000889,-0.6653830930371364
ACH-000896,-0.8396690029572575
ACH-000898,-0.7370374867261889
ACH-000900,-0.7714017752979417
ACH-000901,-1.030787847705476
ACH-000905,-0.8656244733429104
ACH-000906,-0.7881436016420885
ACH-000907,-1.1409497540808249
ACH-000910,-0.6055327776544231
ACH-000911,-0.7992085312319231
ACH-000912,-0.8115215496771443
ACH-000913,-0.8780908056993747
ACH-000915,-0.8582072412812924
ACH-000916,-1.0363871996304928
ACH-000917,-0.9932238995718964
ACH-000920,-0.8426534996913436
ACH-000921,-0.6497410819087137
ACH-000924,-0.8058213255078696
ACH-000926,-0.7371355117772379
ACH-000928,-0.9216381090325092
ACH-000929,-0.6002586577974257
ACH-000932,-0.5501620511775422
ACH-000935,-0.7641027640399013
ACH-000936,-0.8286083739225173
ACH-000937,-0.5775959788187212
ACH-000938,-0.8972374027572703
ACH-000939,-0.9778490284127256
ACH-000941,-0.6125941842744093
ACH-000943,-0.7682490589226472
ACH-000946,-0.8038571668027809
ACH-000947,-0.9194076729334584
ACH-000948,-0.6931944467629637
ACH-000950,-0.96057911433197
ACH-000953,-0.7429898291707595
ACH-000954,-0.9444671241495994
ACH-000957,-0.6216060176863362
ACH-000958,-0.9869425362269408
ACH-000960,-0.6928677391905883
ACH-000963,-0.661800132255236
ACH-000968,-0.8471619199540992
ACH-000969,-0.6636577331025681
ACH-000972,-0.7723830536808571
ACH-000973,-0.6426133936595375
ACH-000974,-0.7294870419953001
ACH-000978,-0.8701106663416064
ACH-000984,-0.8977945860040324
ACH-000986,-0.6743634558556624
ACH-000988,-1.1805210380251565
ACH-000993,-0.6220657308024301
ACH-000994,-0.8874009548078119
ACH-000996,-0.6665990753297291
ACH-001001,-0.7347444688069097
ACH-001020,-0.694450989710862
ACH-001028,-0.8542183940357803
ACH-001031,-0.8039761830942579
ACH-001038,-0.9613722083215734
ACH-001048,-0.8244297140361643
ACH-001050,-0.7651149616304532
ACH-001053,-1.1465012744559764
ACH-001054,-1.1053642379230628
ACH-001061,-0.844970780779768
ACH-001067,-0.7643264198281651
ACH-001075,-0.7191824817965152
ACH-001096,-0.8484167526625587
ACH-001111,-0.5235263060384692
ACH-001119,-0.8094500884975104
ACH-001128,-0.7000469753762322
ACH-001134,-0.6857686913356649
ACH-001151,-0.9308591205733002
ACH-001163,-0.8141355886663276
ACH-001164,-0.7988323756775924
ACH-001183,-0.6917785577573402
ACH-001192,-0.927386770002118
ACH-001193,-1.0531795234471537
ACH-001196,-0.8784411446113406
ACH-001197,-0.4827153568491158
ACH-001205,-0.7573147296282677
ACH-001211,-0.7952434665186441
ACH-001212,-0.595991605576465
ACH-001228,-0.7643262633240255
ACH-001232,-0.9430224731533768
ACH-001239,-0.7615195473656072
ACH-001270,-0.6171615985485542
ACH-001274,-0.5717729576057233
ACH-001275,-0.8122508124358996
ACH-001277,-1.10338254174497
ACH-001278,-1.103999033276281
ACH-001280,-0.6376913107949286
ACH-001283,-0.8609710101703996
ACH-001289,-0.8495770634045811
ACH-001300,-1.0097685713503286
ACH-001301,-0.9049762257370942
ACH-001302,-0.5610308021189515
ACH-001306,-0.7158400163292812
ACH-001318,-0.9410914960443664
ACH-001322,-0.5271026360185086
ACH-001328,-0.6772846038600963
ACH-001332,-0.8126945321498799
ACH-001336,-0.6991080541633745
ACH-001346,-0.8714535795959173
ACH-001353,-0.7626168997449803
ACH-001354,-0.9218605081577048
ACH-001367,-1.0186838723828142
ACH-001368,-0.7226019627191591
ACH-001374,-0.8966589992196344
ACH-001377,-0.7035036650509537
ACH-001380,-0.6159246200949066
ACH-001391,-0.6550633466416806
ACH-001408,-0.7640068731212175
ACH-001430,-0.3860521668933447
ACH-001431,-0.8329801759705816
ACH-001450,-0.7440502024515131
ACH-001496,-0.8677682946702633
ACH-001500,-0.9812866125000737
ACH-001523,-0.8899134995352762
ACH-001532,-0.7858615204297805
ACH-001550,-0.7843527427050787
ACH-001552,-1.0574113192917487
ACH-001554,-0.8606436211439317
ACH-001654,-0.8833112500788339
ACH-001735,-0.7523109984239652
ACH-001736,-0.8246253381258849
ACH-001737,-0.5919138768419071
ACH-001740,-0.8326243905523448
ACH-001745,-0.6153947704217556
ACH-001765,-0.5827247601194305
