,BEND4 (389206)
ACH-000004,-0.12862065619771318
ACH-000005,-0.17737895200855028
ACH-000007,0.03952633972496965
ACH-000009,-0.054865758487109735
ACH-000011,-0.28435342212016435
ACH-000012,-0.047829462949647086
ACH-000013,-0.024849727168391417
ACH-000014,-0.19209191489485086
ACH-000015,-0.12407061359651
ACH-000017,-0.10410460997229068
ACH-000018,-0.07235398530612977
ACH-000019,-0.07980196917658218
ACH-000021,-0.047142794162019774
ACH-000022,-0.08029631057446936
ACH-000025,0.010292793852070062
ACH-000028,0.05192375353145235
ACH-000030,-0.1376311064243551
ACH-000035,0.1265216858351488
ACH-000036,-0.15420271099280974
ACH-000037,-0.20349576904430886
ACH-000039,-0.095013424673992
ACH-000040,-0.12814066342442454
ACH-000041,-0.09496758666931016
ACH-000042,-0.1385416342331526
ACH-000045,-0.08299223848316949
ACH-000047,-0.0973225482395012
ACH-000052,-0.06190515423060027
ACH-000053,-0.07746449386697175
ACH-000054,-0.2365650392720529
ACH-000055,0.011655023085722437
ACH-000060,-0.16411820019658366
ACH-000067,-0.014847797366317653
ACH-000070,0.06925588949551972
ACH-000075,-0.1966616719202201
ACH-000078,-0.06768206159087639
ACH-000082,-0.1489663391895254
ACH-000085,-0.17714121321340034
ACH-000086,-0.03309576693732525
ACH-000087,-0.10303749969511186
ACH-000092,-0.11263944723020135
ACH-000095,-0.12081181288187726
ACH-000097,-0.05666138051428901
ACH-000098,0.040184820007651965
ACH-000099,-0.16625027518156044
ACH-000108,-0.004658062767503989
ACH-000113,-0.07819297822437829
ACH-000116,-0.16290992149200662
ACH-000118,-0.12970237964911305
ACH-000120,-0.1702159304311261
ACH-000123,-0.06293872192119535
ACH-000127,-0.060609124384470525
ACH-000128,-0.14713986485030514
ACH-000132,-0.12741947697066722
ACH-000133,-0.1535248274585818
ACH-000137,-0.12571386028828785
ACH-000138,0.021713275061610898
ACH-000142,-0.10147645802930784
ACH-000143,-0.08364976441046335
ACH-000146,-0.4468530322645371
ACH-000148,-0.04551236899800155
ACH-000150,-0.03737423863306808
ACH-000152,-0.0416898823399088
ACH-000153,0.09780058365030556
ACH-000159,-0.10180841160450907
ACH-000160,-0.046301654359323735
ACH-000163,-0.04097093809571081
ACH-000167,-0.19942722994995346
ACH-000168,0.01931152258949114
ACH-000169,0.0016640625501710747
ACH-000178,-0.19164118680420053
ACH-000183,-0.06163306641224001
ACH-000188,-0.09328450018909576
ACH-000189,-0.16624920193371553
ACH-000190,0.041297394680458684
ACH-000198,-0.08906083358207516
ACH-000203,-0.5699474140174922
ACH-000204,-0.24246314199210275
ACH-000206,0.036660908406483735
ACH-000207,0.0241657676477936
ACH-000208,-0.08953525704453864
ACH-000210,-0.0921081540155549
ACH-000211,0.0047377641323497685
ACH-000215,-0.20378367219117172
ACH-000221,0.08955617222464306
ACH-000222,0.031288826362880336
ACH-000223,-0.173236894897028
ACH-000226,-0.17247359411036425
ACH-000227,-0.11796105769078252
ACH-000228,-0.13068348996152213
ACH-000231,-0.14774203244389894
ACH-000232,-0.00947341964979028
ACH-000233,0.06844025248174074
ACH-000234,-0.05577352008488115
ACH-000235,-0.0819245733590959
ACH-000237,-0.20823273150850705
ACH-000238,-0.14682300974998888
ACH-000242,0.08601254662682473
ACH-000243,-0.10052641673808696
ACH-000244,0.12576650597836395
ACH-000246,-0.042254038766940887
ACH-000248,-0.10307116300560504
ACH-000250,-0.23027023005762726
ACH-000251,-0.23368757064372644
ACH-000252,-0.02162149800223716
ACH-000253,0.09170383921339084
ACH-000255,-0.199117473876924
ACH-000256,-0.12726700227402749
ACH-000257,-0.05646445055217503
ACH-000258,0.08403675917454394
ACH-000259,-0.14145857972048326
ACH-000260,-0.12224679328403767
ACH-000261,-0.10510921250344728
ACH-000262,-0.1193513066880306
ACH-000263,-0.1864754116278549
ACH-000264,-0.18560390872628454
ACH-000265,-0.04012199563789357
ACH-000266,-0.0813252622199355
ACH-000272,-0.20635797518043664
ACH-000274,-0.1537497473163707
ACH-000277,0.01352180612424416
ACH-000278,-0.14561574101765362
ACH-000279,-0.19847113451228965
ACH-000280,-0.05560159444056843
ACH-000281,-0.06287244192088373
ACH-000288,-0.057429038133736864
ACH-000291,-0.17093948009864632
ACH-000293,-0.2117179518725172
ACH-000294,0.08188729183585615
ACH-000295,0.05895824640908656
ACH-000296,0.004715577925966165
ACH-000302,-0.044170578669623234
ACH-000304,-0.1677263344105801
ACH-000307,-0.21360000977048746
ACH-000308,-0.09736479822724567
ACH-000310,-0.2847479532992647
ACH-000311,-0.07923654255071172
ACH-000312,-0.16473011507451918
ACH-000315,-0.019230292371900062
ACH-000316,-0.10194461838520624
ACH-000317,-0.026249744230679783
ACH-000318,-0.16719855294006725
ACH-000319,-0.18713497195980813
ACH-000320,0.059245969319571615
ACH-000322,-0.011754077993430673
ACH-000323,0.027023503139566342
ACH-000324,-0.041625756914369434
ACH-000329,-0.022221114118203718
ACH-000330,-0.02059020091750632
ACH-000331,-0.17156917475382066
ACH-000332,-0.02795764354626509
ACH-000334,-0.21761624021725245
ACH-000335,0.00034003100106261703
ACH-000336,0.10052627781902396
ACH-000337,-0.13316831763831247
ACH-000338,-0.05723670597856561
ACH-000339,-0.1215662496896458
ACH-000341,-0.1651708079322299
ACH-000348,-0.03238995086436956
ACH-000350,-0.2260980790821765
ACH-000352,-0.09849876369457468
ACH-000356,-0.04925721270398343
ACH-000361,0.05841691398667771
ACH-000362,-0.04114370486540191
ACH-000363,-0.2025231492500037
ACH-000364,0.02538170662637454
ACH-000365,-0.04498770628060283
ACH-000366,-0.17125203263576858
ACH-000368,-0.1047671615161507
ACH-000374,0.03249914493293708
ACH-000375,0.023193093517102414
ACH-000376,-0.09127009520261417
ACH-000381,0.012848862760450755
ACH-000383,-0.04672679016000729
ACH-000387,0.010919632320564272
ACH-000389,-0.010052540266520702
ACH-000390,-0.13950759993127684
ACH-000393,0.021182598506940938
ACH-000395,-0.0987282610155422
ACH-000396,-0.14518219984149006
ACH-000397,-0.034458499882041416
ACH-000401,0.001380640960694869
ACH-000402,-0.04225598266650709
ACH-000403,-0.13801602176998776
ACH-000404,-0.05735826644054508
ACH-000406,-0.07635222579393999
ACH-000407,-0.034947802211174175
ACH-000408,-0.0320809945886329
ACH-000410,-0.148293944931301
ACH-000411,-0.13077869624033267
ACH-000414,-0.11471401173924185
ACH-000415,-0.1701901633072628
ACH-000416,-0.10964409672044263
ACH-000420,-0.016793099954196814
ACH-000421,-0.061396734070226736
ACH-000424,-0.17060864892849414
ACH-000425,-0.045282521508137136
ACH-000426,-0.1626614208252469
ACH-000427,-0.12257718072538365
ACH-000433,-0.06988311436698633
ACH-000435,0.033919533937344745
ACH-000436,0.1175190799199646
ACH-000444,-0.04433416330703098
ACH-000445,-0.0714389830185584
ACH-000448,-0.06943358959339928
ACH-000450,-0.07678629435226993
ACH-000452,-0.11320442603236598
ACH-000454,-0.22983360985297885
ACH-000458,-0.039408822742254296
ACH-000459,-0.05433512781019365
ACH-000460,-0.07698890748961003
ACH-000461,-0.05489562355931691
ACH-000463,-0.2682408477137819
ACH-000464,-0.09196895001359727
ACH-000466,-0.2555484199838623
ACH-000467,-0.07404182089366257
ACH-000468,0.049943778892795006
ACH-000469,-0.0351002285639967
ACH-000470,0.025188459331390883
ACH-000471,-0.058590150344368985
ACH-000472,-0.0910359658658956
ACH-000473,-0.010404474017725977
ACH-000475,-0.010383726468203259
ACH-000476,-0.1190587305490664
ACH-000477,0.06854633267112553
ACH-000479,-0.09852530342251753
ACH-000480,-0.0433523318555934
ACH-000481,-0.052318278610246495
ACH-000483,-0.20691678450832104
ACH-000484,-0.17015283416214513
ACH-000485,-0.12514003505244475
ACH-000486,-0.0751844540462394
ACH-000487,0.0551856866239011
ACH-000488,-0.1623597578607582
ACH-000490,-0.15334724166669342
ACH-000491,-0.3065609051253176
ACH-000495,0.08891841878189871
ACH-000496,-0.1157893756035741
ACH-000499,-0.014057294208899736
ACH-000500,-0.04736844201240845
ACH-000502,-0.17335167757371192
ACH-000503,-0.11398839638904412
ACH-000505,-0.056326782396178124
ACH-000507,-0.057560121917214074
ACH-000510,-0.0618206211711706
ACH-000511,-0.10892349980857596
ACH-000512,-0.09710560904927604
ACH-000516,-0.1046636494865403
ACH-000517,-0.08532803080128012
ACH-000518,0.09387675520085356
ACH-000520,-0.07784511692852797
ACH-000521,0.0007344574663880609
ACH-000522,-0.16364571539766698
ACH-000524,-0.06463074225041905
ACH-000527,-0.0965558890648395
ACH-000528,-0.12849135847304224
ACH-000537,-0.13847225775528166
ACH-000541,-0.10477439073554287
ACH-000542,-0.1815043676944905
ACH-000544,-0.011463713252053495
ACH-000545,-0.0531544140068703
ACH-000547,-0.01710997860899724
ACH-000548,-0.11777524252583492
ACH-000549,-0.032871935380454374
ACH-000550,-0.1863518824991756
ACH-000552,-0.015157049053742629
ACH-000556,-0.20848509914946256
ACH-000557,-0.0931911563326822
ACH-000569,-0.28026826149758977
ACH-000570,-0.20145429615069327
ACH-000571,-0.1404180014684889
ACH-000573,-0.037963523109878765
ACH-000576,-0.0021085767316507513
ACH-000579,-0.06786152032052806
ACH-000580,-0.008451084276849272
ACH-000584,-0.05843006386868066
ACH-000585,-0.12326684433566182
ACH-000588,0.07029208947254112
ACH-000589,-0.036983124106882884
ACH-000591,-0.1094589012031728
ACH-000593,-0.16609156181912013
ACH-000600,-0.17967368445805607
ACH-000601,-0.103790452677135
ACH-000605,-0.10076596014453748
ACH-000606,-0.08627348411563646
ACH-000608,-0.15772566427025167
ACH-000614,-0.030260002179466974
ACH-000616,-0.2426124879649949
ACH-000618,0.013592813121680524
ACH-000619,-0.12494282120672355
ACH-000620,-0.12727319579388227
ACH-000621,-0.03504920461312639
ACH-000622,-0.10502116457109592
ACH-000623,-0.11909547436684348
ACH-000624,0.012585043975890964
ACH-000627,-0.09304090435891366
ACH-000630,-0.07894741985806539
ACH-000631,-0.04136010450825053
ACH-000632,-0.04215340194112548
ACH-000633,-0.18503783096344906
ACH-000637,-0.10195155825843803
ACH-000638,-0.2782053938750253
ACH-000646,0.04127057334835668
ACH-000647,-0.17943320674503874
ACH-000648,-0.22215929648642235
ACH-000649,-0.028325016184991537
ACH-000651,-0.08377573895112522
ACH-000652,-0.028579761330599106
ACH-000653,-0.20664094635135236
ACH-000657,-0.17089750050701027
ACH-000658,-0.04530385042957664
ACH-000661,0.06761472263267226
ACH-000662,0.16739815870302038
ACH-000663,-0.06673190800321133
ACH-000665,-0.009729825149157977
ACH-000671,-0.030413713155096406
ACH-000672,0.12491152092019342
ACH-000673,-0.14646323270985376
ACH-000676,-0.13947746048717333
ACH-000677,-0.10931418317275006
ACH-000681,0.022206011155414863
ACH-000683,-0.10957155355787393
ACH-000684,-0.11191242368299176
ACH-000688,-0.06790353265112417
ACH-000693,-0.15277998365647866
ACH-000694,-0.0604377445555294
ACH-000695,-0.21376678145497965
ACH-000696,-0.2473413258420019
ACH-000697,0.1565905216948122
ACH-000699,-0.2053754773815565
ACH-000701,-0.10978339401325024
ACH-000706,-0.1833714426844196
ACH-000711,-0.1734015543239518
ACH-000713,-0.07335062053655281
ACH-000714,-0.054311827233713285
ACH-000718,-0.14494049358933342
ACH-000720,-0.05125418747132103
ACH-000721,-0.05065248284870295
ACH-000724,0.08308104863839673
ACH-000725,-0.13437864526288168
ACH-000732,-0.07152325583175569
ACH-000734,-0.05522138805917932
ACH-000735,-0.2599747951598624
ACH-000736,-0.0431306168686295
ACH-000738,-0.2237834107948685
ACH-000746,-0.049346390803217864
ACH-000747,-0.043314823500772384
ACH-000748,-0.16119255649103573
ACH-000753,0.006808555904087621
ACH-000756,-0.24838755163510265
ACH-000757,0.10337124488794244
ACH-000758,-0.0795814202069163
ACH-000760,-0.02219358584978469
ACH-000762,-0.08706107091045782
ACH-000763,-0.19713108898719128
ACH-000764,-0.09576829508884616
ACH-000765,0.003267937933945711
ACH-000766,-0.11635148612287395
ACH-000767,-0.13664050984259124
ACH-000768,-0.21659397267915784
ACH-000769,-0.08082758699265111
ACH-000770,-0.11165261076310606
ACH-000771,-0.19109872659908428
ACH-000773,-0.12763531424578994
ACH-000776,0.14003129385811944
ACH-000777,-0.0076372156988731435
ACH-000778,-0.04532858462180436
ACH-000781,-0.029786952965927007
ACH-000782,0.023267138605826028
ACH-000783,-0.08458702540801467
ACH-000784,-0.16133777164230995
ACH-000785,-0.17742433512704378
ACH-000787,-0.11146536931897244
ACH-000788,-0.07814292332806122
ACH-000791,-0.1504552105659563
ACH-000792,-0.1503941266412049
ACH-000794,-0.2621542185088012
ACH-000796,-0.07659549113937725
ACH-000798,-0.05604671246993343
ACH-000799,-0.20414626346733275
ACH-000800,-0.18198373991149644
ACH-000802,-0.04246777729279196
ACH-000804,-0.2880334163977242
ACH-000805,0.02312942939235793
ACH-000809,-0.0320580524541641
ACH-000810,0.04929997709376549
ACH-000811,0.0069069483532165745
ACH-000817,-0.1079433955623305
ACH-000819,-0.056160878568365664
ACH-000820,-0.10462991614415816
ACH-000821,0.01855851272466471
ACH-000822,-0.06230287844689333
ACH-000823,-0.2157635196471624
ACH-000824,-0.10150147825770238
ACH-000827,-0.12468010751838215
ACH-000829,0.08110388520013376
ACH-000831,-0.1552763147645726
ACH-000832,-0.19482315276890025
ACH-000833,0.004732067733046286
ACH-000834,-0.06192246110363193
ACH-000835,-0.12885258810957334
ACH-000836,-0.044408649028147486
ACH-000837,-0.015528849481117588
ACH-000838,0.10295826355911628
ACH-000839,-0.02487487056503108
ACH-000840,-0.08677612054070154
ACH-000841,-0.06138250516854491
ACH-000843,-0.04512507725703421
ACH-000846,-0.18905080868305998
ACH-000847,-0.08516226200119964
ACH-000848,-0.008803140197833188
ACH-000849,-0.17661146734484828
ACH-000851,-0.15031031580180462
ACH-000855,-0.05727515970455292
ACH-000856,-0.07193267475865417
ACH-000858,-0.09932368129298776
ACH-000859,-0.10933998073652566
ACH-000861,-0.058898599978658574
ACH-000862,-0.030235378579660518
ACH-000865,-0.027777895022432532
ACH-000866,-0.05604843200015802
ACH-000867,-0.11530244339010574
ACH-000869,0.0015065946727558248
ACH-000872,-0.0107351344058403
